gene_id	rn	source	type	gene_version	gene_name	gene_type	gene_search	chr	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000120256	ENSG00000120256	HAVANA	gene	11	LRP11	protein_coding	LRP11; ENSG00000120256	chr6	0.0940278958697895	6.10793785975921	1.48722938911945	0.138686050718837	0.241366035570345	-5.79118165561077
ENSG00000175573	ENSG00000175573	HAVANA	gene	7	C11orf68	protein_coding	C11orf68; ENSG00000175573	chr11	-0.101021339170496	5.47740487938737	-1.48699257657723	0.138748538992365	0.241383571230112	-5.65456509250962
ENSG00000125812	ENSG00000125812	HAVANA	gene	16	GZF1	protein_coding	GZF1; ENSG00000125812	chr20	-0.162422710503076	4.25560125593572	-1.48691965428731	0.138767785568387	0.241383571230112	-5.31179632087837
ENSG00000121274	ENSG00000121274	HAVANA	gene	12	TENT4B	protein_coding	TENT4B; ENSG00000121274	chr16	0.143161327030691	4.89333963863484	1.48466090248872	0.139364971317353	0.242359786206766	-5.47764958121593
ENSG00000158793	ENSG00000158793	HAVANA	gene	14	NIT1	protein_coding	NIT1; ENSG00000158793	chr1	0.12212969432214	5.33516681957532	1.48332188020519	0.139719932716657	0.242914370764418	-5.61204646314399
ENSG00000120913	ENSG00000120913	HAVANA	gene	23	PDLIM2	protein_coding	PDLIM2; ENSG00000120913	chr8	0.107343841597255	5.54925336465046	1.48281763360269	0.139853785126748	0.243084352528095	-5.67799980137414
ENSG00000134318	ENSG00000134318	HAVANA	gene	14	ROCK2	protein_coding	ROCK2; ENSG00000134318	chr2	-0.0963023503112828	5.98612593195093	-1.48218020413347	0.140023133317525	0.243315927046728	-5.78600326383749
ENSG00000094975	ENSG00000094975	HAVANA	gene	14	SUCO	protein_coding	SUCO; ENSG00000094975	chr1	-0.135208819108972	4.9024191751539	-1.48187224242746	0.140105007588663	0.243395419320479	-5.45993779375771
ENSG00000108100	ENSG00000108100	HAVANA	gene	18	CCNY	protein_coding	CCNY; ENSG00000108100	chr10	0.0904963620549832	6.38485881963847	1.48100494718348	0.140335785052611	0.243733483861675	-5.88933949640869
ENSG00000188811	ENSG00000188811	HAVANA	gene	14	NHLRC3	protein_coding	NHLRC3; ENSG00000188811	chr13	0.156728777326046	4.28503945336056	1.48061526320048	0.140439571494759	0.243850874525823	-5.37161099653455
ENSG00000126464	ENSG00000126464	HAVANA	gene	14	PRR12	protein_coding	PRR12; ENSG00000126464	chr19	-0.157149138638198	4.245186135851	-1.47795281742631	0.141150266989649	0.245021733756574	-5.31801572109677
ENSG00000137824	ENSG00000137824	HAVANA	gene	16	RMDN3	protein_coding	RMDN3; ENSG00000137824	chr15	-0.131915366776909	5.1465163080225	-1.47519314789459	0.141889853177365	0.246242127989672	-5.55702165142137
ENSG00000075785	ENSG00000075785	HAVANA	gene	12	RAB7A	protein_coding	RAB7A; ENSG00000075785	chr3	0.0520233214597958	7.89038646515255	1.47361677092629	0.142313664017071	0.246914023817411	-6.22529578725739
ENSG00000003756	ENSG00000003756	HAVANA	gene	17	RBM5	protein_coding	RBM5; ENSG00000003756	chr3	-0.113784578269978	5.15237591400648	-1.47279273994592	0.142535595439524	0.247235403315159	-5.60969566636618
ENSG00000173545	ENSG00000173545	HAVANA	gene	5	ZNF622	protein_coding	ZNF622; ENSG00000173545	chr5	0.143564109019439	4.82585744146513	1.47176215824651	0.142813532865963	0.247603327579035	-5.52994707005477
ENSG00000114416	ENSG00000114416	HAVANA	gene	18	FXR1	protein_coding	FXR1; ENSG00000114416	chr3	0.0688117177703846	6.99619995582439	1.4717336921957	0.14282121581893	0.247603327579035	-6.03199275031164
ENSG00000187239	ENSG00000187239	HAVANA	gene	17	FNBP1	protein_coding	FNBP1; ENSG00000187239	chr9	-0.0978936053698565	5.92214625339873	-1.47157944113675	0.142862853557226	0.247611794292522	-5.74991294624957
ENSG00000100938	ENSG00000100938	HAVANA	gene	17	GMPR2	protein_coding	GMPR2; ENSG00000100938	chr14	0.119777379407446	5.47168418949643	1.47103513463781	0.143009855914154	0.247802829036435	-5.65634863258553
ENSG00000162736	ENSG00000162736	HAVANA	gene	17	NCSTN	protein_coding	NCSTN; ENSG00000162736	chr1	0.104812992738905	5.73603332640874	1.47056868391327	0.143135924644174	0.24795750175567	-5.73826607298561
ENSG00000105700	ENSG00000105700	HAVANA	gene	11	KXD1	protein_coding	KXD1; ENSG00000105700	chr19	0.0969475796797639	6.05399821125401	1.47017076197464	0.143243539881496	0.248072295739542	-5.80900762165086
ENSG00000182871	ENSG00000182871	HAVANA	gene	16	COL18A1	protein_coding	COL18A1; ENSG00000182871	chr21	-0.143500410669428	4.7303766686232	-1.47005139023044	0.143275835345489	0.248072295739542	-5.44221603705364
ENSG00000136522	ENSG00000136522	HAVANA	gene	14	MRPL47	protein_coding	MRPL47; ENSG00000136522	chr3	0.0979880860375824	5.85376222259238	1.46950493744566	0.143423747487119	0.248264590652805	-5.75972192018915
ENSG00000119812	ENSG00000119812	HAVANA	gene	19	FAM98A	protein_coding	FAM98A; ENSG00000119812	chr2	0.0961962485516867	5.96339208596596	1.46797403928099	0.143838755156986	0.248919006805192	-5.78598439377314
ENSG00000152601	ENSG00000152601	HAVANA	gene	17	MBNL1	protein_coding	MBNL1; ENSG00000152601	chr3	0.0881220549867035	6.28958497965909	1.46707194750553	0.144083735523636	0.249278923015597	-5.86322957994364
ENSG00000163517	ENSG00000163517	HAVANA	gene	15	HDAC11	protein_coding	HDAC11; ENSG00000163517	chr3	-0.0890975005383661	6.02005911302384	-1.4654581279992	0.144522803675812	0.249974359015133	-5.80101882136705
ENSG00000182004	ENSG00000182004	HAVANA	gene	13	SNRPE	protein_coding	SNRPE; ENSG00000182004	chr1	-0.113531230420255	5.94041740916188	-1.46425991648707	0.144849466539708	0.250475065728443	-5.8440714481996
ENSG00000143418	ENSG00000143418	HAVANA	gene	19	CERS2	protein_coding	CERS2; ENSG00000143418	chr1	-0.151583637586368	4.90187629151415	-1.46262082627539	0.145297247510079	0.251183338052595	-5.50396549996182
ENSG00000213246	ENSG00000213246	HAVANA	gene	7	SUPT4H1	protein_coding	SUPT4H1; ENSG00000213246	chr17	-0.110137850563827	5.73903904197839	-1.46248782795563	0.14533362798412	0.251183338052595	-5.71022466902027
ENSG00000075624	ENSG00000075624	HAVANA	gene	16	ACTB	protein_coding	ACTB; ENSG00000075624	chr7	-0.0359301230236859	10.4119666522703	-1.46185758179782	0.145506121701279	0.251372954612721	-6.7982841117904
ENSG00000165775	ENSG00000165775	HAVANA	gene	18	FUNDC2	protein_coding	FUNDC2; ENSG00000165775	chrX	-0.0905089027868637	6.27233376233882	-1.4618143346123	0.145517963928991	0.251372954612721	-5.88552712865882
ENSG00000053770	ENSG00000053770	HAVANA	gene	12	AP5M1	protein_coding	AP5M1; ENSG00000053770	chr14	0.0977565161389373	5.93224964781809	1.4616583225363	0.145560690361601	0.251382304784954	-5.81521184938826
ENSG00000107625	ENSG00000107625	HAVANA	gene	13	DDX50	protein_coding	DDX50; ENSG00000107625	chr10	0.133141513386906	4.869966371354	1.4614721973067	0.145611676437209	0.251392224491439	-5.49655880700902
ENSG00000134262	ENSG00000134262	HAVANA	gene	13	AP4B1	protein_coding	AP4B1; ENSG00000134262	chr1	0.133803085067936	4.76905572887016	1.46136493836173	0.145641064597014	0.251392224491439	-5.4858027298487
ENSG00000080644	ENSG00000080644	HAVANA	gene	16	CHRNA3	protein_coding	CHRNA3; ENSG00000080644	chr15	0.235751524575747	6.10622407102965	1.46317899612359	0.145721166689712	0.251466060447897	-5.84567560340306
ENSG00000167536	ENSG00000167536	HAVANA	gene	14	DHRS13	protein_coding	DHRS13; ENSG00000167536	chr17	0.128239664389497	5.08323079099614	1.46019380129255	0.145962245509172	0.251756943931423	-5.60517171649914
ENSG00000086065	ENSG00000086065	HAVANA	gene	14	CHMP5	protein_coding	CHMP5; ENSG00000086065	chr9	0.0693704605324061	7.17432165990732	1.46018570312688	0.145964468308763	0.251756943931423	-6.11134947383976
ENSG00000137821	ENSG00000137821	HAVANA	gene	11	LRRC49	protein_coding	LRRC49; ENSG00000137821	chr15	0.113602238868641	5.2943404285054	1.45967149788965	0.14610566181684	0.251935972270297	-5.64867617332873
ENSG00000117133	ENSG00000117133	HAVANA	gene	11	RPF1	protein_coding	RPF1; ENSG00000117133	chr1	-0.126892209951502	4.70464164316652	-1.45855920415312	0.146411442513869	0.252398640792205	-5.49015380439707
ENSG00000139180	ENSG00000139180	HAVANA	gene	11	NDUFA9	protein_coding	NDUFA9; ENSG00000139180	chr12	0.0920439102588979	6.29760121673782	1.45801964989078	0.146559949096249	0.252580987517902	-5.88847034465251
ENSG00000085998	ENSG00000085998	HAVANA	gene	14	POMGNT1	protein_coding	POMGNT1; ENSG00000085998	chr1	0.0937645868060413	5.75716586760933	1.45790252633544	0.146592201453911	0.252580987517902	-5.76638354144244
ENSG00000100445	ENSG00000100445	HAVANA	gene	17	SDR39U1	protein_coding	SDR39U1; ENSG00000100445	chr14	0.101962503826932	5.80375638573962	1.45402773716027	0.147662292768047	0.254359720372879	-5.7922481881919
ENSG00000157077	ENSG00000157077	HAVANA	gene	14	ZFYVE9	protein_coding	ZFYVE9; ENSG00000157077	chr1	-0.13407860796949	4.85930821472628	-1.45282774143403	0.147994910577182	0.254867513435193	-5.5238453851113
ENSG00000155827	ENSG00000155827	HAVANA	gene	12	RNF20	protein_coding	RNF20; ENSG00000155827	chr9	-0.0997902045858909	5.54867646584193	-1.45218834665128	0.148172375164677	0.255107920134022	-5.73038165791335
ENSG00000166595	ENSG00000166595	HAVANA	gene	12	CIAO2B	protein_coding	CIAO2B; ENSG00000166595	chr16	0.0800586546523174	6.60381043627439	1.45114877463143	0.148461259123915	0.255539985364796	-5.96755461601836
ENSG00000182827	ENSG00000182827	HAVANA	gene	9	ACBD3	protein_coding	ACBD3; ENSG00000182827	chr1	0.0933625803917364	5.713882929655	1.45093776736278	0.148519948298311	0.255575706688562	-5.75428567788428
ENSG00000136643	ENSG00000136643	HAVANA	gene	12	RPS6KC1	protein_coding	RPS6KC1; ENSG00000136643	chr1	0.145060932248575	4.86336402921857	1.44925144146003	0.148989621952502	0.256318458399899	-5.53654063757281
ENSG00000169738	ENSG00000169738	HAVANA	gene	8	DCXR	protein_coding	DCXR; ENSG00000169738	chr17	-0.0755850432935743	7.09915362590331	-1.4489766608005	0.149066261761062	0.256384836733285	-6.09222053480245
ENSG00000125912	ENSG00000125912	HAVANA	gene	11	NCLN	protein_coding	NCLN; ENSG00000125912	chr19	0.139385730385805	4.85241585718408	1.44881806122906	0.149110510999949	0.2563954856066	-5.52651350435524
ENSG00000105963	ENSG00000105963	HAVANA	gene	15	ADAP1	protein_coding	ADAP1; ENSG00000105963	chr7	0.0914783760532245	6.09012720295561	1.44857106471586	0.149179443091753	0.256448560374876	-5.87132211574422
ENSG00000162378	ENSG00000162378	HAVANA	gene	13	ZYG11B	protein_coding	ZYG11B; ENSG00000162378	chr1	0.0728300903769732	7.11286106531856	1.44821693146349	0.149278317819221	0.256553068150024	-6.09079378156038
ENSG00000175470	ENSG00000175470	HAVANA	gene	20	PPP2R2D	protein_coding	PPP2R2D; ENSG00000175470	chr10	0.115718956279583	4.92719672205036	1.44794540521557	0.14935416265108	0.25661795301717	-5.54356705074063
ENSG00000126749	ENSG00000126749	HAVANA	gene	16	EMG1	protein_coding	EMG1; ENSG00000126749	chr12	0.140735315137237	4.55057672966341	1.44769084506912	0.149425295304887	0.25667471047145	-5.4885806448657
ENSG00000101236	ENSG00000101236	HAVANA	gene	17	RNF24	protein_coding	RNF24; ENSG00000101236	chr20	-0.125114547670565	4.88945674534163	-1.44735299470189	0.14951974229348	0.256764539934763	-5.54189592315002
ENSG00000163754	ENSG00000163754	HAVANA	gene	17	GYG1	protein_coding	GYG1; ENSG00000163754	chr3	0.0719827935721336	6.90748936592801	1.4472311504457	0.149553815452577	0.256764539934763	-6.05316289568211
ENSG00000166275	ENSG00000166275	HAVANA	gene	16	BORCS7	protein_coding	BORCS7; ENSG00000166275	chr10	0.0755186300745807	6.31983392647664	1.44683119787391	0.149665702247762	0.256828992451249	-5.93176430064609
ENSG00000134717	ENSG00000134717	HAVANA	gene	18	BTF3L4	protein_coding	BTF3L4; ENSG00000134717	chr1	-0.0855748970752783	6.08823418342392	-1.44672024042999	0.149696754017017	0.256828992451249	-5.87193866119575
ENSG00000125755	ENSG00000125755	HAVANA	gene	19	SYMPK	protein_coding	SYMPK; ENSG00000125755	chr19	-0.132526437969486	4.82714302598034	-1.44668819613634	0.149705722629665	0.256828992451249	-5.53229254725344
ENSG00000243317	ENSG00000243317	HAVANA	gene	8	STMP1	protein_coding	STMP1; ENSG00000243317	chr7	0.0999392566205861	5.79890883377455	1.44653711776548	0.149748012274894	0.256836140197547	-5.78671783555685
ENSG00000128609	ENSG00000128609	HAVANA	gene	15	NDUFA5	protein_coding	NDUFA5; ENSG00000128609	chr7	-0.0593276668847338	8.23438363967678	-1.44553029805267	0.15003007453104	0.257254418965543	-6.35277624764974
ENSG00000047932	ENSG00000047932	HAVANA	gene	14	GOPC	protein_coding	GOPC; ENSG00000047932	chr6	0.118719826586455	5.5662129351854	1.44511589549372	0.150146288729354	0.257388179941389	-5.7006138931324
ENSG00000159377	ENSG00000159377	HAVANA	gene	11	PSMB4	protein_coding	PSMB4; ENSG00000159377	chr1	0.0479235577749382	8.12028900624616	1.44373210974031	0.150534856251259	0.257871783121861	-6.34291063355157
ENSG00000164070	ENSG00000164070	HAVANA	gene	12	HSPA4L	protein_coding	HSPA4L; ENSG00000164070	chr4	0.0659164680341862	7.20422421753505	1.44359712280466	0.15057280196933	0.257871783121861	-6.1210112819625
ENSG00000165209	ENSG00000165209	HAVANA	gene	19	STRBP	protein_coding	STRBP; ENSG00000165209	chr9	-0.132357694720616	4.73352680281023	-1.44356793244445	0.150581008538867	0.257871783121861	-5.52926722451872
ENSG00000169599	ENSG00000169599	HAVANA	gene	12	NFU1	protein_coding	NFU1; ENSG00000169599	chr2	-0.122271976347792	5.30509113604852	-1.44356616891045	0.150581504349325	0.257871783121861	-5.67771266200315
ENSG00000109270	ENSG00000109270	HAVANA	gene	13	LAMTOR3	protein_coding	LAMTOR3; ENSG00000109270	chr4	0.0829140331548279	6.22070704414889	1.44311732113894	0.150707736892312	0.258022369363025	-5.89291562810324
ENSG00000115760	ENSG00000115760	HAVANA	gene	14	BIRC6	protein_coding	BIRC6; ENSG00000115760	chr2	-0.127332207924404	5.028964585114	-1.44246704475241	0.15089076282918	0.258270088714478	-5.59049938249147
ENSG00000213928	ENSG00000213928	HAVANA	gene	9	IRF9	protein_coding	IRF9; ENSG00000213928	chr14	0.119769887703538	5.02583197578339	1.44182537149381	0.151071534716667	0.258454428694793	-5.58941167879308
ENSG00000130811	ENSG00000130811	HAVANA	gene	12	EIF3G	protein_coding	EIF3G; ENSG00000130811	chr19	-0.0850843556428291	6.1528799850973	-1.44181241048794	0.151075187798737	0.258454428694793	-5.88113944154797
ENSG00000126267	ENSG00000126267	HAVANA	gene	11	COX6B1	protein_coding	COX6B1; ENSG00000126267	chr19	-0.0712453411067617	8.16731290966384	-1.44146891303786	0.151173384724846	0.258556763871869	-6.36853301809577
ENSG00000172977	ENSG00000172977	HAVANA	gene	13	KAT5	protein_coding	KAT5; ENSG00000172977	chr11	0.141762256209849	4.51714435567293	1.4407286458178	0.15138088891681	0.258845951429581	-5.47391333098372
ENSG00000171160	ENSG00000171160	HAVANA	gene	18	MORN4	protein_coding	MORN4; ENSG00000171160	chr10	0.105325509435763	5.55863374989739	1.44041859091033	0.151468434489859	0.25892992721598	-5.7245496310405
ENSG00000108561	ENSG00000108561	HAVANA	gene	8	C1QBP	protein_coding	C1QBP; ENSG00000108561	chr17	0.0710656480034011	7.1034470550525	1.43969597668017	0.151672619186647	0.259213200269011	-6.11226171481916
ENSG00000075399	ENSG00000075399	HAVANA	gene	14	VPS9D1	protein_coding	VPS9D1; ENSG00000075399	chr16	0.143746725707781	4.84439166046201	1.43880602364519	0.151924378154522	0.259577614919355	-5.54560849104663
ENSG00000103512	ENSG00000103512	HAVANA	gene	15	NOMO1	protein_coding	NOMO1; ENSG00000103512	chr16	0.0886539084823701	6.2360981424385	1.43777197558595	0.152217302992847	0.259949687956234	-5.91716152906993
ENSG00000215041	ENSG00000215041	HAVANA	gene	10	NEURL4	protein_coding	NEURL4; ENSG00000215041	chr17	0.159707088139958	4.46216409633543	1.43763321450575	0.152256644157998	0.259949687956234	-5.47836126991257
ENSG00000197982	ENSG00000197982	HAVANA	gene	14	C1orf122	protein_coding	C1orf122; ENSG00000197982	chr1	-0.0535280555711157	7.64539650482796	-1.43762878734883	0.152257899461971	0.259949687956234	-6.24412964398073
ENSG00000008056	ENSG00000008056	HAVANA	gene	14	SYN1	protein_coding	SYN1; ENSG00000008056	chrX	0.0618737281683321	8.0645409081545	1.43707513962393	0.152414946845317	0.260151886723309	-6.32220363156068
ENSG00000196923	ENSG00000196923	HAVANA	gene	14	PDLIM7	protein_coding	PDLIM7; ENSG00000196923	chr5	0.114997897991731	5.3579247626551	1.43543722983828	0.152880283231817	0.260880057784385	-5.69623670006791
ENSG00000263465	ENSG00000263465	HAVANA	gene	4	SRSF8	protein_coding	SRSF8; ENSG00000263465	chr11	-0.0987082095261469	5.88129679383137	-1.43400591542086	0.153287816687379	0.261507199529929	-5.80143242596598
ENSG00000136810	ENSG00000136810	HAVANA	gene	13	TXN	protein_coding	TXN; ENSG00000136810	chr9	0.0724845166971218	8.09756933186117	1.43387395091951	0.153325432409562	0.261507199529929	-6.3463016888724
ENSG00000205352	ENSG00000205352	HAVANA	gene	11	PRR13	protein_coding	PRR13; ENSG00000205352	chr12	0.0786944098562445	6.83601821616551	1.43292488261433	0.153596167396588	0.26190265242997	-6.05780629273565
ENSG00000153291	ENSG00000153291	HAVANA	gene	16	SLC25A27	protein_coding	SLC25A27; ENSG00000153291	chr6	-0.184627449085697	4.20541829807429	-1.43203704841996	0.153849766126201	0.262227062904337	-5.37388775946128
ENSG00000128789	ENSG00000128789	HAVANA	gene	21	PSMG2	protein_coding	PSMG2; ENSG00000128789	chr18	-0.111280692819686	5.25494354429897	-1.43198630894029	0.153864268912104	0.262227062904337	-5.66098538340919
ENSG00000197381	ENSG00000197381	HAVANA	gene	16	ADARB1	protein_coding	ADARB1; ENSG00000197381	chr21	0.0995009847926545	5.40088301956717	1.43163681321106	0.153964193194613	0.262292699678142	-5.70098269758094
ENSG00000169750	ENSG00000169750	HAVANA	gene	9	RAC3	protein_coding	RAC3; ENSG00000169750	chr17	0.101558130367772	5.83745403182292	1.43157927660577	0.153980648245073	0.262292699678142	-5.82041033528146
ENSG00000060656	ENSG00000060656	HAVANA	gene	20	PTPRU	protein_coding	PTPRU; ENSG00000060656	chr1	0.149337300377488	4.96355126815667	1.43031975984273	0.154341198635235	0.262840408292613	-5.57552214458875
ENSG00000090273	ENSG00000090273	HAVANA	gene	14	NUDC	protein_coding	NUDC; ENSG00000090273	chr1	-0.0724192220056104	7.02363065421366	-1.42978894597068	0.154493343473348	0.262955746534504	-6.10619603353996
ENSG00000179542	ENSG00000179542	HAVANA	gene	16	SLITRK4	protein_coding	SLITRK4; ENSG00000179542	chrX	-0.114164869977887	5.30352830313461	-1.42978498990911	0.154494477812964	0.262955746534504	-5.71431725882224
ENSG00000086102	ENSG00000086102	HAVANA	gene	19	NFX1	protein_coding	NFX1; ENSG00000086102	chr9	-0.133185799673057	4.62162005094689	-1.42967499202975	0.15452602056258	0.262955746534504	-5.51628546280401
ENSG00000149100	ENSG00000149100	HAVANA	gene	13	EIF3M	protein_coding	EIF3M; ENSG00000149100	chr11	0.0737602940220725	6.541906110309	1.42911540741892	0.154686562197016	0.263162467050833	-5.99301010249058
ENSG00000113597	ENSG00000113597	HAVANA	gene	18	TRAPPC13	protein_coding	TRAPPC13; ENSG00000113597	chr5	0.130978434257168	4.92623082229799	1.42897252105155	0.154727575947399	0.263165786204904	-5.60981964157531
ENSG00000170419	ENSG00000170419	HAVANA	gene	10	VSTM2A	protein_coding	VSTM2A; ENSG00000170419	chr7	-0.115682136990546	5.32883495028217	-1.42839423033305	0.154893652152104	0.263381760360608	-5.70789268207429
ENSG00000278053	ENSG00000278053	HAVANA	gene	5	DDX52	protein_coding	DDX52; ENSG00000278053	chr17	-0.149238767378885	4.49071526822508	-1.42792597398916	0.155028228158524	0.263544075978798	-5.47045578141391
ENSG00000140939	ENSG00000140939	HAVANA	gene	14	NOL3	protein_coding	NOL3; ENSG00000140939	chr16	0.092416585278424	6.27001865898962	1.42724108734055	0.155225224514705	0.263812395952465	-5.93091350997696
ENSG00000102580	ENSG00000102580	HAVANA	gene	15	DNAJC3	protein_coding	DNAJC3; ENSG00000102580	chr13	-0.136196553264996	4.87461339375139	-1.4270325056563	0.155285257649381	0.263847864006023	-5.5781091581404
ENSG00000066557	ENSG00000066557	HAVANA	gene	6	LRRC40	protein_coding	LRRC40; ENSG00000066557	chr1	0.123491607807831	5.08527581002699	1.42604886096367	0.155568605832984	0.26426265695835	-5.62414362656632
ENSG00000169093	ENSG00000169093	HAVANA	gene	16	ASMTL	protein_coding	ASMTL; ENSG00000169093	chrX	-0.0980216306737178	5.88921519076203	-1.42495693867031	0.155883607620212	0.264730996858424	-5.85765206516517
ENSG00000177830	ENSG00000177830	HAVANA	gene	18	CHID1	protein_coding	CHID1; ENSG00000177830	chr11	0.0804124309272725	6.16076133033443	1.42252500962239	0.156586932989176	0.265858409160302	-5.92406974685691
ENSG00000198483	ENSG00000198483	HAVANA	gene	13	ANKRD35	protein_coding	ANKRD35; ENSG00000198483	chr1	-0.139229331651995	4.4828032605679	-1.42139715977579	0.156913934915414	0.266346480102077	-5.44381806579772
ENSG00000168924	ENSG00000168924	HAVANA	gene	15	LETM1	protein_coding	LETM1; ENSG00000168924	chr4	-0.120967473844262	4.97447310457937	-1.42097074971818	0.157037701545783	0.266489419474544	-5.59046233690425
ENSG00000108591	ENSG00000108591	HAVANA	gene	10	DRG2	protein_coding	DRG2; ENSG00000108591	chr17	0.105226231125154	5.60554222153255	1.42068651920541	0.157120241626496	0.266562343953085	-5.75220531701111
ENSG00000154518	ENSG00000154518	HAVANA	gene	9	ATP5MC3	protein_coding	ATP5MC3; ENSG00000154518	chr2	0.0573695946360875	8.88222719716999	1.42038978107341	0.157206449272026	0.266599050105459	-6.53895534615525
ENSG00000170584	ENSG00000170584	HAVANA	gene	11	NUDCD2	protein_coding	NUDCD2; ENSG00000170584	chr5	-0.1376934391389	4.45190704570391	-1.42033963166525	0.157221022126909	0.266599050105459	-5.5091793853429
ENSG00000110721	ENSG00000110721	HAVANA	gene	12	CHKA	protein_coding	CHKA; ENSG00000110721	chr11	0.11224612775713	5.32173807618709	1.41940176890563	0.157493744727127	0.266910504137313	-5.67687158120553
ENSG00000176641	ENSG00000176641	HAVANA	gene	11	RNF152	protein_coding	RNF152; ENSG00000176641	chr18	0.116225406500184	5.57903134559158	1.41939142612183	0.157496754335293	0.266910504137313	-5.77934093403327
ENSG00000059122	ENSG00000059122	HAVANA	gene	16	FLYWCH1	protein_coding	FLYWCH1; ENSG00000059122	chr16	0.0897104261641637	5.9489086219197	1.41929934298269	0.157523551202309	0.266910504137313	-5.86486235373795
ENSG00000129968	ENSG00000129968	HAVANA	gene	15	ABHD17A	protein_coding	ABHD17A; ENSG00000129968	chr19	-0.0912940492388632	6.22336844078158	-1.41858089016888	0.157732745847709	0.267197764338954	-5.9068476026341
ENSG00000129990	ENSG00000129990	HAVANA	gene	15	SYT5	protein_coding	SYT5; ENSG00000129990	chr19	0.0734150711567443	6.62854276990642	1.41839255104255	0.157787620359955	0.267223529000758	-6.07138313808389
ENSG00000070808	ENSG00000070808	HAVANA	gene	16	CAMK2A	protein_coding	CAMK2A; ENSG00000070808	chr5	0.125326100441791	5.13275614518065	1.41754653219521	0.158034296398563	0.267561817059598	-5.68375139301169
ENSG00000196235	ENSG00000196235	HAVANA	gene	14	SUPT5H	protein_coding	SUPT5H; ENSG00000196235	chr19	0.0841496278473883	5.91034359432228	1.41743513044081	0.158066800044115	0.267561817059598	-5.8771433156862
ENSG00000152778	ENSG00000152778	HAVANA	gene	9	IFIT5	protein_coding	IFIT5; ENSG00000152778	chr10	0.0958435825727761	5.47548507182854	1.41728584204238	0.158110365864809	0.267568333290936	-5.73203481361948
ENSG00000130560	ENSG00000130560	HAVANA	gene	9	UBAC1	protein_coding	UBAC1; ENSG00000130560	chr9	-0.160391586808306	5.14665131968062	-1.41700601848957	0.158302995484956	0.267768968761671	-5.64233311256171
ENSG00000116199	ENSG00000116199	HAVANA	gene	12	FAM20B	protein_coding	FAM20B; ENSG00000116199	chr1	0.102500412753902	5.59717832037012	1.41660757092714	0.158308416591619	0.267768968761671	-5.77556286431598
ENSG00000116237	ENSG00000116237	HAVANA	gene	16	ICMT	protein_coding	ICMT; ENSG00000116237	chr1	0.092500713969172	5.56774944230733	1.41604119209699	0.158473940566943	0.26798166104405	-5.75381763656596
ENSG00000150394	ENSG00000150394	HAVANA	gene	14	CDH8	protein_coding	CDH8; ENSG00000150394	chr16	0.0906246441590621	6.05207427745877	1.41575836389706	0.158556646431967	0.268054235134796	-5.89530629201326
ENSG00000088899	ENSG00000088899	HAVANA	gene	15	LZTS3	protein_coding	LZTS3; ENSG00000088899	chr20	-0.144212544691601	5.10237807042766	-1.41489149660458	0.158810344821575	0.268415778490454	-5.60850948089653
ENSG00000108826	ENSG00000108826	HAVANA	gene	16	MRPL27	protein_coding	MRPL27; ENSG00000108826	chr17	0.0853590981229528	6.21669357911711	1.41217675746757	0.159606847761787	0.269694339947619	-5.94898266026902
ENSG00000136908	ENSG00000136908	HAVANA	gene	17	DPM2	protein_coding	DPM2; ENSG00000136908	chr9	-0.136036085820741	4.81690465878029	-1.41149342307053	0.159807816814732	0.26996621411255	-5.58312821140649
ENSG00000104833	ENSG00000104833	HAVANA	gene	12	TUBB4A	protein_coding	TUBB4A; ENSG00000104833	chr19	0.0520333107319182	8.77369205519347	1.4111331186199	0.159913860226686	0.270077632576381	-6.50467925993354
ENSG00000167325	ENSG00000167325	HAVANA	gene	15	RRM1	protein_coding	RRM1; ENSG00000167325	chr11	0.116905758820273	5.15289600120102	1.41070279694779	0.16004058112506	0.270187987204489	-5.70907576130021
ENSG00000119559	ENSG00000119559	HAVANA	gene	16	C19orf25	protein_coding	C19orf25; ENSG00000119559	chr19	0.108856965862389	5.57463193618775	1.41063887367168	0.160059411746047	0.270187987204489	-5.77538988976114
ENSG00000163697	ENSG00000163697	HAVANA	gene	17	APBB2	protein_coding	APBB2; ENSG00000163697	chr4	-0.10491458281873	5.57050471549212	-1.41025968572688	0.160171148264598	0.270308874213076	-5.76587295805797
ENSG00000115514	ENSG00000115514	HAVANA	gene	12	TXNDC9	protein_coding	TXNDC9; ENSG00000115514	chr2	0.106729049154103	5.26300194438007	1.40918234597373	0.160488935832291	0.270728472299723	-5.71797023297311
ENSG00000035687	ENSG00000035687	HAVANA	gene	10	ADSS	protein_coding	ADSS; ENSG00000035687	chr1	0.0938219592930167	5.83994947549082	1.40914435431551	0.160500151160026	0.270728472299723	-5.84704657162447
ENSG00000143774	ENSG00000143774	HAVANA	gene	16	GUK1	protein_coding	GUK1; ENSG00000143774	chr1	0.0546025562276675	8.11345896801269	1.40853104504192	0.160681285779091	0.270966163277532	-6.38794066075273
ENSG00000144840	ENSG00000144840	HAVANA	gene	9	RABL3	protein_coding	RABL3; ENSG00000144840	chr3	0.111264007266166	5.32471485092755	1.40824078023306	0.160767066800567	0.271042975234089	-5.70263584706406
