Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000061794,MRPS35,172,1.85994,7,-3.0703,39,-0.7227,84,0.64093,38,-0.7498,93,0.73647,1,-5.8986
ENSG00000087448,KLHL42,172,1.83994,22,-1.5414,60,0.01176,64,0.10355,54,-0.1910,31,-1.0425,21,-1.6245
ENSG00000123106,CCDC91,172,0.97304,103,0.11389,82,-0.2777,75,-0.4315,106,0.18723,89,-0.1211,69,-0.5178
ENSG00000087502,ERGIC2,172,2.26446,42,-0.2339,21,-1.3886,23,-1.2370,49,0.00535,27,-0.9375,62,0.39067
ENSG00000133687,TMTC1,172,2.47752,0,-7.2297,31,-0.6224,21,-1.2347,61,0.57335,29,-0.6858,20,-1.2202
ENSG00000133704,IPO8,172,2.81629,24,-0.7271,25,-0.7401,23,-0.8969,36,-0.1301,7,-2.5108,17,-1.2562
ENSG00000110888,CAPRIN2,172,1.75751,24,-1.4627,20,-1.8777,95,0.78816,69,0.18441,55,-0.2161,9,-2.9281
ENSG00000170456,DENND5B,172,1.54935,56,-0.3375,35,-1.1543,80,0.24309,103,0.73643,34,-1.1162,1,-6.0478
ENSG00000151746,BICD1,172,2.10220,28,-0.9598,29,-1.0134,65,0.38697,51,-0.0576,11,-2.3990,27,-1.0153
ENSG00000087470,DNM1L,172,0.63459,91,-0.3872,102,-0.2412,169,0.70662,132,0.22138,73,-0.7354,25,-2.3058
ENSG00000139116,KIF21A,172,-1.2179,127,-1.6675,208,-1.0105,627,0.98945,724,1.31231,102,-1.9887,258,-0.6012
ENSG00000151229,SLC2A13,172,1.67194,3,-4.5344,24,-1.6681,144,1.64798,50,-0.4703,18,-1.9409,26,-1.3951
ENSG00000018236,CNTN1,172,-0.1497,281,0.65222,165,-0.2403,295,0.85709,224,0.31080,50,-2.0323,20,-3.3482
ENSG00000015153,YAF2,172,1.43099,56,-0.4456,73,-0.0312,96,0.47395,67,-0.1713,20,-1.9866,23,-1.8054
ENSG00000134283,PPHLN1,172,2.28814,19,-1.3945,19,-1.5036,73,0.77254,54,0.19518,0,-6.4285,1,-4.9559
ENSG00000139168,ZCRB1,172,0.36026,277,1.18040,172,0.41484,82,-0.8832,110,-0.3931,141,0.03730,58,-1.3271
ENSG00000151239,TWF1,172,2.01229,85,0.71296,38,-0.6297,39,-0.5759,25,-1.3009,60,0.12563,29,-0.9760
ENSG00000184613,NELL2,172,1.22200,226,1.73877,40,-1.2158,75,-0.1913,65,-0.4439,34,-1.3742,42,-1.0627
ENSG00000139218,SCAF11,172,1.37844,212,1.78156,47,-0.8237,16,-2.5113,72,-0.1122,49,-0.6835,62,-0.3313
ENSG00000111371,SLC38A1,172,0.57383,90,-0.4651,77,-0.7774,176,0.70695,203,1.00863,5,-4.5644,32,-1.9932
ENSG00000134294,SLC38A2,172,0.41144,59,-1.2491,86,-0.7567,162,0.36040,107,-0.3929,186,0.54580,207,0.72575
ENSG00000139211,AMIGO2,172,0.94864,31,-1.7230,31,-1.8565,226,1.78712,107,0.17680,17,-2.6234,24,-2.1119
ENSG00000005175,RPAP3,172,1.96470,92,0.81034,21,-1.6028,60,0.09756,39,-0.6449,14,-2.0923,47,-0.2751
ENSG00000211584,SLC48A1,172,0.77826,119,0.16625,76,-0.5900,88,-0.3369,76,-0.5888,295,1.77018,4,-4.7661
ENSG00000134291,TMEM106C,172,2.02306,72,0.43541,23,-1.4273,69,0.41613,30,-1.0239,0,-6.6019,62,0.18937
ENSG00000152556,PFKM,172,0.31847,101,-0.5209,75,-1.0639,236,1.00570,144,0.03635,39,-1.9525,189,0.47090
ENSG00000177981,ASB8,172,1.44486,43,-0.8417,76,0.06523,69,-0.1097,99,0.55994,7,-3.4272,25,-1.6401
ENSG00000177875,CCDC184,172,1.69238,47,-0.5004,39,-0.8518,112,1.08313,55,-0.2821,3,-4.4106,12,-2.4968
ENSG00000167535,CACNB3,172,1.96184,9,-2.7514,27,-1.2563,65,0.25628,72,0.45838,0,-6.1528,56,-0.0037
ENSG00000134287,ARF3,172,-0.7135,306,0.19751,244,-0.1838,365,0.55617,350,0.47753,92,-1.6511,222,-0.3152
ENSG00000181929,PRKAG1,172,2.49251,13,-1.7989,27,-0.8638,36,-0.3385,39,-0.2421,54,0.32457,0,-5.9091
ENSG00000123416,TUBA1B,172,-3.1833,262,-2.5697,1037,-0.5540,2818,1.38618,1883,0.52119,1679,0.26387,671,-1.1693
ENSG00000167552,TUBA1A,172,-3.3573,2073,0.41501,757,-1.2636,2686,1.00653,1395,-0.2505,3633,1.39451,512,-1.7546
ENSG00000123352,SPATS2,172,2.45150,0,-7.2459,20,-1.3649,38,-0.2792,37,-0.3449,53,0.25925,36,-0.3512
ENSG00000139644,TMBIM6,172,-1.9351,1900,2.02401,589,-0.0641,389,-0.7750,479,-0.4255,760,0.35723,357,-0.8373
ENSG00000135472,FAIM2,172,-1.3331,614,0.67381,240,-0.9018,597,0.72810,548,0.55787,323,-0.3691,196,-1.1362
ENSG00000110881,ASIC1,172,2.15957,39,-0.4487,37,-0.5874,28,-0.9957,47,-0.1428,60,0.24100,19,-1.4826
ENSG00000178449,COX14,172,0.78496,82,-0.4116,105,-0.0246,135,0.43571,56,-1.0937,85,-0.3563,136,0.39574
ENSG00000139624,CERS5,172,2.16261,36,-0.5390,17,-1.7894,45,-0.2519,58,0.20660,32,-0.7317,35,-0.5798
ENSG00000161813,LARP4,172,2.66119,36,-0.2020,21,-1.1068,45,0.14602,22,-1.0151,0,-6.1977,27,-0.6321
ENSG00000066084,DIP2B,172,2.33024,22,-1.1459,29,-0.8501,31,-0.7553,66,0.62471,5,-3.3078,25,-0.9716
ENSG00000185432,METTL7A,172,-0.5995,1578,3.90985,215,-0.2803,19,-4.0052,51,-2.5532,92,-1.5447,107,-1.3193
ENSG00000110911,SLC11A2,172,1.41849,129,0.90896,39,-1.0937,41,-0.9940,86,0.26072,87,0.23759,26,-1.5855
ENSG00000050426,LETMD1,172,2.57506,51,0.28566,27,-0.7948,24,-0.9823,39,-0.1571,18,-1.2750,7,-2.6790
ENSG00000183283,DAZAP2,172,0.10081,418,1.64982,152,-0.1076,78,-1.2203,127,-0.4127,221,0.51330,88,-0.9385
ENSG00000050438,SLC4A8,172,1.63070,48,-0.5139,34,-1.1220,77,0.26509,66,-0.0282,6,-3.5919,88,0.44961
ENSG00000196876,SCN8A,172,2.05544,13,-2.1517,35,-0.7372,65,0.34135,65,0.33822,25,-1.1694,0,-6.2249
ENSG00000135503,ACVR1B,172,2.38212,12,-1.9824,17,-1.6493,59,0.42501,46,-0.0014,37,-0.3691,0,-6.0221
ENSG00000123358,NR4A1,172,0.38896,283,1.25012,168,0.40001,12,-3.7930,24,-2.7498,25,-2.5286,466,2.23510
ENSG00000063046,EIF4B,172,0.13352,188,0.27561,133,-0.3108,112,-0.5947,194,0.37389,191,0.30563,154,-0.0389
ENSG00000167778,SPRYD3,172,-0.4684,286,0.34308,178,-0.4543,306,0.52201,310,0.54802,83,-1.5756,185,-0.3525
ENSG00000167779,IGFBP6,172,1.84187,20,-1.6889,53,-0.2177,59,-0.0168,23,-1.5530,1,-5.5945,136,1.39353
ENSG00000123349,PFDN5,172,-1.3245,495,0.32301,584,0.69482,333,-0.3436,195,-1.2275,603,0.65258,558,0.52275
ENSG00000139637,C12orf10,172,0.67906,79,-0.5779,63,-0.9920,200,1.11952,109,-0.0791,17,-2.8093,124,0.13992
ENSG00000205352,PRR13,172,0.91396,180,0.99230,60,-0.8482,103,0.07051,66,-0.6867,35,-1.6019,145,0.62452
ENSG00000197111,PCBP2,172,-1.2151,693,1.01933,324,-0.2672,349,-0.1375,372,-0.0216,324,-0.2387,489,0.42297
ENSG00000139625,MAP3K12,172,2.22797,107,1.28201,41,-0.3247,25,-1.1781,40,-0.3805,8,-2.7388,0,-6.1217
ENSG00000135390,ATP5MC2,172,-0.3077,279,0.47112,188,-0.1874,188,-0.1901,132,-0.7827,390,1.04497,232,0.16878
ENSG00000012822,CALCOCO1,172,2.05238,58,0.09738,26,-1.1889,50,-0.1351,49,-0.1844,28,-1.0315,33,-0.7455
ENSG00000094916,CBX5,172,0.29427,179,0.36390,147,0.04250,83,-0.9201,189,0.51772,212,0.64359,31,-2.3013
ENSG00000135486,HNRNPA1,172,-0.7909,386,0.49442,343,0.33984,220,-0.4521,251,-0.2293,355,0.35715,311,0.14023
ENSG00000111481,COPZ1,172,1.12420,46,-0.9876,59,-0.6985,63,-0.5740,92,0.08956,130,0.64162,103,0.25183
ENSG00000161642,ZNF385A,172,1.27036,264,2.11098,92,0.24062,20,-2.2708,32,-1.5419,14,-2.6211,73,-0.1638
ENSG00000135447,PPP1R1A,172,2.53209,7,-2.7217,44,0.00166,34,-0.4273,26,-0.8882,35,-0.3252,15,-1.6237
ENSG00000135441,BLOC1S1,172,-0.3224,297,0.56337,187,-0.2099,166,-0.4201,117,-0.9988,561,1.70568,137,-0.6765
ENSG00000135404,CD63,172,-1.4427,568,0.42156,341,-0.4389,532,0.35693,442,0.01563,352,-0.3467,662,0.67722
ENSG00000135414,GDF11,172,1.59598,13,-2.4811,61,-0.2000,46,-0.6735,64,-0.0956,63,-0.1221,90,0.46007
ENSG00000205323,SARNP,172,0.97647,120,0.37055,53,-0.9834,117,0.36746,112,0.28244,82,-0.2403,18,-2.4644
ENSG00000111540,RAB5B,172,0.24518,147,-0.0060,135,-0.1637,136,-0.1396,160,0.14916,233,0.75541,61,-1.3564
ENSG00000197728,RPS26,172,-2.5486,856,-0.1220,1442,0.85873,625,-0.6774,426,-1.2988,1803,1.12441,1427,0.71612
ENSG00000170515,PA2G4,172,0.90288,119,0.27827,89,-0.2016,83,-0.3212,68,-0.6581,125,0.36727,102,0.02887
ENSG00000229117,RPL41,172,-3.4172,2043,0.32298,2567,0.82298,786,-1.2691,664,-1.5360,3991,1.49366,2501,0.66018
ENSG00000139641,ESYT1,172,1.24909,33,-1.4093,10,-3.2781,147,1.15423,94,0.25861,49,-0.8149,64,-0.3798
ENSG00000196465,MYL6B,172,0.43387,109,-0.2954,114,-0.2525,225,1.05223,114,-0.2537,75,-0.8746,54,-1.3735
ENSG00000092841,MYL6,172,-1.7196,589,0.17809,519,-0.0303,629,0.32273,336,-0.7733,481,-0.1472,1067,1.18840
ENSG00000139613,SMARCC2,172,1.60853,104,0.69948,48,-0.5897,56,-0.3288,48,-0.6008,79,0.24330,18,-1.9545
ENSG00000181852,RNF41,172,1.48291,28,-1.4521,51,-0.6141,108,0.76930,69,-0.0843,1,-6.3085,67,-0.1227
ENSG00000139579,NABP2,172,1.54458,81,0.24517,58,-0.3285,61,-0.2510,69,-0.0171,33,-1.1643,37,-0.9643
ENSG00000139645,ANKRD52,172,1.64306,69,0.07143,20,-1.9669,75,0.21235,112,1.02019,7,-3.3791,4,-4.1754
ENSG00000062485,CS,172,0.75004,72,-0.6450,78,-0.5839,142,0.48957,106,-0.0571,82,-0.4551,114,0.07456
ENSG00000257727,CNPY2,172,1.03585,48,-1.0095,63,-0.6518,97,0.08428,71,-0.4609,125,0.49288,117,0.38144
ENSG00000170581,STAT2,172,1.83285,60,-0.0139,36,-0.8601,42,-0.6281,51,-0.2934,111,1.01731,2,-4.7987
ENSG00000076108,BAZ2A,172,1.92970,42,-0.4986,32,-0.9632,25,-1.3870,27,-1.2725,34,-0.8153,159,1.77582
ENSG00000110955,ATP5F1B,172,-1.8976,610,0.04016,451,-0.4840,1028,1.07790,693,0.28044,309,-1.0176,514,-0.2309
ENSG00000110958,PTGES3,172,-1.5101,564,0.33510,284,-0.8198,737,0.92075,476,0.06761,563,0.33286,293,-0.7039
ENSG00000196531,NACA,172,-0.9961,309,-0.0840,430,0.51827,248,-0.4811,194,-0.8842,667,1.20857,369,0.20008
ENSG00000166886,NAB2,172,2.25717,57,0.24906,26,-1.0452,26,-1.0497,77,0.85398,3,-3.8213,0,-6.1024
ENSG00000123384,LRP1,172,0.56951,216,0.96237,141,0.27094,82,-0.6667,92,-0.4859,59,-1.1124,136,0.18766
ENSG00000182379,NXPH4,172,1.73242,0,-7.6998,37,-0.9279,82,0.47100,79,0.40358,30,-1.1686,38,-0.7814
ENSG00000185633,NDUFA4L2,172,1.08698,0,-8.2317,125,0.62251,17,-2.6508,15,-2.8538,9,-3.4617,405,2.87491
ENSG00000179912,R3HDM2,172,2.49378,34,-0.4061,28,-0.7596,32,-0.5805,40,-0.2008,13,-1.8183,25,-0.8885
ENSG00000166986,MARS,172,2.44108,30,-0.6301,28,-0.8140,56,0.38384,31,-0.6514,2,-4.3289,19,-1.2913
ENSG00000175197,DDIT3,172,1.72802,52,-0.3050,31,-1.2167,78,0.38014,39,-0.8456,82,0.41873,34,-0.9501
ENSG00000175203,DCTN2,172,0.16013,106,-0.5964,97,-0.8027,291,1.25301,111,-0.5788,167,0.11315,111,-0.5243
ENSG00000155980,KIF5A,172,-0.0302,21,-3.1604,110,-0.7976,342,1.35474,254,0.70756,45,-2.0702,102,-0.8473
ENSG00000178498,DTX3,172,1.76843,130,1.24618,34,-1.0326,60,-0.0542,48,-0.4402,35,-0.8964,1,-5.8246
ENSG00000135454,B4GALNT1,172,1.67294,0,-7.7775,30,-1.2918,107,0.95997,84,0.45836,0,-6.8563,40,-0.7640
ENSG00000135506,OS9,172,0.86021,169,0.82839,88,-0.2714,126,0.38721,78,-0.4687,76,-0.4707,22,-2.2945
ENSG00000135452,TSPAN31,172,2.31181,56,0.23858,22,-1.3233,43,-0.1983,43,-0.1885,6,-2.9279,31,-0.6875
ENSG00000123297,TSFM,172,2.72938,0,-6.7649,25,-0.7739,46,0.25667,43,0.11169,0,-6.1579,1,-5.2239
ENSG00000175215,CTDSP2,172,1.99343,55,-0.0142,65,0.28054,11,-2.5176,23,-1.4835,7,-2.9846,125,1.37313
ENSG00000257698,GIHCG,172,1.99923,196,2.27545,34,-0.8363,43,-0.4586,11,-2.4831,12,-2.3264,0,-6.2763
ENSG00000111110,PPM1H,172,2.42808,0,-7.2605,19,-1.4328,72,0.87643,34,-0.4881,0,-6.3393,33,-0.4947
ENSG00000184575,XPOT,172,1.22420,96,0.23426,36,-1.4077,147,1.12535,75,-0.1895,13,-2.7127,35,-1.3123
ENSG00000135677,GNS,172,1.59420,46,-0.6019,27,-1.5403,82,0.33582,51,-0.4903,62,-0.1502,82,0.28858
ENSG00000174106,LEMD3,172,2.45969,47,0.08270,20,-1.3409,30,-0.6788,45,0.01264,22,-1.1233,18,-1.3948
ENSG00000139233,LLPH,172,2.41574,24,-1.0146,41,-0.2097,32,-0.5967,26,-0.9553,60,0.43353,5,-3.2721
ENSG00000155957,TMBIM4,172,1.80429,90,0.63167,60,-0.0227,35,-0.9218,17,-2.0374,99,0.79048,25,-1.3818
ENSG00000111530,CAND1,172,0.39317,132,-0.0346,64,-1.2495,197,0.71829,191,0.66265,94,-0.5712,47,-1.6105
ENSG00000127314,RAP1B,172,1.43297,113,0.69580,36,-1.2088,46,-0.8135,68,-0.1545,19,-2.0276,137,1.02718
ENSG00000175782,SLC35E3,172,2.49082,0,-7.2215,26,-0.8930,15,-1.7122,31,-0.5981,110,1.55356,16,-1.5082
ENSG00000135679,MDM2,172,2.02880,80,0.61101,26,-1.2423,16,-1.9795,29,-1.0904,154,1.80873,1,-5.4663
ENSG00000111605,CPSF6,172,1.77178,114,1.01556,42,-0.6905,39,-0.7917,66,0.10486,25,-1.4020,18,-1.8968
ENSG00000166226,CCT2,172,0.74468,69,-0.7272,73,-0.6896,173,0.88110,104,-0.0937,81,-0.4631,72,-0.6464
ENSG00000127328,RAB3IP,172,2.56954,35,-0.3116,28,-0.7067,16,-1.5632,59,0.58815,14,-1.6345,0,-5.9060
ENSG00000139291,TMEM19,172,1.86650,56,-0.1033,26,-1.3668,52,-0.2239,75,0.43400,33,-0.8904,26,-1.2641
ENSG00000080371,RAB21,172,0.45014,111,-0.2508,87,-0.6987,187,0.68926,106,-0.3604,201,0.71139,59,-1.2334
ENSG00000121749,TBC1D15,172,2.15887,47,-0.1273,35,-0.6422,38,-0.5270,34,-0.7147,43,-0.2993,39,-0.4520
ENSG00000253719,ATXN7L3B,172,0.25656,222,0.68275,86,-0.9069,206,0.64509,176,0.33909,50,-1.6568,85,-0.8399
ENSG00000111615,KRR1,172,1.84099,85,0.56890,36,-0.8676,41,-0.6652,77,0.46885,6,-3.4572,30,-1.0772
ENSG00000139289,PHLDA1,172,1.65935,22,-1.6583,39,-0.8723,79,0.33791,53,-0.3918,0,-6.8350,122,1.02995
ENSG00000187109,NAP1L1,172,-0.6499,358,0.52180,269,0.05887,261,0.00663,283,0.15498,205,-0.3749,240,-0.1281
ENSG00000091039,OSBPL8,172,1.78014,59,-0.0815,55,-0.2119,66,0.11891,62,0.01575,20,-1.7345,2,-4.9191
ENSG00000186908,ZDHHC17,172,2.17875,39,-0.4087,37,-0.5406,65,0.44170,41,-0.3723,1,-5.7608,12,-2.1749
ENSG00000067715,SYT1,172,-1.9527,61,-3.4553,273,-1.3653,1256,1.45538,1151,1.24984,179,-1.8956,401,-0.6757
ENSG00000058272,PPP1R12A,172,0.59891,158,0.46067,83,-0.6173,72,-0.8549,121,0.03232,101,-0.2598,207,0.91515
ENSG00000139220,PPFIA2,172,1.45669,18,-2.1433,42,-0.9476,159,1.60858,42,-0.9219,44,-0.7919,12,-2.6355
ENSG00000072041,SLC6A15,172,1.27249,0,-8.0834,29,-1.6822,172,1.55232,104,0.47410,23,-1.9200,5,-4.1118
ENSG00000182050,MGAT4C,172,2.34861,0,-7.3107,39,-0.3513,44,-0.1074,42,-0.2168,31,-0.6662,20,-1.2983
ENSG00000198707,CEP290,172,2.13139,111,1.28044,33,-0.7868,13,-2.2478,37,-0.5692,13,-2.0940,59,0.21040
ENSG00000139324,TMTC3,172,2.44119,38,-0.2599,25,-1.0129,35,-0.4616,32,-0.6100,8,-2.6430,53,0.24930
ENSG00000070961,ATP2B1,172,0.49389,270,1.28155,73,-0.9318,87,-0.6517,215,1.03049,48,-1.4931,29,-2.2475
ENSG00000011465,DCN,172,0.19190,0,-8.9857,165,0.14264,2,-6.1408,6,-4.8785,54,-1.6011,954,3.89814
ENSG00000133639,BTG1,172,1.75857,0,-7.6842,37,-0.8710,52,-0.3342,24,-1.5473,105,0.86096,122,1.11313
ENSG00000102189,EEA1,172,1.17643,60,-0.5486,50,-0.9087,112,0.50204,92,0.13305,88,0.04734,27,-1.7711
ENSG00000173598,NUDT4,172,0.83463,282,1.74175,33,-1.8511,117,0.22053,91,-0.2273,2,-5.3288,98,-0.0891
ENSG00000177889,UBE2N,172,0.03671,151,-0.1718,81,-1.2249,253,0.78668,269,0.90991,127,-0.4409,24,-2.8965
ENSG00000198015,MRPL42,172,1.70024,66,0.04530,42,-0.7207,55,-0.2738,78,0.34883,35,-0.9319,20,-1.7361
ENSG00000184752,NDUFA12,172,0.58227,118,-0.0266,102,-0.2965,160,0.53718,54,-1.3228,175,0.61308,105,-0.2112
ENSG00000028203,VEZT,172,1.91315,65,0.19654,15,-2.1432,83,0.67467,45,-0.4532,43,-0.4730,14,-2.1320
ENSG00000111142,METAP2,172,0.69412,190,0.86164,96,-0.2878,68,-0.8713,114,0.01817,112,-0.0050,99,-0.2083
ENSG00000139343,SNRPF,172,1.55775,100,0.59401,55,-0.3982,95,0.59133,28,-1.4889,7,-3.2658,58,-0.2837
ENSG00000111144,LTA4H,172,2.39282,39,-0.2845,34,-0.5280,52,0.19541,22,-1.2398,35,-0.4516,3,-4.0360
ENSG00000059758,CDK17,172,1.96536,75,0.45770,32,-0.9746,57,0.00187,45,-0.3855,20,-1.6095,32,-0.9005
ENSG00000075415,SLC25A3,172,-0.7345,268,-0.0399,248,-0.1801,439,0.90726,191,-0.6307,279,0.02412,273,-0.0102
ENSG00000185046,ANKS1B,172,0.99900,202,1.29001,57,-0.8504,53,-0.9851,93,-0.0345,150,0.76367,15,-2.7879
ENSG00000075089,ACTR6,172,1.60359,24,-1.5615,22,-1.8299,89,0.51042,67,-0.0168,103,0.68670,22,-1.6966
ENSG00000136021,SCYL2,172,2.55547,38,-0.2028,22,-1.0994,45,0.09134,43,-0.0111,0,-6.2608,0,-5.9144
ENSG00000120805,ARL1,172,1.07500,107,0.27289,59,-0.7179,112,0.39886,99,0.17441,36,-1.3929,46,-1.0335
ENSG00000196091,MYBPC1,172,2.07823,88,0.82730,113,1.53221,12,-2.3221,10,-2.6417,4,-3.7364,1,-5.8560
ENSG00000111666,CHPT1,172,1.76868,68,0.14497,66,0.11417,55,-0.2314,35,-0.9645,1,-5.9891,70,0.18466
ENSG00000111670,GNPTAB,172,2.08266,16,-1.8580,33,-0.8056,31,-0.9120,50,-0.1239,69,0.41951,49,-0.1358
ENSG00000120860,WASHC3,172,1.39930,67,-0.1962,62,-0.3410,108,0.67553,24,-1.8414,77,0.02801,51,-0.6119
ENSG00000111696,NT5DC3,172,2.36004,44,-0.0907,6,-3.0910,50,0.12517,70,0.75363,0,-6.3819,0,-6.0361
ENSG00000166598,HSP90B1,172,-1.3091,921,1.42167,311,-0.4456,355,-0.2150,431,0.13041,315,-0.3847,410,0.03355
ENSG00000198431,TXNRD1,172,1.13382,67,-0.4250,35,-1.4938,164,1.25956,77,-0.2250,15,-2.5957,67,-0.4068
ENSG00000151131,C12orf45,172,2.56246,3,-3.5964,30,-0.5967,31,-0.5672,39,-0.1847,52,0.31060,3,-3.9783
ENSG00000074590,NUAK1,172,2.38292,8,-2.6446,39,-0.3178,37,-0.3918,51,0.15763,31,-0.6511,2,-4.6500
ENSG00000136026,CKAP4,172,1.13512,93,0.10596,51,-0.9192,89,0.04283,117,0.55100,63,-0.5122,30,-1.6102
ENSG00000151135,TMEM263,172,2.28904,43,-0.1718,43,-0.2254,45,-0.1438,32,-0.7174,0,-6.4074,31,-0.6926
ENSG00000136045,PWP1,172,2.35785,44,-0.1050,31,-0.7039,41,-0.2566,28,-0.8640,48,0.03134,6,-2.9021
ENSG00000075856,SART3,172,2.25787,62,0.38596,26,-1.0446,55,0.20168,22,-1.3065,37,-0.4308,13,-2.0089
ENSG00000136003,ISCU,172,-0.1406,95,-1.0549,166,-0.2203,294,0.86591,153,-0.3586,122,-0.6773,263,0.54929
ENSG00000110880,CORO1C,172,1.96645,22,-1.4359,41,-0.5633,56,-0.0044,50,-0.1996,15,-1.9852,61,0.11657
ENSG00000166111,SVOP,172,1.81361,0,-7.6749,23,-1.6003,115,1.26480,61,-0.0037,8,-2.9420,32,-0.9810
ENSG00000110906,KCTD10,172,1.82000,5,-3.6140,31,-1.1432,73,0.35160,56,-0.1308,37,-0.7861,72,0.28586
ENSG00000139428,MMAB,172,1.84598,54,-0.1590,39,-0.7497,62,0.07405,63,0.09661,29,-1.1227,16,-2.0118
ENSG00000110921,MVK,172,1.52437,28,-1.4128,26,-1.6593,104,0.73743,47,-0.7036,110,0.72691,43,-0.7544
ENSG00000139433,GLTP,172,1.37427,8,-3.2852,28,-1.6735,6,-3.8318,17,-2.3683,472,3.83097,12,-2.7359
ENSG00000174456,C12orf76,172,1.33172,54,-0.5694,45,-0.9489,107,0.59065,73,-0.1183,69,-0.2018,38,-1.1293
ENSG00000174437,ATP2A2,172,-0.1157,125,-0.6175,136,-0.5317,287,0.84899,256,0.61802,80,-1.2963,112,-0.7752
ENSG00000196510,ANAPC7,172,2.02823,83,0.68642,16,-1.9821,49,-0.1905,46,-0.3063,34,-0.7375,36,-0.6394
ENSG00000111229,ARPC3,172,0.49978,133,0.08330,98,-0.4422,157,0.39668,62,-1.1855,142,0.18753,183,0.60447
ENSG00000204856,FAM216A,172,2.23684,6,-3.0973,27,-1.0367,70,0.65721,34,-0.6357,0,-6.4223,56,0.18533
ENSG00000111237,VPS29,172,0.71307,47,-1.3329,71,-0.7638,136,0.37318,126,0.21808,60,-0.9707,169,0.68779
ENSG00000186298,PPP1CC,172,1.38331,138,0.99247,51,-0.6728,69,-0.1835,66,-0.2603,80,0.07123,0,-6.7278
ENSG00000204842,ATXN2,172,0.76683,160,0.64900,53,-1.1892,92,-0.2848,154,0.67263,121,0.18967,28,-2.0493
ENSG00000111275,ALDH2,172,-0.7090,460,0.88379,309,0.24765,288,0.11731,172,-0.7799,237,-0.2102,296,0.14308
ENSG00000089248,ERP29,172,0.09159,210,0.41975,102,-0.8009,270,0.99133,156,-0.0729,106,-0.6612,80,-1.0912
ENSG00000173064,HECTD4,172,1.28668,36,-1.2282,66,-0.3496,87,0.14916,84,0.07965,79,-0.0184,42,-1.0023
ENSG00000089009,RPL6,172,-1.4173,349,-0.3357,522,0.35400,302,-0.6161,186,-1.3986,1054,1.54132,715,0.83877
ENSG00000179295,PTPN11,172,0.39298,173,0.40664,111,-0.3419,126,-0.1184,153,0.22928,168,0.35289,56,-1.3615
ENSG00000089169,RPH3A,172,1.33103,25,-1.7218,93,0.31251,50,-0.7837,93,0.31129,10,-3.0530,106,0.49343
ENSG00000186815,TPCN1,172,1.86314,118,1.14403,68,0.23814,21,-1.7075,39,-0.7221,26,-1.2579,24,-1.4087
ENSG00000151176,PLBD2,172,0.82883,82,-0.3800,54,-1.0979,186,1.14763,120,0.25286,25,-2.1623,43,-1.3510
ENSG00000139410,SDSL,172,2.17383,76,0.65499,16,-1.8303,56,0.17478,30,-0.8754,14,-1.9344,42,-0.2917
ENSG00000111412,C12orf49,172,1.59513,51,-0.4391,40,-0.9070,57,-0.3200,97,0.65846,59,-0.2283,12,-2.5303
ENSG00000135119,RNFT2,172,2.23815,46,-0.1335,27,-1.0087,28,-0.9875,48,-0.0664,54,0.13927,19,-1.4203
ENSG00000135108,FBXO21,172,0.68876,222,1.13724,100,-0.2081,74,-0.7209,124,0.16972,109,-0.0582,29,-2.0473
ENSG00000176871,WSB2,172,0.19890,24,-2.7477,124,-0.3582,197,0.48455,149,-0.0385,287,1.06754,96,-0.7092
ENSG00000089220,PEBP1,172,-2.7065,1218,0.27254,1019,-0.0175,1383,0.55476,1116,0.14706,1298,0.37708,570,-0.9228
ENSG00000135090,TAOK3,172,2.03378,7,-3.1036,52,-0.1002,43,-0.4283,88,0.91574,3,-4.0185,0,-6.2524
ENSG00000111707,SUDS3,172,1.63687,44,-0.6368,49,-0.5379,63,-0.1098,55,-0.3443,0,-6.8226,118,0.94298
ENSG00000152137,HSPB8,172,0.08583,819,3.17736,107,-0.7205,70,-1.4003,57,-1.7178,50,-1.8150,120,-0.4809
ENSG00000122966,CIT,172,1.80084,99,0.79697,32,-1.0751,57,-0.1171,59,-0.0588,7,-3.0986,36,-0.8165
ENSG00000111737,RAB35,172,2.31895,21,-1.2479,27,-0.9463,41,-0.2811,41,-0.2780,27,-0.8934,41,-0.2436
ENSG00000089157,RPLP0,172,-1.2153,482,0.39840,376,-0.0052,341,-0.1795,184,-1.2047,631,0.85406,684,0.99447
ENSG00000111775,COX6A1,172,-2.2277,557,-0.4553,1032,0.62021,1023,0.60293,627,-0.3019,761,0.03780,580,-0.3917
ENSG00000257218,GATC,172,2.38333,30,-0.6756,27,-0.9172,40,-0.2635,42,-0.1715,44,-0.0807,0,-5.7898
ENSG00000111786,SRSF9,172,0.43145,162,0.33747,87,-0.7085,163,0.39765,163,0.38997,103,-0.3841,54,-1.3806
ENSG00000088986,DYNLL1,172,-1.5471,638,0.49789,355,-0.4885,732,0.85371,336,-0.5824,844,0.97619,201,-1.3106
ENSG00000022840,RNF10,172,1.19634,74,-0.2119,53,-0.8088,67,-0.4038,96,0.24223,166,1.13795,0,-6.7811
