Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000148362,PAXX,172,1.21206,150,0.96903,85,0.02852,30,-1.5709,73,-0.2480,39,-1.1857,23,-1.9519,78,-0.1106,115,0.51601
ENSG00000107331,ABCA2,172,-0.4113,132,-0.8235,86,-1.4679,70,-1.7689,98,-1.3645,75,-1.6716,152,-0.5995,1292,3.62383,56,-2.1097
ENSG00000107281,NPDC1,172,-0.9452,469,0.65183,253,-0.3492,149,-1.1581,448,0.66396,257,-0.3272,321,0.02596,301,-0.0755,338,0.10995
ENSG00000054179,ENTPD2,172,1.29634,565,4.41866,17,-2.3248,26,-1.7246,0,-8.8473,3,-4.6328,0,-8.8982,17,-2.3494,0,-6.7976
ENSG00000177239,MAN1B1,172,1.25251,74,-0.1632,95,0.23217,31,-1.4648,77,-0.1151,95,0.24180,64,-0.3963,28,-1.6256,107,0.42758
ENSG00000176978,DPP7,172,0.14535,445,1.82788,115,-0.4900,86,-0.9277,184,0.28933,114,-0.5092,97,-0.7525,113,-0.5190,61,-1.4558
ENSG00000176884,GRIN1,172,-0.6718,7,-5.3165,193,-0.4916,158,-0.8044,378,0.68390,293,0.16689,760,1.86043,116,-1.2705,185,-0.5614
ENSG00000176101,SSNA1,172,0.73845,27,-2.1274,116,0.08368,43,-1.4223,147,0.54654,89,-0.3325,128,0.24696,177,0.79121,52,-1.1608
ENSG00000176058,TPRN,172,2.05628,23,-1.2793,12,-2.2845,24,-1.2550,25,-1.2559,18,-1.6410,55,0.02251,185,2.21448,1,-5.4262
ENSG00000187713,TMEM203,172,2.48335,41,-0.1426,18,-1.3780,21,-1.1399,46,0.05492,24,-0.9647,5,-3.1437,9,-2.3092,63,0.57448
ENSG00000212864,RNF208,172,0.83701,56,-0.9474,72,-0.5699,68,-0.6486,68,-0.7124,100,-0.0572,208,1.17536,61,-0.8315,162,0.73262
ENSG00000188229,TUBB4B,172,-1.7770,1689,2.00100,225,-1.3740,185,-1.6649,809,0.74274,459,-0.2808,512,-0.1083,209,-1.4857,414,-0.4451
ENSG00000188986,NELFB,172,1.84555,80,0.46255,51,-0.2637,31,-0.9913,43,-0.5786,53,-0.1889,55,-0.1347,24,-1.3808,47,-0.3697
ENSG00000198435,NRARP,172,2.52002,70,0.77540,105,1.49712,35,-0.3556,0,-5.9165,21,-1.1231,5,-3.0199,0,-6.2815,28,-0.6834
ENSG00000165802,NSMF,172,-0.1650,1043,3.43335,105,-0.9290,109,-0.8677,56,-2.0042,108,-0.8898,85,-1.2539,86,-1.2380,89,-1.1702
ENSG00000182154,MRPL41,172,0.46018,161,0.34740,149,0.23099,83,-0.6963,165,0.45379,115,-0.1902,99,-0.4233,79,-0.7693,107,-0.3054
ENSG00000148408,CACNA1B,172,1.95154,0,-7.5768,47,-0.2895,18,-1.7271,55,-0.0475,99,0.92382,22,-1.4468,26,-1.2023,73,0.41376
ENSG00000015171,ZMYND11,172,1.98170,59,0.08629,39,-0.5571,65,0.23669,38,-0.6594,48,-0.2356,48,-0.2375,50,-0.1670,2,-4.6351
ENSG00000151240,DIP2C,172,2.30961,17,-1.6136,29,-0.7914,29,-0.7628,35,-0.5267,44,-0.1429,71,0.63610,26,-0.9378,22,-1.1837
ENSG00000107929,LARP4B,172,2.02327,41,-0.4438,25,-1.2284,19,-1.5711,67,0.35882,71,0.42597,51,-0.1263,22,-1.3602,14,-2.0861
ENSG00000107937,GTPBP4,172,2.52768,2,-4.4712,15,-1.5905,37,-0.2669,61,0.63591,53,0.30895,29,-0.6461,6,-2.9491,1,-5.1439
ENSG00000067064,IDI1,172,0.11288,61,-1.4715,114,-0.5399,90,-0.9014,313,1.35783,187,0.25098,74,-1.2009,181,0.19917,97,-0.7860
ENSG00000047056,WDR37,172,2.82987,0,-7.0222,17,-1.2456,15,-1.4337,56,0.69789,35,-0.1444,21,-0.9671,14,-1.4987,0,-5.7542
ENSG00000067057,PFKP,172,-0.8896,122,-1.4049,138,-1.2185,120,-1.4292,755,1.97672,372,0.32784,287,-0.0899,64,-2.3550,255,-0.2803
ENSG00000107959,PITRM1,172,1.93800,31,-0.9406,41,-0.5308,22,-1.4596,78,0.57926,45,-0.3912,24,-1.3249,65,0.20360,17,-1.8219
ENSG00000067082,KLF6,172,1.39725,150,1.15305,122,0.78863,37,-1.1042,21,-2.0540,62,-0.3014,17,-2.2195,27,-1.5897,127,0.85039
ENSG00000173848,NET1,172,1.88086,120,1.19708,35,-0.8060,31,-0.9698,11,-2.6085,7,-3.0248,11,-2.5150,71,0.30288,119,1.17618
ENSG00000057608,GDI2,172,0.21775,164,0.13748,120,-0.3572,65,-1.2834,208,0.61793,158,0.08531,118,-0.3775,225,0.66432,63,-1.3436
ENSG00000134452,FBH1,172,2.03644,10,-2.5390,12,-2.2244,21,-1.4222,47,-0.2773,44,-0.3420,51,-0.1055,75,0.50726,68,0.34291
ENSG00000134453,RBM17,172,1.37358,189,1.55310,71,-0.1101,72,-0.0909,39,-1.1326,6,-3.7059,30,-1.4212,53,-0.5713,94,0.33020
ENSG00000170525,PFKFB3,172,1.00609,342,2.35845,74,-0.3830,107,0.21179,31,-1.7842,58,-0.7631,44,-1.1640,65,-0.5773,15,-2.7366
ENSG00000123243,ITIH5,172,1.40649,95,0.36887,97,0.41305,32,-1.3227,4,-4.4529,3,-4.5461,2,-4.8889,1,-6.3641,344,2.90651
ENSG00000165629,ATP5F1C,172,0.15894,106,-0.6012,197,0.38266,80,-1.0309,212,0.57879,102,-0.6615,93,-0.8015,174,0.18037,209,0.47797
ENSG00000165632,TAF3,172,2.31268,69,0.60053,35,-0.4801,46,-0.0530,18,-1.5987,43,-0.1583,30,-0.7469,0,-6.3229,48,-0.0104
ENSG00000048740,CELF2,172,1.54439,191,1.74464,40,-0.8500,68,-0.0527,14,-2.5466,8,-3.1928,140,1.16313,22,-1.7604,31,-1.2356
ENSG00000151461,UPF2,172,1.72428,85,0.46305,22,-1.6322,52,-0.3135,28,-1.3405,30,-1.1568,99,0.72416,48,-0.4407,73,0.21025
ENSG00000065665,SEC61A2,172,1.53585,12,-2.6008,19,-1.9925,39,-0.9055,105,0.76655,106,0.67784,85,0.30612,53,-0.4497,6,-3.4806
ENSG00000151465,CDC123,172,1.50287,97,0.49977,53,-0.4739,24,-1.6700,52,-0.5483,30,-1.3434,55,-0.4173,96,0.48432,84,0.26302
ENSG00000123240,OPTN,172,-0.5036,80,-1.6646,160,-0.6183,177,-0.4597,316,0.54311,407,0.89920,275,0.24222,131,-0.9184,334,0.56139
ENSG00000107537,PHYH,172,2.22621,86,0.90710,24,-1.1196,39,-0.3761,43,-0.2419,24,-1.1342,0,-7.3623,58,0.23613,9,-2.5272
ENSG00000086475,SEPHS1,172,2.17547,138,1.72285,10,-2.3831,29,-0.8844,25,-1.1621,21,-1.3448,14,-1.9481,63,0.34642,13,-2.0761
ENSG00000176244,ACBD7,172,1.32620,254,2.09435,81,0.03853,140,0.95605,9,-3.3825,0,-8.2394,26,-1.6795,37,-1.1502,59,-0.4426
ENSG00000152465,NMT2,172,2.55452,6,-2.8762,11,-1.9906,36,-0.2713,22,-1.0920,43,-0.0200,54,0.36097,0,-6.2613,64,0.65151
ENSG00000148468,FAM171A1,172,0.38770,199,0.62778,150,0.16217,114,-0.2699,80,-0.8917,99,-0.4924,120,-0.1851,312,1.42700,27,-2.4019
ENSG00000148481,MINDY3,172,1.86821,20,-1.6323,26,-1.2339,22,-1.4994,62,0.08685,58,-0.0373,51,-0.2484,55,-0.1283,64,0.13271
ENSG00000148484,RSU1,172,2.32375,43,-0.1571,37,-0.4099,12,-2.0969,25,-1.0853,71,0.65030,23,-1.1420,2,-4.2029,68,0.57055
ENSG00000026025,VIM,172,-1.0260,1275,2.48149,188,-0.8932,44,-3.0281,2,-7.3720,32,-3.4968,5,-5.9852,142,-1.3140,1464,2.82014
ENSG00000136738,STAM,172,2.46970,1,-5.2178,9,-2.4211,18,-1.4095,51,0.24699,48,0.11664,84,1.04351,1,-5.2439,13,-1.8463
ENSG00000078114,NEBL,172,0.10673,322,1.16675,149,-0.1263,160,-0.0108,137,-0.2780,180,0.18355,204,0.38651,115,-0.5306,33,-2.4054
ENSG00000168283,BMI1,172,2.33426,49,0.04685,47,-0.0216,28,-0.8098,28,-0.8647,28,-0.7916,3,-3.7646,43,-0.1418,47,-0.0154
ENSG00000150867,PIP4K2A,172,0.58595,20,-2.6686,55,-1.2065,50,-1.3508,36,-1.9655,37,-1.7775,79,-0.6618,644,3.36805,73,-0.7805
ENSG00000148450,MSRB2,172,0.87426,166,0.81632,84,-0.2985,89,-0.2142,101,-0.0079,107,0.08664,106,0.06446,88,-0.2298,1,-6.1180
ENSG00000107863,ARHGAP21,172,0.68124,158,0.54221,92,-0.3328,81,-0.5243,95,-0.3072,83,-0.4860,115,0.02236,154,0.49807,89,-0.3913
ENSG00000151025,GPR158,172,2.08095,0,-7.4875,19,-1.5723,16,-1.7850,86,0.92199,38,-0.5127,78,0.61551,4,-3.6885,34,-0.6844
ENSG00000136750,GAD2,172,1.54052,0,-7.8669,37,-0.9789,68,-0.0408,4,-4.1828,0,-9.7622,381,3.40636,25,-1.5425,9,-3.0667
ENSG00000136754,ABI1,172,1.81377,88,0.59829,63,0.06099,36,-0.7964,50,-0.3488,51,-0.2838,47,-0.3940,0,-6.6651,51,-0.2707
ENSG00000136758,YME1L1,172,1.08635,140,0.72377,75,-0.2849,36,-1.4076,75,-0.3223,99,0.15866,69,-0.4070,96,0.10069,62,-0.5719
ENSG00000107897,ACBD5,172,1.64860,54,-0.3338,37,-0.9004,55,-0.3002,65,-0.0458,58,-0.1991,94,0.56698,64,-0.0664,0,-6.5198
ENSG00000099246,RAB18,172,0.24852,120,-0.3247,118,-0.3448,77,-0.9972,243,0.97298,195,0.45212,148,0.00580,65,-1.2669,93,-0.7221
ENSG00000095787,WAC,172,0.33806,122,-0.2082,176,0.37737,82,-0.8199,132,-0.0929,126,-0.1672,163,0.25209,158,0.20189,131,-0.1045
ENSG00000148516,ZEB1,172,1.15270,72,-0.2991,57,-0.6496,56,-0.6661,65,-0.4953,89,0.05000,47,-0.9594,71,-0.3157,172,1.14908
ENSG00000165322,ARHGAP12,172,1.19447,69,-0.3183,65,-0.4119,36,-1.3140,111,0.50513,73,-0.2373,96,0.19758,110,0.43423,3,-4.7844
ENSG00000170759,KIF5B,172,0.17576,272,0.94797,133,-0.2348,127,-0.3096,101,-0.7200,144,-0.1087,152,-0.0260,212,0.51686,127,-0.3019
ENSG00000150093,ITGB1,172,0.86001,58,-0.8713,86,-0.2740,34,-1.6612,110,0.14117,49,-1.1292,5,-4.3813,166,0.80323,230,1.38282
ENSG00000148498,PARD3,172,2.37117,98,1.23868,11,-2.1576,28,-0.7955,20,-1.3985,32,-0.5830,28,-0.7767,2,-4.3866,57,0.30821
ENSG00000108094,CUL2,172,2.37701,21,-1.2246,48,0.05478,14,-1.8363,65,0.63131,10,-2.2995,32,-0.5760,31,-0.6273,8,-2.6558
ENSG00000095794,CREM,172,1.75542,79,0.38352,66,0.08360,28,-1.2141,41,-0.7088,38,-0.7660,22,-1.5641,93,0.64743,44,-0.5374
ENSG00000108100,CCNY,172,1.10023,74,-0.2867,54,-0.7864,36,-1.3830,97,0.16000,134,0.66617,60,-0.6110,108,0.30520,59,-0.6528
ENSG00000175395,ZNF25,172,2.07281,19,-1.5963,46,-0.2293,31,-0.8306,84,0.86706,24,-1.2580,65,0.31991,6,-3.1573,4,-3.6195
ENSG00000189180,ZNF33A,172,2.45220,67,0.65242,52,0.22382,24,-0.9501,26,-0.9183,32,-0.5425,42,-0.1021,2,-4.6055,8,-2.6076
ENSG00000075407,ZNF37A,172,2.49110,36,-0.3470,19,-1.3255,19,-1.2592,34,-0.4823,39,-0.2057,86,1.10846,2,-4.1895,4,-3.5544
ENSG00000165733,BMS1,172,2.22752,60,0.29120,10,-2.3735,27,-0.9515,50,0.01785,77,0.70117,36,-0.5053,16,-1.6790,0,-6.1148
ENSG00000165731,RET,172,2.06013,0,-7.5016,27,-1.0619,13,-2.1322,87,0.93151,114,1.26059,11,-2.3542,28,-1.0289,0,-6.2343
ENSG00000169813,HNRNPF,172,1.60232,280,2.64767,23,-1.6240,21,-1.7549,26,-1.5814,30,-1.2699,2,-4.6953,59,-0.2321,40,-0.8317
ENSG00000169740,ZNF32,172,2.20137,47,-0.1084,54,0.10154,19,-1.4972,39,-0.4570,32,-0.6951,52,0.03263,46,-0.1407,6,-3.1817
ENSG00000107551,RASSF4,172,2.01440,56,0.02929,52,-0.0855,59,0.10959,7,-3.1644,21,-1.4607,35,-0.7032,37,-0.6318,105,1.07590
ENSG00000265354,TIMM23,172,1.77673,53,-0.2485,33,-0.9620,25,-1.3878,82,0.52170,68,0.14503,70,0.20414,16,-2.0682,19,-1.7856
ENSG00000266412,NCOA4,172,0.74892,53,-1.1033,77,-0.5522,45,-1.3664,128,0.29769,81,-0.4606,118,0.12594,222,1.20070,66,-0.7896
ENSG00000107643,MAPK8,172,2.23010,0,-7.3873,32,-0.6674,25,-1.0674,85,1.04467,61,0.33650,22,-1.2322,8,-2.7316,8,-2.7688
ENSG00000197444,OGDHL,172,0.42928,19,-2.8874,54,-1.3702,81,-0.7546,252,1.29979,243,1.01606,181,0.51055,27,-2.3767,39,-1.8456
ENSG00000099290,WASHC2A,172,2.70424,0,-7.0940,11,-1.9813,20,-1.1154,41,0.03438,60,0.63667,19,-1.1622,15,-1.4978,27,-0.6355
ENSG00000122873,CISD1,172,0.06541,62,-1.5074,135,-0.3126,131,-0.3665,261,0.88619,168,0.02412,193,0.25301,125,-0.4367,143,-0.2319
ENSG00000072401,UBE2D1,172,2.10761,20,-1.4787,30,-0.8641,16,-1.8010,67,0.44256,55,0.05664,44,-0.2850,1,-5.2999,56,0.09165
ENSG00000237949,LINC00844,172,0.52620,248,1.16297,218,0.92887,149,0.28555,9,-4.0430,7,-4.2862,70,-0.8849,229,1.01881,134,0.12137
ENSG00000165443,PHYHIPL,172,-0.2128,267,0.49845,222,0.19306,107,-0.9512,313,0.89758,221,0.18531,105,-0.9742,109,-0.9121,139,-0.5486
ENSG00000148541,FAM13C,172,2.65291,25,-0.7790,33,-0.3749,26,-0.6902,37,-0.2116,41,-0.0114,26,-0.7402,15,-1.5406,3,-3.6974
ENSG00000108091,CCDC6,172,1.70256,26,-1.3669,58,-0.1532,36,-0.9184,88,0.57393,59,-0.1321,94,0.60915,1,-5.5951,23,-1.5619
ENSG00000151150,ANK3,172,0.63821,41,-1.6112,65,-0.9151,91,-0.3955,123,0.09876,176,0.67536,236,1.18905,61,-1.0109,79,-0.6141
ENSG00000171988,JMJD1C,172,1.73179,86,0.49461,73,0.22283,39,-0.7554,28,-1.3613,34,-0.9469,19,-1.8109,60,-0.0847,95,0.66552
ENSG00000108176,DNAJC12,172,2.14623,19,-1.5289,29,-0.9186,17,-1.6409,83,0.90902,44,-0.2662,59,0.20317,2,-4.4755,10,-2.3805
ENSG00000148634,HERC4,172,2.65640,32,-0.3769,40,-0.0704,9,-2.2418,50,0.34246,49,0.25618,4,-3.3612,8,-2.4511,0,-5.6920
ENSG00000096746,HNRNPH3,172,0.72667,261,1.46911,96,-0.2266,58,-0.9907,92,-0.3184,69,-0.7284,88,-0.3639,95,-0.2382,82,-0.4679
ENSG00000204130,RUFY2,172,1.78514,89,0.59518,31,-1.0397,22,-1.5770,44,-0.5879,50,-0.3224,32,-0.9997,70,0.20690,63,0.02654
ENSG00000060339,CCAR1,172,1.16939,130,0.68926,94,0.14527,89,0.05487,33,-1.5777,65,-0.4414,115,0.48287,35,-1.3877,92,0.11118
ENSG00000107625,DDX50,172,2.41916,64,0.53903,29,-0.6925,12,-2.0132,24,-1.0874,50,0.14098,44,-0.0488,23,-1.0347,15,-1.6464
ENSG00000165732,DDX21,172,1.84517,67,0.17992,52,-0.2383,26,-1.2597,28,-1.2663,33,-0.9270,53,-0.1833,13,-2.2585,127,1.26961
ENSG00000198954,KIF1BP,172,2.40913,43,-0.1071,24,-0.9769,23,-1.0339,42,-0.1694,12,-1.9567,25,-0.9144,70,0.69513,5,-3.1206
ENSG00000122862,SRGN,172,0.93683,37,-1.4811,292,1.92911,44,-1.2257,0,-8.2077,25,-2.0440,4,-4.6433,16,-2.7104,388,2.55755
ENSG00000122958,VPS26A,172,1.58544,42,-0.7403,36,-1.0020,26,-1.5010,79,0.27241,84,0.32757,43,-0.7127,42,-0.7682,81,0.27092
ENSG00000156502,SUPV3L1,172,2.58517,33,-0.4015,5,-2.9892,22,-1.0293,35,-0.3401,45,0.10368,66,0.71194,12,-1.8685,0,-5.8965
ENSG00000156515,HK1,172,-0.3346,137,-0.6862,176,-0.2973,119,-0.8971,377,1.13479,345,0.80413,267,0.37372,44,-2.3679,109,-1.0360
ENSG00000171224,FAM241B,172,1.60142,90,0.45885,26,-1.4510,18,-1.9706,100,0.74485,73,0.11778,34,-1.0530,0,-6.8002,64,-0.0974
ENSG00000079332,SAR1A,172,0.66039,143,0.34926,96,-0.2887,72,-0.7266,128,0.20086,116,0.01828,132,0.22313,100,-0.2151,62,-0.9661
ENSG00000180817,PPA1,172,-0.9761,88,-1.9799,304,-0.0915,134,-1.3478,640,1.39772,505,0.74368,329,0.03359,258,-0.3530,150,-1.1800
ENSG00000148730,EIF4EBP2,172,1.51769,75,0.09263,95,0.46866,55,-0.4058,61,-0.2788,27,-1.4897,63,-0.1896,16,-2.2140,86,0.30896
ENSG00000166228,PCBD1,172,0.55944,96,-0.3762,98,-0.3529,36,-1.8705,200,0.96598,140,0.21749,69,-0.8816,76,-0.7390,133,0.14029
ENSG00000107738,VSIR,172,1.42267,155,1.22811,171,1.41303,83,0.16910,9,-3.2283,6,-3.7575,40,-0.9799,14,-2.4903,88,0.26419
ENSG00000197746,PSAP,172,-2.9842,3242,1.66433,895,-0.5194,630,-1.0584,1502,0.34835,1155,-0.1191,1386,0.17356,1141,-0.1380,819,-0.6577
ENSG00000107742,SPOCK2,172,-1.1123,244,-0.5766,435,0.34132,331,-0.1002,528,0.77660,417,0.27331,555,0.75061,175,-1.0812,136,-1.4597
ENSG00000166295,ANAPC16,172,1.52840,162,1.41457,50,-0.5295,63,-0.1737,44,-0.8194,50,-0.5450,38,-0.9421,58,-0.3126,25,-1.5733
ENSG00000168209,DDIT4,172,0.18512,248,0.79772,285,1.03624,250,0.80985,41,-2.1171,54,-1.6062,162,0.08928,169,0.15657,110,-0.5237
ENSG00000107745,MICU1,172,1.95690,19,-1.6307,18,-1.7263,27,-1.1218,84,0.74475,84,0.64998,77,0.49111,0,-6.3634,1,-5.3044
ENSG00000122884,P4HA1,172,2.38695,147,2.04651,28,-0.8032,22,-1.1348,16,-1.7266,39,-0.2885,7,-2.8732,18,-1.4319,0,-6.0189
ENSG00000182180,MRPS16,172,1.74706,98,0.71737,25,-1.4360,29,-1.1817,64,0.03049,31,-1.0818,29,-1.2114,97,0.71087,22,-1.6238
ENSG00000138279,ANXA7,172,0.47672,127,-0.0129,91,-0.5363,93,-0.5116,192,0.77589,103,-0.3489,52,-1.3718,45,-1.5846,214,0.84680
ENSG00000107758,PPP3CB,172,0.19469,33,-2.3058,135,-0.1909,50,-1.7055,259,1.04098,197,0.41736,232,0.69125,114,-0.4518,72,-1.1585
ENSG00000196968,FUT11,172,2.36793,15,-1.6673,37,-0.3706,31,-0.6378,20,-1.4305,46,-0.0367,41,-0.2157,29,-0.7317,58,0.33973
ENSG00000172586,CHCHD1,172,1.80487,60,-0.0221,39,-0.6973,39,-0.6986,51,-0.3241,36,-0.8031,65,0.10320,69,0.19494,29,-1.1482
ENSG00000214655,ZSWIM8,172,1.86071,74,0.36189,31,-0.9886,12,-2.4303,39,-0.7270,37,-0.7166,33,-0.9268,35,-0.8053,122,1.21255
ENSG00000148660,CAMK2G,172,0.17004,174,0.19410,166,0.11795,151,-0.0344,187,0.35068,127,-0.3083,210,0.50136,155,0.00852,15,-3.4426
ENSG00000035403,VCL,172,1.66673,27,-1.3630,33,-1.0531,17,-2.0459,43,-0.7354,73,0.16071,44,-0.6198,1,-6.0224,205,2.01978
ENSG00000156110,ADK,172,2.43175,59,0.41880,14,-1.7647,18,-1.4376,59,0.47756,51,0.19684,10,-2.2985,13,-1.8711,0,-5.7505
ENSG00000156650,KAT6B,172,1.86397,148,1.56792,29,-1.1102,57,-0.0693,10,-2.8172,17,-1.8568,57,-0.0647,30,-1.0330,64,0.12346
ENSG00000156671,SAMD8,172,1.68722,65,-0.0069,35,-0.9697,33,-1.0508,25,-1.5582,27,-1.3409,41,-0.6961,206,2.05477,20,-1.7473
ENSG00000165637,VDAC2,172,0.19836,54,-1.5789,177,0.24556,84,-0.9144,233,0.82356,115,-0.4429,201,0.45628,92,-0.7762,157,0.05535
ENSG00000156113,KCNMA1,172,1.35771,153,1.14732,52,-0.6300,61,-0.3637,62,-0.3948,92,0.27522,92,0.28083,11,-2.8832,17,-2.2833
ENSG00000148606,POLR3A,172,2.76181,12,-1.8006,13,-1.6202,23,-0.8679,43,0.16033,41,0.05692,38,-0.0576,10,-2.0841,1,-5.1620
ENSG00000138326,RPS24,172,-2.2504,407,-0.9615,1636,1.31572,858,0.20607,493,-0.7354,254,-1.6751,488,-0.6834,1499,1.15562,1251,0.83721
ENSG00000108175,ZMIZ1,172,1.16304,102,0.27714,92,0.10904,39,-1.2092,90,0.08629,59,-0.5976,107,0.36001,71,-0.2940,37,-1.2995
ENSG00000108179,PPIF,172,1.70674,52,-0.3388,39,-0.7703,33,-1.0462,70,0.14986,37,-0.8460,37,-0.8488,113,0.92929,21,-1.7137
ENSG00000165424,ZCCHC24,172,0.96334,57,-0.8249,141,0.62737,98,0.02249,8,-3.7711,6,-3.9535,51,-0.9891,369,2.47367,53,-0.9257
ENSG00000122378,PRXL2A,172,-0.4461,379,0.83946,352,0.71222,268,0.25781,215,-0.1062,205,-0.1664,159,-0.5630,181,-0.3627,135,-0.8145
ENSG00000165678,GHITM,172,-0.8492,140,-1.1585,295,-0.0076,216,-0.4987,599,1.43737,361,0.31857,203,-0.5958,232,-0.3831,147,-1.0886
ENSG00000107771,CCSER2,172,0.56979,62,-1.0280,101,-0.2908,82,-0.6152,180,0.75598,147,0.31381,80,-0.6415,54,-1.2431,153,0.38004
ENSG00000173267,SNCG,172,-2.0142,47,-3.8899,605,-0.0973,268,-1.3504,1596,1.97577,838,0.42995,616,-0.0694,264,-1.3767,432,-0.6257
ENSG00000148671,ADIRF,172,-0.5048,459,1.11006,466,1.13780,100,-1.3340,12,-4.5654,35,-2.8646,55,-2.2208,184,-0.4001,875,2.39501
ENSG00000148672,GLUD1,172,-0.9979,430,0.44974,469,0.59295,631,1.10541,206,-0.7897,263,-0.3429,322,-0.0235,345,0.08785,222,-0.6064
ENSG00000138138,ATAD1,172,1.08983,56,-0.7372,62,-0.5796,60,-0.6251,111,0.39065,101,0.19357,63,-0.5461,61,-0.5993,100,0.17145
ENSG00000171862,PTEN,172,0.89376,139,0.53562,83,-0.3037,72,-0.5175,96,-0.0750,100,-0.0021,106,0.09446,12,-3.1082,126,0.36403
ENSG00000119917,IFIT3,172,1.71462,61,-0.0640,104,0.79620,28,-1.2785,46,-0.5813,31,-1.1052,20,-1.7935,94,0.62136,39,-0.7528
ENSG00000185745,IFIT1,172,1.50770,78,0.14733,112,0.74364,21,-1.8310,64,-0.1937,62,-0.2272,55,-0.4167,58,-0.3335,28,-1.4433
ENSG00000152778,IFIT5,172,1.95395,74,0.42277,26,-1.1943,25,-1.2764,58,0.02621,39,-0.5734,37,-0.6690,31,-0.9183,49,-0.2394
ENSG00000180628,PCGF5,172,1.31253,137,0.90425,50,-0.7099,51,-0.6943,38,-1.2058,31,-1.4137,159,1.16839,113,0.58236,2,-5.0155
ENSG00000119938,PPP1R3C,172,2.78378,8,-2.3690,58,0.62460,60,0.69756,6,-2.7807,22,-0.8899,42,0.11466,0,-5.8380,18,-1.2197
ENSG00000107854,TNKS2,172,2.21238,90,0.96538,51,0.02935,29,-0.8372,30,-0.8714,45,-0.1801,32,-0.7038,13,-2.0636,11,-2.2951
ENSG00000107864,CPEB3,172,1.57116,2,-4.7503,55,-0.3493,43,-0.7471,91,0.51961,89,0.40503,119,0.90033,25,-1.5197,2,-4.7152
ENSG00000148690,FRA10AC1,172,1.15472,73,-0.2571,154,0.95685,89,0.04201,50,-0.9180,138,0.76736,89,0.04999,31,-1.5569,18,-2.3653
ENSG00000108231,LGI1,172,2.07795,0,-7.4896,47,-0.2196,28,-1.0003,80,0.75383,43,-0.3388,85,0.76227,1,-5.2239,0,-6.2223
ENSG00000095637,SORBS1,172,1.04506,337,2.37174,37,-1.3902,31,-1.6629,18,-2.5688,3,-4.8298,46,-1.0619,173,1.06072,83,-0.1539
ENSG00000077147,TM9SF3,172,0.45341,93,-0.5197,83,-0.7036,99,-0.4358,162,0.40849,114,-0.2034,65,-1.0740,173,0.46187,177,0.50545
ENSG00000196233,LCOR,172,2.32401,19,-1.4006,24,-1.0665,39,-0.3181,12,-2.1799,31,-0.6712,62,0.42448,65,0.50424,41,-0.2304
ENSG00000187122,SLIT1,172,1.50683,6,-3.5684,48,-0.6270,47,-0.6392,114,0.90162,12,-2.6332,149,1.24803,26,-1.5099,24,-1.6267
ENSG00000171314,PGAM1,172,-1.7636,305,-0.9032,453,-0.2886,278,-1.0440,1128,1.50462,567,0.06818,542,-0.0052,413,-0.4333,449,-0.3013
ENSG00000155229,MMS19,172,2.18548,33,-0.6645,24,-1.1538,36,-0.5356,53,0.07543,60,0.25709,42,-0.3057,0,-6.4955,36,-0.5491
ENSG00000171160,MORN4,172,2.06064,71,0.44269,38,-0.5468,36,-0.6483,58,0.12081,59,0.13035,48,-0.1975,1,-5.0999,0,-6.2341
ENSG00000155252,PI4K2A,172,2.09045,32,-0.7678,47,-0.2086,32,-0.7727,69,0.47778,57,0.11617,15,-1.8684,12,-2.1808,26,-1.0907
ENSG00000155256,ZFYVE27,172,2.00132,24,-1.2955,13,-2.1337,23,-1.3328,82,0.73177,51,-0.1272,70,0.36429,0,-6.5469,39,-0.5653
ENSG00000155265,GOLGA7B,172,1.77666,124,1.16367,30,-1.1223,49,-0.3558,46,-0.5341,47,-0.4330,52,-0.2671,54,-0.2187,0,-6.1454
ENSG00000172987,HPSE2,172,2.45137,106,1.45151,77,0.88174,52,0.21799,5,-3.2353,0,-7.1312,0,-8.0763,0,-6.3248,34,-0.4316
ENSG00000120053,GOT1,172,0.07815,53,-1.7113,115,-0.5598,73,-1.2470,342,1.51440,178,0.13278,193,0.26218,113,-0.5821,58,-1.5947
ENSG00000155287,SLC25A28,172,1.75717,59,-0.0900,52,-0.2943,25,-1.4092,54,-0.2583,58,-0.1267,59,-0.0871,62,-0.0045,31,-1.0916
ENSG00000014919,COX15,172,2.36105,24,-1.0404,26,-0.8862,17,-1.5137,28,-0.8971,59,0.37457,53,0.20798,42,-0.1727,20,-1.2899
ENSG00000196072,BLOC1S2,172,1.35223,10,-3.0597,45,-0.8392,35,-1.2350,159,1.47145,86,0.16694,33,-1.2867,22,-1.8847,54,-0.5791
ENSG00000099194,SCD,172,-1.9676,651,0.06869,637,0.03529,495,-0.3648,212,-1.7725,415,-0.6378,346,-0.9204,2775,2.85016,319,-1.0401
