Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000266412,NCOA4,125,-0.4794,294,0.96835,166,-0.0282,88,-1.0169,171,0.03351
ENSG00000197444,OGDHL,125,-0.6492,294,0.77303,238,0.81325,69,-1.5448,54,-1.9228
ENSG00000122873,CISD1,125,-2.1630,2602,3.65640,288,-1.3249,79,-2.8278,85,-2.7322
ENSG00000237949,LINC00844,125,0.07108,294,1.63070,73,-1.1712,171,0.60435,73,-0.7785
ENSG00000165443,PHYHIPL,125,-1.0003,294,0.37881,297,0.79333,143,-0.7873,124,-1.0122
ENSG00000108091,CCDC6,125,0.01159,294,1.55197,130,0.13105,31,-2.1439,24,-2.4844
ENSG00000151150,ANK3,125,-0.8664,294,0.52778,225,0.13546,149,-0.5875,251,0.26231
ENSG00000096746,HNRNPH3,125,-0.3950,294,1.06669,149,-0.1858,83,-1.0303,176,0.17012
ENSG00000060339,CCAR1,125,-0.1130,294,1.40233,117,-0.3488,65,-1.1260,115,-0.2394
ENSG00000122862,SRGN,125,-0.2849,294,1.19586,47,-2.4060,57,-1.4931,526,2.46801
ENSG00000156515,HK1,125,-1.2714,294,0.08157,411,1.47272,67,-2.1930,106,-1.5219
ENSG00000079332,SAR1A,125,-0.3335,294,1.13911,143,-0.1892,89,-0.8553,145,-0.0889
ENSG00000180817,PPA1,125,-1.8059,294,-0.4912,526,0.96045,155,-1.4762,507,0.40543
ENSG00000166228,PCBD1,125,-0.2049,294,1.29217,152,0.20920,62,-1.2921,44,-1.8063
ENSG00000197746,PSAP,125,-3.5898,2262,0.91220,1679,0.76264,591,-1.2858,981,-0.4976
ENSG00000107742,SPOCK2,125,-2.1874,294,-0.8952,807,1.86025,262,-1.0735,208,-1.4210
ENSG00000168209,DDIT4,1051,2.35284,294,-0.0949,223,-0.8385,160,-1.0575,92,-1.8840
ENSG00000138279,ANXA7,125,-0.5291,294,0.91072,194,0.34793,77,-1.2658,114,-0.6748
ENSG00000107758,PPP3CB,125,-0.7838,294,0.62046,260,0.81203,105,-1.0526,68,-1.7126
ENSG00000148660,CAMK2G,125,-0.7033,294,0.71144,241,0.72264,134,-0.5901,31,-2.7763
ENSG00000156671,SAMD8,1098,3.22170,294,0.33698,63,-2.7097,64,-2.0452,211,-0.2121
ENSG00000165637,VDAC2,125,-0.5605,294,0.87464,203,0.43728,95,-0.9793,86,-1.1279
ENSG00000156113,KCNMA1,126,0.06212,294,1.59883,115,-0.1367,39,-1.7508,49,-1.4061
ENSG00000138326,RPS24,125,-3.3224,4656,2.94630,587,-1.4762,715,-0.7069,1039,-0.1086
ENSG00000108175,ZMIZ1,125,-0.3007,294,1.17782,154,0.07314,63,-1.3606,104,-0.5940
ENSG00000165424,ZCCHC24,125,-0.2653,294,1.21996,44,-2.4945,218,0.67495,362,1.63722
ENSG00000122378,PRXL2A,125,-1.2373,294,0.11869,336,0.67434,242,-0.1998,182,-0.6546
ENSG00000165678,GHITM,125,-1.9282,294,-0.6203,638,1.49951,203,-1.1912,280,-0.6931
ENSG00000107771,CCSER2,125,-0.5575,294,0.87808,201,0.41516,74,-1.3571,112,-0.7301
ENSG00000173267,SNCG,125,-2.3221,294,-1.0325,926,2.21905,211,-1.5386,166,-1.8991
ENSG00000148671,ADIRF,125,-0.4319,294,1.02355,84,-1.5287,56,-1.6609,494,2.09240
ENSG00000148672,GLUD1,125,-1.4528,294,-0.1144,432,1.13077,255,-0.3428,116,-1.5640
ENSG00000138138,ATAD1,125,-0.0288,294,1.50639,131,0.09556,53,-1.3544,19,-2.8815
ENSG00000171862,PTEN,125,-0.3739,294,1.09148,151,-0.1098,92,-0.8423,141,-0.1714
ENSG00000180628,PCGF5,1223,3.04127,294,0.06274,126,-1.8031,87,-1.8316,154,-0.9602
ENSG00000107864,CPEB3,125,-0.0518,294,1.47817,127,-0.0258,47,-1.5576,54,-1.3695
ENSG00000148690,FRA10AC1,125,-0.2835,294,1.19829,135,-0.2684,77,-1.0334,153,0.05492
ENSG00000077147,TM9SF3,125,-0.6552,294,0.76499,179,-0.1309,65,-1.6498,301,0.81305
ENSG00000171314,PGAM1,125,-2.3039,294,-1.0137,853,1.72231,292,-1.0227,323,-0.8657
ENSG00000120053,GOT1,125,-0.8818,294,0.51058,297,1.11726,90,-1.3826,39,-2.6317
ENSG00000099194,SCD,4886,2.21514,294,-2.5386,483,-2.4160,1033,-0.6334,4105,1.81873
ENSG00000166136,NDUFB8,125,-1.3651,294,-0.0245,360,0.60667,196,-0.6679,329,0.16680
ENSG00000166167,BTRC,125,0.00886,294,1.55308,123,-0.0280,32,-2.1003,51,-1.3936
ENSG00000198408,OGA,125,-0.9780,294,0.40350,285,0.68573,131,-0.8973,158,-0.6101
ENSG00000059915,PSD,125,-0.3259,294,1.14799,178,0.48738,69,-1.2529,20,-3.0440
ENSG00000138107,ACTR1A,125,-0.8628,294,0.52587,277,0.85755,64,-1.8796,128,-0.8207
ENSG00000138175,ARL3,125,-0.0489,294,1.48171,125,-0.0774,50,-1.4793,59,-1.2104
ENSG00000166275,BORCS7,125,0.04048,294,1.58227,104,-0.4230,42,-1.6425,99,-0.3414
ENSG00000148798,INA,125,-1.8191,294,-0.5050,634,1.90371,163,-1.4148,95,-2.2238
ENSG00000173915,ATP5MD,125,-1.7704,294,-0.4548,440,0.37817,329,-0.2699,605,0.75572
ENSG00000148834,GSTO1,125,-0.1129,294,1.39538,121,-0.2888,57,-1.3330,114,-0.2630
ENSG00000148700,ADD3,125,-0.7484,294,0.66041,202,0.03915,195,-0.0300,172,-0.2400
ENSG00000119950,MXI1,125,0.05150,294,1.60095,70,-1.2776,75,-0.7723,194,0.80290
ENSG00000108061,SHOC2,125,-0.6147,294,0.81246,235,0.85332,56,-1.8338,46,-2.1178
ENSG00000099204,ABLIM1,125,-0.2332,294,1.25825,140,-0.0716,75,-1.0342,97,-0.6367
ENSG00000165868,HSPA12A,125,-0.6318,294,0.79284,238,0.85366,45,-2.1764,63,-1.6756
ENSG00000187164,SHTN1,129,-1.0235,294,0.29899,168,-0.9403,286,0.25247,583,1.56321
ENSG00000165646,SLC18A2,125,-1.7620,294,-0.4447,650,2.40421,51,-3.0909,21,-4.3412
ENSG00000165650,PDZD8,125,0.05833,294,1.60452,87,-0.8375,60,-1.1140,142,0.26993
ENSG00000151893,CACUL1,125,0.10042,294,1.66759,108,-0.2280,38,-1.7309,50,-1.3461
ENSG00000107581,EIF3A,125,-0.5573,294,0.87584,186,0.15984,102,-0.8682,146,-0.3063
ENSG00000165672,PRDX3,125,-0.7957,294,0.60705,257,0.73844,127,-0.7712,70,-1.6763
ENSG00000198825,INPP5F,1041,0.73265,294,-1.3196,913,1.03781,180,-2.0574,262,-1.4907
ENSG00000066468,FGFR2,129,-0.3384,294,1.07050,12,-4.6416,99,-0.7463,701,3.10101
ENSG00000166033,HTRA1,129,-1.6268,294,-0.3591,433,0.52871,226,-0.7734,551,0.69509
ENSG00000065154,OAT,125,-1.4446,294,-0.1086,431,1.13689,131,-1.3710,234,-0.4718
ENSG00000107902,LHPP,125,-0.8213,294,0.57719,55,-2.7063,205,-0.0314,826,2.77283
ENSG00000176171,BNIP3,125,-1.2027,294,0.15640,325,0.63151,215,-0.3501,204,-0.4325
ENSG00000171798,KNDC1,125,-0.1596,294,1.34682,154,0.35139,53,-1.4848,12,-3.6918
ENSG00000130643,CALY,125,-2.6074,294,-1.3281,1190,2.77049,197,-1.9260,81,-3.2443
ENSG00000127884,ECHS1,125,-0.5021,294,0.94137,178,0.13256,64,-1.5195,167,-0.0308
ENSG00000185627,PSMD13,125,-0.0708,294,1.45480,139,0.19646,33,-2.1085,34,-2.0739
ENSG00000142089,IFITM3,125,-1.1522,294,0.21169,159,-1.1611,230,-0.1929,782,2.08620
ENSG00000174775,HRAS,125,-0.0976,294,1.42208,127,-0.1217,60,-1.2544,74,-0.9252
ENSG00000177030,DEAF1,125,-0.0154,294,1.52296,124,-0.0404,44,-1.6367,48,-1.4963
ENSG00000177156,TALDO1,125,-0.0947,294,1.42556,73,-1.3826,64,-1.1505,283,1.35053
ENSG00000184524,CEND1,125,-1.4537,294,-0.1155,460,1.43989,179,-0.9019,81,-2.1006
ENSG00000177600,RPLP2,2088,1.67531,294,-1.6305,448,-1.4406,746,-0.1805,1742,1.30901
ENSG00000177697,CD151,125,0.10769,294,1.67676,102,-0.3763,36,-1.8386,74,-0.7255
ENSG00000177700,POLR2L,125,-0.9841,294,0.39680,266,0.43630,115,-1.1086,254,0.15423
ENSG00000183020,AP2A2,125,-0.4584,294,0.99275,186,0.35457,61,-1.5542,102,-0.7772
ENSG00000078902,TOLLIP,125,-0.4502,294,1.00228,188,0.40841,53,-1.7629,95,-0.8775
ENSG00000117984,CTSD,125,-2.3978,294,-1.1127,884,1.55185,315,-1.0038,471,-0.3710
ENSG00000180176,TH,125,-1.5873,294,-0.2586,580,2.41964,11,-5.0692,3,-6.9174
ENSG00000110651,CD81,125,-2.2612,294,-0.9703,693,0.83954,568,0.08205,563,0.06793
ENSG00000269821,KCNQ1OT1,125,0.22037,294,1.82054,66,-1.2018,107,-0.0378,84,-0.4147
ENSG00000129757,CDKN1C,965,2.11389,294,-0.1168,24,-4.6203,112,-1.6180,1055,2.32963
ENSG00000205531,NAP1L4,125,-0.7735,294,0.63210,217,0.20802,111,-0.9586,222,0.15396
ENSG00000244734,HBB,125,-3.3059,294,-2.0446,48,-5.4689,148,-3.0511,8023,6.20380
ENSG00000166313,APBB1,125,-1.5579,294,-0.2333,453,1.01582,214,-0.7362,263,-0.4065
ENSG00000166337,TAF10,125,-0.1233,294,1.39076,109,-0.5477,100,-0.4724,120,-0.1799
ENSG00000166340,TPP1,125,-0.3188,294,1.15642,143,-0.1705,67,-1.2882,158,0.06449
ENSG00000175390,EIF3F,125,0.04538,294,1.59854,77,-1.1036,50,-1.3907,195,0.81012
ENSG00000166441,RPL27A,125,-1.9707,294,-0.6657,384,-0.3941,464,0.07284,1136,1.71636
ENSG00000175348,TMEM9B,125,-0.0368,294,1.49601,92,-0.8206,60,-1.1733,173,0.51443
ENSG00000175352,NRIP3,125,-0.4122,294,1.04654,189,0.51045,72,-1.2643,40,-2.1333
ENSG00000184014,DENND5A,125,-0.4121,294,1.04383,109,-0.9598,119,-0.4822,314,1.16960
ENSG00000205339,IPO7,125,-0.3573,294,1.11106,152,-0.0691,81,-1.0245,137,-0.2056
ENSG00000255823,MTRNR2L8,125,-4.4438,294,-3.1983,2385,-0.0158,6006,1.67356,3220,0.49764
ENSG00000110315,RNF141,2865,4.18066,294,-0.8375,84,-3.4257,175,-1.6258,298,-0.8149
ENSG00000110321,EIF4G2,125,-2.1080,294,-0.8102,658,1.05224,243,-1.1009,606,0.36602
ENSG00000170242,USP47,125,0.02394,294,1.55966,109,-0.3385,54,-1.2906,79,-0.7148
ENSG00000050165,DKK3,125,-3.2290,2385,1.48902,1275,0.65922,419,-1.4299,301,-1.9302
ENSG00000148925,BTBD10,125,-0.0474,294,1.48353,132,0.08908,23,-2.6251,56,-1.2942
ENSG00000197601,FAR1,125,-0.3130,294,1.16335,104,-0.9359,52,-1.6456,324,1.35429
ENSG00000129084,PSMA1,125,-0.2260,294,1.26687,144,0.00913,60,-1.3615,93,-0.6951
ENSG00000110696,C11orf58,125,-0.5161,294,0.92581,177,0.08233,65,-1.5117,184,0.11207
ENSG00000110700,RPS13,815,0.73511,294,-0.9410,385,-0.8090,597,0.19599,996,1.10165
ENSG00000134333,LDHA,1072,1.30101,294,-0.8940,607,0.52748,119,-2.2588,201,-1.4750
ENSG00000091664,SLC17A6,125,-0.7347,294,0.67588,267,1.06110,8,-4.7880,85,-1.3243
ENSG00000198168,SVIP,5591,4.60941,294,-1.7455,181,-3.1592,122,-3.0478,463,-1.0546
ENSG00000187398,LUZP2,125,-0.0384,294,1.49459,110,-0.4004,93,-0.5003,69,-0.9670
ENSG00000254584,AL035078.1,967,1.35765,294,-0.6875,449,-0.0110,321,-0.5474,228,-1.0774
ENSG00000149100,EIF3M,125,-0.0861,294,1.43613,119,-0.2662,51,-1.4827,105,-0.3629
ENSG00000085063,CD59,125,-1.7290,294,-0.4096,484,0.82858,277,-0.5005,393,0.06631
ENSG00000110429,FBXO3,125,-0.1147,294,1.38903,137,0.05648,32,-2.1934,76,-0.9004
ENSG00000135387,CAPRIN1,125,-0.4366,294,1.01809,171,0.14485,67,-1.3841,135,-0.3126
ENSG00000110436,SLC1A2,125,-2.1025,294,-0.8033,649,1.01421,810,0.88380,57,-3.2620
ENSG00000166326,TRIM44,125,-0.6085,294,0.81951,191,0.13888,129,-0.5545,146,-0.3579
ENSG00000166181,API5,125,-0.0604,294,1.46762,114,-0.3362,58,-1.2570,101,-0.3964
ENSG00000149084,HSD17B12,125,-0.6088,294,0.81916,207,0.39552,101,-0.9295,109,-0.8139
ENSG00000019505,SYT13,125,-0.5431,294,0.89461,231,0.95936,43,-2.1614,13,-3.8909
ENSG00000175264,CHST1,125,-0.1233,294,1.39081,150,0.32851,34,-2.0941,24,-2.6355
ENSG00000121653,MAPK8IP1,125,-1.1598,294,0.20307,265,0.05968,152,-0.8498,447,0.93813
ENSG00000175216,CKAP5,125,-0.2936,294,1.17949,147,-0.0614,64,-1.3241,129,-0.2413
ENSG00000149179,C11orf49,125,0.13160,294,1.70701,112,-0.0759,34,-1.9023,21,-2.6032
ENSG00000149182,ARFGAP2,125,-0.3082,294,1.16900,156,0.09973,65,-1.3140,98,-0.6807
ENSG00000110514,MADD,125,-0.3992,294,1.06177,185,0.47212,78,-1.1200,38,-2.2179
ENSG00000165916,PSMC3,125,-0.6613,294,0.75282,215,0.39664,110,-0.8572,123,-0.6824
ENSG00000149187,CELF1,125,0.04991,294,1.60420,110,-0.2629,61,-1.0704,48,-1.4371
ENSG00000213619,NDUFS3,125,-0.1458,294,1.35116,134,-0.0581,65,-1.1696,75,-0.9488
ENSG00000172247,C1QTNF4,125,-0.6468,294,0.77579,202,0.24531,215,0.23985,49,-2.0606
ENSG00000213593,TMX2,125,-0.4429,294,1.01079,164,0.00275,63,-1.4837,174,0.09409
ENSG00000211450,SELENOH,125,-0.6069,294,0.81583,199,0.26780,91,-1.0941,152,-0.2947
ENSG00000186660,ZFP91,125,0.17886,294,1.76721,72,-1.0672,72,-0.6933,116,0.05694
ENSG00000110107,PRPF19,125,-0.5440,294,0.89362,215,0.68026,34,-2.5018,85,-1.1449
ENSG00000006118,TMEM132A,125,-0.1723,294,1.33140,149,0.21442,67,-1.1334,27,-2.4879
ENSG00000167986,DDB1,125,-0.5492,294,0.88756,211,0.59730,97,-0.9333,42,-2.1896
ENSG00000124920,MYRF,125,-0.4447,294,1.00703,7,-5.4561,102,-0.7651,767,3.28565
ENSG00000134825,TMEM258,125,0.10556,294,1.67408,79,-0.9698,51,-1.3115,151,0.42809
ENSG00000134824,FADS2,125,-0.7012,294,0.71389,226,0.50152,178,-0.1372,43,-2.2894
ENSG00000149485,FADS1,125,-0.1466,294,1.36248,129,-0.1642,74,-0.9702,84,-0.7652
ENSG00000167996,FTH1,4556,1.09783,294,-3.2189,1518,-1.1403,4003,0.85864,4531,1.08771
ENSG00000162174,ASRGL1,125,0.09754,294,1.66396,97,-0.4969,67,-0.8901,65,-0.9355
ENSG00000124942,AHNAK,125,-0.1147,294,1.40118,71,-1.4557,84,-0.7478,283,1.32770
ENSG00000254772,EEF1G,125,-1.6084,294,-0.2828,391,0.34950,268,-0.4289,542,0.75224
ENSG00000149541,B3GAT3,125,-0.0647,294,1.46223,130,-0.0016,15,-3.2068,85,-0.6692
ENSG00000089597,GANAB,125,0.07237,294,1.63233,96,-0.5601,53,-1.2846,98,-0.3159
ENSG00000168000,BSCL2,125,-2.2276,294,-0.9341,881,2.32903,140,-2.0552,141,-2.0392
ENSG00000162188,GNG3,125,-1.5806,294,-0.2515,516,1.60408,162,-1.1866,98,-1.9462
ENSG00000214753,HNRNPUL2,125,-0.1912,294,1.30869,133,-0.1502,84,-0.8185,88,-0.7460
ENSG00000168003,SLC3A2,125,-0.4511,294,1.00115,160,-0.0769,133,-0.3516,126,-0.4331
ENSG00000176485,PLAAT3,125,-0.5033,294,0.93854,99,-1.2943,134,-0.3865,417,1.62155
ENSG00000133318,RTN3,125,-2.9572,294,-1.6903,1345,1.79228,420,-1.1451,713,-0.3164
ENSG00000176340,COX8A,1010,1.04573,294,-1.0099,576,0.11474,249,-1.2627,576,0.06422
ENSG00000167770,OTUB1,125,-0.3589,294,1.10332,159,0.05891,41,-2.0450,151,-0.0499
ENSG00000168439,STIP1,125,-0.1272,294,1.38601,142,0.15653,34,-2.1112,57,-1.3414
ENSG00000173511,VEGFB,125,-0.6704,294,0.74890,217,0.41753,129,-0.6113,101,-0.9999
ENSG00000002330,BAD,125,-0.0270,294,1.50870,104,-0.5286,79,-0.7518,102,-0.3560
ENSG00000173113,TRMT112,125,-0.7227,294,0.68944,242,0.69103,74,-1.5243,107,-0.9632
ENSG00000126432,PRDX5,125,-1.5189,294,-0.1888,427,0.87640,303,-0.1359,207,-0.7412
ENSG00000110076,NRXN2,1069,1.91203,294,-0.4265,361,-0.1552,122,-1.7809,126,-1.7320
ENSG00000168066,SF1,1094,3.01822,294,0.23649,104,-1.9564,70,-1.9874,162,-0.7198
ENSG00000213465,ARL2,125,-0.8865,294,0.50529,233,0.19967,155,-0.5448,237,0.13931
ENSG00000149809,TM7SF2,125,-0.0565,294,1.47238,132,0.06000,47,-1.5768,40,-1.8058
ENSG00000149806,FAU,1102,1.23140,294,-0.9927,393,-0.8378,512,-0.1130,906,0.86441
ENSG00000245532,NEAT1,814,0.69616,294,-0.9722,473,-0.3630,570,0.08713,758,0.57037
ENSG00000251562,MALAT1,125,-4.8184,294,-3.5807,4304,1.16096,3700,0.28785,3580,0.23203
ENSG00000172757,CFL1,125,-3.1230,2344,1.59994,932,-0.1106,485,-1.0973,1072,0.16745
ENSG00000172500,FIBP,125,-0.0694,294,1.45526,123,-0.1662,44,-1.6850,88,-0.6219
ENSG00000175602,CCDC85B,125,-0.8160,294,0.57947,221,0.17836,193,-0.1271,171,-0.3231
ENSG00000175550,DRAP1,125,-0.0021,294,1.53939,103,-0.5010,70,-0.9187,97,-0.4037
ENSG00000087365,SF3B2,125,-0.3579,294,1.11032,156,0.00393,45,-1.9015,157,0.01943
ENSG00000174903,RAB1B,125,-0.2614,294,1.21856,137,-0.1995,58,-1.4504,151,0.05019
ENSG00000179292,TMEM151A,2042,3.47930,294,-0.5585,104,-2.7905,80,-2.5179,487,0.26590
ENSG00000174684,B4GAT1,125,-2.1350,294,-0.8374,780,1.87900,206,-1.3792,223,-1.2632
ENSG00000174080,CTSF,125,-0.6274,294,0.79783,216,0.50523,91,-1.1160,100,-0.9713
ENSG00000173898,SPTBN2,125,-0.0689,294,1.45715,139,0.20966,63,-1.1465,1,-6.5558
ENSG00000173020,GRK2,125,-0.1403,294,1.35882,135,-0.0429,55,-1.4179,80,-0.8423
ENSG00000172508,CARNS1,1355,2.55129,294,-0.3811,28,-4.6385,130,-1.6332,1079,1.99470
ENSG00000084207,GSTP1,125,-1.5094,294,-0.1772,401,0.66030,168,-1.0564,428,0.45024
ENSG00000167792,NDUFV1,125,-0.7111,294,0.70268,215,0.31155,132,-0.6228,144,-0.4883
ENSG00000110717,NDUFS8,125,-0.4287,294,1.02728,176,0.24298,87,-0.9880,90,-0.9387
ENSG00000085733,CTTN,125,-0.0298,294,1.50526,91,-0.8279,50,-1.4415,181,0.60405
ENSG00000137497,NUMA1,1287,3.31750,294,0.11659,105,-2.0614,78,-1.9459,108,-1.4598
ENSG00000149357,LAMTOR1,125,-0.5808,294,0.85124,193,0.23424,92,-1.0519,147,-0.3160
ENSG00000110237,ARHGEF17,125,-0.0265,294,1.50924,126,-0.0085,49,-1.4896,41,-1.7412
ENSG00000054965,FAM168A,125,-0.1963,294,1.29737,111,-0.6127,79,-0.9184,185,0.45348
ENSG00000021300,PLEKHB1,125,-2.1588,294,-0.8640,339,-0.9809,1061,1.31949,1200,1.56508
ENSG00000175582,RAB6A,125,-1.2677,294,0.08248,372,0.99976,89,-1.7749,236,-0.2703
ENSG00000214517,PPME1,125,-0.3252,294,1.14881,177,0.46855,44,-1.9303,49,-1.7598
ENSG00000165434,PGM2L1,125,-0.5868,294,0.84439,223,0.70321,53,-1.8764,74,-1.3793
ENSG00000118363,SPCS2,125,-0.6308,294,0.79397,190,0.08813,98,-1.0064,200,0.13205
ENSG00000137486,ARRB1,125,-0.4104,294,1.04864,174,0.24052,94,-0.8492,77,-1.1676
ENSG00000149273,RPS3,2021,2.67354,294,-0.9392,240,-1.7705,299,-0.9117,664,0.37814
ENSG00000171533,MAP6,797,2.35870,294,0.37139,168,-0.8465,83,-1.6172,36,-2.8607
ENSG00000078124,ACER3,125,-0.1884,294,1.31204,123,-0.3547,65,-1.2047,145,0.05937
ENSG00000074201,CLNS1A,125,-0.2862,294,1.19508,144,-0.0825,69,-1.2027,124,-0.2913
ENSG00000048649,RSF1,125,-0.5477,294,0.88888,176,0.02070,80,-1.2283,197,0.19703
ENSG00000151366,NDUFC2,2847,3.37700,294,-1.1195,312,-1.4934,90,-2.8894,285,-1.1656
ENSG00000150672,DLG2,125,-0.1604,294,1.34579,115,-0.4719,79,-0.8712,142,0.05082
ENSG00000073921,PICALM,1091,2.49767,294,-0.0637,137,-1.7830,77,-2.1269,431,0.58426
ENSG00000166012,TAF1D,125,-0.0441,294,1.48757,90,-0.8898,84,-0.6791,164,0.41353
ENSG00000149218,ENDOD1,125,-0.2005,294,1.29675,130,-0.2142,42,-1.8585,145,0.04951
ENSG00000149212,SESN3,125,-0.3585,294,1.10960,151,-0.0772,120,-0.4223,101,-0.6934
ENSG00000152578,GRIA4,125,-0.6576,294,0.76340,243,0.87036,63,-1.7054,50,-2.0469
ENSG00000149313,AASDHPPT,125,-0.3580,294,1.11015,179,0.44311,39,-2.1363,70,-1.2580
ENSG00000110675,ELMOD1,125,-0.3595,294,1.10843,192,0.67831,41,-2.0384,19,-3.2011
ENSG00000075239,ACAT1,125,0.07862,294,1.64016,93,-0.6377,45,-1.5051,116,-0.0446
ENSG00000137710,RDX,125,-0.7434,294,0.66605,166,-0.4813,143,-0.5296,364,1.05743
ENSG00000109846,CRYAB,3580,2.51323,294,-1.8989,149,-3.6251,584,-0.8513,2913,2.01198
ENSG00000150787,PTS,125,-0.4338,294,1.02137,193,0.53293,45,-1.9813,69,-1.3423
ENSG00000149294,NCAM1,987,1.11914,294,-0.9133,541,0.11447,299,-0.8837,421,-0.3468
ENSG00000182985,CADM1,125,-0.7581,294,0.64949,269,1.03545,52,-2.0678,54,-2.0215
ENSG00000160584,SIK3,125,-0.2558,294,1.23122,138,-0.1502,81,-0.9299,115,-0.3908
ENSG00000168092,PAFAH1B2,125,-1.2944,294,0.05383,362,0.81044,127,-1.2650,279,-0.0283
ENSG00000186318,BACE1,2504,3.87138,294,-0.7275,62,-3.7967,76,-2.7688,579,0.37676
ENSG00000137726,FXYD6,125,-1.7943,294,-0.4789,601,1.66493,132,-1.7055,206,-1.0329
ENSG00000149575,SCN2B,125,-0.3839,294,1.07969,189,0.57756,44,-1.9726,45,-1.9555
ENSG00000167283,ATP5MG,125,-1.0737,294,0.29779,283,0.44734,132,-0.9793,280,0.21939
ENSG00000118058,KMT2A,125,-0.2309,294,1.26106,133,-0.2130,94,-0.6831,105,-0.5031
ENSG00000110367,DDX6,125,-1.0411,294,0.33372,277,0.43596,86,-1.5970,313,0.44117
ENSG00000118181,RPS25,125,-2.1952,294,-0.9024,495,-0.1254,698,0.50716,1042,1.23546
ENSG00000149428,HYOU1,125,-0.3484,294,1.12149,178,0.44977,48,-1.8132,56,-1.5795
ENSG00000154096,THY1,125,-2.5556,294,-1.2745,1087,2.23707,216,-1.7384,287,-1.3104
ENSG00000196914,ARHGEF12,125,-0.2712,294,1.21288,148,0.00733,98,-0.6542,71,-1.1393
ENSG00000109929,SC5D,125,-0.9842,294,0.39671,278,0.57826,70,-1.8619,255,0.16008
ENSG00000137642,SORL1,125,-1.0414,294,0.32878,292,0.61291,177,-0.5024,167,-0.5892
ENSG00000255248,MIR100HG,125,-0.1886,294,1.31174,144,0.07665,49,-1.6200,77,-0.9437
ENSG00000109971,HSPA8,125,-2.2745,294,-0.9855,788,1.37395,265,-1.1449,531,-0.0432
ENSG00000166257,SCN3B,125,-0.5227,294,0.91817,220,0.81221,44,-2.1066,38,-2.3241
ENSG00000165478,HEPACAM,125,-0.3149,294,1.16109,71,-1.6882,155,0.03823,352,1.51644
ENSG00000149557,FEZ1,125,-1.4556,294,-0.1174,222,-0.8750,261,-0.3095,954,2.08838
ENSG00000149547,EI24,125,0.00856,294,1.55271,103,-0.4906,72,-0.8697,90,-0.5176
ENSG00000084234,APLP2,125,-1.6509,294,-0.3266,486,1.07115,206,-0.8824,301,-0.2876
ENSG00000182667,NTM,125,-0.7210,294,0.69137,211,0.22701,177,-0.1623,126,-0.7094
ENSG00000109956,B3GAT1,125,-0.0996,294,1.41707,44,-2.3313,90,-0.6296,378,1.95171
ENSG00000060237,WNK1,125,-1.3952,294,-0.0524,283,-0.1902,395,0.44469,479,0.78511
ENSG00000004478,FKBP4,1104,2.85428,294,0.13055,155,-1.3216,49,-2.6275,104,-1.4938
ENSG00000110799,VWF,125,-0.1921,294,1.30759,42,-2.4711,54,-1.5022,480,2.38197
ENSG00000010278,CD9,1667,3.55938,294,-0.1997,42,-3.8860,88,-2.0544,439,0.47151
ENSG00000139190,VAMP1,125,-0.1452,294,1.36423,132,-0.0916,49,-1.5999,95,-0.5734
ENSG00000111639,MRPL51,125,0.00020,294,1.53464,89,-0.8596,101,-0.3494,126,0.01500
ENSG00000111640,GAPDH,2472,0.09906,294,-3.1552,3153,1.06847,1265,-0.9713,1983,-0.2617
ENSG00000111642,CHD4,125,-0.4194,294,1.03406,144,-0.3238,85,-1.0189,217,0.49095
ENSG00000089693,MLF2,125,-1.0334,294,0.34228,311,0.89713,135,-0.9141,115,-1.1542
ENSG00000159335,PTMS,125,-0.4037,294,1.05658,164,0.07894,80,-1.0991,124,-0.4069
ENSG00000111667,USP5,125,-0.5768,294,0.85506,206,0.44146,66,-1.5548,121,-0.6213
ENSG00000111669,TPI1,125,-2.0080,294,-0.7074,663,1.40860,357,-0.3999,223,-1.1324
ENSG00000111674,ENO2,125,-2.5014,294,-1.2185,1048,2.23858,236,-1.5523,233,-1.5683
ENSG00000111676,ATN1,125,-0.4585,294,0.99262,169,0.05602,104,-0.7350,127,-0.4322
ENSG00000111678,C12orf57,125,-0.4855,294,0.96116,141,-0.4746,119,-0.5577,247,0.64757
ENSG00000215021,PHB2,125,-0.0978,294,1.42181,118,-0.3043,54,-1.3912,112,-0.2638
ENSG00000139182,CLSTN3,125,-0.7839,294,0.62036,287,1.24567,43,-2.3949,22,-3.3836
ENSG00000059804,SLC2A3,125,-0.7996,294,0.60267,229,0.32443,94,-1.2405,219,0.10146
ENSG00000089818,NECAP1,125,-0.3451,294,1.12537,184,0.56942,28,-2.6186,50,-1.7346
ENSG00000175899,A2M,125,-0.9760,294,0.40575,73,-2.4089,178,-0.4184,957,2.91205
ENSG00000139112,GABARAPL1,125,-1.5389,294,-0.2069,508,1.68233,106,-1.7883,109,-1.7460
ENSG00000111269,CREBL2,125,0.05660,294,1.60081,106,-0.3577,40,-1.7186,85,-0.5586
ENSG00000111276,CDKN1B,125,-0.1336,294,1.37822,112,-0.5073,44,-1.7371,173,0.41419
