Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to13,Feature log2 fold change topic 11to13
ENSG00000135472,FAIM2,956,1.17285,228,-1.0848,437,-0.0967,616,0.63197,357,-0.4388,304,-0.6495,312,-0.7077
ENSG00000110881,ASIC1,220,2.56312,2,-4.2674,13,-2.0182,48,-0.1033,60,0.29828,23,-1.2104,30,-0.9374
ENSG00000066117,SMARCD1,8,-1.0917,2,-2.6061,21,0.46164,15,-0.0665,12,-0.4108,33,1.17585,19,0.29633
ENSG00000167588,GPD1,8,-1.9081,2,-3.4071,78,1.69195,2,-3.8669,4,-2.8690,153,3.09556,35,0.43476
ENSG00000178449,COX14,412,1.32876,350,1.04656,128,-0.5530,166,-0.1944,163,-0.1964,194,0.09483,101,-1.0325
ENSG00000139624,CERS5,15,-0.3363,2,-2.8745,18,-0.1289,23,0.36972,30,0.80330,21,0.11453,14,-0.5749
ENSG00000161813,LARP4,8,-2.0809,25,-0.3280,50,0.72102,32,0.04603,57,1.07634,4,-3.0290,27,-0.3004
ENSG00000066084,DIP2B,8,-3.2397,54,-0.4266,35,-1.0997,50,-0.6867,26,-1.6265,240,2.04681,115,0.95261
ENSG00000185432,METTL7A,27,-3.1345,105,-1.1612,924,2.46663,114,-1.2625,370,0.89807,134,-0.7928,179,-0.4114
ENSG00000110911,SLC11A2,8,-2.7399,4,-3.4648,102,1.15753,52,0.07175,60,0.31505,82,0.78312,42,-0.3070
ENSG00000050426,LETMD1,123,1.92620,3,-3.5761,43,0.15743,33,-0.3560,38,-0.0597,50,0.38550,27,-0.6229
ENSG00000110925,CSRNP2,8,-2.0813,4,-3.0231,21,-0.5759,41,0.60453,70,1.50400,22,-0.5705,16,-1.1242
ENSG00000135457,TFCP2,8,-1.8141,2,-3.3141,34,0.41281,24,-0.1605,42,0.83288,47,0.93518,23,-0.2442
ENSG00000183283,DAZAP2,343,0.73041,90,-1.3286,279,0.39660,151,-0.7107,244,0.20425,380,0.89811,213,-0.0358
ENSG00000050438,SLC4A8,54,-0.1931,17,-1.8638,53,-0.2296,102,1.24053,50,-0.3449,7,-3.1668,52,-0.2932
ENSG00000196876,SCN8A,21,-0.6954,2,-3.6939,5,-2.8720,67,1.74724,27,-0.3848,4,-3.1325,30,-0.2358
ENSG00000135503,ACVR1B,165,2.35818,13,-1.7692,34,-0.3141,58,0.73312,20,-1.2137,22,-0.9964,14,-1.8609
ENSG00000123395,ATG101,8,-1.4722,17,-0.3466,18,-0.2187,30,0.86034,17,-0.2933,23,0.17022,16,-0.4406
ENSG00000111057,KRT18,8,-0.8973,11,-0.3240,4,-1.8230,25,1.39458,21,0.75112,0,-7.1975,6,-1.4649
ENSG00000063046,EIF4B,47,-2.0953,523,1.67854,230,0.29509,139,-0.6196,194,0.03193,224,0.25295,170,-0.2087
ENSG00000111077,TNS2,200,3.40858,2,-3.6188,27,-0.2784,9,-2.1096,16,-1.1387,39,0.27370,28,-0.2780
ENSG00000167778,SPRYD3,281,0.76591,279,0.74929,110,-0.6987,242,0.74256,140,-0.3673,62,-1.5563,95,-1.0492
ENSG00000167779,IGFBP6,17,-1.2227,3,-3.7319,9,-2.0586,60,1.08850,45,0.30908,14,-1.4505,39,0.07679
ENSG00000182544,MFSD5,8,-1.5607,2,-3.0652,33,0.65051,31,0.80227,18,-0.3378,12,-0.8601,23,0.07954
ENSG00000123349,PFDN5,672,0.52887,798,0.80842,618,0.39360,344,-0.6543,503,0.07476,476,-0.0166,437,-0.1777
ENSG00000139637,C12orf10,44,-0.7559,4,-4.2114,56,-0.3811,117,1.15558,77,0.11824,54,-0.4480,52,-0.5665
ENSG00000094914,AAAS,8,-0.9409,2,-2.4592,38,1.58355,11,-0.5584,15,0.02179,33,1.32827,11,-0.4221
ENSG00000205352,PRR13,21,-2.1139,55,-0.7214,113,0.38013,115,0.56446,98,0.17772,108,0.30972,67,-0.5063
ENSG00000197111,PCBP2,305,-0.0402,557,0.92717,490,0.71633,300,-0.0903,274,-0.2212,216,-0.5725,251,-0.3992
ENSG00000139625,MAP3K12,8,-1.2486,2,-2.7593,50,1.70600,27,0.92882,6,-1.6484,4,-2.2017,16,-0.1808
ENSG00000139574,NPFF,8,-2.4691,3,-3.7390,2,-4.2445,57,0.75219,137,2.50217,8,-2.3774,4,-3.6532
ENSG00000135390,ATP5MC2,8,-4.8945,308,0.53227,269,0.31524,199,-0.2012,249,0.21178,380,0.87504,201,-0.1711
ENSG00000012822,CALCOCO1,28,-0.2257,53,0.74425,54,0.79855,37,0.25822,26,-0.3996,44,0.47578,16,-1.2452
ENSG00000123415,SMUG1,8,-0.7118,2,-2.2350,27,1.28465,16,0.55025,7,-0.7706,10,-0.2557,11,-0.1776
ENSG00000094916,CBX5,11,-3.7236,352,1.48513,160,0.17849,137,-0.0847,162,0.21692,127,-0.1810,112,-0.4492
ENSG00000135486,HNRNPA1,306,-0.0688,583,0.96832,341,0.10077,252,-0.4700,340,0.10735,323,0.01424,304,-0.0902
ENSG00000111481,COPZ1,8,-3.0178,48,-0.3308,57,-0.0874,79,0.61352,65,0.14152,38,-0.7007,61,0.02904
ENSG00000161642,ZNF385A,47,-0.8041,154,1.06003,122,0.67203,71,-0.2241,96,0.31975,30,-1.4726,69,-0.2677
ENSG00000123360,PDE1B,169,3.15836,2,-3.5164,7,-2.0598,44,0.89053,4,-2.9009,3,-3.4223,8,-2.1490
ENSG00000135447,PPP1R1A,127,1.93492,48,0.27631,14,-1.5517,28,-0.6896,68,0.95604,23,-0.8663,20,-1.1572
ENSG00000135424,ITGA7,27,0.00380,23,-0.2764,33,0.30233,20,-0.6232,64,1.64192,9,-1.6277,18,-0.7303
ENSG00000135441,BLOC1S1,8,-4.2650,120,-0.2675,233,0.78940,117,-0.3902,156,0.15592,284,1.12108,142,-0.0070
ENSG00000135404,CD63,442,0.34999,379,0.10540,790,1.31213,296,-0.3610,283,-0.3749,355,0.00255,296,-0.3254
ENSG00000135414,GDF11,66,0.41434,105,1.19224,44,-0.2131,57,0.26868,50,-0.0009,2,-4.5028,36,-0.5827
ENSG00000205323,SARNP,8,-3.3378,38,-1.0764,46,-0.7861,88,0.28461,131,0.95614,112,0.59037,61,-0.4095
ENSG00000123353,ORMDL2,8,-1.3706,2,-2.8787,38,1.07848,16,-0.3308,35,1.05029,28,0.59748,13,-0.6412
ENSG00000170473,PYM1,8,-0.6009,2,-2.1295,15,0.40791,17,0.88239,6,-1.0376,6,-0.8505,13,0.18110
ENSG00000111540,RAB5B,61,-1.2565,82,-0.8241,128,-0.1445,151,0.15157,140,-0.0082,215,0.66900,153,0.15685
ENSG00000139531,SUOX,8,-0.7930,2,-2.3155,18,0.52708,18,0.66639,14,0.09299,11,-0.2481,10,-0.3659
ENSG00000197728,RPS26,295,-1.7329,2436,1.60003,864,-0.1120,633,-0.7446,749,-0.3600,1719,0.99415,910,-0.0374
ENSG00000065361,ERBB3,114,1.32631,2,-4.2505,3,-3.7840,13,-2.3137,8,-2.7645,164,1.99468,100,1.50187
ENSG00000170515,PA2G4,8,-3.3292,17,-2.1567,84,0.19356,79,0.11243,106,0.62292,144,1.05870,63,-0.3064
ENSG00000229117,RPL41,951,-1.3570,4467,1.05888,3267,0.54178,1557,-0.7739,2958,0.42268,2718,0.24748,2215,-0.0881
ENSG00000139641,ESYT1,137,1.83032,2,-4.0620,49,0.09851,60,0.58141,36,-0.3783,4,-3.3932,30,-0.7148
ENSG00000196465,MYL6B,273,1.04905,166,0.23826,145,0.03063,147,0.05813,188,0.48406,53,-1.4932,85,-0.9164
ENSG00000092841,MYL6,549,-0.0204,705,0.37521,657,0.26129,533,-0.0876,660,0.29716,482,-0.2227,461,-0.3404
ENSG00000139613,SMARCC2,8,-3.1330,183,1.62257,79,0.21375,65,-0.1148,65,-0.0881,83,0.28864,50,-0.5626
ENSG00000181852,RNF41,8,-2.7998,4,-3.7099,43,-0.2970,82,1.08993,59,0.23507,18,-1.5387,51,-0.0223
ENSG00000139579,NABP2,8,-2.7830,39,-0.4058,41,-0.3373,60,0.36715,59,0.25994,57,0.17046,53,0.05877
ENSG00000139645,ANKRD52,15,-0.5997,2,-3.0492,20,-0.1187,35,1.12401,13,-0.8629,4,-2.3323,25,0.28313
ENSG00000135469,COQ10A,8,-0.9791,2,-2.4963,27,0.98411,18,0.44237,23,0.77028,0,-6.2272,12,-0.3641
ENSG00000062485,CS,119,0.78768,26,-1.5454,53,-0.4730,105,0.84134,60,-0.3165,42,-0.8282,55,-0.5070
ENSG00000257727,CNPY2,8,-3.6796,90,-0.0790,89,-0.0905,114,0.39182,99,0.07051,195,1.17171,66,-0.6434
ENSG00000170581,STAT2,320,3.08965,2,-4.4367,63,0.11578,31,-1.2085,16,-2.0233,106,0.94201,40,-0.6962
ENSG00000135423,GLS2,28,0.15621,2,-3.2686,9,-1.5270,43,1.29420,33,0.44266,0,-7.5175,17,-0.6744
ENSG00000076108,BAZ2A,51,0.33833,101,1.47226,37,-0.1550,36,-0.2663,32,-0.4166,34,-0.2860,34,-0.3215
ENSG00000110955,ATP5F1B,818,0.35716,275,-1.3111,662,0.02342,1003,1.01333,488,-0.4818,357,-0.9240,460,-0.6253
ENSG00000110958,PTGES3,813,1.26649,507,0.48028,404,0.12058,333,-0.2387,279,-0.4891,416,0.16637,279,-0.5305
ENSG00000196531,NACA,263,-1.2712,1970,1.99897,652,0.11505,398,-0.8108,655,0.13353,680,0.17977,471,-0.4574
ENSG00000025423,HSD17B6,8,-1.3035,21,0.18004,23,0.28279,10,-1.1126,45,1.62687,13,-0.6073,17,-0.2000
ENSG00000166886,NAB2,8,-0.7054,2,-2.2278,14,0.25441,23,1.60853,12,-0.0047,2,-2.3992,5,-1.4475
ENSG00000123384,LRP1,110,-0.4735,192,0.39246,220,0.61027,137,-0.1838,239,0.83569,72,-1.1141,109,-0.5646
ENSG00000182379,NXPH4,295,4.55881,2,-3.6835,4,-2.9838,25,-0.5589,1,-4.9704,2,-3.7599,11,-1.8493
ENSG00000182199,SHMT2,8,-0.9703,2,-2.4877,17,0.26193,14,-0.0894,27,1.11080,6,-1.3998,16,0.12497
ENSG00000185633,NDUFA4L2,188,2.71184,2,-3.9446,16,-1.3881,11,-2.2051,67,0.88530,27,-0.5926,38,-0.0981
ENSG00000179912,R3HDM2,8,-1.9615,2,-3.4598,35,0.30679,33,0.26335,21,-0.4950,25,-0.2370,44,0.84329
ENSG00000166986,MARS,8,-2.5130,9,-2.3146,24,-0.8631,67,1.05776,63,0.68406,47,0.15211,25,-0.9560
ENSG00000175197,DDIT3,8,-2.6367,44,-0.0620,45,-0.0386,58,0.50288,62,0.52596,44,-0.0588,34,-0.5524
ENSG00000175203,DCTN2,283,1.02546,85,-0.8610,76,-1.0376,204,0.69929,132,-0.2118,134,-0.1782,96,-0.7808
ENSG00000155980,KIF5A,57,-1.4596,183,0.31644,24,-2.6974,269,1.47967,104,-0.5895,39,-2.0015,118,-0.4289
ENSG00000166908,PIP4K2C,154,3.16491,2,-3.3762,22,-0.3559,26,-0.1108,3,-3.1335,38,0.53228,10,-1.7145
ENSG00000178498,DTX3,8,-2.8072,3,-4.0759,126,1.45930,70,0.67149,61,0.28690,25,-1.1235,37,-0.6125
ENSG00000135454,B4GALNT1,14,-1.0812,2,-3.4539,11,-1.3892,65,2.31843,15,-1.0354,1,-4.7877,19,-0.7643
ENSG00000135506,OS9,55,-0.9173,40,-1.3936,131,0.41617,110,0.18487,164,0.87415,84,-0.2696,77,-0.4834
ENSG00000135439,AGAP2,8,-0.7673,2,-2.2906,5,-1.4735,21,1.18266,11,-0.2474,7,-0.8569,13,-0.0190
ENSG00000135452,TSPAN31,9,-1.7586,6,-2.1579,59,1.19076,29,0.06609,29,0.02917,22,-0.3790,32,0.25451
ENSG00000135446,CDK4,129,2.57124,8,-1.8265,43,0.58405,18,-0.9406,24,-0.3689,36,0.31375,16,-1.0120
ENSG00000139266,MARCH9,8,-1.1831,40,1.38123,13,-0.3737,17,-0.0213,23,0.48922,6,-1.4318,14,-0.3740
ENSG00000123297,TSFM,8,-1.9917,3,-3.3216,33,0.18143,43,0.87601,58,1.22998,0,-6.2146,17,-0.9362
ENSG00000175215,CTDSP2,8,-2.1794,2,-3.6721,59,0.88533,26,-0.4731,35,0.07766,55,0.78967,46,0.60023
ENSG00000257698,GIHCG,15,-1.7403,51,0.04056,287,3.22912,34,-0.7576,22,-1.3286,29,-0.8332,30,-0.9091
ENSG00000198673,TAFA2,200,3.04986,2,-3.8239,38,0.03033,43,0.29423,22,-0.8792,4,-3.1203,9,-2.3602
ENSG00000135655,USP15,8,-1.5199,2,-2.9808,27,0.34729,27,0.54965,20,-0.0823,11,-1.0204,26,0.41212
ENSG00000061987,MON2,8,-2.1242,30,-0.1590,33,-0.0146,35,0.14363,27,-0.3526,55,0.81942,36,0.17838
ENSG00000111110,PPM1H,13,-1.0082,2,-3.2821,13,-1.0513,32,0.51748,40,0.77268,31,0.29242,21,-0.3119
ENSG00000118600,RXYLT1,8,-1.4013,10,-1.0210,31,0.73444,21,0.17322,21,0.12606,30,0.68447,16,-0.3484
ENSG00000196935,SRGAP1,8,-1.4532,2,-2.9597,47,1.34097,16,-0.4535,33,0.84768,12,-0.7292,22,0.12216
ENSG00000184575,XPOT,8,-2.8223,38,-0.4983,64,0.31191,68,0.55533,67,0.43017,35,-0.6246,44,-0.3015
ENSG00000183735,TBK1,8,-1.6733,3,-3.0531,14,-0.7859,41,1.34759,30,0.43264,15,-0.6433,14,-0.8813
ENSG00000135677,GNS,8,-2.3754,29,-0.4353,91,1.39886,50,0.57966,26,-0.6301,28,-0.4734,31,-0.4010
ENSG00000174106,LEMD3,8,-1.4185,2,-2.9215,30,0.66244,28,0.78480,22,0.14033,25,0.37214,12,-0.8298
ENSG00000139233,LLPH,23,-0.8651,20,-1.0732,58,0.53774,40,-0.0880,42,0.00386,39,-0.0987,52,0.43812
ENSG00000155957,TMBIM4,8,-3.0352,16,-1.9736,163,1.62987,52,-0.3036,42,-0.6017,118,1.06962,64,0.10165
ENSG00000111530,CAND1,25,-2.2435,138,0.30177,105,-0.1263,183,1.13959,104,-0.1539,49,-1.2740,74,-0.7642
ENSG00000111554,MDM1,8,-1.2520,2,-2.7627,126,3.79206,8,-1.4182,3,-2.6889,24,0.49434,11,-0.8442
ENSG00000127314,RAP1B,8,-3.0757,10,-2.6305,127,1.15125,50,-0.4401,106,0.95971,88,0.54536,55,-0.2242
ENSG00000175782,SLC35E3,8,-1.7713,2,-3.2763,29,0.18802,28,0.23020,6,-2.2497,57,1.30519,37,0.71965
ENSG00000135679,MDM2,100,1.30233,4,-3.3550,105,1.39187,27,-0.9417,39,-0.2376,72,0.74965,38,-0.2848
ENSG00000135678,CPM,8,-1.6204,44,1.06024,2,-3.6169,1,-4.4860,2,-3.2149,97,2.51330,46,1.49273
ENSG00000111605,CPSF6,112,1.35365,21,-1.2807,61,0.34481,59,0.40562,41,-0.2797,53,0.12805,23,-1.2607
ENSG00000127337,YEATS4,8,-1.3500,11,-0.7770,37,1.01310,22,0.26223,25,0.41425,9,-1.1759,17,-0.2658
ENSG00000166225,FRS2,8,-1.8020,33,0.36724,59,1.33728,15,-0.9839,22,-0.2441,52,1.12635,26,0.03563
ENSG00000166226,CCT2,26,-2.1859,154,0.47033,143,0.34771,161,0.77860,123,0.12639,63,-0.9201,71,-0.8551
ENSG00000127328,RAB3IP,8,-2.3437,7,-2.4517,35,-0.1194,42,0.24149,15,-1.4414,86,1.34471,52,0.62108
ENSG00000111596,CNOT2,8,-2.1062,33,0.07256,60,1.01124,36,0.27793,22,-0.5727,32,0.01238,30,-0.0890
ENSG00000135643,KCNMB4,8,-2.3452,19,-1.0487,106,1.70513,25,-0.7616,18,-1.2072,58,0.68387,55,0.73303
ENSG00000153233,PTPRR,8,-0.9802,2,-2.4974,2,-2.4892,35,2.48789,12,-0.3512,5,-1.5236,4,-2.1415
ENSG00000133858,ZFC3H1,9,-1.5689,2,-3.2782,27,0.11181,19,-0.5288,33,0.46252,38,0.64256,37,0.71912
ENSG00000139291,TMEM19,8,-2.0546,2,-3.5526,44,0.56855,45,0.88729,20,-0.6636,25,-0.3014,33,0.11959
ENSG00000080371,RAB21,47,-1.4648,176,0.56954,95,-0.3966,140,0.27184,101,-0.3207,162,0.43495,119,-0.0591
ENSG00000121749,TBC1D15,8,-2.9098,208,2.26511,49,-0.1956,46,-0.3971,54,-0.0395,75,0.47727,31,-1.0234
ENSG00000139287,TPH2,8,-2.6426,189,2.44120,8,-2.4907,71,0.98275,42,-0.1488,20,-1.2423,3,-4.0221
ENSG00000253719,ATXN7L3B,162,0.05582,240,0.67862,156,-0.0038,211,0.66991,140,-0.1860,76,-1.0962,92,-0.9263
ENSG00000166006,KCNC2,410,3.39723,2,-4.6646,5,-3.7622,70,0.10071,50,-0.4735,3,-4.3789,23,-1.7753
ENSG00000180881,CAPS2,8,-1.4547,32,0.68426,92,2.62850,15,-0.5889,10,-1.1619,7,-1.5137,16,-0.4434
ENSG00000139278,GLIPR1,8,-0.4864,2,-2.0190,12,0.15496,18,1.27254,6,-0.7778,7,-0.6778,8,-0.4936
ENSG00000111615,KRR1,8,-2.3534,13,-1.5304,50,0.42995,50,0.58986,36,-0.0753,32,-0.2672,40,0.09165
ENSG00000139289,PHLDA1,8,-2.4954,32,-0.3922,20,-1.0714,54,0.56552,60,0.63924,36,-0.2434,37,-0.2239
ENSG00000187109,NAP1L1,41,-3.0628,351,0.11258,543,0.81715,278,-0.3229,282,-0.2473,400,0.32114,410,0.44633
ENSG00000179941,BBS10,8,-1.1990,2,-2.7108,40,1.35904,17,-0.0103,9,-1.0596,50,1.75353,13,-0.5450
ENSG00000091039,OSBPL8,8,-2.8190,28,-0.9323,78,0.62200,70,0.66489,28,-1.0215,74,0.53680,52,-0.0111
ENSG00000186908,ZDHHC17,50,-0.5862,194,1.61236,123,0.82556,70,-0.0900,42,-0.9023,88,0.28663,44,-0.8796
ENSG00000175183,CSRP2,8,-1.6831,2,-3.1856,161,3.64740,11,-1.4070,30,0.40671,7,-1.8135,9,-1.5335
ENSG00000067798,NAV3,8,-1.4624,4,-2.4195,17,-0.3037,21,0.01530,45,1.47215,23,0.18566,14,-0.6527
ENSG00000067715,SYT1,263,-1.0718,366,-0.5726,86,-2.7230,1106,2.00274,485,-0.1530,50,-3.5043,248,-1.3078
ENSG00000177425,PAWR,8,-0.9326,2,-2.4511,65,2.63271,12,-0.2929,16,0.20077,0,-5.6775,10,-0.6365
ENSG00000058272,PPP1R12A,8,-3.1373,54,-0.2941,74,0.19907,90,0.71451,43,-0.6842,42,-0.6679,75,0.27595
ENSG00000111052,LIN7A,70,1.63466,17,-0.6243,13,-1.0375,34,0.55938,32,0.35342,11,-1.2541,9,-1.6706
ENSG00000139220,PPFIA2,132,0.82595,56,-0.5293,19,-2.1042,120,0.98734,79,0.01038,46,-0.8061,44,-1.0182
ENSG00000133773,CCDC59,8,-2.0728,9,-1.7625,46,0.60500,24,-0.4959,73,1.59678,38,0.29634,21,-0.6896
ENSG00000179104,TMTC2,8,-1.6838,2,-3.2275,26,0.07784,11,-1.4025,7,-1.8555,69,1.71429,51,1.61321
ENSG00000072041,SLC6A15,85,0.41917,2,-4.6191,14,-2.2428,117,1.46224,69,0.09874,16,-2.0793,41,-0.8081
ENSG00000133640,LRRIQ1,8,-2.2120,2,-3.7072,394,6.32534,1,-5.3998,13,-1.4785,2,-3.9177,4,-3.3279
ENSG00000133636,NTS,8,-2.8900,2,-4.3790,529,5.05197,35,-0.8459,11,-2.5124,2,-4.8625,4,-3.9877
ENSG00000182050,MGAT4C,8,-2.3881,156,2.41018,10,-2.0014,27,-0.7125,84,1.44749,15,-1.4599,14,-1.7342
ENSG00000133641,C12orf29,8,-1.8091,2,-3.2681,25,-0.0816,31,0.36885,37,0.62229,32,0.30437,25,-0.1010
ENSG00000198707,CEP290,8,-2.4062,11,-1.8595,75,1.03858,41,0.10658,26,-0.6621,32,-0.3268,56,0.69500
ENSG00000139324,TMTC3,8,-1.4637,2,-2.9655,37,0.93338,25,0.38945,31,0.69811,10,-1.1310,17,-0.3509
ENSG00000070961,ATP2B1,138,0.75505,29,-1.6425,148,0.86478,118,0.71058,48,-0.9428,45,-0.9702,64,-0.5438
ENSG00000011465,DCN,8,-2.9752,2,-4.4680,38,-0.6488,45,-0.5028,178,2.26212,11,-2.3960,54,-0.1306
ENSG00000133639,BTG1,8,-2.5648,51,0.23766,27,-0.7168,53,0.40385,72,0.89121,30,-0.5685,33,-0.5229
ENSG00000102189,EEA1,27,-1.2769,30,-1.1237,55,-0.2295,74,0.32757,65,0.04522,83,0.41461,68,0.13331
ENSG00000173598,NUDT4,43,-0.5363,141,1.37413,165,1.65562,58,-0.0953,52,-0.2534,13,-2.3041,31,-1.1741
ENSG00000177889,UBE2N,109,-0.3913,74,-0.9732,97,-0.5629,220,1.06468,141,0.00567,70,-1.0488,104,-0.5373
ENSG00000198015,MRPL42,8,-2.7311,3,-4.2548,78,0.57363,62,0.30356,49,-0.1737,83,0.68127,61,0.24295
ENSG00000136040,PLXNC1,8,-2.6245,181,2.37489,86,1.01489,51,0.21747,40,-0.2262,12,-2.0089,9,-2.6625
ENSG00000057704,TMCC3,135,2.29390,3,-3.6618,15,-1.2972,17,-1.2963,6,-2.6887,76,1.23548,50,0.68827
ENSG00000184752,NDUFA12,44,-1.8385,266,0.90317,123,-0.3252,200,0.62634,144,-0.0898,113,-0.4546,111,-0.5516
ENSG00000028203,VEZT,8,-2.4023,52,0.42721,39,0.00708,58,0.91255,26,-0.6537,47,0.29833,26,-0.7165
ENSG00000111142,METAP2,8,-3.7882,215,1.20402,135,0.44291,93,-0.2018,55,-0.9954,159,0.69989,111,0.14946
ENSG00000139343,SNRPF,8,-2.9758,161,1.69033,76,0.41231,58,-0.0072,55,-0.0933,64,0.13755,36,-0.8636
ENSG00000111144,LTA4H,10,-1.5020,2,-3.4042,53,0.95963,47,1.18829,21,-0.5461,11,-1.3828,22,-0.4578
ENSG00000059758,CDK17,8,-2.6365,45,-0.0390,66,0.55738,48,0.08625,40,-0.2494,70,0.66844,46,0.01265
ENSG00000255794,RMST,8,-3.8750,1040,5.04466,99,-0.1440,22,-2.7086,56,-1.0780,8,-3.8746,19,-2.7655
ENSG00000120802,TMPO,8,-1.8918,59,1.22720,30,0.11734,34,0.43885,20,-0.5603,27,-0.0148,20,-0.5508
ENSG00000075415,SLC25A3,548,0.46435,144,-1.5808,342,-0.2770,567,0.74574,434,0.10468,266,-0.6585,292,-0.6051
ENSG00000185046,ANKS1B,13,-3.6037,43,-1.9037,159,0.06070,146,-0.0989,106,-0.6095,417,1.66873,187,0.39034
ENSG00000111647,UHRF1BP1L,8,-1.4958,2,-3.0013,18,-0.2049,27,0.56216,29,0.53454,29,0.49191,17,-0.4118
ENSG00000075089,ACTR6,43,-0.4945,3,-4.2964,45,-0.4222,95,1.13115,64,0.13092,75,0.36694,32,-1.0700
ENSG00000136021,SCYL2,8,-1.7375,2,-3.2382,47,1.03051,32,0.55681,26,0.08651,17,-0.5756,23,-0.1631
ENSG00000179520,SLC17A8,10,-1.6282,181,3.24073,37,0.28606,26,-0.3339,32,0.05667,3,-3.1666,1,-4.6301
ENSG00000151572,ANO4,8,-0.9758,2,-2.4928,0,-7.8175,18,0.37408,6,-1.2853,22,0.66381,25,1.10898
ENSG00000120805,ARL1,9,-3.3292,28,-1.6804,101,0.22708,142,1.17119,68,-0.4050,64,-0.4799,76,-0.2609
ENSG00000196091,MYBPC1,188,1.19380,80,-0.1756,144,0.75079,40,-1.4764,193,1.43617,31,-1.6029,60,-0.7205
ENSG00000111666,CHPT1,27,-0.7402,2,-4.0701,146,1.99868,50,0.24387,47,0.08440,26,-0.8391,28,-0.8024
ENSG00000111670,GNPTAB,306,3.00753,2,-4.4611,37,-0.7043,42,-0.6250,34,-0.8795,50,-0.2255,42,-0.5904
ENSG00000120860,WASHC3,8,-3.2033,167,1.47351,83,0.31519,63,-0.1756,65,-0.0825,96,0.54419,51,-0.5313
ENSG00000139352,ASCL1,8,-1.4024,8,-1.3281,74,2.26275,13,-0.7327,12,-0.8404,22,0.15484,23,0.25444
ENSG00000111696,NT5DC3,20,-0.0467,2,-3.0042,26,0.31724,40,1.59323,18,-0.2587,0,-5.4188,10,-1.2168
ENSG00000166598,HSP90B1,248,-0.7945,406,-0.0418,721,0.87848,430,0.06481,429,0.04795,447,0.10707,341,-0.3691
ENSG00000204954,C12orf73,180,2.65036,7,-2.5347,20,-1.0705,41,0.07512,26,-0.6966,31,-0.3882,21,-1.0762
ENSG00000120837,NFYB,109,1.46818,7,-2.6511,78,0.90492,34,-0.4929,24,-0.9542,40,-0.1497,52,0.29401
ENSG00000198431,TXNRD1,9,-2.7456,46,-0.3982,63,0.09392,86,0.85737,80,0.51175,55,-0.1287,32,-1.0857
ENSG00000171310,CHST11,8,-1.2365,2,-2.7475,22,0.37980,17,-0.0159,33,1.14775,3,-2.5978,19,0.14946
ENSG00000151131,C12orf45,8,-2.2973,57,0.70047,26,-0.5097,40,0.17995,45,0.36637,30,-0.2832,35,-0.0896
ENSG00000136051,WASHC4,105,1.54727,12,-1.7572,32,-0.3521,28,-0.7482,24,-0.8848,76,0.99168,49,0.35848
ENSG00000136044,APPL2,8,-1.7613,51,1.12746,65,1.55406,14,-1.0948,25,0.01979,47,0.97580,17,-0.6911
ENSG00000235162,C12orf75,8,-1.5476,7,-1.5607,79,2.18317,27,0.47223,28,0.42710,3,-2.8854,7,-1.7619
ENSG00000074590,NUAK1,272,3.00679,2,-4.2923,23,-1.2035,48,-0.1692,27,-1.0457,38,-0.4786,31,-0.8931
ENSG00000136026,CKAP4,8,-2.0648,2,-3.5617,40,0.39671,56,1.45250,29,-0.1066,15,-1.0413,19,-0.8532
ENSG00000111783,RFX4,8,-1.8329,2,-3.3323,143,3.05299,10,-1.7857,48,1.07369,7,-2.0021,17,-0.7796
ENSG00000111785,RIC8B,8,-1.3050,2,-2.8145,26,0.54740,26,0.73007,33,1.03433,3,-2.6481,11,-0.9027
ENSG00000151135,TMEM263,30,-0.8026,199,2.36041,31,-0.7262,42,-0.3850,61,0.32401,34,-0.5969,25,-1.2040
ENSG00000120832,MTERF2,8,-1.0761,2,-2.5908,31,1.07698,20,0.54762,16,0.00446,14,-0.1490,12,-0.4422
ENSG00000151136,BTBD11,19,-0.3644,2,-3.1773,12,-1.0590,45,1.58844,17,-0.5587,6,-2.0851,20,-0.3505
ENSG00000136045,PWP1,166,2.30209,2,-4.0466,71,0.76432,47,0.14217,27,-0.7665,12,-1.9495,25,-0.9681
ENSG00000110851,PRDM4,8,-1.6250,76,2.02202,12,-0.9673,26,0.24257,30,0.43304,6,-1.9979,11,-1.1678
ENSG00000198855,FICD,8,-0.5994,2,-2.1281,25,1.22488,15,0.55124,6,-0.8725,9,-0.2896,11,-0.1094
ENSG00000075856,SART3,112,1.99718,9,-2.0031,51,0.63558,37,0.19126,17,-1.0956,30,-0.1998,19,-0.9714
ENSG00000136003,ISCU,774,1.57003,171,-0.8623,151,-1.0493,412,0.71966,315,0.08655,86,-1.8806,146,-1.2419
ENSG00000110880,CORO1C,8,-2.1112,37,0.23165,17,-0.9144,40,0.46682,44,0.55103,22,-0.5842,29,-0.2087
ENSG00000084112,SSH1,8,-1.1570,2,-2.6699,15,-0.1992,28,1.19565,29,1.01964,5,-1.6289,6,-1.7221
