Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000141522,ARHGDIA,17,-4.2269,10,-4.9768,30,-3.4525,804,3.21884,149,-1.0766,223,-0.4407
ENSG00000101745,ANKRD12,18,-4.8261,17,-4.8871,30,-4.0550,785,1.37512,1199,1.93284,248,-0.9281
ENSG00000168461,RAB31,163,-0.4450,10,-4.5311,120,-0.9286,426,1.73128,218,0.03838,129,-0.8129
ENSG00000171885,AQP4,9873,4.00587,44,-5.6515,30,-6.2038,1443,-0.5645,254,-3.1258,471,-2.2116
ENSG00000134769,DTNA,4594,2.08112,28,-5.9944,3452,1.43555,1262,-0.4429,331,-2.4401,177,-3.3632
ENSG00000166974,MAPRE2,18,-3.1255,10,-3.8905,30,-2.3409,236,1.27242,236,0.96608,193,0.59628
ENSG00000101489,CELF4,18,-3.5341,133,-0.5078,30,-2.7539,342,1.54325,40,-2.3340,364,1.26868
ENSG00000141469,SLC14A1,17,-3.9643,39,-2.7959,30,-3.1847,687,3.39356,193,-0.3813,45,-2.6008
ENSG00000265681,RPL17,399,-1.3292,594,-0.7075,30,-5.1190,2082,2.20672,888,-0.0536,342,-1.5640
ENSG00000196628,TCF4,1508,2.32139,10,-5.6909,30,-4.1638,646,0.67471,384,-0.3478,91,-2.5520
ENSG00000197971,MBP,18,-10.044,9956,-0.8657,22907,0.51912,4366,-2.3340,58674,2.54927,18527,0.14856
ENSG00000172270,BSG,1566,0.68041,739,-0.5935,54,-4.4863,1849,1.30847,857,-0.3543,515,-1.1612
ENSG00000167468,GPX4,951,1.62689,10,-5.4406,30,-3.9131,715,1.38579,109,-2.0293,266,-0.6649
ENSG00000099624,ATP5F1D,17,-3.8196,211,-0.0670,30,-3.0356,476,2.01887,71,-1.7791,256,0.25993
ENSG00000099622,CIRBP,1637,2.65920,10,-5.6284,30,-4.0985,514,0.25059,315,-0.6040,168,-1.5774
ENSG00000115268,RPS15,1936,0.46816,864,-0.8694,2294,0.77581,1724,0.32494,1291,-0.2230,498,-1.7161
ENSG00000127540,UQCR11,897,1.65658,10,-5.3371,30,-3.8086,581,1.01069,147,-1.4750,356,-0.0720
ENSG00000104904,OAZ1,17,-4.4611,805,1.60518,30,-3.6868,624,1.44787,72,-2.4151,218,-0.7328
ENSG00000104964,TLE5,628,-0.2600,10,-6.3223,2891,2.94401,594,-0.4126,227,-1.8506,198,-2.0530
ENSG00000141905,NFIC,995,1.83681,10,-5.3733,66,-2.7142,476,0.47213,525,0.55778,117,-1.8502
ENSG00000167658,EEF2,3074,2.56146,954,0.12604,30,-5.0703,648,-0.5963,375,-1.3707,467,-1.0295
ENSG00000178951,ZBTB7A,18,-3.3781,10,-4.1421,30,-2.5985,255,1.01035,464,2.03712,109,-0.6555
ENSG00000130255,RPL36,573,-0.9157,1169,0.25094,30,-5.2583,1860,1.47686,1066,0.09323,503,-1.1202
ENSG00000104833,TUBB4A,18,-3.6177,10,-4.3811,30,-2.8422,466,2.49050,262,0.53906,92,-1.1716
ENSG00000233927,RPS28,434,-2.0452,1527,-0.0791,3430,1.40457,1938,0.40366,1213,-0.4561,721,-1.2758
ENSG00000196361,ELAVL3,392,0.13059,10,-5.3037,30,-3.7746,341,-0.1282,1104,2.20125,325,-0.1878
ENSG00000167815,PRDX2,18,-3.9664,10,-4.7294,30,-3.1929,645,2.93200,128,-1.0443,235,-0.0667
ENSG00000179218,CALR,18,-4.3972,149,-1.2577,30,-3.6265,956,3.63553,76,-2.2761,110,-1.7285
ENSG00000008441,NFIX,94,-1.7239,181,-0.7095,30,-3.3905,636,2.20701,298,0.10651,84,-1.8925
ENSG00000141867,BRD4,2069,2.97621,10,-5.8248,30,-4.2967,511,-0.0365,297,-0.9086,215,-1.4062
ENSG00000105640,RPL18A,17,-5.2726,519,-0.2347,30,-4.4994,1307,2.05523,626,0.07811,378,-0.7474
ENSG00000130522,JUND,4771,3.93232,10,-6.6930,333,-1.6560,567,-0.9572,241,-2.1439,153,-2.8156
ENSG00000221983,UBA52,610,-0.6718,1875,1.30065,30,-5.1159,1264,0.69194,729,-0.3840,667,-0.5271
ENSG00000186010,NDUFA13,18,-4.7464,10,-5.5016,518,0.37594,916,2.08046,261,-0.7622,275,-0.6774
ENSG00000105695,MAG,18,-4.1030,10,-4.8620,30,-3.3264,576,1.99567,579,1.42653,83,-1.8467
ENSG00000105290,APLP1,17,-4.4429,10,-5.1964,30,-3.6674,822,2.51086,609,1.05805,52,-2.8763
ENSG00000126247,CAPNS1,2293,3.39261,10,-5.8065,30,-4.2819,482,-0.1275,99,-2.5579,203,-1.4744
ENSG00000130402,ACTN4,3121,3.74431,10,-6.1334,30,-4.6110,305,-1.3530,606,-0.1045,137,-2.4043
ENSG00000068903,SIRT2,560,0.76937,10,-5.2950,243,-0.6506,551,0.94834,495,0.54435,120,-1.7439
ENSG00000105193,RPS16,508,-0.7626,969,0.30267,704,-0.2363,1173,0.81420,696,-0.2545,458,-0.9271
ENSG00000105223,PLD3,3200,4.52935,10,-5.9674,30,-4.4485,242,-1.5514,10,-5.9672,295,-1.0758
ENSG00000105372,RPS19,3285,1.67178,326,-2.2242,2542,1.13850,1061,-0.4698,697,-1.0677,497,-1.5873
ENSG00000130203,APOE,51,-5.9275,1159,-1.3481,5810,1.41644,4773,1.35572,437,-2.8103,1865,-0.6033
ENSG00000160014,CALM3,25,-3.3392,10,-4.6020,30,-3.0649,589,2.91807,42,-2.5885,280,0.38796
ENSG00000178980,SELENOW,452,-0.7576,150,-2.4360,1781,1.71107,921,0.52517,344,-1.1869,473,-0.6871
ENSG00000063177,RPL18,73,-3.1127,248,-1.2785,30,-4.3801,1223,2.10623,668,0.32591,400,-0.5311
ENSG00000087086,FTL,3413,0.49569,837,-1.7664,4104,0.83161,2954,0.29601,2195,-0.2571,1480,-0.8899
ENSG00000142541,RPL13A,804,-0.8078,10,-7.1680,30,-5.6435,2833,1.98221,1799,0.53436,940,-0.5582
ENSG00000142534,RPS11,786,-0.1409,673,-0.3963,30,-5.0186,1512,1.34971,941,0.16208,534,-0.7672
ENSG00000170906,NDUFA3,201,-0.6603,391,0.45142,30,-3.5048,613,1.79327,141,-1.2119,119,-1.4778
ENSG00000170889,RPS9,17,-5.1771,634,0.21151,30,-4.3998,964,1.27599,848,0.72839,460,-0.3254
ENSG00000167614,TTYH1,18,-5.6162,257,-1.7150,750,-0.0203,1736,2.23235,353,-1.2284,468,-0.7879
ENSG00000108107,RPL28,2612,0.97476,1819,0.31669,58,-4.9164,1944,0.53741,1299,-0.2528,909,-0.8273
ENSG00000083845,RPS5,17,-5.1689,44,-3.8440,1285,1.56001,791,0.77159,583,0.07628,387,-0.5980
ENSG00000132670,PTPRA,686,1.49044,10,-5.0635,30,-3.5288,539,1.32962,76,-2.1713,268,-0.2243
ENSG00000171867,PRNP,514,0.64240,10,-5.2737,30,-3.7421,821,2.27248,73,-2.4477,220,-0.7829
ENSG00000101265,RASSF2,17,-3.1231,10,-3.8841,30,-2.3297,189,0.71050,397,2.08992,121,-0.1919
ENSG00000125868,DSTN,17,-4.3676,10,-5.1174,30,-3.5936,983,4.13797,95,-1.9052,124,-1.5085
ENSG00000101439,CST3,16180,2.16246,126,-5.6341,5002,-0.1309,6489,0.38257,1343,-2.1793,2234,-1.4099
ENSG00000100994,PYGB,1202,1.96561,10,-5.5668,412,-0.0935,542,0.46490,79,-2.6423,260,-0.8359
ENSG00000101400,SNTA1,17,-4.5873,157,-1.3812,32,-3.7232,982,2.92168,134,-1.6213,306,-0.3279
ENSG00000101460,MAP1LC3A,18,-3.8191,10,-4.5856,453,1.31420,353,1.06976,32,-2.9807,327,0.68510
ENSG00000078804,TP53INP2,17,-4.2725,278,-0.1278,30,-3.4920,253,-0.3337,863,2.06703,404,0.51521
ENSG00000131051,RBM39,294,0.21951,81,-1.8237,30,-3.2796,405,1.01749,497,1.18092,97,-1.5469
ENSG00000260032,NORAD,1779,1.60644,555,-0.5043,30,-4.8373,735,-0.0535,666,-0.2087,783,0.06168
ENSG00000101347,SAMHD1,18,-3.2703,10,-4.0375,30,-2.4931,199,0.57941,437,2.06764,169,0.17990
ENSG00000166913,YWHAB,23,-4.5728,269,-0.9413,58,-3.2473,1155,2.44792,150,-1.8335,557,0.25065
ENSG00000124145,SDC4,18,-4.0055,10,-4.7596,30,-3.2295,605,2.47826,276,0.16643,207,-0.3130
ENSG00000244274,DBNDD2,861,2.05617,85,-1.9701,30,-3.4956,200,-0.7679,596,1.24487,130,-1.3370
ENSG00000064787,BCAS1,17,-6.0050,10,-6.7574,1609,0.85459,95,-3.8185,4009,3.03207,1111,0.19111
ENSG00000256222,MTRNR2L3,17,-3.8254,283,0.42662,30,-3.0450,257,0.31432,268,0.33231,433,1.22213
ENSG00000124225,PMEPA1,179,-0.0623,10,-4.3366,30,-2.7981,284,0.94861,334,1.04725,181,-0.0470
ENSG00000087460,GNAS,10268,3.41401,11,-7.9219,737,-1.7917,2021,-0.2486,78,-5.0901,911,-1.4682
ENSG00000124172,ATP5F1E,2567,1.01929,532,-1.5928,4289,2.12996,993,-0.7198,476,-1.7615,315,-2.3782
ENSG00000171858,RPS21,123,-2.4583,360,-0.8222,30,-4.4978,1393,2.31157,602,0.01123,285,-1.1867
ENSG00000125534,PPDPF,18,-4.5067,10,-5.2629,928,1.85032,481,0.67126,266,-0.4624,286,-0.3450
ENSG00000142192,APP,1435,2.22435,10,-5.6705,30,-4.1391,728,0.99851,136,-1.9364,208,-1.2946
ENSG00000142168,SOD1,2501,3.23956,10,-5.9901,198,-1.7048,566,-0.0629,34,-4.2912,212,-1.6068
ENSG00000159140,SON,5603,3.43140,496,-1.4650,676,-0.9856,515,-1.5780,656,-1.0342,256,-2.4585
ENSG00000182670,TTC3,17,-4.5324,10,-5.2867,30,-3.7574,838,2.32124,487,0.52775,292,-0.3430
ENSG00000141959,PFKL,1626,2.84828,10,-5.5277,30,-4.0078,468,0.19690,251,-0.8526,124,-1.9343
ENSG00000183255,PTTG1IP,1127,1.89360,10,-5.5179,30,-3.9907,799,1.56777,86,-2.4546,93,-2.3546
ENSG00000160307,S100B,152,-3.1921,10,-7.0486,448,-1.5875,2857,2.34393,1478,0.33123,724,-0.8449
ENSG00000184113,CLDN5,17,-6.2543,1606,0.53722,736,-0.7647,2460,1.88625,706,-0.8309,259,-2.3571
ENSG00000240972,MIF,1170,1.38514,155,-1.9886,30,-4.3823,929,1.21589,292,-1.0253,351,-0.7327
ENSG00000100097,LGALS1,17,-4.5165,488,0.55269,30,-3.7414,815,2.25032,67,-2.5805,252,-0.5632
ENSG00000100201,DDX17,3741,3.51910,267,-1.7565,30,-4.9470,697,-0.3031,231,-1.9757,32,-4.8619
ENSG00000100242,SUN2,18,-5.7346,10,-6.4901,3972,3.72616,606,-0.5897,432,-1.0404,127,-2.8861
ENSG00000100316,RPL3,1388,-0.2039,1649,0.08431,2609,0.90308,2055,0.58093,873,-0.9486,351,-2.3348
ENSG00000100354,TNRC6B,1435,2.52352,10,-5.5111,537,0.42809,247,-0.9780,312,-0.4855,142,-1.7038
ENSG00000100380,ST13,973,1.87549,129,-1.6527,30,-3.7882,509,0.71771,186,-1.0887,227,-0.7742
ENSG00000100364,KIAA0930,18,-3.8219,10,-4.5810,578,1.84231,189,-0.3055,403,1.08401,157,-0.5569
ENSG00000205542,TMSB4X,2303,0.50909,1122,-0.6933,75,-4.7265,2134,0.46252,2895,0.92956,1349,-0.3977
ENSG00000046653,GPM6B,14329,3.21660,358,-3.4315,1832,-0.9843,1958,-1.0059,2399,-0.5571,742,-2.3569
ENSG00000102109,PCSK1N,17,-3.7247,10,-4.4834,30,-2.9484,519,2.67885,42,-2.4640,304,0.67776
ENSG00000256045,MTRNR2L10,17,-3.6935,10,-4.4483,30,-2.9125,295,0.84741,382,1.15780,379,1.13887
ENSG00000198034,RPS4X,1495,0.87027,426,-1.2228,1502,0.87943,1020,0.22684,599,-0.6910,337,-1.5816
ENSG00000229807,XIST,1294,1.83918,51,-3.4548,636,0.43470,375,-0.5334,689,0.57593,41,-3.7687
ENSG00000225470,JPX,17,-3.5898,10,-4.3498,41,-2.3623,381,1.77682,386,1.31671,99,-1.0333
ENSG00000085224,ATRX,1263,1.88761,10,-5.6872,30,-4.1573,614,0.55927,482,0.03399,296,-0.7624
ENSG00000241343,RPL36A,23,-4.3830,324,-0.4680,30,-4.0189,857,1.72333,616,0.62720,302,-0.5765
ENSG00000166681,BEX3,212,-2.0074,10,-6.3692,3360,3.35632,715,-0.1233,86,-3.3428,228,-1.8960
ENSG00000133142,TCEAL4,17,-3.6237,10,-4.3821,30,-2.8430,478,2.61404,181,-0.0988,150,-0.4121
ENSG00000123560,PLP1,17,-8.3824,585,-3.3329,21403,3.13654,3969,-0.4998,5509,0.11638,550,-3.4253
ENSG00000198918,RPL39,556,-2.0841,832,-1.4736,8532,3.05160,1608,-0.5152,1052,-1.1127,517,-2.1926
ENSG00000203930,LINC00632,121,-3.5216,33,-5.4142,2446,1.28268,2498,1.84275,601,-1.1257,280,-2.2853
ENSG00000010404,IDS,638,1.13009,10,-5.2109,30,-3.6848,719,1.92042,88,-2.1069,181,-1.0200
ENSG00000147403,RPL10,17,-5.8543,966,0.12993,30,-5.0849,1940,2.02443,942,0.08667,427,-1.1863
ENSG00000198888,MT-ND1,4703,-4.4089,49140,-0.9125,87072,0.01487,88537,0.05179,113278,0.46949,172880,1.26614
ENSG00000228253,MT-ATP8,261,-4.9019,7362,0.14973,4110,-0.8043,8040,0.37013,10655,0.80739,8714,0.44265
ENSG00000198899,MT-ATP6,49671,-1.2763,69934,-0.7416,77635,-0.5750,104509,-0.1064,149969,0.53364,215337,1.21588
ENSG00000212907,MT-ND4L,1096,-3.9336,8999,-0.7778,37629,1.81979,10154,-0.6787,18707,0.43758,14842,0.03794
ENSG00000198886,MT-ND4,39176,-1.4356,43308,-1.2816,136530,0.60521,79631,-0.3733,126355,0.46647,170403,1.01868
ENSG00000198786,MT-ND5,5219,-2.3457,18569,-0.3885,42009,1.04191,18715,-0.4405,31424,0.50343,29774,0.40786
ENSG00000198695,MT-ND6,71,-4.8048,125,-3.9933,1137,-0.6873,2856,1.15575,2628,0.73247,2446,0.60135
ENSG00000198727,MT-CYB,35034,-1.1671,42182,-0.8772,81319,0.19654,69584,-0.0806,78419,0.13436,130969,1.06298
