Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000166311,SMPD1,26,-1.9927,74,-0.2279,144,1.12521,65,-0.4273,101,0.34173
ENSG00000166313,APBB1,174,-1.4043,337,-0.2326,587,0.86124,190,-1.1369,532,0.63832
ENSG00000132254,ARFIP2,20,-0.9582,67,1.13665,62,1.26341,1,-4.8857,23,-0.7520
ENSG00000132286,TIMM10B,30,-0.8135,58,0.31431,70,0.78102,52,0.12952,37,-0.5032
ENSG00000166333,ILK,16,-1.8166,94,1.16767,43,-0.2154,54,0.18446,59,0.41624
ENSG00000166337,TAF10,50,-1.0586,61,-0.6293,95,0.09514,59,-0.6851,157,1.19797
ENSG00000166340,TPP1,66,-0.6786,121,0.40263,104,0.16913,62,-0.6848,120,0.46125
ENSG00000175390,EIF3F,32,-1.6227,129,0.73087,46,-1.0710,171,1.25596,107,0.49325
ENSG00000166402,TUB,27,-1.2514,139,1.68875,103,1.37700,1,-5.5406,21,-1.6706
ENSG00000166405,RIC3,22,-1.5430,39,-0.5135,51,-0.0932,175,2.27265,34,-0.8082
ENSG00000166441,RPL27A,301,-0.5838,519,0.37878,196,-1.3058,322,-0.4083,737,1.26879
ENSG00000175348,TMEM9B,44,-1.0423,154,1.16041,86,0.15985,8,-3.4029,106,0.58925
ENSG00000175352,NRIP3,73,-0.7673,143,0.39698,259,2.02249,47,-1.3806,22,-2.6430
ENSG00000184014,DENND5A,68,-1.1830,143,0.10662,73,-1.0826,180,0.50484,233,1.20271
ENSG00000166471,TMEM41B,26,-1.4203,47,-0.3442,73,0.44373,84,0.62110,69,0.33511
ENSG00000205339,IPO7,53,-1.3538,182,0.78999,164,0.74015,149,0.43593,76,-0.7340
ENSG00000255823,MTRNR2L8,7932,1.64727,1697,-1.3046,1072,-2.1671,5266,0.51525,3042,-0.4524
ENSG00000110315,RNF141,98,-0.7635,112,-0.4678,84,-1.0377,110,-0.4957,307,1.64599
ENSG00000072952,MRVI1,50,-0.0814,120,1.49557,14,-2.1560,147,1.92709,10,-2.6128
ENSG00000110321,EIF4G2,252,-0.9447,577,0.50891,664,0.93153,277,-0.6948,365,-0.2946
ENSG00000170242,USP47,46,-1.3407,121,0.33779,66,-0.7438,189,1.13342,129,0.53806
ENSG00000050165,DKK3,349,-1.0095,1214,1.19668,1253,1.63932,105,-2.7056,197,-1.9302
ENSG00000148925,BTBD10,22,-1.5105,89,0.83990,96,1.23539,21,-1.4392,44,-0.3982
ENSG00000197601,FAR1,25,-3.3274,99,-1.0918,86,-1.4509,663,2.32394,301,0.87480
ENSG00000129083,COPB1,28,-0.8896,45,-0.0251,46,-0.0021,49,0.10783,63,0.63625
ENSG00000129084,PSMA1,72,-0.9058,178,0.68728,195,1.05060,159,0.48608,41,-1.8106
ENSG00000110696,C11orf58,97,-0.4665,185,0.67633,160,0.50931,23,-2.5830,137,0.18438
ENSG00000110700,RPS13,321,-0.7974,772,0.74494,194,-1.6302,551,0.16525,820,1.06354
ENSG00000011405,PIK3C2A,42,-0.4264,5,-3.5461,26,-1.2617,151,1.91237,68,0.48043
ENSG00000070081,NUCB2,47,-0.1888,33,-0.7194,62,0.38239,56,0.14955,52,0.03225
ENSG00000129159,KCNC1,42,-0.4982,45,-0.3176,147,2.60977,1,-5.5386,7,-3.3018
ENSG00000129158,SERGEF,18,-1.3111,89,1.45434,75,1.43172,1,-5.0597,19,-1.2556
ENSG00000134333,LDHA,142,-1.8375,447,0.11468,1147,2.71552,195,-1.1975,59,-3.1733
ENSG00000074319,TSG101,29,-0.9421,100,1.25830,54,0.18982,61,0.37249,32,-0.7447
ENSG00000110786,PTPN5,30,-0.9446,196,2.63826,78,0.85590,1,-5.4574,0,-7.2912
ENSG00000091664,SLC17A6,57,-0.8579,68,-0.4866,267,2.95268,1,-6.2897,10,-3.4502
ENSG00000198168,SVIP,103,-1.7737,102,-1.6295,141,-1.2672,248,-0.2525,741,2.40463
ENSG00000187398,LUZP2,72,-0.5870,120,0.32707,137,0.66293,169,0.92978,42,-1.4754
ENSG00000148943,LIN7C,44,-0.8433,66,-0.0958,26,-1.7013,237,2.34006,60,-0.3029
ENSG00000149100,EIF3M,30,-1.4487,162,1.49135,87,0.41830,27,-1.4625,70,-0.0218
ENSG00000280798,LINC00294,15,-1.7432,77,0.98967,62,0.70953,18,-1.3511,49,0.24127
ENSG00000110422,HIPK3,50,-0.9504,83,-0.0250,47,-1.0347,268,2.19485,66,-0.4660
ENSG00000085063,CD59,186,-0.7860,435,0.70736,507,1.24432,75,-2.0726,201,-0.6543
ENSG00000110429,FBXO3,31,-1.6974,135,0.82923,114,0.64745,153,1.06816,43,-1.1468
ENSG00000135387,CAPRIN1,55,-1.3606,113,-0.1093,154,0.48360,182,0.69989,127,0.09027
ENSG00000110435,PDHX,32,-0.9039,36,-0.6427,112,1.68939,37,-0.5790,34,-0.8116
ENSG00000110436,SLC1A2,470,0.99265,1125,2.67288,63,-2.5406,51,-2.6817,57,-2.7078
ENSG00000166326,TRIM44,131,-0.4667,139,-0.3137,159,-0.1218,278,0.85320,178,0.09797
ENSG00000110442,COMMD9,30,-0.9519,98,1.14311,49,-0.0623,21,-1.3542,65,0.48598
ENSG00000166181,API5,37,-1.0841,65,-0.1057,76,0.17647,117,0.89951,73,0.09756
ENSG00000149084,HSD17B12,96,-0.8317,167,0.15460,172,0.23992,177,0.25121,169,0.20287
ENSG00000085117,CD82,50,0.44800,55,0.53558,16,-1.5171,46,0.23858,43,0.13034
ENSG00000019505,SYT13,58,-1.2340,159,0.50613,322,2.67211,1,-6.6451,12,-3.6518
ENSG00000175264,CHST1,40,-0.4891,153,2.01036,85,1.03559,1,-5.4338,7,-3.2629
ENSG00000121671,CRY2,36,-0.0218,42,0.21259,52,0.68072,18,-1.1185,30,-0.4075
ENSG00000121653,MAPK8IP1,163,-1.2140,159,-1.1295,312,-0.0824,240,-0.4938,627,1.47833
ENSG00000149091,DGKZ,31,-1.2232,90,0.61426,108,1.17836,1,-5.7275,66,0.09783
ENSG00000175224,ATG13,41,-0.5974,51,-0.1933,97,1.14033,1,-5.5986,64,0.23602
ENSG00000175220,ARHGAP1,30,-0.5720,45,0.17614,36,-0.2059,35,-0.2356,56,0.66303
ENSG00000175216,CKAP5,47,-1.2862,100,0.03246,107,0.17177,163,0.87554,107,0.16193
ENSG00000149179,C11orf49,16,-2.0996,123,1.32543,116,1.57019,1,-5.6298,38,-0.7659
ENSG00000149182,ARFGAP2,62,-0.5497,93,0.18390,126,0.85473,65,-0.4018,67,-0.4039
ENSG00000134575,ACP2,18,-1.5270,71,0.80342,100,1.91686,1,-5.2456,24,-1.0855
ENSG00000110514,MADD,53,-0.9928,118,0.40181,194,1.69576,54,-0.8555,39,-1.5005
ENSG00000165916,PSMC3,85,-0.7349,247,1.16463,179,0.70694,85,-0.6499,79,-0.8645
ENSG00000149187,CELF1,64,-0.2331,96,0.46627,65,-0.2065,129,0.98839,49,-0.7100
ENSG00000213619,NDUFS3,49,-0.6757,115,0.84157,113,0.99530,1,-5.5523,62,-0.2302
ENSG00000172247,C1QTNF4,154,1.28539,185,1.36134,58,-0.6976,36,-1.3482,20,-2.3943
ENSG00000109919,MTCH2,24,-1.4508,63,0.19074,103,1.34165,35,-0.7647,48,-0.2780
ENSG00000086205,FOLH1,14,-2.6480,0,-7.7686,1,-5.6449,240,2.34372,149,1.71136
ENSG00000149136,SSRP1,17,-1.5329,100,1.58863,44,0.11486,17,-1.3385,46,0.20431
ENSG00000213593,TMX2,69,-1.0617,152,0.31432,167,0.56516,120,-0.0778,132,0.09062
ENSG00000211450,SELENOH,64,-0.9322,130,0.30378,197,1.30836,92,-0.2642,62,-0.9998
ENSG00000186660,ZFP91,54,-0.3875,42,-0.7495,45,-0.7075,151,1.44686,72,0.14130
ENSG00000110042,DTX4,24,-2.0945,39,-1.1836,30,-1.7161,193,1.49842,164,1.52012
ENSG00000110048,OSBP,27,-0.5991,27,-0.5463,78,1.64262,15,-1.4718,26,-0.6866
ENSG00000110107,PRPF19,47,-1.6323,241,1.17933,248,1.60185,36,-1.8917,58,-1.3105
ENSG00000006118,TMEM132A,65,-0.3250,217,1.91004,99,0.49302,62,-0.3574,6,-3.9680
ENSG00000167986,DDB1,88,-0.9315,314,1.33824,241,1.05086,39,-2.0666,85,-0.9817
ENSG00000149532,CPSF7,35,-0.6160,65,0.46591,37,-0.5065,113,1.49183,35,-0.6035
ENSG00000167985,SDHAF2,21,-1.2388,56,0.46426,79,1.36832,1,-5.1740,42,-0.0376
ENSG00000011347,SYT7,33,-0.1240,48,0.51233,78,1.88223,10,-1.8707,1,-5.4476
ENSG00000124920,MYRF,52,-2.0436,6,-5.0478,16,-3.7544,229,0.44999,516,3.04569
ENSG00000134825,TMEM258,59,-1.1071,167,0.69561,96,-0.2748,94,-0.2596,158,0.72659
ENSG00000134824,FADS2,98,0.43087,259,2.27133,52,-0.7608,1,-6.0694,36,-1.3548
ENSG00000149485,FADS1,75,0.27364,170,1.74698,28,-1.4652,26,-1.4157,60,-0.1571
ENSG00000167996,FTH1,2657,-0.2163,3592,0.31306,1226,-1.5385,2159,-0.5201,5158,1.19480
ENSG00000162174,ASRGL1,84,-0.2753,118,0.31655,165,1.12373,47,-1.1467,59,-0.8988
ENSG00000124942,AHNAK,45,-0.4267,123,1.35017,5,-3.7648,79,0.54542,77,0.61430
ENSG00000254772,EEF1G,226,-0.5574,497,0.83054,302,-0.0285,305,-0.0078,297,-0.0620
ENSG00000149541,B3GAT3,60,-0.7824,162,0.96170,177,1.43207,1,-6.2986,54,-0.9789
ENSG00000089597,GANAB,29,-1.5101,76,0.12468,123,1.21004,89,0.39470,47,-0.7338
ENSG00000204922,UQCC3,15,-1.6238,83,1.27606,58,0.77287,22,-0.9662,34,-0.2890
ENSG00000162191,UBXN1,39,-0.4707,64,0.37851,42,-0.3587,2,-4.7921,89,1.22553
ENSG00000168000,BSCL2,200,-1.4603,1031,1.43470,1014,1.86370,34,-3.9393,103,-2.4908
ENSG00000162188,GNG3,104,-1.2710,348,0.82518,557,2.45534,2,-6.4984,24,-3.4973
ENSG00000214753,HNRNPUL2,62,-0.8520,203,1.24123,133,0.57604,89,-0.2029,60,-0.9255
ENSG00000168002,POLR2G,34,-1.1346,86,0.46772,43,-0.7554,44,-0.6154,118,1.31316
ENSG00000168003,SLC3A2,71,0.08363,118,0.96080,83,0.41299,34,-1.0624,40,-0.9175
ENSG00000176485,PLAAT3,80,-1.8269,55,-2.2341,45,-2.7144,522,1.43676,521,1.91786
ENSG00000184743,ATL3,19,-1.6128,10,-2.3057,30,-0.8398,80,0.86835,99,1.64151
ENSG00000133318,RTN3,377,-1.8274,1123,0.03843,2170,1.55119,788,-0.5342,888,-0.3946
ENSG00000176340,COX8A,201,-0.8381,572,1.00827,355,0.20435,210,-0.6723,333,0.07506
ENSG00000167770,OTUB1,73,-0.8803,82,-0.5916,266,1.92251,2,-5.5367,94,-0.4259
ENSG00000168439,STIP1,28,-1.9411,176,1.21613,201,1.97692,1,-6.1195,35,-1.5628
ENSG00000173511,VEGFB,126,0.09310,289,1.57909,131,0.15799,2,-6.0700,79,-0.7507
ENSG00000173486,FKBP2,11,-2.4804,77,0.71768,51,0.01723,102,1.24796,50,-0.0168
ENSG00000002330,BAD,52,-0.9477,57,-0.7167,121,0.62227,77,-0.2397,116,0.53477
ENSG00000173264,GPR137,31,-0.7592,34,-0.5117,57,0.40130,88,1.10125,38,-0.3779
ENSG00000173153,ESRRA,28,-0.3910,23,-0.6552,85,2.16394,8,-2.1621,11,-1.8577
ENSG00000173113,TRMT112,44,-1.7879,179,0.58319,209,1.07037,98,-0.4115,115,-0.1834
ENSG00000126432,PRDX5,254,-0.7426,597,0.75993,609,0.98499,199,-1.0403,270,-0.6358
ENSG00000110076,NRXN2,117,-0.4159,190,0.43965,270,1.36031,20,-2.9948,93,-0.8176
ENSG00000168066,SF1,73,-0.7586,87,-0.3855,93,-0.3207,213,1.13723,127,0.27265
ENSG00000110047,EHD1,56,-0.3634,52,-0.4336,68,0.00201,3,-4.4773,121,1.24833
ENSG00000068971,PPP2R5B,46,-0.7322,120,0.95214,141,1.64751,1,-5.8685,28,-1.5366
ENSG00000213465,ARL2,95,-1.0796,196,0.18653,185,0.10801,104,-0.8336,270,0.91179
ENSG00000149823,VPS51,46,-0.7119,122,0.99436,104,0.86457,1,-5.7051,63,-0.1669
ENSG00000149809,TM7SF2,62,-0.6962,130,0.59884,149,1.03765,1,-6.2283,89,-0.0518
ENSG00000149806,FAU,313,-0.5882,571,0.47095,288,-0.7375,343,-0.3750,669,0.92387
ENSG00000162298,SYVN1,15,-1.7191,53,0.34643,39,-0.1524,19,-1.2810,80,1.40072
ENSG00000014216,CAPN1,39,-0.3756,60,0.37757,119,2.26526,1,-5.3590,3,-4.0416
ENSG00000245532,NEAT1,257,-0.6986,172,-1.2347,192,-1.1906,1034,1.86690,456,0.37896
ENSG00000251562,MALAT1,4163,-0.8875,722,-3.4114,1128,-2.9488,30866,3.18988,6185,-0.1845
ENSG00000142186,SCYL1,30,-1.0860,63,0.17869,67,0.33563,104,1.06605,45,-0.4261
ENSG00000168056,LTBP3,39,-1.1245,145,1.15912,53,-0.6287,116,0.75105,76,0.03327
ENSG00000172757,CFL1,251,-1.5539,730,0.28426,847,0.65280,505,-0.3212,747,0.38578
ENSG00000172500,FIBP,33,-0.9241,96,0.94917,96,1.19424,6,-3.3661,42,-0.5255
ENSG00000175602,CCDC85B,178,-0.2538,335,0.85602,340,1.09792,51,-2.1228,104,-1.1843
ENSG00000175573,C11orf68,45,-0.1785,83,0.87039,75,0.83696,5,-3.4794,36,-0.6071
ENSG00000175550,DRAP1,32,-1.6296,165,1.19749,106,0.48363,21,-2.1346,102,0.40734
ENSG00000175334,BANF1,34,-1.2408,122,0.95942,58,-0.3273,13,-2.5846,119,1.15379
ENSG00000087365,SF3B2,63,-0.9906,174,0.77610,115,0.07864,71,-0.7076,141,0.49084
ENSG00000175115,PACS1,33,-0.2454,66,0.95467,60,0.95357,1,-5.0184,25,-0.7335
ENSG00000174996,KLC2,47,-0.9255,79,0.00831,205,2.48391,14,-2.6305,16,-2.6149
ENSG00000174903,RAB1B,73,-0.7781,88,-0.3913,153,0.64603,90,-0.3568,132,0.33413
ENSG00000174871,CNIH2,25,-1.2840,119,1.43694,114,1.78880,1,-5.4965,13,-2.3273
ENSG00000179292,TMEM151A,52,-2.4545,43,-2.5491,207,-0.1952,255,0.17568,510,1.90023
ENSG00000174684,B4GAT1,182,-1.3781,801,1.22083,820,1.64984,142,-1.6156,129,-1.9237
ENSG00000174516,PELI3,27,-0.6087,38,0.00026,89,2.03081,1,-5.0285,17,-1.3648
ENSG00000174080,CTSF,99,-0.6015,200,0.63251,215,0.93944,26,-2.5526,124,-0.2006
ENSG00000173933,RBM4,49,-0.4034,25,-1.3510,83,0.63960,60,-0.0174,68,0.22375
ENSG00000173898,SPTBN2,41,-0.5092,123,1.46301,109,1.58882,2,-4.9329,4,-3.8651
ENSG00000173599,PC,32,-0.7851,99,1.17400,72,0.72762,1,-4.9383,47,-0.1269
ENSG00000173020,GRK2,49,-0.3961,86,0.59582,122,1.57844,1,-5.6891,29,-1.3073
ENSG00000172531,PPP1CA,49,-0.3223,36,-0.7705,100,1.16840,1,-5.1364,65,0.22161
ENSG00000172508,CARNS1,65,-2.4333,1,-7.9380,19,-4.2119,483,0.94567,792,2.86163
ENSG00000110697,PITPNM1,31,-0.0837,31,-0.0619,76,2.11390,1,-4.7745,5,-2.8391
ENSG00000167797,CDK2AP2,18,-1.4564,42,-0.0075,53,0.46805,33,-0.3632,59,0.70283
ENSG00000084207,GSTP1,181,-0.7668,458,0.87018,341,0.42375,152,-0.9509,278,0.01024
ENSG00000167792,NDUFV1,134,-0.7318,313,0.75448,299,0.82904,140,-0.5857,145,-0.6045
ENSG00000110717,NDUFS8,72,-1.1254,263,1.15803,198,0.78041,3,-5.3833,140,0.06267
ENSG00000110721,CHKA,12,-2.7414,118,1.08787,43,-0.6831,103,0.84240,87,0.65216
ENSG00000197345,MRPL21,34,-1.3925,113,0.69102,128,1.13135,11,-2.8703,78,0.06639
ENSG00000085733,CTTN,27,-1.9998,99,0.15720,73,-0.4037,143,0.78616,140,0.91981
ENSG00000172893,DHCR7,41,-1.1800,55,-0.5970,99,0.40965,24,-1.8650,142,1.24183
ENSG00000137497,NUMA1,51,-0.6437,113,0.76468,68,-0.0994,78,0.11798,74,0.05582
ENSG00000149357,LAMTOR1,96,-1.0857,188,0.10646,269,0.87824,79,-1.2654,208,0.32772
ENSG00000162129,CLPB,37,-0.1920,49,0.30547,62,0.85541,7,-2.6824,37,-0.1902
ENSG00000214530,STARD10,13,-1.7457,84,1.45161,60,1.04175,1,-4.8106,32,-0.2697
ENSG00000110237,ARHGEF17,31,-1.2214,88,0.55177,155,2.23829,1,-5.7439,22,-1.7920
ENSG00000054965,FAM168A,68,-1.0661,115,-0.1282,117,-0.1080,169,0.51460,170,0.63673
ENSG00000021300,PLEKHB1,421,-0.5917,513,-0.2057,110,-2.7364,399,-0.6063,1339,2.02246
ENSG00000175582,RAB6A,125,-1.0586,263,0.24528,391,1.17824,279,0.34711,121,-1.1136
ENSG00000175575,PAAF1,42,-0.7707,44,-0.6133,60,-0.1415,43,-0.6417,113,1.20894
ENSG00000214517,PPME1,21,-1.8933,167,1.68368,123,1.38151,1,-5.8100,36,-1.0854
ENSG00000165434,PGM2L1,83,-0.7749,102,-0.3703,311,2.20248,45,-1.6193,45,-1.7956
ENSG00000118363,SPCS2,102,-0.6079,212,0.68323,122,-0.2820,120,-0.2691,177,0.44958
ENSG00000137486,ARRB1,95,0.01159,145,0.72621,183,1.48629,29,-1.8228,13,-3.1741
ENSG00000149273,RPS3,275,-0.6022,540,0.58666,159,-1.5174,352,-0.1354,648,1.14260
ENSG00000171533,MAP6,52,-1.3579,144,0.39861,177,0.93857,125,0.16447,90,-0.4276
ENSG00000078124,ACER3,53,-0.7946,27,-1.7319,80,-0.0639,70,-0.2735,149,1.29606
ENSG00000149269,PAK1,31,-0.7743,58,0.30467,113,2.09776,1,-5.3477,18,-1.6588
ENSG00000074201,CLNS1A,30,-1.5586,163,1.38890,88,0.32378,14,-2.5450,92,0.41584
ENSG00000048649,RSF1,102,-0.3190,101,-0.2973,95,-0.4569,249,1.26380,114,-0.1243
ENSG00000151366,NDUFC2,113,-1.2377,314,0.53333,364,0.98085,72,-1.7997,246,0.13972
ENSG00000137509,PRCP,39,-0.6983,80,0.57325,68,0.36365,82,0.62717,39,-0.6684
ENSG00000137502,RAB30,72,-0.1107,108,0.59771,40,-1.1276,45,-0.8271,116,0.87542
ENSG00000137500,CCDC90B,16,-2.6727,51,-0.7899,77,-0.1601,162,1.14872,136,1.02213
ENSG00000150672,DLG2,57,-1.0753,34,-1.7329,104,-0.0234,203,1.15380,141,0.58968
ENSG00000171204,TMEM126B,24,-1.6500,57,-0.1520,131,1.69273,57,-0.1714,40,-0.8199
ENSG00000137504,CREBZF,14,-2.1001,58,0.20451,38,-0.5500,100,1.15903,74,0.74995
ENSG00000073921,PICALM,52,-2.1687,73,-1.4975,110,-0.9820,489,1.72694,318,1.10371
ENSG00000180773,SLC36A4,24,-0.8302,77,1.26460,58,0.92533,2,-4.4207,29,-0.4852
ENSG00000166012,TAF1D,48,-0.8472,54,-0.5645,51,-0.7239,133,0.95496,113,0.82209
ENSG00000166025,AMOTL1,29,-0.4240,55,0.66651,76,1.63209,1,-4.9759,15,-1.5300
ENSG00000150316,CWC15,29,-1.7162,114,0.60570,75,-0.1131,182,1.46827,67,-0.3226
ENSG00000263465,SRSF8,37,-0.6998,91,0.88432,66,0.37140,52,-0.0850,44,-0.4053
ENSG00000149218,ENDOD1,50,-2.1341,82,-1.2065,201,0.24739,202,0.22171,315,1.26526
ENSG00000149212,SESN3,88,-0.3546,103,-0.0680,132,0.41561,122,0.21673,95,-0.2147
ENSG00000149231,CCDC82,27,-1.5594,65,-0.0567,51,-0.5019,189,1.90796,64,-0.0930
ENSG00000110330,BIRC2,18,-1.8885,123,1.42712,53,-0.0911,82,0.66573,48,-0.2682
ENSG00000152558,TMEM123,40,-0.4306,63,0.38932,0,-7.4630,126,1.66506,66,0.56607
ENSG00000152578,GRIA4,56,-1.7475,196,0.37591,305,1.50396,197,0.38133,69,-1.4246
ENSG00000149313,AASDHPPT,66,-1.0474,216,1.04097,185,0.93867,36,-1.8306,97,-0.3659
ENSG00000152402,GUCY1A2,48,-0.7560,90,0.32146,111,0.84844,110,0.67207,36,-1.2463
ENSG00000152404,CWF19L2,32,-1.1465,32,-1.0639,46,-0.5501,221,2.46076,45,-0.6074
ENSG00000110675,ELMOD1,58,-1.2356,284,1.60950,250,1.78283,2,-5.7848,16,-3.1747
ENSG00000166266,CUL5,48,-0.4563,49,-0.3566,55,-0.1886,60,-0.0366,88,0.72741
ENSG00000075239,ACAT1,42,-0.8938,64,-0.1322,78,0.23709,162,1.52487,44,-0.8160
ENSG00000149311,ATM,22,-1.7115,59,-0.0338,25,-1.5262,136,1.44852,97,1.00554
ENSG00000137710,RDX,105,-1.2804,112,-1.0593,91,-1.5177,429,1.19118,406,1.38233
ENSG00000137714,FDX1,25,-0.7200,48,0.43035,67,1.26769,33,-0.1787,17,-1.3883
ENSG00000170145,SIK2,30,-0.6909,20,-1.1970,89,1.62300,46,0.06788,23,-1.1150
ENSG00000109846,CRYAB,337,-2.2816,164,-3.1665,105,-4.0285,1435,0.14497,4018,3.27778
ENSG00000150764,DIXDC1,31,-1.3506,34,-1.0417,37,-1.0328,80,0.30526,142,1.75477
ENSG00000150768,DLAT,23,-1.3863,48,-0.1309,131,2.32389,1,-5.4665,30,-0.9987
ENSG00000150779,TIMM8B,35,-1.0776,118,1.01986,66,0.02689,69,0.09544,66,0.02350
ENSG00000150787,PTS,33,-1.3486,147,1.23518,127,1.21330,7,-3.3878,53,-0.5718
ENSG00000149294,NCAM1,296,-0.7102,425,-0.0502,551,0.45947,351,-0.3571,517,0.32718
ENSG00000109906,ZBTB16,40,-0.3378,60,0.39333,57,0.34509,74,0.76387,26,-1.0264
ENSG00000182985,CADM1,75,-0.5143,191,1.13450,134,0.60646,104,0.06914,42,-1.5058
ENSG00000160584,SIK3,68,-0.9436,109,-0.0916,115,-0.0024,253,1.39630,97,-0.3168
ENSG00000168092,PAFAH1B2,109,-1.5854,309,0.20867,343,0.45968,322,0.27413,324,0.33985
ENSG00000149577,SIDT2,19,-1.6225,29,-0.8419,42,-0.3144,84,0.91708,80,1.02799
ENSG00000186318,BACE1,50,-2.7175,19,-3.9175,109,-1.5172,423,0.82754,665,2.38911
ENSG00000137726,FXYD6,149,-1.4138,1001,2.05799,584,1.21201,12,-4.9317,101,-2.0306
ENSG00000149575,SCN2B,72,-0.4828,77,-0.3012,226,2.19412,18,-2.4703,27,-2.0525
ENSG00000110344,UBE4A,40,-1.3281,80,-0.1250,143,1.08465,15,-2.6684,114,0.56874
ENSG00000167283,ATP5MG,180,-0.8740,640,1.39560,391,0.58873,128,-1.2984,215,-0.5626
ENSG00000118058,KMT2A,96,-0.6266,91,-0.6367,86,-0.8140,418,2.14049,104,-0.4840
ENSG00000149582,TMEM25,21,-1.5415,67,0.44894,127,2.24636,1,-5.4502,24,-1.3146
ENSG00000095139,ARCN1,18,-2.1863,93,0.57099,100,0.85207,42,-0.7102,80,0.36755
ENSG00000019144,PHLDB1,65,-0.7099,44,-1.2103,25,-2.2306,169,0.98505,187,1.50308
ENSG00000110367,DDX6,102,-0.7823,183,0.24907,167,0.11943,206,0.45581,165,0.09718
ENSG00000118181,RPS25,456,-0.5672,851,0.53054,280,-1.3932,494,-0.3712,1077,1.19729
ENSG00000196655,TRAPPC4,17,-1.4109,25,-0.7348,80,1.61416,4,-3.2712,46,0.29258
ENSG00000149428,HYOU1,44,-0.5479,124,1.30199,95,0.98078,4,-3.8372,35,-0.9501
ENSG00000172375,C2CD2L,24,-1.2019,84,0.94795,91,1.40920,65,0.50358,3,-4.0756
ENSG00000154096,THY1,280,-1.1970,631,0.22663,1526,2.75130,16,-5.2826,75,-3.2255
ENSG00000110400,NECTIN1,18,-1.6898,11,-2.2944,18,-1.6514,53,0.13238,128,2.45742
ENSG00000196914,ARHGEF12,79,0.12945,91,0.34731,113,0.86837,73,-0.0365,23,-1.9694
ENSG00000109929,SC5D,112,-1.1162,143,-0.6241,292,0.67244,230,0.14744,251,0.35119
ENSG00000137642,SORL1,154,-0.7766,253,0.11660,237,0.00398,464,1.18762,195,-0.3529
ENSG00000255248,MIR100HG,48,-0.4889,136,1.36593,80,0.46898,26,-1.3615,43,-0.6967
ENSG00000109971,HSPA8,370,-1.4176,696,-0.2978,1769,1.75306,536,-0.7118,587,-0.6456
ENSG00000023171,GRAMD1B,40,-0.3716,43,-0.2142,131,2.53151,1,-5.3922,4,-3.7777
ENSG00000166257,SCN3B,68,-0.5067,163,1.03234,171,1.43184,1,-6.2505,39,-1.4536
ENSG00000110002,VWA5A,19,-1.5085,85,1.01492,83,1.22967,59,0.38779,14,-2.0417
ENSG00000154144,TBRG1,42,-0.4527,35,-0.6793,56,0.07401,112,1.30293,43,-0.3980
ENSG00000110013,SIAE,42,-1.0666,57,-0.4912,123,0.97215,93,0.30904,70,-0.2017
ENSG00000165478,HEPACAM,94,-1.1667,125,-0.6068,16,-3.8672,255,0.57008,429,2.09608
ENSG00000149557,FEZ1,139,-1.9007,200,-1.1917,165,-1.6343,462,0.13335,1069,2.33281
ENSG00000149547,EI24,68,-0.7321,61,-0.8211,91,-0.2115,114,0.17476,162,0.97391
ENSG00000110080,ST3GAL4,14,-1.7935,0,-5.5640,32,-0.4202,1,-4.9860,115,2.84439
ENSG00000084234,APLP2,177,-1.0370,507,0.80857,496,0.94835,130,-1.3964,275,-0.2645
ENSG00000196323,ZBTB44,40,-0.7559,58,-0.0695,50,-0.3642,161,1.77044,44,-0.5835
ENSG00000120451,SNX19,28,-0.8736,68,0.68982,50,0.17210,21,-1.2356,60,0.55397
ENSG00000182667,NTM,182,-0.2668,128,-0.7900,147,-0.6422,299,0.60264,296,0.70770
ENSG00000183715,OPCML,24,-1.3321,102,1.16484,83,0.97850,80,0.72119,11,-2.5616
ENSG00000166086,JAM3,30,-1.8135,18,-2.3938,26,-2.0397,33,-1.5354,269,3.28746
ENSG00000151502,VPS26B,14,-2.0987,92,1.07634,105,1.73920,1,-5.3945,33,-0.7417
ENSG00000151500,THYN1,27,-0.6254,98,1.73276,42,0.21349,1,-4.9193,33,-0.2670
ENSG00000109956,B3GAT1,42,-2.6876,87,-1.4195,58,-2.1987,241,0.18081,601,2.75994
ENSG00000120645,IQSEC3,37,-0.5298,86,0.97812,101,1.64747,1,-5.3693,15,-1.9675
ENSG00000060237,WNK1,198,-1.4670,168,-1.5745,148,-1.9293,1563,2.36948,628,0.63740
ENSG00000082805,ERC1,35,-0.1630,44,0.21890,57,0.80320,7,-2.4345,36,-0.1216
ENSG00000006831,ADIPOR2,16,-3.0507,80,-0.4826,24,-2.4576,332,2.11495,186,1.17302
ENSG00000004478,FKBP4,55,-1.5531,140,0.03611,277,1.62287,147,0.12621,70,-1.1731
ENSG00000118971,CCND2,41,0.04819,50,0.38894,39,-0.0290,55,0.54666,27,-0.7313
ENSG00000139180,NDUFA9,29,-1.1667,62,0.16494,124,1.84603,19,-1.6559,32,-0.9844
ENSG00000130035,GALNT8,18,-1.1871,58,0.83300,87,2.19966,1,-4.9343,8,-2.3884
