Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to13,Feature log2 fold change topic 11to13
ENSG00000135446,CDK4,129,2.57124,8,-1.8265,43,0.58405,18,-0.9406,27,-0.1576,21,-0.5487,36,0.31375,16,-1.0120
ENSG00000139266,MARCH9,8,-1.1831,40,1.38123,13,-0.3737,17,-0.0213,15,-0.1341,30,0.87722,6,-1.4318,14,-0.3740
ENSG00000123297,TSFM,8,-1.9917,3,-3.3216,33,0.18143,43,0.87601,25,-0.2671,91,1.87584,0,-6.2146,17,-0.9362
ENSG00000175215,CTDSP2,8,-2.1794,2,-3.6721,59,0.88533,26,-0.4731,51,0.66235,19,-0.8406,55,0.78967,46,0.60023
ENSG00000257698,GIHCG,15,-1.7403,51,0.04056,287,3.22912,34,-0.7576,28,-0.8882,15,-1.7352,29,-0.8332,30,-0.9091
ENSG00000198673,TAFA2,200,3.04986,2,-3.8239,38,0.03033,43,0.29423,20,-0.9146,23,-0.7369,4,-3.1203,9,-2.3602
ENSG00000135655,USP15,8,-1.5199,2,-2.9808,27,0.34729,27,0.54965,25,0.22583,16,-0.4430,11,-1.0204,26,0.41212
ENSG00000061987,MON2,8,-2.1242,30,-0.1590,33,-0.0146,35,0.14363,42,0.35824,12,-1.5257,55,0.81942,36,0.17838
ENSG00000111110,PPM1H,13,-1.0082,2,-3.2821,13,-1.0513,32,0.51748,15,-0.8019,64,1.50601,31,0.29242,21,-0.3119
ENSG00000118600,RXYLT1,8,-1.4013,10,-1.0210,31,0.73444,21,0.17322,23,0.22698,20,-0.0044,30,0.68447,16,-0.3484
ENSG00000196935,SRGAP1,8,-1.4532,2,-2.9597,47,1.34097,16,-0.4535,61,1.81772,5,-2.0693,12,-0.7292,22,0.12216
ENSG00000184575,XPOT,8,-2.8223,38,-0.4983,64,0.31191,68,0.55533,58,0.14619,77,0.60284,35,-0.6246,44,-0.3015
ENSG00000183735,TBK1,8,-1.6733,3,-3.0531,14,-0.7859,41,1.34759,21,-0.1637,40,0.81424,15,-0.6433,14,-0.8813
ENSG00000135677,GNS,8,-2.3754,29,-0.4353,91,1.39886,50,0.57966,32,-0.2864,20,-0.9567,28,-0.4734,31,-0.4010
ENSG00000174106,LEMD3,8,-1.4185,2,-2.9215,30,0.66244,28,0.78480,16,-0.3161,27,0.48118,25,0.37214,12,-0.8298
ENSG00000139233,LLPH,23,-0.8651,20,-1.0732,58,0.53774,40,-0.0880,44,0.07599,40,-0.0721,39,-0.0987,52,0.43812
ENSG00000155957,TMBIM4,8,-3.0352,16,-1.9736,163,1.62987,52,-0.3036,49,-0.3281,35,-0.8311,118,1.06962,64,0.10165
ENSG00000111530,CAND1,25,-2.2435,138,0.30177,105,-0.1263,183,1.13959,92,-0.3310,116,0.02835,49,-1.2740,74,-0.7642
ENSG00000111554,MDM1,8,-1.2520,2,-2.7627,126,3.79206,8,-1.4182,5,-1.7538,0,-4.6489,24,0.49434,11,-0.8442
ENSG00000127314,RAP1B,8,-3.0757,10,-2.6305,127,1.15125,50,-0.4401,83,0.45197,130,1.18096,88,0.54536,55,-0.2242
ENSG00000175782,SLC35E3,8,-1.7713,2,-3.2763,29,0.18802,28,0.23020,7,-1.9288,5,-2.4132,57,1.30519,37,0.71965
ENSG00000135679,MDM2,100,1.30233,4,-3.3550,105,1.39187,27,-0.9417,25,-0.8674,53,0.24576,72,0.74965,38,-0.2848
ENSG00000135678,CPM,8,-1.6204,44,1.06024,2,-3.6169,1,-4.4860,5,-2.3016,0,-5.0079,97,2.51330,46,1.49273
ENSG00000111605,CPSF6,112,1.35365,21,-1.2807,61,0.34481,59,0.40562,54,0.15478,28,-0.8104,53,0.12805,23,-1.2607
ENSG00000127337,YEATS4,8,-1.3500,11,-0.7770,37,1.01310,22,0.26223,29,0.61501,21,0.09732,9,-1.1759,17,-0.2658
ENSG00000166225,FRS2,8,-1.8020,33,0.36724,59,1.33728,15,-0.9839,27,0.07279,18,-0.5889,52,1.12635,26,0.03563
ENSG00000166226,CCT2,26,-2.1859,154,0.47033,143,0.34771,161,0.77860,90,-0.3771,157,0.49815,63,-0.9201,71,-0.8551
ENSG00000127328,RAB3IP,8,-2.3437,7,-2.4517,35,-0.1194,42,0.24149,27,-0.5158,3,-3.4297,86,1.34471,52,0.62108
ENSG00000111596,CNOT2,8,-2.1062,33,0.07256,60,1.01124,36,0.27793,23,-0.4894,22,-0.5773,32,0.01238,30,-0.0890
ENSG00000135643,KCNMB4,8,-2.3452,19,-1.0487,106,1.70513,25,-0.7616,19,-1.0399,16,-1.2415,58,0.68387,55,0.73303
ENSG00000153233,PTPRR,8,-0.9802,2,-2.4974,2,-2.4892,35,2.48789,13,-0.1790,11,-0.4851,5,-1.5236,4,-2.1415
ENSG00000133858,ZFC3H1,9,-1.5689,2,-3.2782,27,0.11181,19,-0.5288,22,-0.2563,45,0.90678,38,0.64256,37,0.71912
ENSG00000139291,TMEM19,8,-2.0546,2,-3.5526,44,0.56855,45,0.88729,27,-0.2260,14,-1.1393,25,-0.3014,33,0.11959
ENSG00000080371,RAB21,47,-1.4648,176,0.56954,95,-0.3966,140,0.27184,136,0.15622,67,-0.9230,162,0.43495,119,-0.0591
ENSG00000121749,TBC1D15,8,-2.9098,208,2.26511,49,-0.1956,46,-0.3971,62,0.15775,47,-0.2554,75,0.47727,31,-1.0234
ENSG00000139287,TPH2,8,-2.6426,189,2.44120,8,-2.4907,71,0.98275,69,0.62119,16,-1.5717,20,-1.2423,3,-4.0221
ENSG00000253719,ATXN7L3B,162,0.05582,240,0.67862,156,-0.0038,211,0.66991,115,-0.4783,166,0.08783,76,-1.0962,92,-0.9263
ENSG00000166006,KCNC2,410,3.39723,2,-4.6646,5,-3.7622,70,0.10071,39,-0.8322,62,-0.1232,3,-4.3789,23,-1.7753
ENSG00000180881,CAPS2,8,-1.4547,32,0.68426,92,2.62850,15,-0.5889,10,-1.1100,10,-1.0779,7,-1.5137,16,-0.4434
ENSG00000139278,GLIPR1,8,-0.4864,2,-2.0190,12,0.15496,18,1.27254,12,0.24352,0,-3.7684,7,-0.6778,8,-0.4936
ENSG00000111615,KRR1,8,-2.3534,13,-1.5304,50,0.42995,50,0.58986,33,-0.2093,39,0.06018,32,-0.2672,40,0.09165
ENSG00000139289,PHLDA1,8,-2.4954,32,-0.3922,20,-1.0714,54,0.56552,42,0.00956,78,1.00513,36,-0.2434,37,-0.2239
ENSG00000187109,NAP1L1,41,-3.0628,351,0.11258,543,0.81715,278,-0.3229,250,-0.4106,313,-0.0638,400,0.32114,410,0.44633
ENSG00000179941,BBS10,8,-1.1990,2,-2.7108,40,1.35904,17,-0.0103,16,-0.0627,1,-3.7080,50,1.75353,13,-0.5450
ENSG00000091039,OSBPL8,8,-2.8190,28,-0.9323,78,0.62200,70,0.66489,34,-0.6469,21,-1.3494,74,0.53680,52,-0.0111
ENSG00000186908,ZDHHC17,50,-0.5862,194,1.61236,123,0.82556,70,-0.0900,40,-0.9148,44,-0.7786,88,0.28663,44,-0.8796
ENSG00000175183,CSRP2,8,-1.6831,2,-3.1856,161,3.64740,11,-1.4070,15,-0.6497,45,1.01085,7,-1.8135,9,-1.5335
ENSG00000067798,NAV3,8,-1.4624,4,-2.4195,17,-0.3037,21,0.01530,21,0.05073,69,2.04457,23,0.18566,14,-0.6527
ENSG00000067715,SYT1,263,-1.0718,366,-0.5726,86,-2.7230,1106,2.00274,355,-0.6180,615,0.23004,50,-3.5043,248,-1.3078
ENSG00000177425,PAWR,8,-0.9326,2,-2.4511,65,2.63271,12,-0.2929,19,0.46454,13,-0.1531,0,-5.6775,10,-0.6365
ENSG00000058272,PPP1R12A,8,-3.1373,54,-0.2941,74,0.19907,90,0.71451,40,-0.7401,46,-0.5422,42,-0.6679,75,0.27595
ENSG00000111052,LIN7A,70,1.63466,17,-0.6243,13,-1.0375,34,0.55938,25,-0.0291,38,0.61239,11,-1.2541,9,-1.6706
ENSG00000139220,PPFIA2,132,0.82595,56,-0.5293,19,-2.1042,120,0.98734,65,-0.2909,93,0.26488,46,-0.8061,44,-1.0182
ENSG00000133773,CCDC59,8,-2.0728,9,-1.7625,46,0.60500,24,-0.4959,40,0.36756,106,2.05894,38,0.29634,21,-0.6896
ENSG00000179104,TMTC2,8,-1.6838,2,-3.2275,26,0.07784,11,-1.4025,14,-0.8094,0,-5.0871,69,1.71429,51,1.61321
ENSG00000072041,SLC6A15,85,0.41917,2,-4.6191,14,-2.2428,117,1.46224,39,-0.7702,99,0.66046,16,-2.0793,41,-0.8081
ENSG00000133640,LRRIQ1,8,-2.2120,2,-3.7072,394,6.32534,1,-5.3998,0,-6.3395,27,-0.3790,2,-3.9177,4,-3.3279
ENSG00000133636,NTS,8,-2.8900,2,-4.3790,529,5.05197,35,-0.8459,0,-7.9848,22,-1.4028,2,-4.8625,4,-3.9877
ENSG00000182050,MGAT4C,8,-2.3881,156,2.41018,10,-2.0014,27,-0.7125,77,1.10428,91,1.39301,15,-1.4599,14,-1.7342
ENSG00000133641,C12orf29,8,-1.8091,2,-3.2681,25,-0.0816,31,0.36885,32,0.31164,43,0.77684,32,0.30437,25,-0.1010
ENSG00000198707,CEP290,8,-2.4062,11,-1.8595,75,1.03858,41,0.10658,33,-0.2553,19,-1.0848,32,-0.3268,56,0.69500
ENSG00000139324,TMTC3,8,-1.4637,2,-2.9655,37,0.93338,25,0.38945,18,-0.2171,43,1.20219,10,-1.1310,17,-0.3509
ENSG00000070961,ATP2B1,138,0.75505,29,-1.6425,148,0.86478,118,0.71058,30,-1.5712,66,-0.4070,45,-0.9702,64,-0.5438
ENSG00000011465,DCN,8,-2.9752,2,-4.4680,38,-0.6488,45,-0.5028,51,-0.2086,305,2.99158,11,-2.3960,54,-0.1306
ENSG00000133639,BTG1,8,-2.5648,51,0.23766,27,-0.7168,53,0.40385,39,-0.1669,105,1.42730,30,-0.5685,33,-0.5229
ENSG00000102189,EEA1,27,-1.2769,30,-1.1237,55,-0.2295,74,0.32757,65,0.02715,66,0.05552,83,0.41461,68,0.13331
ENSG00000173598,NUDT4,43,-0.5363,141,1.37413,165,1.65562,58,-0.0953,35,-0.8261,69,0.20156,13,-2.3041,31,-1.1741
ENSG00000177889,UBE2N,109,-0.3913,74,-0.9732,97,-0.5629,220,1.06468,141,0.00556,141,0.00483,70,-1.0488,104,-0.5373
ENSG00000198015,MRPL42,8,-2.7311,3,-4.2548,78,0.57363,62,0.30356,69,0.37464,29,-0.9517,83,0.68127,61,0.24295
ENSG00000136040,PLXNC1,8,-2.6245,181,2.37489,86,1.01489,51,0.21747,47,0.05421,32,-0.5209,12,-2.0089,9,-2.6625
ENSG00000057704,TMCC3,135,2.29390,3,-3.6618,15,-1.2972,17,-1.2963,11,-1.6571,0,-5.6264,76,1.23548,50,0.68827
ENSG00000184752,NDUFA12,44,-1.8385,266,0.90317,123,-0.3252,200,0.62634,158,0.06232,130,-0.2411,113,-0.4546,111,-0.5516
ENSG00000028203,VEZT,8,-2.4023,52,0.42721,39,0.00708,58,0.91255,26,-0.6079,26,-0.6105,47,0.29833,26,-0.7165
ENSG00000111142,METAP2,8,-3.7882,215,1.20402,135,0.44291,93,-0.2018,72,-0.5354,39,-1.4698,159,0.69989,111,0.14946
ENSG00000139343,SNRPF,8,-2.9758,161,1.69033,76,0.41231,58,-0.0072,61,0.06454,50,-0.2509,64,0.13755,36,-0.8636
ENSG00000111144,LTA4H,10,-1.5020,2,-3.4042,53,0.95963,47,1.18829,24,-0.2764,17,-0.7776,11,-1.3828,22,-0.4578
ENSG00000059758,CDK17,8,-2.6365,45,-0.0390,66,0.55738,48,0.08625,41,-0.1883,39,-0.2731,70,0.66844,46,0.01265
ENSG00000255794,RMST,8,-3.8750,1040,5.04466,99,-0.1440,22,-2.7086,56,-0.9958,55,-1.0310,8,-3.8746,19,-2.7655
ENSG00000120802,TMPO,8,-1.8918,59,1.22720,30,0.11734,34,0.43885,23,-0.2781,16,-0.8070,27,-0.0148,20,-0.5508
ENSG00000075415,SLC25A3,548,0.46435,144,-1.5808,342,-0.2770,567,0.74574,345,-0.2635,524,0.39276,266,-0.6585,292,-0.6051
ENSG00000185046,ANKS1B,13,-3.6037,43,-1.9037,159,0.06070,146,-0.0989,44,-1.8672,167,0.14075,417,1.66873,187,0.39034
ENSG00000111647,UHRF1BP1L,8,-1.4958,2,-3.0013,18,-0.2049,27,0.56216,33,0.70091,24,0.23223,29,0.49191,17,-0.4118
ENSG00000075089,ACTR6,43,-0.4945,3,-4.2964,45,-0.4222,95,1.13115,43,-0.4809,84,0.56406,75,0.36694,32,-1.0700
ENSG00000136021,SCYL2,8,-1.7375,2,-3.2382,47,1.03051,32,0.55681,25,0.03441,27,0.12265,17,-0.5756,23,-0.1631
ENSG00000179520,SLC17A8,10,-1.6282,181,3.24073,37,0.28606,26,-0.3339,47,0.66277,17,-0.9095,3,-3.1666,1,-4.6301
ENSG00000151572,ANO4,8,-0.9758,2,-2.4928,0,-7.8175,18,0.37408,5,-1.5728,8,-0.9205,22,0.66381,25,1.10898
ENSG00000120805,ARL1,9,-3.3292,28,-1.6804,101,0.22708,142,1.17119,64,-0.4685,72,-0.2871,64,-0.4799,76,-0.2609
ENSG00000196091,MYBPC1,188,1.19380,80,-0.1756,144,0.75079,40,-1.4764,244,1.65289,143,0.73924,31,-1.6029,60,-0.7205
ENSG00000111666,CHPT1,27,-0.7402,2,-4.0701,146,1.99868,50,0.24387,78,0.88969,16,-1.5394,26,-0.8391,28,-0.8024
ENSG00000111670,GNPTAB,306,3.00753,2,-4.4611,37,-0.7043,42,-0.6250,49,-0.2712,19,-1.6799,50,-0.2255,42,-0.5904
ENSG00000120860,WASHC3,8,-3.2033,167,1.47351,83,0.31519,63,-0.1756,63,-0.1310,67,-0.0225,96,0.54419,51,-0.5313
ENSG00000139352,ASCL1,8,-1.4024,8,-1.3281,74,2.26275,13,-0.7327,22,0.19215,1,-3.9806,22,0.15484,23,0.25444
ENSG00000111696,NT5DC3,20,-0.0467,2,-3.0042,26,0.31724,40,1.59323,30,0.57148,6,-1.9076,0,-5.4188,10,-1.2168
ENSG00000166598,HSP90B1,248,-0.7945,406,-0.0418,721,0.87848,430,0.06481,323,-0.3942,535,0.39238,447,0.10707,341,-0.3691
ENSG00000204954,C12orf73,180,2.65036,7,-2.5347,20,-1.0705,41,0.07512,34,-0.2425,18,-1.1972,31,-0.3882,21,-1.0762
ENSG00000120837,NFYB,109,1.46818,7,-2.6511,78,0.90492,34,-0.4929,29,-0.6647,20,-1.1644,40,-0.1497,52,0.29401
ENSG00000198431,TXNRD1,9,-2.7456,46,-0.3982,63,0.09392,86,0.85737,58,-0.0477,102,0.85848,55,-0.1287,32,-1.0857
ENSG00000171310,CHST11,8,-1.2365,2,-2.7475,22,0.37980,17,-0.0159,18,0.07546,48,1.64240,3,-2.5978,19,0.14946
ENSG00000151131,C12orf45,8,-2.2973,57,0.70047,26,-0.5097,40,0.17995,33,-0.1548,57,0.71376,30,-0.2832,35,-0.0896
ENSG00000136051,WASHC4,105,1.54727,12,-1.7572,32,-0.3521,28,-0.7482,38,-0.0944,9,-2.2485,76,0.99168,49,0.35848
ENSG00000136044,APPL2,8,-1.7613,51,1.12746,65,1.55406,14,-1.0948,38,0.62801,13,-0.9428,47,0.97580,17,-0.6911
ENSG00000235162,C12orf75,8,-1.5476,7,-1.5607,79,2.18317,27,0.47223,28,0.38845,28,0.38407,3,-2.8854,7,-1.7619
ENSG00000074590,NUAK1,272,3.00679,2,-4.2923,23,-1.2035,48,-0.1692,17,-1.6188,37,-0.5310,38,-0.4786,31,-0.8931
ENSG00000136026,CKAP4,8,-2.0648,2,-3.5617,40,0.39671,56,1.45250,32,0.04954,26,-0.2598,15,-1.0413,19,-0.8532
ENSG00000111783,RFX4,8,-1.8329,2,-3.3323,143,3.05299,10,-1.7857,83,1.90289,13,-1.0310,7,-2.0021,17,-0.7796
ENSG00000111785,RIC8B,8,-1.3050,2,-2.8145,26,0.54740,26,0.73007,18,-0.0520,48,1.55727,3,-2.6481,11,-0.9027
ENSG00000151135,TMEM263,30,-0.8026,199,2.36041,31,-0.7262,42,-0.3850,64,0.36800,58,0.21688,34,-0.5969,25,-1.2040
ENSG00000120832,MTERF2,8,-1.0761,2,-2.5908,31,1.07698,20,0.54762,21,0.44624,11,-0.5950,14,-0.1490,12,-0.4422
ENSG00000151136,BTBD11,19,-0.3644,2,-3.1773,12,-1.0590,45,1.58844,22,-0.1515,12,-0.9969,6,-2.0851,20,-0.3505
ENSG00000136045,PWP1,166,2.30209,2,-4.0466,71,0.76432,47,0.14217,29,-0.6042,25,-0.8363,12,-1.9495,25,-0.9681
ENSG00000110851,PRDM4,8,-1.6250,76,2.02202,12,-0.9673,26,0.24257,15,-0.6809,44,1.05603,6,-1.9979,11,-1.1678
ENSG00000198855,FICD,8,-0.5994,2,-2.1281,25,1.22488,15,0.55124,13,0.16096,0,-4.0213,9,-0.2896,11,-0.1094
ENSG00000075856,SART3,112,1.99718,9,-2.0031,51,0.63558,37,0.19126,21,-0.7295,13,-1.4027,30,-0.1998,19,-0.9714
ENSG00000136003,ISCU,774,1.57003,171,-0.8623,151,-1.0493,412,0.71966,196,-0.6561,435,0.59202,86,-1.8806,146,-1.2419
ENSG00000110880,CORO1C,8,-2.1112,37,0.23165,17,-0.9144,40,0.46682,43,0.46352,45,0.52824,22,-0.5842,29,-0.2087
ENSG00000084112,SSH1,8,-1.1570,2,-2.6699,15,-0.1992,28,1.19565,27,0.78389,31,1.01178,5,-1.6289,6,-1.7221
ENSG00000110887,DAO,8,-1.5113,3,-2.5784,107,2.88999,8,-1.6289,47,1.27346,2,-3.4375,30,0.53183,15,-0.5761
ENSG00000166111,SVOP,8,-2.9978,137,1.37054,7,-3.0913,105,1.41600,31,-0.9798,58,-0.0352,31,-0.9820,26,-1.3706
ENSG00000135093,USP30,8,-0.8423,2,-2.3633,25,0.97995,17,0.55492,5,-1.3040,0,-4.2365,25,1.00805,13,-0.0648
ENSG00000076248,UNG,8,-1.0490,2,-2.5644,33,1.20250,16,0.08833,36,1.36182,13,-0.2805,4,-1.9030,14,-0.2344
ENSG00000110906,KCTD10,8,-2.0250,2,-3.5225,26,-0.2310,49,1.12084,18,-0.8081,33,0.13669,14,-1.1058,33,0.13900
ENSG00000151148,UBE3B,82,2.39266,2,-2.9594,24,0.24991,15,-0.6339,12,-0.8445,22,0.11765,15,-0.4637,16,-0.3742
ENSG00000139428,MMAB,8,-2.8951,55,-0.0018,58,0.06811,51,-0.1395,53,-0.0695,112,1.14856,77,0.53485,49,-0.2003
ENSG00000110921,MVK,8,-1.6419,2,-3.1442,22,-0.0573,25,0.17746,7,-1.6650,15,-0.6766,66,1.71681,27,0.27135
ENSG00000139438,FAM222A,8,-2.2155,27,-0.3641,8,-2.1362,24,-0.6936,13,-1.4751,19,-0.8927,147,2.52117,44,0.45753
ENSG00000139433,GLTP,143,0.72470,19,-2.3215,30,-1.6510,25,-2.2389,42,-1.1580,28,-1.7587,400,2.61426,139,0.86140
ENSG00000139436,GIT2,8,-1.6362,21,-0.1573,22,-0.0874,30,0.59938,22,-0.0997,23,0.02108,12,-0.9261,24,0.05095
ENSG00000174456,C12orf76,347,1.47011,45,-1.7152,65,-1.1940,152,0.13611,78,-0.9116,151,0.09009,217,0.67305,113,-0.4194
ENSG00000122970,IFT81,8,-1.4368,2,-2.9437,116,3.20998,15,-0.5935,8,-1.3683,22,0.13090,0,-6.9884,16,-0.4411
ENSG00000174437,ATP2A2,168,-0.5078,255,0.13228,137,-0.8246,335,0.82013,262,0.17478,252,0.11777,121,-1.0018,170,-0.5765
ENSG00000196510,ANAPC7,90,1.41623,3,-3.7748,63,0.81472,43,0.27860,17,-1.2373,73,1.03829,13,-1.6306,21,-1.0389
ENSG00000111229,ARPC3,10,-3.8162,148,0.11912,174,0.37649,178,0.57272,150,0.14192,103,-0.4480,174,0.36896,105,-0.4841
ENSG00000111231,GPN3,8,-1.1980,3,-2.5620,31,0.93647,18,0.07590,16,-0.1138,1,-3.4792,48,1.69439,15,-0.2348
ENSG00000204856,FAM216A,8,-2.3224,2,-3.8160,7,-2.4210,74,1.79053,63,0.82868,48,0.41416,25,-0.6280,12,-1.8573
ENSG00000111237,VPS29,8,-3.8686,214,1.10019,68,-0.7123,149,0.72430,90,-0.2918,177,0.78493,56,-0.9960,66,-0.8632
ENSG00000196850,PPTC7,8,-1.7891,2,-3.4456,22,-0.4039,54,1.63615,22,-0.4040,14,-1.0441,11,-1.4723,25,-0.2426
ENSG00000204852,TCTN1,8,-1.8819,2,-3.3813,234,4.45516,13,-1.3018,18,-0.6714,11,-1.3113,1,-4.0581,10,-1.7164
ENSG00000122986,HVCN1,8,-1.3530,5,-2.0430,32,0.81908,8,-1.5682,50,1.58330,68,2.15954,7,-1.4832,16,-0.3548
ENSG00000186298,PPP1CC,30,-1.5530,16,-2.4775,135,0.75974,95,0.27967,101,0.29624,64,-0.4176,86,0.03791,92,0.17638
ENSG00000204842,ATXN2,8,-3.2149,71,0.05420,124,0.94445,82,0.37332,47,-0.5846,21,-1.7619,95,0.50508,67,-0.0430
ENSG00000089234,BRAP,8,-1.5010,2,-3.0062,17,-0.3070,23,0.20213,20,-0.1155,54,1.53258,15,-0.4652,22,0.05101
ENSG00000111275,ALDH2,552,1.35742,94,-1.4258,398,0.80300,211,-0.2680,432,0.93858,284,0.25778,138,-0.8561,131,-1.0691
ENSG00000234608,MAPKAPK5-AS1,12,-1.5265,44,0.38729,33,-0.0218,42,0.45252,33,-0.0369,57,0.83168,28,-0.2871,22,-0.7501
ENSG00000089022,MAPKAPK5,8,-1.5009,2,-3.0058,32,0.63685,25,0.38759,19,-0.1485,28,0.42488,12,-0.8252,24,0.25259
ENSG00000089248,ERP29,53,-0.9657,23,-2.1876,153,0.66355,131,0.59163,118,0.25058,128,0.38155,114,0.18921,65,-0.7825
ENSG00000111300,NAA25,8,-1.3977,16,-0.2818,11,-0.8485,17,-0.2294,18,-0.0976,62,1.91637,7,-1.4098,21,0.10647
ENSG00000173064,HECTD4,282,1.73124,133,0.44943,23,-2.1573,102,0.05565,71,-0.5105,131,0.42774,76,-0.4222,57,-0.9776
ENSG00000089009,RPL6,212,-1.9272,2072,1.66823,660,-0.2199,599,-0.4751,904,0.27044,824,0.12541,833,0.14201,663,-0.2518
ENSG00000179295,PTPN11,291,0.64072,380,1.08266,239,0.32591,154,-0.4636,228,0.24795,159,-0.3102,154,-0.3566,154,-0.4258
ENSG00000089169,RPH3A,594,3.20895,113,0.12337,24,-2.2073,93,-0.2285,39,-1.4906,133,0.37849,4,-4.6040,26,-2.2617
ENSG00000135144,DTX1,8,-2.1061,17,-0.9575,40,0.34111,34,0.13660,70,1.26184,87,1.66104,6,-2.4018,17,-1.0635
ENSG00000123064,DDX54,101,1.84944,2,-3.6663,24,-0.4851,35,0.08555,26,-0.3630,64,1.03178,11,-1.6022,22,-0.7347
ENSG00000139405,RITA1,53,1.09419,11,-1.2688,51,1.01379,35,0.58972,9,-1.6173,38,0.56960,12,-1.1794,11,-1.4536
ENSG00000186815,TPCN1,40,0.41958,2,-3.5264,45,0.61390,25,-0.3479,63,1.16701,12,-1.3918,25,-0.2664,35,0.28301
ENSG00000151176,PLBD2,513,3.21585,3,-4.9081,44,-1.0928,85,-0.1083,32,-1.5637,35,-1.4124,30,-1.6491,57,-0.7922
ENSG00000135094,SDS,64,2.21839,2,-2.7237,9,-1.0221,9,-1.1922,60,2.07684,16,-0.0686,16,-0.1496,7,-1.3971
ENSG00000139410,SDSL,8,-1.0713,2,-2.5858,21,0.43172,19,0.42557,9,-0.8773,0,-4.3878,39,1.49042,16,0.04407
ENSG00000257935,LHX5-AS1,94,2.85300,2,-2.8532,4,-2.0930,26,0.68560,18,-0.0876,1,-3.8141,6,-1.5672,5,-1.9768
ENSG00000123066,MED13L,8,-1.7295,2,-3.2343,65,1.59669,30,0.42453,22,-0.1756,3,-2.8308,26,0.09977,25,-0.0102
ENSG00000111412,C12orf49,19,-1.4044,64,0.40799,37,-0.4471,65,0.60842,61,0.33439,38,-0.4120,37,-0.4272,42,-0.2990
ENSG00000135119,RNFT2,14,-1.6018,26,-0.6986,10,-2.0793,57,0.68358,36,-0.2141,117,1.70066,15,-1.5201,32,-0.4487
ENSG00000135108,FBXO21,164,0.90545,21,-2.2039,131,0.53572,101,0.17545,75,-0.3378,161,0.87087,76,-0.3114,60,-0.7857
ENSG00000089250,NOS1,211,2.41239,2,-4.3109,17,-1.7075,67,0.52734,5,-3.3900,33,-0.7053,0,-8.7241,49,-0.1188
ENSG00000171435,KSR2,8,-1.4059,2,-2.9325,19,-0.0972,35,1.34633,8,-1.3549,37,0.99469,3,-2.8155,15,-0.5479
ENSG00000176871,WSB2,659,2.19992,50,-1.9515,103,-0.8723,186,0.03365,180,-0.0223,136,-0.4546,168,-0.1344,112,-0.8569
ENSG00000089220,PEBP1,483,-1.4388,1141,-0.1384,964,-0.3992,1470,0.35639,1250,0.00318,1932,0.69791,1573,0.36628,998,-0.4065
ENSG00000135090,TAOK3,8,-3.2040,63,-0.1713,65,-0.1191,72,0.04559,73,0.06324,138,1.08619,54,-0.4071,75,0.12773
ENSG00000111707,SUDS3,137,2.00196,56,0.47849,43,0.03306,38,-0.1941,26,-0.7388,4,-3.4089,24,-0.8528,34,-0.3746
ENSG00000139767,SRRM4,8,-1.4804,2,-2.9864,4,-2.2756,43,1.90816,9,-1.2896,47,1.30320,0,-7.6628,10,-1.2138
ENSG00000152137,HSPB8,174,0.78812,169,0.74312,411,2.33533,52,-1.3214,116,0.12989,146,0.50312,29,-1.9642,43,-1.5208
ENSG00000122966,CIT,9,-1.8452,2,-3.5682,92,1.74154,50,1.00564,21,-0.6502,4,-2.8375,11,-1.6301,27,-0.3297
ENSG00000111737,RAB35,8,-1.7818,29,0.18661,23,-0.1448,39,0.99051,16,-0.6576,30,0.27028,20,-0.3948,16,-0.7704
ENSG00000089154,GCN1,8,-1.3742,5,-2.0355,46,1.39563,24,0.48947,18,-0.1422,2,-3.1369,25,0.42765,17,-0.2227
ENSG00000089157,RPLP0,99,-1.6915,317,0.05880,528,0.88125,216,-0.6731,339,0.16456,355,0.24067,558,0.97547,301,-0.0218
ENSG00000111775,COX6A1,503,-0.5945,791,0.10295,577,-0.3864,782,0.11422,842,0.20053,690,-0.1107,792,0.10544,769,0.07003
ENSG00000257218,GATC,8,-1.8584,24,-0.1527,10,-1.4533,29,0.15691,33,0.29596,16,-0.8054,75,1.69563,23,-0.2988
ENSG00000111786,SRSF9,91,0.08628,15,-2.5510,168,1.08749,93,0.16606,95,0.15865,72,-0.2745,84,-0.0331,73,-0.2933
ENSG00000088986,DYNLL1,432,-1.1396,1318,0.58399,1188,0.41741,1040,0.28125,934,0.03653,982,0.11443,1172,0.39608,559,-0.8657
ENSG00000110871,COQ5,8,-1.2263,2,-2.7174,27,0.69446,18,0.04620,19,0.10974,31,0.92589,15,-0.2280,18,0.02694
ENSG00000022840,RNF10,112,0.87290,2,-4.5578,37,-0.8429,85,0.60583,54,-0.2691,68,0.08295,72,0.17807,52,-0.4094
ENSG00000167272,POP5,8,-1.0572,7,-1.1587,52,2.01401,14,-0.1791,23,0.58839,3,-2.2968,24,0.65338,10,-0.7894
ENSG00000157782,CABP1,8,-0.9754,2,-2.6325,7,-1.2376,30,1.53748,8,-0.9900,24,0.60058,0,-7.4103,14,-0.3025
