Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6
ENSG00000107581,EIF3A,198,0.57273,162,0.20767,208,0.66630,74,-1.0763,92,-0.7471,128,-0.1910
ENSG00000165672,PRDX3,111,-0.7350,67,-1.5132,130,-0.4682,127,-0.5080,338,1.27877,259,0.74409
ENSG00000198825,INPP5F,415,-0.1268,156,-1.6918,478,0.11601,644,0.65944,609,0.55497,380,-0.2779
ENSG00000066468,FGFR2,6,-4.2301,256,1.92169,126,0.43161,197,1.31505,6,-4.1983,1,-6.1164
ENSG00000107679,PLEKHA1,68,0.07871,82,0.42221,53,-0.3498,53,-0.3256,52,-0.3577,80,0.37529
ENSG00000166033,HTRA1,284,-1.3436,391,-0.8429,347,-1.0333,470,-0.5450,1351,1.40616,1055,0.89162
ENSG00000154473,BUB3,8,-3.7152,68,-0.4990,63,-0.6201,157,1.00076,121,0.49527,132,0.66018
ENSG00000065154,OAT,187,-0.8427,59,-2.6051,141,-1.2862,595,1.22628,476,0.77304,408,0.48392
ENSG00000107902,LHPP,60,-1.6090,357,1.52065,105,-0.7275,406,1.82487,4,-5.3597,45,-2.0350
ENSG00000188690,UROS,67,-0.5703,29,-1.8507,88,-0.1148,142,0.75398,123,0.49065,113,0.33336
ENSG00000176171,BNIP3,180,-1.2985,164,-1.4422,216,-1.0069,477,0.31723,677,0.98134,677,0.98201
ENSG00000148826,NKX6-2,6,-3.8731,252,2.41401,42,-1.0758,173,1.45306,0,-7.5754,14,-2.7407
ENSG00000197177,ADGRA1,29,-1.1636,32,-1.0142,84,0.58880,15,-2.1818,79,0.46854,123,1.35033
ENSG00000171798,KNDC1,81,0.09495,40,-1.0813,192,1.81798,21,-2.0660,52,-0.6551,77,-0.0089
ENSG00000130640,TUBGCP2,80,-0.2393,42,-1.2852,110,0.30906,132,0.65346,102,0.17718,87,-0.1031
ENSG00000130643,CALY,1139,-0.1804,169,-3.1299,1328,0.08408,1498,0.29727,2506,1.30087,951,-0.4807
ENSG00000127884,ECHS1,86,-1.3190,75,-1.5405,179,-0.1369,283,0.68179,348,1.08909,193,-0.0049
ENSG00000177963,RIC8A,35,-1.2799,25,-1.7432,154,1.32739,92,0.33152,91,0.29921,62,-0.3602
ENSG00000185627,PSMD13,103,-0.4060,44,-1.7579,129,-0.0332,83,-0.7533,238,1.11023,191,0.67410
ENSG00000142089,IFITM3,110,-0.0139,97,-0.2399,371,2.62782,3,-5.3701,56,-1.1255,32,-1.9798
ENSG00000182272,B4GALNT4,76,0.27495,33,-1.1029,125,1.23898,63,-0.0386,49,-0.4651,42,-0.6977
ENSG00000023191,RNH1,91,-0.0211,77,-0.3075,111,0.31758,103,0.18478,86,-0.1208,87,-0.1121
ENSG00000174775,HRAS,110,-0.3702,63,-1.2576,108,-0.4045,209,0.76826,203,0.70481,130,-0.0960
ENSG00000177030,DEAF1,93,0.06861,55,-0.8060,139,0.80318,69,-0.4396,54,-0.8419,127,0.63015
ENSG00000177156,TALDO1,99,-0.6143,123,-0.2574,38,-2.1031,336,1.68954,114,-0.3793,147,0.04693
ENSG00000184524,CEND1,313,-0.3235,89,-2.2918,209,-0.9758,690,1.12563,445,0.28589,524,0.58536
ENSG00000177600,RPLP2,419,-0.3975,635,0.31717,889,0.95491,507,-0.0787,349,-0.6974,383,-0.5482
ENSG00000177697,CD151,51,-1.0873,19,-2.5648,73,-0.5151,30,-1.9084,188,1.20470,234,1.69117
ENSG00000177700,POLR2L,151,-0.8228,91,-1.6100,211,-0.2772,280,0.20934,504,1.35021,253,0.03191
ENSG00000177830,CHID1,76,-0.7232,68,-0.9206,203,1.00260,137,0.25771,104,-0.2226,121,0.04467
ENSG00000183020,AP2A2,118,-0.6827,56,-1.8496,143,-0.3677,233,0.48348,265,0.72358,252,0.62436
ENSG00000078902,TOLLIP,115,-0.6663,37,-2.4083,147,-0.2553,225,0.48744,205,0.31765,298,1.02842
ENSG00000244242,IFITM10,120,1.37012,27,-1.2767,35,-0.8360,55,-0.1121,78,0.49795,37,-0.7570
ENSG00000117984,CTSD,663,-0.5929,277,-1.9566,852,-0.1768,1357,0.65507,1356,0.65402,1160,0.36402
ENSG00000180176,TH,156,-2.2686,65,-3.5732,53,-3.8630,73,-3.3860,2157,2.60061,1429,1.51155
ENSG00000110651,CD81,482,-0.2035,344,-0.7576,797,0.69644,489,-0.1791,612,0.21087,532,-0.0344
ENSG00000269821,KCNQ1OT1,66,0.37319,98,1.12135,90,0.94861,57,0.11415,0,-6.1370,10,-2.6070
ENSG00000129757,CDKN1C,28,-2.2664,311,1.95991,49,-1.4115,313,1.98128,0,-8.3376,7,-4.2072
ENSG00000205531,NAP1L4,189,-0.1701,135,-0.7220,137,-0.7033,341,0.90518,201,-0.0602,248,0.30483
ENSG00000110619,CARS,101,0.28486,22,-2.1498,118,0.57684,72,-0.2903,107,0.38756,94,0.16589
ENSG00000166311,SMPD1,54,-1.1319,59,-1.0105,49,-1.3011,86,-0.3858,271,1.82687,132,0.35067
ENSG00000166313,APBB1,324,-0.3969,196,-1.2083,371,-0.1688,743,1.11195,438,0.11571,387,-0.0970
ENSG00000166337,TAF10,28,-1.9786,91,-0.1119,134,0.57536,90,-0.1309,176,1.10452,64,-0.6828
ENSG00000166340,TPP1,89,-0.3636,78,-0.5877,103,-0.1317,210,1.20378,97,-0.2314,88,-0.3863
ENSG00000175390,EIF3F,28,-1.5845,72,-0.1019,81,0.09941,111,0.68060,83,0.14406,82,0.13618
ENSG00000166402,TUB,48,-0.8679,27,-1.7665,80,-0.0393,135,0.93101,110,0.53840,89,0.15047
ENSG00000166441,RPL27A,350,-0.0912,386,0.07383,529,0.64590,553,0.73265,229,-0.7958,170,-1.2625
ENSG00000175348,TMEM9B,53,-0.2131,49,-0.3538,92,0.75772,45,-0.4900,59,-0.0340,64,0.10235
ENSG00000175352,NRIP3,169,0.10908,34,-2.3995,111,-0.5957,205,0.45868,247,0.81039,184,0.26635
ENSG00000184014,DENND5A,79,-0.1149,113,0.51596,73,-0.2472,126,0.72415,18,-2.3950,98,0.25376
ENSG00000166471,TMEM41B,93,0.86535,34,-0.8783,93,0.86503,22,-1.5595,14,-2.2330,92,0.83881
ENSG00000205339,IPO7,81,-0.4909,61,-0.9465,137,0.42483,121,0.19708,151,0.59672,98,-0.1692
ENSG00000255823,MTRNR2L8,3839,0.90411,6811,2.22477,2055,-0.2289,465,-2.5501,347,-2.9847,578,-2.2243
ENSG00000110315,RNF141,65,-0.8509,146,0.52285,122,0.20672,153,0.61353,90,-0.3235,76,-0.5892
ENSG00000110321,EIF4G2,398,-0.5666,220,-1.5049,494,-0.2069,792,0.63164,659,0.29373,784,0.61160
ENSG00000170242,USP47,69,-0.5260,45,-1.2176,101,0.11306,208,1.52332,76,-0.3719,69,-0.5237
ENSG00000050165,DKK3,590,-0.5078,152,-2.6059,998,0.39680,808,0.02015,1329,0.94090,912,0.23377
ENSG00000148925,BTBD10,96,0.18801,32,-1.5651,21,-2.1935,170,1.30218,107,0.38660,88,0.05136
ENSG00000197601,FAR1,53,-0.8931,106,0.27076,107,0.27574,144,0.83636,46,-1.1098,90,-0.0119
ENSG00000129083,COPB1,71,0.52763,32,-0.8170,46,-0.2512,42,-0.3810,57,0.12625,69,0.47991
ENSG00000129084,PSMA1,99,-0.8253,58,-1.6686,203,0.38500,115,-0.5956,286,1.03406,221,0.53656
ENSG00000110696,C11orf58,129,-0.3309,102,-0.7173,194,0.38452,181,0.25616,113,-0.5449,220,0.61085
ENSG00000110700,RPS13,325,-0.3285,465,0.28894,709,1.09334,334,-0.2847,250,-0.7616,286,-0.5443
ENSG00000070081,NUCB2,107,0.89549,16,-2.2049,98,0.72739,90,0.56233,29,-1.3024,53,-0.3516
ENSG00000129159,KCNC1,109,1.13507,20,-1.7274,91,0.78249,58,-0.0397,52,-0.2224,26,-1.3518
ENSG00000129158,SERGEF,32,-1.4421,42,-0.9832,68,-0.2207,141,1.11437,112,0.66042,70,-0.1723
ENSG00000134333,LDHA,334,-0.9689,134,-2.3693,304,-1.1172,632,0.09144,1282,1.46596,915,0.76824
ENSG00000074319,TSG101,70,-0.0830,32,-1.3179,55,-0.4904,81,0.18010,136,1.14641,66,-0.1728
ENSG00000110786,PTPN5,110,1.06496,8,-3.1645,131,1.44901,58,-0.1103,45,-0.5324,19,-1.8601
ENSG00000091664,SLC17A6,182,0.83365,38,-1.7675,236,1.36394,236,1.36958,0,-8.3047,0,-8.4784
ENSG00000198168,SVIP,101,-0.8419,238,0.62670,196,0.27001,260,0.80227,69,-1.4385,143,-0.2723
ENSG00000187398,LUZP2,127,1.22777,33,-1.1462,127,1.22627,39,-0.8606,50,-0.4591,21,-1.8330
ENSG00000149100,EIF3M,58,-0.8729,54,-0.9790,110,0.20351,86,-0.2227,144,0.69239,137,0.59236
ENSG00000110422,HIPK3,30,-1.1193,79,0.47633,116,1.23603,4,-3.8611,64,0.09242,68,0.21548
ENSG00000085063,CD59,424,-0.1878,159,-1.7475,483,0.03280,316,-0.6777,950,1.32806,509,0.12610
ENSG00000110429,FBXO3,73,-0.1327,38,-1.1815,70,-0.2099,138,1.03883,65,-0.3257,89,0.21508
ENSG00000135387,CAPRIN1,81,-0.6063,29,-2.1924,176,0.76119,198,0.98758,110,-0.0935,102,-0.2149
ENSG00000110435,PDHX,89,0.74774,22,-1.5788,47,-0.3864,64,0.14865,37,-0.7557,94,0.85590
ENSG00000110436,SLC1A2,200,1.01301,150,0.46030,176,0.76869,14,-3.2848,83,-0.5520,71,-0.8105
ENSG00000166326,TRIM44,219,0.19037,222,0.21684,211,0.12912,217,0.17399,160,-0.3439,148,-0.4736
ENSG00000166181,API5,68,-0.0951,44,-0.8031,60,-0.3198,101,0.60698,66,-0.1399,93,0.44711
ENSG00000149084,HSD17B12,99,-0.8435,103,-0.7767,242,0.68835,113,-0.6364,214,0.45890,220,0.51132
ENSG00000085117,CD82,79,0.94476,94,1.31373,79,0.96808,1,-5.0965,2,-4.4702,26,-0.9470
ENSG00000175274,TP53I11,69,0.57261,34,-0.6401,54,0.13651,2,-4.5013,90,1.07054,52,0.05711
ENSG00000019505,SYT13,192,0.06816,28,-2.9034,238,0.45708,203,0.16966,308,0.94603,136,-0.5062
ENSG00000175264,CHST1,90,-0.0267,9,-3.5280,190,1.40644,64,-0.5975,123,0.53994,71,-0.4160
ENSG00000121671,CRY2,110,0.93365,18,-2.0609,88,0.49911,54,-0.3514,70,0.08757,58,-0.2185
ENSG00000121653,MAPK8IP1,181,-0.7136,168,-0.8401,211,-0.4642,514,1.15141,275,-0.0226,321,0.24953
ENSG00000149091,DGKZ,30,-1.5811,32,-1.5090,111,0.55590,141,1.01231,84,0.05787,91,0.17980
ENSG00000175224,ATG13,48,-0.6730,30,-1.4080,116,0.88680,66,-0.1357,50,-0.6010,119,0.94493
ENSG00000175220,ARHGAP1,51,-0.1468,56,0.01695,110,1.27638,39,-0.6118,37,-0.6867,42,-0.4710
ENSG00000175216,CKAP5,67,-0.7118,82,-0.3978,115,0.19140,148,0.64658,132,0.42802,76,-0.5118
ENSG00000149179,C11orf49,78,0.02428,34,-1.3064,120,0.81221,63,-0.3362,61,-0.4005,106,0.56178
ENSG00000149182,ARFGAP2,89,-0.3517,95,-0.2456,143,0.46798,146,0.50211,89,-0.3622,98,-0.2021
ENSG00000134575,ACP2,58,0.00835,18,-1.8720,31,-1.0125,31,-0.9988,145,1.82824,64,0.17572
ENSG00000110514,MADD,80,-0.1509,30,-1.7182,164,1.18872,126,0.65908,73,-0.3079,51,-0.8832
ENSG00000165916,PSMC3,127,-0.6645,109,-0.8990,152,-0.3687,143,-0.4705,275,0.67802,327,1.01916
ENSG00000149187,CELF1,115,0.76927,61,-0.3499,150,1.31414,26,-1.6660,30,-1.4494,68,-0.1750
ENSG00000213619,NDUFS3,106,0.42896,33,-1.4985,81,-0.0480,117,0.62404,94,0.21870,67,-0.3546
ENSG00000172247,C1QTNF4,269,1.40673,148,0.23604,293,1.59598,33,-2.1679,9,-4.0525,24,-2.6192
ENSG00000109919,MTCH2,53,-0.8548,53,-0.8455,71,-0.3664,116,0.48197,144,0.88362,95,0.11561
ENSG00000149136,SSRP1,28,-1.4986,30,-1.3746,136,1.22392,100,0.60215,78,0.15468,55,-0.4347
ENSG00000213593,TMX2,95,-0.6240,50,-1.6190,173,0.40924,319,1.65634,114,-0.3110,73,-1.0399
ENSG00000211450,SELENOH,102,-0.6168,65,-1.3381,176,0.31211,140,-0.0921,152,0.05160,251,0.97882
ENSG00000186660,ZFP91,53,0.00409,124,1.67191,92,1.04279,5,-3.5262,5,-3.6327,37,-0.5666
ENSG00000110107,PRPF19,180,0.26651,31,-2.5251,172,0.18618,252,0.90136,147,-0.0898,145,-0.1031
ENSG00000006118,TMEM132A,74,-0.2830,40,-1.2765,120,0.55496,82,-0.1113,129,0.69613,81,-0.1300
ENSG00000167986,DDB1,133,-0.4389,91,-1.0437,259,0.74189,246,0.64249,172,-0.0007,132,-0.4483
ENSG00000124920,MYRF,25,-2.0703,261,2.13875,58,-0.7791,195,1.43334,4,-4.5045,12,-3.1244
ENSG00000134825,TMEM258,68,-0.8755,73,-0.7662,96,-0.3172,188,0.89414,169,0.69321,99,-0.2632
ENSG00000134824,FADS2,144,-0.0066,87,-0.8471,218,0.74285,171,0.29702,100,-0.6230,148,0.04417
ENSG00000149485,FADS1,86,0.51759,79,0.36229,87,0.51953,28,-1.3226,28,-1.3513,79,0.35200
ENSG00000221968,FADS3,53,-0.4204,6,-3.6056,67,-0.0303,75,0.16496,103,0.73706,106,0.78949
ENSG00000167996,FTH1,1317,-0.6352,3337,1.02375,2569,0.51707,2453,0.43205,660,-1.7213,1208,-0.7750
ENSG00000162174,ASRGL1,54,-0.4587,33,-1.2322,96,0.52217,87,0.33390,48,-0.6619,111,0.79655
ENSG00000124942,AHNAK,78,0.34132,79,0.34971,214,2.61497,1,-6.2026,0,-7.2426,15,-2.2590
ENSG00000254772,EEF1G,181,-1.0897,206,-0.8830,454,0.45856,454,0.45650,466,0.50419,346,-0.0240
ENSG00000149541,B3GAT3,56,-1.0756,52,-1.1838,108,-0.0080,180,0.93843,179,0.93008,73,-0.6432
ENSG00000089597,GANAB,72,-0.2814,23,-2.0705,139,0.88861,46,-1.0098,175,1.37048,57,-0.6676
ENSG00000168000,BSCL2,579,-0.8123,122,-3.1806,536,-0.9349,1318,0.60029,1546,0.90824,1563,0.92980
ENSG00000162188,GNG3,255,-0.8764,84,-2.5741,211,-1.1806,610,0.61546,775,1.08461,665,0.78136
ENSG00000214753,HNRNPUL2,95,-0.3485,79,-0.6416,309,1.97619,51,-1.3341,70,-0.8559,96,-0.3303
ENSG00000168002,POLR2G,57,0.03289,55,-0.0271,22,-1.5119,81,0.66610,54,-0.0717,67,0.31980
ENSG00000168003,SLC3A2,99,-0.0657,36,-1.6615,244,1.71497,44,-1.3610,78,-0.4499,113,0.17123
ENSG00000176485,PLAAT3,88,-0.7167,282,1.40025,151,0.18487,155,0.23469,23,-2.7874,116,-0.2717
ENSG00000133318,RTN3,878,-0.7582,435,-1.8550,979,-0.5803,2781,1.33232,1899,0.56857,1330,-0.0682
ENSG00000176340,COX8A,261,-0.5966,260,-0.6032,365,-0.0353,428,0.24282,498,0.51911,424,0.22457
ENSG00000167770,OTUB1,157,-0.0898,48,-1.9754,131,-0.3873,228,0.57397,266,0.87391,162,-0.0368
ENSG00000168439,STIP1,119,-0.2200,30,-2.3651,112,-0.3286,144,0.10338,176,0.46234,233,1.00074
ENSG00000173511,VEGFB,152,-0.0180,69,-1.3137,150,-0.0406,137,-0.1986,239,0.79822,177,0.24266
ENSG00000002330,BAD,68,-0.6360,58,-0.9056,110,0.16741,31,-1.8525,157,0.83109,175,1.03853
ENSG00000173113,TRMT112,63,-1.5765,55,-1.7809,196,0.27505,159,-0.0931,188,0.19726,346,1.38351
ENSG00000126432,PRDX5,536,-0.5415,286,-1.5380,1043,0.61889,807,0.15193,818,0.17750,947,0.44088
ENSG00000110076,NRXN2,311,0.59297,66,-1.9347,312,0.60241,225,0.01098,235,0.09207,190,-0.2712
ENSG00000168066,SF1,116,0.00798,76,-0.6806,189,0.91385,101,-0.2290,94,-0.3457,115,-0.0049
ENSG00000110047,EHD1,80,0.45991,41,-0.6920,60,-0.0571,114,1.13444,27,-1.3202,50,-0.3751
ENSG00000068971,PPP2R5B,90,0.36516,34,-1.2372,29,-1.5006,135,1.14215,90,0.36810,61,-0.3025
ENSG00000213465,ARL2,173,-0.2179,116,-0.8689,262,0.51113,294,0.72725,213,0.13501,123,-0.7858
ENSG00000149823,VPS51,92,-0.0718,51,-1.0309,93,-0.0551,168,1.04236,128,0.52242,43,-1.3096
ENSG00000149809,TM7SF2,95,-0.5987,48,-1.6859,149,0.15288,226,0.92245,143,0.08038,159,0.26247
ENSG00000149806,FAU,333,-0.3740,439,0.09411,452,0.14538,482,0.25982,484,0.26774,304,-0.5256
ENSG00000014216,CAPN1,60,-0.5771,26,-1.8744,102,0.34462,30,-1.6721,157,1.16730,131,0.80181
ENSG00000245532,NEAT1,246,-0.5321,426,0.41421,1094,2.55229,27,-3.8862,69,-2.4992,163,-1.1875
ENSG00000251562,MALAT1,2074,-0.6020,5033,0.97731,10309,2.77978,37,-6.5509,158,-4.4813,202,-4.1191
ENSG00000172757,CFL1,588,-0.5519,369,-1.2937,715,-0.2273,1334,0.90325,1154,0.62270,739,-0.1699
ENSG00000172500,FIBP,149,0.83603,62,-0.6989,88,-0.1108,20,-2.4257,162,0.99822,85,-0.1851
ENSG00000175602,CCDC85B,309,0.56908,123,-0.9905,293,0.46826,218,-0.0526,186,-0.3195,220,-0.0361
ENSG00000175550,DRAP1,44,-1.1550,53,-0.8585,119,0.51351,147,0.92516,72,-0.3519,99,0.18674
ENSG00000175334,BANF1,12,-2.7419,51,-0.5957,93,0.42462,153,1.41869,57,-0.4129,72,-0.0335
ENSG00000087365,SF3B2,116,0.18180,68,-0.7137,164,0.82620,104,-0.0119,78,-0.4841,96,-0.1357
ENSG00000174996,KLC2,124,0.18764,21,-2.6086,121,0.14419,241,1.48302,90,-0.3629,73,-0.7161
ENSG00000174903,RAB1B,143,-0.1345,79,-1.1072,158,0.04080,216,0.59989,212,0.56125,120,-0.4227
ENSG00000174871,CNIH2,51,-1.0934,10,-3.5320,150,0.75425,89,-0.1693,131,0.50818,162,0.90597
ENSG00000179292,TMEM151A,88,-0.7969,134,-0.1068,142,-0.0055,279,1.27498,97,-0.6412,115,-0.3676
ENSG00000174684,B4GAT1,579,-0.1391,122,-2.5774,1065,0.97986,696,0.18074,877,0.60256,426,-0.6468
ENSG00000174080,CTSF,152,-0.1131,74,-1.2816,171,0.09167,287,1.05650,159,-0.0442,133,-0.3451
ENSG00000173933,RBM4,82,0.15602,34,-1.2734,74,-0.0086,113,0.74594,98,0.47769,48,-0.7465
ENSG00000173898,SPTBN2,103,0.18013,31,-1.7460,27,-1.9656,149,0.85962,136,0.68523,112,0.32795
ENSG00000173020,GRK2,105,0.38859,79,-0.1150,168,1.30220,14,-2.7681,61,-0.5541,80,-0.0928
ENSG00000172531,PPP1CA,28,-1.6392,23,-1.9403,83,0.08605,139,1.05874,38,-1.1706,161,1.36071
ENSG00000172508,CARNS1,25,-2.3315,307,2.04707,74,-0.6951,247,1.51667,2,-6.0194,21,-2.5841
ENSG00000110697,PITPNM1,52,-0.2989,24,-1.4945,96,0.78480,51,-0.3221,102,0.91848,47,-0.4804
ENSG00000084207,GSTP1,203,-1.2299,177,-1.4432,492,0.23119,332,-0.4410,822,1.21557,563,0.47264
ENSG00000167792,NDUFV1,319,0.16232,97,-1.7593,189,-0.7120,516,1.07430,416,0.65052,204,-0.5904
ENSG00000110717,NDUFS8,188,0.09536,35,-2.5573,162,-0.1589,290,0.89877,235,0.50048,157,-0.2146
ENSG00000197345,MRPL21,38,-1.3592,25,-1.9930,77,-0.2336,207,1.68281,103,0.27023,79,-0.1905
ENSG00000085733,CTTN,55,-0.9116,107,0.19798,187,1.28227,72,-0.4729,113,0.29755,38,-1.4828
ENSG00000172893,DHCR7,87,0.32383,68,-0.1086,30,-1.3969,92,0.42831,78,0.14194,78,0.13326
ENSG00000137497,NUMA1,57,-0.4036,61,-0.2917,110,0.74398,71,-0.0440,87,0.30690,51,-0.6008
ENSG00000149357,LAMTOR1,142,-0.7577,116,-1.0837,179,-0.3878,187,-0.3076,378,0.95987,346,0.78454
ENSG00000110237,ARHGEF17,90,-0.2867,25,-2.2631,185,1.01522,94,-0.2180,145,0.54506,102,-0.0848
ENSG00000054965,FAM168A,60,-0.6921,57,-0.7821,93,0.02323,133,0.66476,75,-0.3377,132,0.65413
ENSG00000021300,PLEKHB1,227,-0.8993,924,1.70187,686,1.05031,145,-1.5918,192,-1.1612,168,-1.3707
ENSG00000175582,RAB6A,273,-0.2079,119,-1.5343,247,-0.3783,338,0.16261,478,0.80140,394,0.43715
ENSG00000214517,PPME1,120,0.04584,30,-2.1367,118,0.01349,100,-0.2614,182,0.80356,152,0.45914
ENSG00000165434,PGM2L1,206,0.26036,46,-2.1464,184,0.05789,185,0.06984,221,0.38615,225,0.41469
ENSG00000118363,SPCS2,140,-0.0779,119,-0.3423,155,0.09527,211,0.65895,89,-0.8298,164,0.20429
ENSG00000137486,ARRB1,121,0.11293,29,-2.1474,127,0.18641,146,0.43640,110,-0.0620,150,0.49441
ENSG00000149273,RPS3,221,-0.3267,260,-0.0537,501,1.17899,267,-0.0085,187,-0.6000,171,-0.7419
ENSG00000171533,MAP6,60,-1.4719,57,-1.5339,193,0.46732,175,0.28955,231,0.80633,175,0.28535
ENSG00000078124,ACER3,80,-0.4137,151,0.71768,67,-0.6912,70,-0.6129,77,-0.4592,165,0.88040
ENSG00000149269,PAK1,62,-0.3756,19,-2.2323,101,0.46306,124,0.85598,102,0.48328,58,-0.4825
ENSG00000074201,CLNS1A,27,-1.4054,43,-0.6599,149,1.66343,42,-0.7050,57,-0.2071,66,0.06147
ENSG00000048649,RSF1,236,1.47499,167,0.75507,122,0.18269,18,-2.7744,38,-1.7080,78,-0.5629
ENSG00000151366,NDUFC2,306,-0.3596,135,-1.6619,406,0.12021,539,0.63742,424,0.19768,462,0.35124
ENSG00000137509,PRCP,43,-0.9453,19,-2.1779,72,-0.1010,80,0.08251,119,0.81205,124,0.89989
ENSG00000137500,CCDC90B,47,-0.7561,62,-0.3188,78,0.07575,99,0.49830,101,0.52994,62,-0.3271
ENSG00000150672,DLG2,50,-0.8587,85,0.00023,80,-0.1045,45,-1.0218,118,0.58505,131,0.78798
ENSG00000171204,TMEM126B,72,-0.4609,50,-1.0503,17,-2.6554,153,0.88792,147,0.81614,127,0.52721
ENSG00000073921,PICALM,67,-1.1594,110,-0.3691,111,-0.3604,356,1.92127,118,-0.2616,61,-1.3033
ENSG00000166012,TAF1D,72,0.43175,74,0.49181,92,0.89940,42,-0.4629,35,-0.7717,21,-1.5301
ENSG00000150316,CWC15,113,0.56704,59,-0.5663,123,0.72997,37,-1.2956,102,0.37514,60,-0.5247
ENSG00000263465,SRSF8,81,0.48869,60,-0.0304,52,-0.2886,93,0.76064,41,-0.6753,41,-0.6647
ENSG00000149218,ENDOD1,120,-0.7598,107,-0.9458,214,0.21312,286,0.75121,255,0.53081,154,-0.3446
ENSG00000149212,SESN3,168,0.85564,68,-0.7155,198,1.18711,64,-0.8186,95,-0.1791,38,-1.6269
ENSG00000149231,CCDC82,81,0.32024,81,0.31724,87,0.44108,48,-0.5778,19,-1.9750,90,0.50091
ENSG00000170962,PDGFD,6,-4.0101,24,-1.9882,20,-2.3077,14,-2.8383,173,1.32080,281,2.55650
ENSG00000152578,GRIA4,139,-0.5738,84,-1.3717,156,-0.3764,170,-0.2406,335,1.00022,288,0.70444
ENSG00000149313,AASDHPPT,117,-0.2955,67,-1.1900,167,0.32465,148,0.10537,188,0.53393,148,0.10852
ENSG00000110675,ELMOD1,230,1.08367,21,-2.7969,196,0.76760,153,0.30627,103,-0.3753,68,-1.0431
ENSG00000075239,ACAT1,46,-0.5372,39,-0.8086,97,0.74212,45,-0.5848,64,-0.0086,93,0.67655
ENSG00000185742,C11orf87,124,1.75210,21,-1.4137,61,0.30661,5,-3.4638,72,0.60910,23,-1.2455
ENSG00000137710,RDX,163,-0.0469,295,1.05315,231,0.57459,135,-0.3596,83,-1.1532,98,-0.8858
ENSG00000170145,SIK2,35,-1.2361,32,-1.4069,66,-0.2291,165,1.50119,41,-1.0038,116,0.76506
ENSG00000109846,CRYAB,121,-2.3151,1252,1.73152,615,0.28705,1063,1.35691,24,-4.6409,60,-3.3366
ENSG00000150768,DLAT,65,-0.3760,9,-3.3142,108,0.49008,65,-0.3719,81,-0.0173,161,1.29105
ENSG00000150779,TIMM8B,49,-0.6863,31,-1.3722,63,-0.2615,109,0.70269,98,0.50654,92,0.39232
ENSG00000150787,PTS,61,-0.7452,27,-2.0114,73,-0.4625,168,1.04597,191,1.31099,55,-0.9218
ENSG00000149294,NCAM1,483,-0.1249,364,-0.5952,565,0.14868,723,0.59659,580,0.19376,399,-0.4428
ENSG00000109906,ZBTB16,38,-0.8981,133,1.34730,153,1.67805,27,-1.4210,19,-1.9487,22,-1.7307
ENSG00000182985,CADM1,212,0.15891,55,-1.9988,279,0.65583,136,-0.5939,226,0.26819,255,0.48836
ENSG00000160584,SIK3,99,-0.1592,92,-0.2869,144,0.49678,150,0.57580,60,-0.9752,108,-0.0154
ENSG00000168092,PAFAH1B2,259,0.00415,134,-1.0808,186,-0.5495,386,0.72688,301,0.26852,285,0.16821
ENSG00000186318,BACE1,28,-2.4769,135,-0.0418,87,-0.7697,399,2.20766,86,-0.7902,94,-0.6395
ENSG00000137726,FXYD6,577,-0.0809,100,-2.8119,648,0.11869,671,0.18099,956,0.83737,678,0.19965
ENSG00000149575,SCN2B,214,0.84951,49,-1.6069,164,0.35153,184,0.56328,69,-1.1036,127,-0.1038
ENSG00000110344,UBE4A,53,-0.9041,56,-0.8037,96,0.07828,142,0.79104,79,-0.2571,124,0.54480
ENSG00000167283,ATP5MG,303,-0.3028,144,-1.4883,508,0.60654,380,0.08347,428,0.29048,411,0.22174
ENSG00000118058,KMT2A,97,0.31498,115,0.63094,197,1.75987,44,-1.0112,5,-4.1015,28,-1.6815
ENSG00000149582,TMEM25,44,-0.9380,9,-3.3038,68,-0.2125,137,1.05599,116,0.73205,91,0.27982
ENSG00000095139,ARCN1,51,-0.3523,44,-0.6171,40,-0.7674,60,-0.0905,64,0.02623,121,1.21272
ENSG00000019144,PHLDB1,53,-0.2037,150,1.81516,35,-0.8956,103,0.99147,0,-6.4644,20,-1.7773
ENSG00000110367,DDX6,178,0.11788,162,-0.0517,297,1.07766,86,-1.0798,148,-0.1996,128,-0.4418
ENSG00000118181,RPS25,446,0.00030,500,0.20244,686,0.78595,393,-0.2160,295,-0.6908,355,-0.3866
ENSG00000196655,TRAPPC4,47,-0.6641,33,-1.2226,46,-0.6852,87,0.37770,102,0.66632,106,0.74610
ENSG00000149428,HYOU1,189,0.84959,40,-1.7319,153,0.45769,75,-0.7489,129,0.14611,125,0.08731
ENSG00000154096,THY1,847,-0.0823,188,-2.4454,503,-0.9405,1445,0.89420,1411,0.84675,937,0.09276
ENSG00000196914,ARHGEF12,106,0.40885,34,-1.4409,168,1.32411,41,-1.1627,58,-0.6186,96,0.23613
ENSG00000109929,SC5D,218,-0.3016,139,-1.0331,217,-0.3116,539,1.39569,180,-0.6190,269,0.06044
