Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000066468,FGFR2,147,1.53172,11,-2.7746,112,1.01713,17,-1.9897,28,-1.2352,172,1.86503,1,-5.6902
ENSG00000107669,ATE1,5,-2.8914,48,0.52693,37,0.01133,25,-0.5963,26,-0.5287,69,1.07614,36,-0.0281
ENSG00000107679,PLEKHA1,20,-0.8801,58,1.11647,27,-0.3845,31,-0.1731,25,-0.5075,44,0.40243,13,-1.5274
ENSG00000166033,HTRA1,131,-1.6087,629,1.17264,243,-0.6585,227,-0.7668,320,-0.2196,313,-0.2533,438,0.29900
ENSG00000095574,IKZF5,5,-2.7433,30,-0.1750,22,-0.6509,19,-0.8763,71,1.31906,59,0.98222,30,-0.1696
ENSG00000196177,ACADSB,15,-1.3612,47,0.54943,22,-0.7452,36,0.01323,52,0.63011,24,-0.6254,43,0.29441
ENSG00000154473,BUB3,5,-3.3318,94,1.40738,31,-0.7719,44,-0.1993,43,-0.2344,51,0.02066,37,-0.4608
ENSG00000121898,CPXM2,5,-3.5456,9,-3.0077,21,-1.5600,32,-0.9248,192,2.30092,54,-0.1261,141,1.60584
ENSG00000065154,OAT,20,-3.4735,456,1.93741,42,-2.4287,156,-0.4201,153,-0.4563,169,-0.2947,171,-0.2748
ENSG00000107902,LHPP,5,-4.5029,29,-2.2599,248,1.40837,67,-0.8206,134,0.29314,299,1.79127,89,-0.3774
ENSG00000019995,ZRANB1,5,-3.1299,42,-0.0664,37,-0.2556,45,0.04849,79,1.02588,56,0.41803,42,-0.0499
ENSG00000175029,CTBP2,110,1.29579,28,-1.0977,14,-2.0556,52,-0.0135,106,1.22595,50,-0.0755,33,-0.7450
ENSG00000188690,UROS,200,1.38440,117,0.49221,22,-2.1732,74,-0.3440,66,-0.5343,66,-0.5411,72,-0.3930
ENSG00000107949,BCCIP,66,0.92674,41,0.09150,36,-0.1076,11,-1.8470,46,0.27324,34,-0.2173,35,-0.1734
ENSG00000150760,DOCK1,5,-2.7280,2,-4.3331,61,1.06570,19,-0.8967,53,0.81675,37,0.17246,85,1.72951
ENSG00000108010,GLRX3,5,-3.1169,92,1.76812,9,-2.3980,33,-0.4431,33,-0.4171,38,-0.2232,43,-0.0006
ENSG00000175470,PPP2R2D,5,-2.5128,47,1.04913,13,-1.1734,24,-0.2598,14,-1.1240,54,1.10728,24,-0.2938
ENSG00000176171,BNIP3,97,-1.1910,379,1.34053,133,-0.7028,202,-0.0369,125,-0.8088,142,-0.6095,198,-0.0746
ENSG00000151640,DPYSL4,5,-2.2141,44,1.39935,12,-0.9835,16,-0.5794,20,-0.2217,24,0.07182,20,-0.2396
ENSG00000165752,STK32C,5,-2.5909,39,0.54435,19,-0.7487,16,-0.9610,69,1.47893,30,0.02534,22,-0.5080
ENSG00000068383,INPP5A,13,-1.4954,31,-0.2344,25,-0.5504,60,0.92002,33,-0.1314,44,0.36337,45,0.40119
ENSG00000148826,NKX6-2,5,-2.9373,10,-2.2232,152,2.77486,6,-2.7377,6,-2.6658,114,2.04534,2,-4.3900
ENSG00000197177,ADGRA1,5,-3.1104,80,1.36249,6,-3.0082,40,-0.1162,73,0.90633,39,-0.1505,21,-1.0853
ENSG00000171798,KNDC1,115,-0.1348,105,-0.3094,58,-1.2009,123,-0.0169,289,1.51189,72,-0.8636,128,0.04442
ENSG00000130640,TUBGCP2,5,-3.6471,94,0.83400,41,-0.6748,66,0.06872,127,1.22682,37,-0.8513,40,-0.7238
ENSG00000130643,CALY,282,-1.6392,1839,1.99510,205,-2.1174,839,0.06833,595,-0.4893,388,-1.1536,455,-0.9089
ENSG00000127884,ECHS1,162,0.00783,234,0.76503,91,-0.9163,98,-0.7893,162,0.00313,143,-0.1949,168,0.06328
ENSG00000177963,RIC8A,94,0.55588,76,0.22384,12,-2.6058,40,-0.8305,119,0.96787,59,-0.2151,66,-0.0538
ENSG00000142082,SIRT3,5,-2.6889,37,0.26819,19,-0.8435,21,-0.6514,80,1.64286,31,-0.0717,27,-0.2594
ENSG00000185627,PSMD13,20,-2.1414,163,1.52845,54,-0.6887,61,-0.4809,70,-0.2643,83,-0.0074,49,-0.8501
ENSG00000185201,IFITM2,1431,5.60119,8,-5.0426,11,-4.2857,24,-3.2476,9,-4.6511,116,-0.8967,27,-3.0450
ENSG00000142089,IFITM3,1725,2.54860,64,-3.2323,246,-1.0367,180,-1.5132,526,0.17572,646,0.52591,334,-0.5632
ENSG00000182272,B4GALNT4,5,-3.8304,70,-0.0066,30,-1.3155,82,0.26049,181,1.71740,69,-0.0356,55,-0.3855
ENSG00000185187,SIGIRR,128,1.60657,24,-1.3563,51,-0.0557,20,-1.4672,38,-0.5096,94,1.00345,41,-0.3971
ENSG00000174915,PTDSS2,5,-2.7880,45,0.53678,31,-0.1841,42,0.35115,34,-0.0259,36,0.08485,37,0.10684
ENSG00000023191,RNH1,5,-3.5408,65,0.22849,37,-0.6848,37,-0.7132,89,0.73473,117,1.24339,46,-0.3554
ENSG00000174775,HRAS,125,0.21214,191,1.19696,62,-0.9069,69,-0.7562,80,-0.5062,76,-0.5990,87,-0.3867
ENSG00000177030,DEAF1,66,-0.2180,87,0.27928,38,-1.0942,59,-0.3867,101,0.49021,93,0.34633,73,-0.0596
ENSG00000177156,TALDO1,5,-3.9673,131,1.13206,50,-0.6996,49,-0.7400,52,-0.6497,147,1.11324,55,-0.5374
ENSG00000177225,GATD1,5,-3.1038,23,-1.1015,29,-0.6192,34,-0.3850,118,1.86836,24,-0.9142,87,1.23967
ENSG00000184524,CEND1,216,-0.1552,500,1.73384,83,-1.6380,271,0.21792,122,-1.0550,75,-1.7852,133,-0.9236
ENSG00000177542,SLC25A22,5,-3.2426,92,1.52774,22,-1.1726,52,0.15856,67,0.59294,15,-1.7653,30,-0.7099
ENSG00000177600,RPLP2,2802,1.93959,431,-1.4444,626,-0.7337,364,-1.5633,844,-0.2580,1426,0.62124,987,-0.0027
ENSG00000177666,PNPLA2,76,1.42751,39,0.26491,6,-2.5401,39,0.22526,32,-0.1175,22,-0.7186,20,-0.8566
ENSG00000177697,CD151,283,1.65859,137,0.37780,39,-1.6710,69,-0.7858,90,-0.3669,104,-0.1434,48,-1.3447
ENSG00000177700,POLR2L,459,0.95306,289,0.17481,153,-0.8755,101,-1.5029,330,0.37170,351,0.47394,144,-0.9658
ENSG00000177830,CHID1,5,-3.9402,123,1.01249,32,-1.3389,69,-0.1573,116,0.72554,79,0.06316,61,-0.3506
ENSG00000183020,AP2A2,129,-0.3068,288,1.36353,49,-1.7868,146,-0.1038,186,0.29963,59,-1.5262,101,-0.6989
ENSG00000078902,TOLLIP,5,-4.6773,226,1.26953,67,-1.0111,143,0.20027,140,0.17156,101,-0.3578,104,-0.3179
ENSG00000174672,BRSK2,5,-2.9633,62,0.99569,25,-0.7000,73,1.09540,29,-0.4436,22,-0.8936,31,-0.3373
ENSG00000182208,MOB2,5,-2.4665,33,0.33835,35,0.41718,34,0.33263,35,0.40877,29,0.07037,16,-0.8007
ENSG00000184545,DUSP8,5,-2.7045,60,1.37280,13,-1.4110,58,0.99197,15,-1.1986,23,-0.5679,25,-0.4192
ENSG00000244242,IFITM10,42,-0.2337,87,1.26819,29,-0.8478,37,-0.4645,36,-0.5068,35,-0.5229,38,-0.4079
ENSG00000117984,CTSD,171,-1.7789,974,1.31724,246,-1.2277,583,0.13877,487,-0.1588,476,-0.1966,380,-0.5549
ENSG00000214026,MRPL23,5,-3.3071,78,0.97039,13,-2.0659,36,-0.4770,46,-0.1207,30,-0.7537,107,1.37523
ENSG00000180176,TH,5,-5.8920,1066,4.88252,9,-5.1227,79,-2.0329,22,-3.8812,15,-4.4113,84,-1.9426
ENSG00000110651,CD81,1138,0.11950,544,-1.1783,821,-0.4123,558,-1.0186,2250,1.33922,1187,0.18990,1431,0.50815
ENSG00000129757,CDKN1C,5,-3.1186,4,-3.6036,158,2.46089,35,-0.4057,4,-3.5192,146,2.25515,0,-6.3284
ENSG00000205531,NAP1L4,5,-4.9048,219,0.78557,107,-0.5482,172,0.22910,146,-0.0472,158,0.08306,174,0.24763
ENSG00000110619,CARS,5,-3.3563,73,0.74030,29,-0.9001,36,-0.5671,117,1.48399,43,-0.2743,32,-0.7484
ENSG00000177105,RHOG,5,-2.6692,16,-1.1926,43,0.49380,12,-1.4843,26,-0.3257,117,2.55273,19,-0.7883
ENSG00000167323,STIM1,71,0.86790,49,0.28191,17,-1.3843,27,-0.7307,92,1.35679,15,-1.6248,21,-1.1238
ENSG00000167325,RRM1,145,2.29796,31,-0.6318,5,-3.0626,31,-0.5483,49,0.17984,22,-1.1024,36,-0.3172
ENSG00000244734,HBB,66470,10.4550,5,-10.948,195,-5.6072,39,-7.8977,36,-8.0140,26,-8.4724,21,-8.8099
ENSG00000166311,SMPD1,5,-3.5898,111,1.37975,49,-0.3013,39,-0.6570,69,0.23009,57,-0.0717,35,-0.8454
ENSG00000166313,APBB1,62,-2.5476,598,1.33679,240,-0.4969,299,-0.1454,340,0.06210,300,-0.1439,179,-0.9588
ENSG00000110171,TRIM3,5,-2.2637,56,2.04674,12,-1.1044,18,-0.4084,9,-1.5424,16,-0.6113,19,-0.3621
ENSG00000132254,ARFIP2,63,0.47592,50,0.10626,19,-1.4558,54,0.20165,74,0.74195,41,-0.2349,30,-0.7461
ENSG00000132286,TIMM10B,37,0.06941,50,0.68312,38,0.10724,19,-0.9587,19,-1.0018,42,0.26299,30,-0.2648
ENSG00000166333,ILK,5,-3.5568,44,-0.4983,38,-0.6970,46,-0.3873,139,1.56274,77,0.46342,73,0.37491
ENSG00000166337,TAF10,174,0.64637,113,-0.0927,85,-0.5381,67,-0.9039,209,0.97843,122,0.04672,67,-0.9160
ENSG00000166340,TPP1,164,0.49647,115,-0.1161,110,-0.1670,82,-0.6405,149,0.33598,142,0.25324,99,-0.3313
ENSG00000158042,MRPL17,84,1.13392,49,0.20452,25,-0.8549,37,-0.2677,39,-0.1661,37,-0.2646,30,-0.6150
ENSG00000175390,EIF3F,141,0.73773,63,-0.6798,45,-1.1248,48,-1.0058,121,0.46940,157,0.93402,93,0.03825
ENSG00000166402,TUB,6,-3.3627,96,1.11975,19,-1.6630,72,0.40504,80,0.56984,46,-0.3359,40,-0.5776
ENSG00000166405,RIC3,5,-2.5946,59,1.50944,25,-0.3019,14,-1.2191,23,-0.4331,17,-0.9277,39,0.44477
ENSG00000166441,RPL27A,1049,0.98976,273,-1.3574,540,-0.1527,271,-1.2343,588,-0.0128,1175,1.20262,576,-0.0494
ENSG00000166444,ST5,5,-3.1274,14,-1.8858,27,-0.7304,19,-1.3175,154,2.46649,56,0.43653,57,0.46256
ENSG00000175348,TMEM9B,5,-3.8321,73,0.07339,77,0.14433,55,-0.4131,130,1.06452,62,-0.1996,88,0.37690
ENSG00000175352,NRIP3,109,0.24379,198,1.73729,22,-2.2462,120,0.40932,34,-1.5615,31,-1.7196,39,-1.3660
ENSG00000184014,DENND5A,95,-0.3442,86,-0.5697,149,0.39317,116,-0.0176,105,-0.1925,184,0.76438,120,0.03167
ENSG00000166471,TMEM41B,60,0.18851,53,-0.0266,28,-1.0164,36,-0.6292,83,0.74322,44,-0.3113,72,0.48583
ENSG00000205339,IPO7,98,0.06778,121,0.51471,65,-0.5966,69,-0.4838,128,0.51889,70,-0.4627,78,-0.2945
ENSG00000133812,SBF2,217,2.73609,5,-3.7113,32,-0.8725,30,-0.9697,51,-0.1344,43,-0.4001,59,0.11934
ENSG00000148926,ADM,5,-2.5527,9,-1.9091,47,0.79351,36,0.33630,75,1.70473,20,-0.6236,33,0.19890
ENSG00000255823,MTRNR2L8,2440,0.25313,601,-2.1093,5036,1.58715,3341,0.80040,809,-1.4937,1636,-0.4017,2304,0.15696
ENSG00000110315,RNF141,5,-4.3625,61,-0.9110,118,0.24374,68,-0.6357,117,0.23340,252,1.64065,132,0.43306
ENSG00000072952,MRVI1,5,-2.6895,9,-2.1066,45,0.55385,47,0.63329,14,-1.2661,62,1.14109,66,1.26894
ENSG00000198730,CTR9,5,-2.8606,47,0.51228,25,-0.6112,33,-0.1290,42,0.24815,68,1.08437,23,-0.7188
ENSG00000110321,EIF4G2,602,0.61027,560,0.58173,259,-0.7759,257,-0.7848,459,0.14465,370,-0.2064,296,-0.5660
ENSG00000236287,ZBED5,5,-2.3652,22,-0.3121,13,-1.0518,7,-1.8811,59,1.49124,30,0.28213,47,1.02324
ENSG00000170242,USP47,91,0.45371,87,0.44554,67,-0.0620,58,-0.3008,22,-1.7529,76,0.14398,69,-0.0282
ENSG00000050165,DKK3,384,-0.8487,1125,1.17980,378,-0.8755,591,-0.1655,562,-0.2465,502,-0.4265,562,-0.2464
ENSG00000197702,PARVA,140,1.75805,52,-0.0574,24,-1.2394,31,-0.8762,46,-0.2347,40,-0.4661,43,-0.3567
ENSG00000187079,TEAD1,5,-3.0775,7,-2.8072,36,-0.2539,35,-0.2953,132,2.17455,44,0.07287,69,0.84266
ENSG00000148925,BTBD10,5,-3.4651,117,1.78101,17,-1.8120,35,-0.6891,55,-0.0064,53,-0.0437,38,-0.5915
ENSG00000197601,FAR1,100,0.88623,76,0.50229,66,0.17327,29,-1.1164,41,-0.6033,64,0.12728,23,-1.4741
ENSG00000262655,SPON1,5,-3.8795,20,-2.1655,77,0.08822,53,-0.5130,144,1.19568,92,0.39475,172,1.54158
ENSG00000129083,COPB1,5,-3.0666,59,0.67455,15,-1.6129,22,-1.0527,93,1.39471,44,0.07262,42,-0.0232
ENSG00000129084,PSMA1,232,1.04882,208,1.05853,63,-1.1011,73,-0.8736,95,-0.4574,77,-0.7847,57,-1.2535
ENSG00000110696,C11orf58,57,-1.2603,140,0.16547,62,-1.1450,95,-0.4913,237,1.06907,197,0.73239,99,-0.4235
ENSG00000110700,RPS13,1159,1.04668,252,-1.5964,603,-0.0848,188,-1.8916,780,0.34243,1208,1.12551,641,0.01432
ENSG00000011405,PIK3C2A,5,-3.1874,10,-2.4055,41,-0.1389,43,-0.0802,92,1.24901,70,0.74142,89,1.18540
ENSG00000070081,NUCB2,267,2.39172,40,-1.1429,34,-1.2708,35,-1.2380,60,-0.3996,93,0.30022,49,-0.7146
ENSG00000129159,KCNC1,5,-2.9648,79,1.59644,29,-0.4911,67,0.92265,26,-0.6698,14,-1.5918,14,-1.5329
ENSG00000129158,SERGEF,5,-3.0822,91,1.76862,26,-0.7636,26,-0.7656,8,-2.4781,46,0.10815,47,0.16522
ENSG00000110768,GTF2H1,66,1.23017,33,0.00766,24,-0.4994,26,-0.3479,37,0.22037,19,-0.8800,24,-0.5202
ENSG00000134333,LDHA,45,-2.8368,711,2.24392,108,-1.5487,210,-0.5211,151,-1.0301,198,-0.6109,186,-0.7133
ENSG00000074319,TSG101,5,-3.6134,97,0.99365,41,-0.6142,38,-0.7351,122,1.22858,53,-0.2062,31,-1.0599
ENSG00000110786,PTPN5,5,-3.0993,90,1.73243,16,-1.5006,57,0.50201,20,-1.1682,13,-1.8387,49,0.23078
ENSG00000166833,NAV2,64,0.69748,7,-2.9134,26,-0.7472,16,-1.4578,120,1.93208,28,-0.6482,69,0.85485
ENSG00000091664,SLC17A6,5,-4.0535,205,2.30517,8,-3.5338,87,0.08580,51,-0.7582,33,-1.4048,63,-0.4230
ENSG00000198168,SVIP,179,0.50381,162,0.40124,148,0.17910,116,-0.2181,82,-0.7712,137,0.05518,75,-0.9064
ENSG00000187398,LUZP2,21,-2.5138,58,-1.1306,68,-0.7676,85,-0.4353,140,0.39107,157,0.58843,298,1.82402
ENSG00000176971,FIBIN,5,-2.9599,2,-4.6669,41,0.09411,18,-1.1839,101,1.74215,33,-0.2421,108,1.89149
ENSG00000129151,BBOX1,60,-0.1803,4,-4.3685,46,-0.6160,13,-2.4430,172,1.70271,61,-0.1582,179,1.78825
ENSG00000109881,CCDC34,5,-2.9355,40,0.10673,11,-1.9337,56,0.63750,95,1.65637,33,-0.2386,25,-0.6933
ENSG00000148943,LIN7C,5,-3.2671,40,-0.3488,60,0.37414,49,0.03134,58,0.32482,58,0.32108,73,0.72571
ENSG00000049449,RCN1,76,0.20129,13,-2.7144,37,-0.9639,22,-1.7089,200,2.03001,87,0.42095,93,0.53475
ENSG00000149100,EIF3M,372,2.14550,110,-0.1629,51,-1.3241,39,-1.7523,83,-0.5929,118,-0.0288,76,-0.7301
ENSG00000280798,LINC00294,5,-2.3994,47,1.26639,29,0.13968,30,0.20219,0,-6.0545,41,0.73502,12,-1.2344
ENSG00000176102,CSTF3,12,-1.6660,44,0.42206,26,-0.5202,16,-1.2576,84,1.53480,38,0.10100,21,-0.8042
ENSG00000110422,HIPK3,8,-2.8996,35,-0.9019,48,-0.2928,17,-1.9029,189,2.26665,87,0.68807,43,-0.4593
ENSG00000110427,KIAA1549L,5,-2.8320,62,1.22407,11,-1.8231,57,0.80843,54,0.70573,20,-0.8962,12,-1.6557
ENSG00000085063,CD59,394,0.03887,461,0.35672,291,-0.4548,255,-0.6588,411,0.11030,416,0.12957,390,0.02287
ENSG00000110429,FBXO3,5,-3.8541,119,1.09626,49,-0.5921,35,-1.1248,122,0.91385,58,-0.3372,64,-0.1739
ENSG00000135363,LMO2,609,3.70417,10,-3.8533,15,-3.0519,45,-1.4856,141,0.31655,93,-0.3724,10,-3.6865
ENSG00000135387,CAPRIN1,5,-4.3678,135,0.55979,57,-0.9176,49,-1.1468,226,1.41780,121,0.27927,89,-0.2275
ENSG00000110435,PDHX,31,-0.8471,72,0.64347,26,-1.0760,72,0.53480,61,0.25297,19,-1.5247,65,0.37512
ENSG00000026508,CD44,5,-4.1565,9,-3.6481,54,-0.8834,25,-2.0127,256,1.86210,206,1.40490,183,1.17439
ENSG00000110436,SLC1A2,84,-2.7186,152,-2.0040,737,0.67094,310,-0.7551,403,-0.3400,538,0.13011,1600,2.23492
ENSG00000149090,PAMR1,5,-3.4842,0,-6.3184,49,-0.2012,25,-1.2467,198,2.48333,60,0.13085,105,1.11720
ENSG00000166326,TRIM44,66,-0.7294,98,-0.1182,109,0.07185,146,0.57454,96,-0.1253,104,0.00518,115,0.17094
ENSG00000110442,COMMD9,33,-0.7461,66,0.44411,55,0.05066,49,-0.1239,45,-0.2671,47,-0.2096,63,0.28954
ENSG00000166181,API5,5,-3.4412,106,1.51638,53,-0.0445,36,-0.6477,23,-1.3197,70,0.42814,34,-0.7494
ENSG00000052841,TTC17,5,-2.4806,34,0.40110,16,-0.8708,23,-0.3312,67,1.56491,32,0.22874,12,-1.3097
ENSG00000149084,HSD17B12,5,-4.8918,193,0.55395,159,0.12832,120,-0.3295,217,0.66372,121,-0.3086,166,0.20679
ENSG00000187479,C11orf96,1026,4.33127,41,-2.3892,50,-1.9191,49,-1.9594,13,-3.8801,154,-0.1874,7,-4.7479
ENSG00000151348,EXT2,10,-1.9337,46,0.45834,19,-1.0361,52,0.60856,74,1.25857,23,-0.7309,21,-0.8835
ENSG00000085117,CD82,5,-3.3740,19,-1.6807,99,1.14129,23,-1.2536,128,1.64980,61,0.27270,57,0.18107
ENSG00000175274,TP53I11,6,-2.7014,70,1.38244,15,-1.4641,55,0.63666,12,-1.7486,36,-0.0613,37,-0.0484
ENSG00000019505,SYT13,5,-4.3551,251,2.27457,42,-1.3843,100,-0.0245,16,-2.7472,53,-1.0225,92,-0.1477
ENSG00000175264,CHST1,5,-3.8909,117,0.99075,38,-1.0255,77,0.07593,62,-0.2789,52,-0.5390,118,0.81364
ENSG00000121671,CRY2,5,-3.4635,53,-0.0580,33,-0.8003,79,0.61913,115,1.31108,30,-0.9605,70,0.40252
ENSG00000121653,MAPK8IP1,47,-2.3093,270,0.48151,204,-0.0659,205,-0.0615,323,0.71734,267,0.38527,113,-1.0050
ENSG00000121680,PEX16,5,-2.4799,33,0.35803,13,-1.1543,32,0.22339,47,0.90339,37,0.49402,21,-0.4601
ENSG00000149091,DGKZ,175,1.49652,99,0.54850,22,-1.9161,41,-0.9544,82,0.13145,32,-1.3466,55,-0.5069
ENSG00000175224,ATG13,5,-3.4255,75,0.70079,39,-0.4946,79,0.66943,59,0.16184,57,0.12044,37,-0.6013
ENSG00000175220,ARHGAP1,5,-2.9481,36,-0.1388,42,0.13413,50,0.43863,65,0.90978,42,0.16960,31,-0.3361
ENSG00000175216,CKAP5,8,-3.3437,146,1.44744,48,-0.7332,68,-0.1869,34,-1.2532,89,0.25855,71,-0.1112
ENSG00000134569,LRP4,5,-2.4315,2,-3.7798,31,0.23687,17,-0.7039,53,1.16436,28,0.04995,77,1.94220
ENSG00000149179,C11orf49,5,-3.8326,122,1.19038,30,-1.3288,88,0.37577,102,0.62477,59,-0.3017,36,-1.0759
ENSG00000149182,ARFGAP2,37,-1.4146,118,0.50712,71,-0.4191,89,-0.0578,109,0.28585,80,-0.2260,113,0.34196
ENSG00000134575,ACP2,5,-3.0499,81,1.53642,18,-1.2558,43,0.09143,49,0.30147,28,-0.6026,22,-0.9871
ENSG00000110514,MADD,5,-4.1003,167,1.53508,51,-0.7971,90,0.10163,90,0.09401,53,-0.7383,54,-0.7098
ENSG00000165916,PSMC3,8,-4.1763,216,1.00609,120,-0.1869,133,-0.0112,113,-0.2780,130,-0.0536,139,0.05344
ENSG00000149187,CELF1,66,-0.3292,64,-0.4342,48,-0.8164,93,0.23313,178,1.41304,87,0.12580,45,-0.9074
ENSG00000213619,NDUFS3,47,-0.5567,65,-0.0428,63,-0.0898,72,0.13920,122,1.05244,39,-0.8344,58,-0.2091
ENSG00000110536,PTPMT1,5,-3.2563,31,-0.7859,25,-1.0140,29,-0.7602,144,2.08642,48,0.03531,66,0.56143
ENSG00000172247,C1QTNF4,5,-5.4284,62,-2.0966,275,0.40667,167,-0.4165,331,0.72651,217,0.00636,609,1.92580
ENSG00000109919,MTCH2,5,-3.6522,87,0.67285,46,-0.4799,53,-0.2461,66,0.09910,72,0.23152,82,0.46805
ENSG00000149177,PTPRJ,5,-2.3898,48,1.33511,17,-0.6341,47,1.00358,11,-1.2686,12,-1.2288,20,-0.4230
ENSG00000134817,APLNR,5,-4.8800,16,-3.5012,101,-0.5801,46,-1.7964,421,1.98059,260,1.00233,300,1.27440
ENSG00000149136,SSRP1,5,-3.3152,56,0.25324,43,-0.2063,33,-0.6600,92,1.07972,48,-0.0323,61,0.34903
ENSG00000134809,TIMM10,5,-2.3165,21,-0.3128,18,-0.5064,12,-1.1632,43,0.94954,49,1.16434,30,0.30981
ENSG00000156587,UBE2L6,5,-3.0213,51,0.45963,18,-1.2156,26,-0.6705,11,-1.9910,77,1.13391,83,1.25850
ENSG00000149131,SERPING1,563,2.89544,11,-3.9961,25,-2.5656,25,-2.5934,347,1.70223,98,-0.5373,11,-3.7318
ENSG00000166793,YPEL4,56,0.87207,65,1.46513,6,-2.5567,17,-1.0799,36,0.10842,10,-1.8638,14,-1.2885
ENSG00000156603,MED19,5,-2.4206,28,0.07515,23,-0.2272,45,0.89405,48,1.00772,19,-0.5012,17,-0.7017
ENSG00000213593,TMX2,5,-4.1793,93,0.07765,59,-0.6764,110,0.34249,88,-0.0348,122,0.51270,147,0.85071
ENSG00000211450,SELENOH,186,0.34934,185,0.39930,57,-1.5323,67,-1.2883,244,0.82484,139,-0.1345,147,-0.0503
ENSG00000198561,CTNND1,113,1.69133,17,-1.6563,14,-1.7787,36,-0.3265,100,1.43337,47,0.08743,13,-1.9261
ENSG00000186660,ZFP91,5,-3.3854,21,-1.5485,62,0.28570,45,-0.2552,104,1.18897,101,1.13181,61,0.24644
ENSG00000110042,DTX4,50,0.15471,36,-0.4069,35,-0.4394,48,0.08896,79,0.95832,57,0.37064,22,-1.1242
ENSG00000110048,OSBP,62,0.63279,53,0.45725,25,-0.8246,46,0.14633,27,-0.7220,33,-0.3856,39,-0.1329
ENSG00000110107,PRPF19,176,0.34572,248,1.19701,37,-2.0836,117,-0.3218,85,-0.8215,86,-0.8119,147,0.03877
ENSG00000110108,TMEM109,270,3.14617,19,-1.9665,16,-2.0417,25,-1.3702,43,-0.5191,74,0.35007,15,-2.0936
ENSG00000006118,TMEM132A,6,-4.6971,153,0.16564,124,-0.2113,117,-0.3079,202,0.60730,112,-0.3701,261,1.07084
ENSG00000167986,DDB1,77,-1.5320,242,0.33115,88,-1.3339,135,-0.6657,537,1.76306,199,-0.0535,121,-0.8444
ENSG00000149532,CPSF7,5,-2.9255,38,0.03111,26,-0.5827,42,0.17435,77,1.23917,47,0.36178,28,-0.4566
ENSG00000167985,SDHAF2,90,1.03257,63,0.46578,20,-1.4025,36,-0.5101,43,-0.2185,64,0.41566,18,-1.5416
ENSG00000011347,SYT7,202,2.51708,67,0.37897,5,-3.5276,83,0.67480,7,-3.0104,4,-3.9226,10,-2.5983
ENSG00000124920,MYRF,21,-0.9316,6,-2.8040,106,1.90494,15,-1.4163,15,-1.4079,129,2.36728,3,-3.8182
ENSG00000134825,TMEM258,31,-2.0166,109,-0.0872,74,-0.6882,56,-1.1356,249,1.38334,204,1.00357,83,-0.5229
ENSG00000134824,FADS2,43,-2.6879,89,-1.7788,199,-0.3748,227,-0.1640,507,1.23888,316,0.38429,539,1.35881
ENSG00000149485,FADS1,13,-3.4257,43,-1.8890,107,-0.3385,148,0.18844,230,0.95611,227,0.93195,245,1.07730
ENSG00000221968,FADS3,115,1.43366,83,1.01636,6,-3.1265,29,-0.9249,66,0.42183,9,-2.6558,20,-1.4419
ENSG00000167996,FTH1,2874,0.08023,1176,-1.4702,4089,0.68365,1435,-1.0269,2694,-0.0269,5074,1.07705,3389,0.35725
ENSG00000162174,ASRGL1,30,-1.7473,117,0.45788,95,0.03695,118,0.39350,52,-0.9311,79,-0.2739,137,0.65789
ENSG00000124942,AHNAK,444,1.92110,13,-3.9818,64,-1.4093,41,-2.0688,269,0.92030,271,0.93394,148,-0.1076
ENSG00000254772,EEF1G,772,0.99960,354,-0.3812,252,-0.8662,202,-1.2071,395,-0.1541,660,0.71487,484,0.18113
ENSG00000149541,B3GAT3,5,-3.8925,160,1.76414,40,-1.0057,41,-0.9363,63,-0.2892,77,0.03678,55,-0.5112
ENSG00000089597,GANAB,15,-2.2045,102,1.01368,21,-1.6637,34,-0.9941,95,0.70027,85,0.50551,51,-0.3529
ENSG00000204922,UQCC3,5,-2.7895,58,1.12838,13,-1.4788,27,-0.3906,42,0.33988,36,0.08072,35,0.02406
ENSG00000162191,UBXN1,101,0.61011,64,-0.1638,32,-1.2536,49,-0.5891,63,-0.1682,122,0.95157,67,-0.0788
ENSG00000168000,BSCL2,117,-2.3180,1253,2.14656,162,-1.8336,476,-0.1609,316,-0.8125,283,-0.9814,342,-0.6867
ENSG00000162188,GNG3,312,0.12678,704,2.22110,101,-1.6379,186,-0.7049,52,-2.6112,107,-1.5487,145,-1.0941
ENSG00000214753,HNRNPUL2,5,-4.2192,114,0.39429,66,-0.5535,105,0.20227,89,-0.0733,96,0.04456,157,0.89524
ENSG00000168002,POLR2G,5,-3.7872,59,-0.2691,74,0.12708,52,-0.4412,82,0.30613,144,1.31409,72,0.07392
ENSG00000162236,STX5,23,-0.5095,43,0.59116,10,-1.7027,25,-0.3811,60,1.10864,33,0.06416,17,-0.9654
ENSG00000133316,WDR74,5,-2.3003,30,0.38291,19,-0.4344,22,-0.1891,26,0.09366,25,0.05037,40,0.81406
ENSG00000168003,SLC3A2,139,0.08423,74,-1.0232,90,-0.6144,70,-1.0070,254,1.14076,167,0.38334,190,0.61240
