Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000019995,ZRANB1,154,1.76263,30,-0.9796,42,-0.5601,53,-0.1113,40,-0.6411,57,-0.0044
ENSG00000175029,CTBP2,154,1.86436,84,0.72772,48,-0.2098,43,-0.3548,7,-3.1053,48,-0.2248
ENSG00000188690,UROS,154,1.11279,49,-0.7858,40,-1.2053,125,0.73718,85,0.11410,72,-0.1860
ENSG00000107949,BCCIP,154,2.28028,29,-0.6961,47,0.07135,36,-0.3617,16,-1.6838,30,-0.7024
ENSG00000150760,DOCK1,154,2.42065,67,0.75406,47,0.17882,11,-2.0233,4,-3.4255,24,-1.0021
ENSG00000108010,GLRX3,154,1.62774,37,-0.7792,33,-1.0473,66,0.11934,77,0.44283,36,-0.9005
ENSG00000175470,PPP2R2D,154,2.29346,25,-0.9136,19,-1.4108,53,0.27219,36,-0.3808,30,-0.6987
ENSG00000176171,BNIP3,154,-0.8820,216,-0.3576,196,-0.5712,445,0.84471,459,1.08582,152,-0.9937
ENSG00000151640,DPYSL4,154,2.54103,11,-1.9321,14,-1.7758,63,0.73833,24,-0.8633,29,-0.5650
ENSG00000068383,INPP5A,154,2.15492,52,0.15905,25,-1.1012,44,-0.1253,14,-2.0382,50,0.10085
ENSG00000148826,NKX6-2,154,1.90002,147,1.80433,52,-0.0505,11,-2.4224,7,-3.1648,26,-1.2371
ENSG00000197177,ADGRA1,154,1.67950,57,-0.0784,18,-1.9276,55,-0.1192,65,0.17690,51,-0.2748
ENSG00000171798,KNDC1,154,0.45632,196,0.87554,63,-1.0546,93,-0.3649,104,-0.2093,136,0.29459
ENSG00000130640,TUBGCP2,154,1.40307,75,0.13845,38,-0.9972,72,0.07520,66,-0.0749,54,-0.4231
ENSG00000130643,CALY,154,-2.4492,480,-0.7396,406,-1.0979,1844,1.54439,856,0.20758,949,0.40844
ENSG00000127884,ECHS1,154,0.06932,117,-0.3651,103,-0.6278,202,0.51652,200,0.59033,124,-0.3121
ENSG00000177963,RIC8A,154,1.30561,71,-0.0278,43,-0.9115,68,-0.0993,80,0.18001,56,-0.4412
ENSG00000142082,SIRT3,154,2.30535,51,0.22618,18,-1.5451,28,-0.7187,23,-1.1177,43,-0.0658
ENSG00000185627,PSMD13,154,0.75694,64,-0.6823,77,-0.4200,155,0.76406,127,0.49917,50,-1.1424
ENSG00000142089,IFITM3,154,-0.3732,323,0.85158,423,1.70973,40,-2.3857,88,-1.3541,106,-1.0539
ENSG00000182272,B4GALNT4,154,0.81077,63,-0.6578,70,-0.5510,60,-0.7097,104,0.16944,115,0.36789
ENSG00000185187,SIGIRR,154,2.34455,55,0.36514,23,-1.0904,59,0.47985,8,-2.6469,32,-0.5571
ENSG00000174915,PTDSS2,154,2.17622,29,-0.7426,28,-0.9161,52,0.15789,32,-0.6479,34,-0.5702
ENSG00000023191,RNH1,154,1.44599,106,0.76576,43,-0.7593,83,0.35140,30,-1.3680,57,-0.2933
ENSG00000174775,HRAS,154,0.57483,59,-0.9465,75,-0.6476,117,0.11719,152,0.65394,97,-0.2074
ENSG00000177030,DEAF1,154,0.88312,65,-0.5436,74,-0.3838,80,-0.2034,76,-0.3199,111,0.37127
ENSG00000177156,TALDO1,154,0.97150,126,0.62208,69,-0.4165,155,0.98570,47,-1.0585,57,-0.7359
ENSG00000177225,GATD1,154,1.63388,65,0.10570,24,-1.5572,44,-0.5304,53,-0.2557,66,0.14993
ENSG00000184524,CEND1,154,-0.7033,75,-1.7879,135,-0.9983,452,1.07733,328,0.60565,278,0.27507
ENSG00000177542,SLC25A22,154,1.41836,28,-1.3720,22,-1.8920,110,0.80706,67,-0.0416,72,0.10687
ENSG00000177600,RPLP2,154,-1.6550,881,1.15637,617,0.61916,377,-0.2802,242,-1.0663,456,0.02751
ENSG00000177666,PNPLA2,154,2.22434,59,0.39539,26,-0.9646,38,-0.2979,27,-0.8981,28,-0.8461
ENSG00000177697,CD151,154,1.07047,105,0.40913,44,-1.0864,107,0.44191,121,0.75799,22,-2.1573
ENSG00000177700,POLR2L,154,-0.3317,295,0.73903,183,-0.0686,320,0.88448,149,-0.4264,136,-0.5837
ENSG00000177830,CHID1,154,1.13088,118,0.66526,42,-1.1068,137,0.92366,56,-0.6265,55,-0.6426
ENSG00000183020,AP2A2,154,-0.0233,108,-0.5884,84,-1.0642,203,0.43246,259,1.03001,127,-0.3733
ENSG00000078902,TOLLIP,154,0.22257,80,-0.8232,81,-0.8891,202,0.68443,181,0.58143,125,-0.1363
ENSG00000174672,BRSK2,154,1.68899,18,-1.7908,28,-1.2528,59,-0.0197,56,-0.1051,67,0.23136
ENSG00000184545,DUSP8,154,1.95359,24,-1.1843,31,-0.9019,32,-0.7551,19,-1.6634,79,0.83319
ENSG00000244242,IFITM10,154,1.14689,15,-2.4801,53,-0.6802,75,-0.0734,107,0.59733,71,-0.1747
ENSG00000117984,CTSD,154,-1.7824,584,0.29027,286,-0.9369,981,1.19705,753,0.86267,303,-0.8377
ENSG00000214026,MRPL23,154,2.04103,70,0.54722,18,-1.6934,77,0.72251,29,-0.9144,27,-1.0388
ENSG00000180176,TH,154,-0.7859,19,-3.8305,26,-3.5703,44,-2.6490,1006,4.68888,0,-10.847
ENSG00000110651,CD81,154,-2.3749,1624,1.39584,669,-0.1578,569,-0.3965,550,-0.5046,888,0.37768
ENSG00000269821,KCNQ1OT1,154,2.04123,24,-1.1058,43,-0.2526,36,-0.5008,32,-0.7937,43,-0.2910
ENSG00000129757,CDKN1C,154,1.62835,159,1.69021,49,-0.3791,98,0.78233,2,-5.2337,19,-1.9416
ENSG00000205531,NAP1L4,154,-0.1847,165,-0.0774,119,-0.6612,280,0.80960,182,0.10102,177,0.04540
ENSG00000110619,CARS,154,1.49143,74,0.19986,24,-1.6859,70,0.11767,81,0.40203,41,-0.8194
ENSG00000177105,RHOG,154,2.44900,88,1.27614,30,-0.5715,3,-3.9385,9,-2.4217,27,-0.7879
ENSG00000167323,STIM1,154,2.00214,55,0.12165,30,-0.9393,52,0.04405,41,-0.4054,29,-0.9954
ENSG00000244734,HBB,154,-3.7601,331,-2.6417,7996,5.95079,48,-5.4436,113,-4.3860,71,-5.0701
ENSG00000166311,SMPD1,154,1.17428,73,-0.1059,35,-1.3364,124,0.77981,100,0.48337,39,-1.1774
ENSG00000166313,APBB1,154,-1.2610,252,-0.5018,274,-0.4176,656,1.09532,439,0.45805,312,-0.1884
ENSG00000132254,ARFIP2,154,2.12121,45,-0.1208,28,-0.9591,56,0.24081,23,-1.2501,39,-0.3746
ENSG00000132286,TIMM10B,154,1.67556,20,-1.6622,43,-0.5714,53,-0.2013,64,0.13945,48,-0.4003
ENSG00000166333,ILK,154,1.39815,83,0.30274,63,-0.1577,82,0.28799,30,-1.3960,57,-0.3380
ENSG00000166337,TAF10,154,0.74743,169,0.90813,66,-0.6924,108,0.14911,83,-0.3176,79,-0.3991
ENSG00000166340,TPP1,154,0.76616,138,0.57619,86,-0.2181,115,0.26663,65,-0.7038,83,-0.2803
ENSG00000158042,MRPL17,154,2.10195,18,-1.5000,21,-1.4264,73,0.67661,38,-0.4515,38,-0.4494
ENSG00000175390,EIF3F,154,1.03569,127,0.69816,97,0.28084,52,-0.7556,43,-1.1509,70,-0.3147
ENSG00000166402,TUB,154,1.25892,54,-0.5136,35,-1.2507,92,0.35146,63,-0.2837,85,0.25606
ENSG00000166405,RIC3,154,2.03098,39,-0.4184,22,-1.3893,46,-0.1279,47,-0.1102,37,-0.5208
ENSG00000166441,RPL27A,154,-1.1998,681,1.23803,441,0.54845,186,-0.9103,162,-1.2300,381,0.26090
ENSG00000166444,ST5,154,2.48271,59,0.58208,24,-0.9549,5,-3.0066,22,-1.0873,31,-0.4929
ENSG00000166452,AKIP1,154,2.56378,16,-1.3723,23,-0.9764,25,-0.7248,23,-0.9610,37,-0.1580
ENSG00000175348,TMEM9B,154,0.78457,151,0.75157,48,-1.1863,98,0.02340,81,-0.3076,103,0.12174
ENSG00000175352,NRIP3,154,0.59264,43,-1.4279,50,-1.2935,181,0.87363,178,1.01890,67,-0.8165
ENSG00000184014,DENND5A,154,0.64068,138,0.45489,77,-0.5568,94,-0.1693,73,-0.6314,128,0.38879
ENSG00000166471,TMEM41B,154,1.38988,44,-0.7244,34,-1.2219,65,-0.0893,59,-0.2928,87,0.44152
ENSG00000205339,IPO7,154,0.45808,102,-0.2159,86,-0.5473,123,0.08916,93,-0.4073,157,0.57215
ENSG00000133812,SBF2,154,2.40494,68,0.77144,33,-0.4461,1,-4.9028,18,-1.4635,29,-0.6455
ENSG00000255823,MTRNR2L8,154,-6.4608,11575,-0.0732,27787,1.86419,3671,-1.8424,6773,-1.0094,12239,0.01955
ENSG00000110315,RNF141,154,0.89682,173,1.10746,90,-0.0070,80,-0.1967,41,-1.3290,72,-0.4079
ENSG00000072952,MRVI1,154,1.82310,70,0.37707,87,0.90436,7,-3.0323,12,-2.4189,35,-0.8179
ENSG00000198730,CTR9,154,1.99233,63,0.33999,19,-1.6085,76,0.65402,40,-0.4523,25,-1.2316
ENSG00000110321,EIF4G2,154,-1.4625,424,0.11663,323,-0.3635,903,1.44404,330,-0.3239,384,-0.0530
ENSG00000170242,USP47,154,1.22902,74,-0.0363,58,-0.4582,57,-0.4449,58,-0.4664,80,0.12160
ENSG00000050165,DKK3,154,-2.4378,475,-0.7455,394,-1.1326,1196,0.75974,963,0.45375,1153,0.83013
ENSG00000197702,PARVA,154,1.99900,73,0.58926,26,-1.1275,24,-1.1330,43,-0.3095,35,-0.6769
ENSG00000187079,TEAD1,154,1.68374,148,1.60442,29,-1.2259,23,-1.4246,49,-0.3619,27,-1.3174
ENSG00000148925,BTBD10,154,1.37008,27,-1.4687,26,-1.6187,141,1.20532,62,-0.2283,65,-0.1246
ENSG00000197601,FAR1,154,1.04299,115,0.53000,61,-0.5638,78,-0.0984,86,0.06772,54,-0.7487
ENSG00000262655,SPON1,154,1.06630,90,0.14151,56,-0.6672,8,-3.4065,41,-1.1733,146,1.19105
ENSG00000129083,COPB1,154,1.69806,109,1.03995,24,-1.4950,64,0.13647,44,-0.5215,34,-0.9589
ENSG00000129084,PSMA1,154,0.54533,106,-0.0660,60,-1.0678,212,1.10961,115,0.06349,88,-0.4122
ENSG00000110696,C11orf58,154,0.39840,152,0.37687,117,-0.0648,123,0.03266,83,-0.6610,129,0.12808
ENSG00000110700,RPS13,154,-1.5746,711,0.86556,683,0.95529,219,-1.0452,187,-1.3946,503,0.31771
ENSG00000011405,PIK3C2A,154,2.10904,77,0.76673,39,-0.3846,10,-2.3203,19,-1.5745,40,-0.3532
ENSG00000070081,NUCB2,154,1.70434,92,0.75273,49,-0.3291,46,-0.3933,21,-1.6836,48,-0.3539
ENSG00000129159,KCNC1,154,1.44172,19,-1.9271,32,-1.2372,35,-1.0061,49,-0.5501,117,1.13008
ENSG00000129158,SERGEF,154,1.42924,44,-0.6770,43,-0.7919,134,1.16538,56,-0.3390,40,-0.9253
ENSG00000134333,LDHA,154,-1.5661,181,-1.3260,197,-1.3052,845,1.18756,849,1.49111,269,-0.7955
ENSG00000074319,TSG101,154,1.43207,59,-0.2179,27,-1.5165,105,0.74131,63,-0.1175,54,-0.3937
ENSG00000110786,PTPN5,154,1.32411,5,-3.8004,37,-1.1124,102,0.58828,53,-0.5284,101,0.66973
ENSG00000166833,NAV2,154,2.03131,129,1.66339,26,-1.0943,7,-2.8930,23,-1.2864,31,-0.8264
ENSG00000091664,SLC17A6,154,0.31566,18,-2.9404,69,-1.0503,37,-1.8912,104,-0.3611,294,1.88556
ENSG00000198168,SVIP,154,0.21678,155,0.23107,122,-0.1765,105,-0.3990,99,-0.5567,179,0.54485
ENSG00000187398,LUZP2,154,0.51773,158,0.55734,76,-0.6990,56,-1.0881,81,-0.5809,166,0.76784
ENSG00000176971,FIBIN,154,2.09410,101,1.25392,29,-0.8832,16,-1.7344,23,-1.2626,32,-0.7451
ENSG00000129151,BBOX1,154,1.80102,123,1.36485,35,-0.8141,1,-5.4578,28,-1.1958,50,-0.1968
ENSG00000109881,CCDC34,154,2.05837,48,-0.0514,18,-1.6545,45,-0.1561,55,0.18676,27,-1.0600
ENSG00000148943,LIN7C,154,1.54312,66,0.05525,49,-0.4826,38,-0.8014,43,-0.6814,66,0.06527
ENSG00000254584,AL035078.1,154,2.44618,20,-1.1439,48,0.25247,3,-3.8524,13,-1.8496,39,-0.1452
ENSG00000049449,RCN1,154,1.74556,119,1.23742,35,-0.8721,44,-0.4284,25,-1.3848,41,-0.6023
ENSG00000149100,EIF3M,154,0.73655,62,-0.7436,94,-0.0958,126,0.38906,89,-0.1859,92,-0.1409
ENSG00000280798,LINC00294,154,2.35320,14,-1.6756,26,-0.8849,46,0.10108,28,-0.7707,35,-0.4104
ENSG00000176102,CSTF3,154,2.15641,55,0.25162,20,-1.4755,57,0.30452,21,-1.3848,40,-0.3119
ENSG00000110422,HIPK3,154,1.76715,103,1.00742,42,-0.5572,45,-0.3589,33,-0.9368,30,-1.0750
ENSG00000110427,KIAA1549L,154,1.57838,60,-0.0821,10,-2.9384,37,-0.8157,100,0.93452,47,-0.5098
ENSG00000085063,CD59,154,-1.1181,290,-0.1295,269,-0.2828,403,0.40739,374,0.32818,349,0.19621
ENSG00000110429,FBXO3,154,0.79762,62,-0.6876,66,-0.6432,91,-0.0735,82,-0.2677,128,0.56337
ENSG00000135363,LMO2,154,1.81065,101,1.00013,95,1.07739,8,-2.9156,3,-4.2172,22,-1.5735
ENSG00000135387,CAPRIN1,154,0.48011,158,0.52746,79,-0.6636,144,0.36874,78,-0.6744,132,0.26243
ENSG00000149089,APIP,154,2.43337,45,0.11818,14,-1.7601,6,-2.7622,36,-0.2779,36,-0.2761
ENSG00000110435,PDHX,154,1.38768,41,-0.8058,46,-0.7077,56,-0.3250,56,-0.3886,83,0.35803
ENSG00000026508,CD44,154,1.52352,194,1.99683,53,-0.3516,8,-3.0581,19,-2.0371,40,-0.8118
ENSG00000110436,SLC1A2,154,-1.9481,365,-0.6411,780,0.70072,150,-1.9841,424,-0.4546,920,1.06523
ENSG00000149090,PAMR1,154,1.94321,183,2.33367,12,-2.3620,12,-2.2313,9,-2.7725,40,-0.4792
ENSG00000179431,FJX1,154,2.64161,28,-0.5254,24,-0.8535,69,0.97299,5,-3.1572,20,-1.1043
ENSG00000166326,TRIM44,154,0.50817,104,-0.1311,106,-0.1218,127,0.19155,78,-0.6557,133,0.29986
ENSG00000110442,COMMD9,154,1.61501,65,0.07996,51,-0.3232,63,0.02657,45,-0.5591,40,-0.7508
ENSG00000148948,LRRC4C,154,2.46408,15,-1.5133,24,-0.9504,4,-3.4452,12,-1.9620,64,0.85935
ENSG00000166181,API5,154,1.36682,61,-0.2305,38,-1.0316,61,-0.2068,58,-0.3411,80,0.26480
ENSG00000149084,HSD17B12,154,0.05940,221,0.66199,93,-0.8210,186,0.37340,152,0.04145,143,-0.0710
ENSG00000187479,C11orf96,154,1.54971,77,0.32170,83,0.50317,48,-0.4338,35,-1.0333,29,-1.3378
ENSG00000151348,EXT2,154,1.92740,28,-0.9805,36,-0.6543,49,-0.1038,40,-0.4980,46,-0.2651
ENSG00000085117,CD82,154,2.23394,57,0.35231,31,-0.6805,9,-2.3891,19,-1.4419,46,0.00095
ENSG00000175274,TP53I11,154,1.66380,28,-1.1724,39,-0.7700,74,0.35131,59,-0.0415,45,-0.5273
ENSG00000019505,SYT13,154,0.05824,34,-2.2291,102,-0.6603,374,1.63292,129,-0.2563,156,0.09150
ENSG00000175264,CHST1,154,0.64993,47,-1.2236,72,-0.6501,75,-0.5175,85,-0.3663,174,1.03620
ENSG00000121671,CRY2,154,1.51532,56,-0.2282,44,-0.6633,62,-0.0786,54,-0.3288,57,-0.2260
ENSG00000121653,MAPK8IP1,154,-0.4827,252,0.30996,135,-0.7656,340,0.81959,247,0.32458,183,-0.2327
ENSG00000121680,PEX16,154,2.35997,26,-0.7902,24,-1.0281,44,0.01938,27,-0.8367,33,-0.4958
ENSG00000149091,DGKZ,154,1.12949,52,-0.6755,46,-0.9314,85,0.11769,97,0.37065,69,-0.2548
ENSG00000175224,ATG13,154,1.23324,50,-0.6451,62,-0.3404,75,0.00740,74,-0.0200,62,-0.3482
ENSG00000175220,ARHGAP1,154,1.47842,63,-0.0718,63,-0.0773,50,-0.4314,55,-0.3102,44,-0.6930
ENSG00000175216,CKAP5,154,0.77019,88,-0.1630,79,-0.3816,124,0.40414,72,-0.5209,103,0.11254
ENSG00000134569,LRP4,154,2.30793,41,-0.1429,39,-0.2175,4,-3.6059,11,-2.2348,50,0.23271
ENSG00000149179,C11orf49,154,1.07944,71,-0.2151,43,-1.0975,119,0.61886,54,-0.7372,99,0.36270
ENSG00000149182,ARFGAP2,154,0.74207,112,0.19817,38,-1.5827,114,0.23737,96,-0.0448,120,0.36697
ENSG00000134575,ACP2,154,1.62222,30,-1.1117,49,-0.4080,61,-0.0007,68,0.20071,36,-0.9095
ENSG00000110514,MADD,154,0.46397,74,-0.7094,56,-1.2497,161,0.54433,155,0.55859,117,0.01730
ENSG00000165916,PSMC3,154,0.13227,109,-0.4147,101,-0.6043,223,0.75536,203,0.70660,91,-0.7720
ENSG00000149187,CELF1,154,0.99244,123,0.59364,57,-0.7191,78,-0.1440,46,-1.0735,105,0.39498
ENSG00000213619,NDUFS3,154,0.77151,97,0.00379,52,-1.0624,86,-0.1890,81,-0.3243,135,0.63830
ENSG00000110536,PTPMT1,154,1.52798,106,0.83297,55,-0.2794,45,-0.5533,24,-1.6259,58,-0.2003
ENSG00000172247,C1QTNF4,154,-0.5199,252,0.26825,223,0.07966,41,-2.5046,105,-1.2215,410,1.37927
ENSG00000109919,MTCH2,154,1.11257,68,-0.2573,36,-1.3577,107,0.48167,94,0.29248,66,-0.3374
ENSG00000134817,APLNR,154,1.03761,349,2.77852,69,-0.3401,9,-3.3033,13,-2.9381,38,-1.3384
ENSG00000149136,SSRP1,154,1.64744,88,0.61739,23,-1.6229,65,0.11442,51,-0.3142,45,-0.5135
ENSG00000134809,TIMM10,154,2.02990,75,0.67299,22,-1.4198,96,1.09358,22,-1.3915,20,-1.5200
ENSG00000156587,UBE2L6,154,1.85741,72,0.45444,20,-1.6415,52,-0.0706,48,-0.2308,38,-0.6287
ENSG00000149131,SERPING1,154,1.81514,249,2.95952,10,-2.7873,19,-1.6093,10,-2.7788,20,-1.6686
ENSG00000166793,YPEL4,154,2.45639,7,-2.5826,11,-2.1090,68,0.80459,22,-1.1003,40,-0.0716
ENSG00000156603,MED19,154,2.28175,31,-0.5630,11,-2.3162,28,-0.7434,47,0.08332,38,-0.3048
ENSG00000213593,TMX2,154,0.65745,104,0.00787,73,-0.6262,155,0.66426,92,-0.2233,96,-0.1434
ENSG00000211450,SELENOH,154,0.20230,158,0.24649,100,-0.5466,224,0.84181,119,-0.2480,125,-0.1518
ENSG00000198561,CTNND1,154,2.28569,77,0.90557,40,-0.1882,26,-0.8337,15,-1.8437,18,-1.4986
ENSG00000186660,ZFP91,154,1.56705,59,-0.0925,44,-0.6248,31,-1.0953,44,-0.6382,73,0.28418
ENSG00000110042,DTX4,154,2.04588,46,-0.1334,37,-0.5308,41,-0.3225,31,-0.8252,36,-0.5592
ENSG00000110048,OSBP,154,1.54135,46,-0.5133,38,-0.8953,76,0.27844,68,0.11768,43,-0.6809
ENSG00000110107,PRPF19,154,0.26401,105,-0.3478,63,-1.2404,248,1.08986,125,-0.0867,147,0.22256
ENSG00000006118,TMEM132A,154,0.36311,134,0.13400,69,-0.9997,102,-0.3020,128,0.06165,163,0.54421
ENSG00000167986,DDB1,154,-0.1050,267,0.81370,63,-1.5994,224,0.51221,147,-0.2008,207,0.43892
ENSG00000149532,CPSF7,154,1.81249,39,-0.5489,28,-1.1692,22,-1.4423,39,-0.6094,76,0.59698
ENSG00000167985,SDHAF2,154,1.96438,34,-0.6778,29,-1.0023,33,-0.6857,44,-0.2756,49,-0.0886
ENSG00000011347,SYT7,154,1.62486,8,-2.9362,22,-1.6825,22,-1.5708,127,1.58226,34,-1.0333
ENSG00000124920,MYRF,154,1.64065,112,1.03669,70,0.26525,41,-0.6069,11,-2.6579,38,-0.8034
ENSG00000134825,TMEM258,154,0.84951,159,0.90156,94,0.03020,84,-0.1694,52,-1.0142,74,-0.4093
ENSG00000134824,FADS2,154,-0.3078,317,0.89562,173,-0.1405,105,-0.9047,186,-0.0037,193,0.05921
ENSG00000149485,FADS1,154,0.86944,167,1.01745,82,-0.2022,57,-0.7486,55,-0.8986,87,-0.0947
ENSG00000221968,FADS3,154,1.71575,45,-0.4143,29,-1.1931,79,0.49933,77,0.53012,18,-1.9275
ENSG00000167996,FTH1,154,-3.6531,3070,0.95974,2719,0.89131,1099,-0.7318,964,-1.0284,2004,0.26318
ENSG00000162174,ASRGL1,154,1.23678,69,-0.1264,38,-1.1698,62,-0.3106,51,-0.6684,106,0.67376
ENSG00000124942,AHNAK,154,0.56145,312,1.87968,171,0.89022,15,-2.9680,24,-2.4293,57,-1.1101
ENSG00000254772,EEF1G,154,-0.9486,466,0.84777,246,-0.2428,330,0.26093,249,-0.2254,297,0.09953
ENSG00000149541,B3GAT3,154,0.95698,49,-0.9026,51,-0.9426,113,0.42105,104,0.32416,81,-0.1407
ENSG00000089597,GANAB,154,1.18056,95,0.33699,45,-0.9256,84,0.14477,53,-0.6751,83,0.13585
ENSG00000204922,UQCC3,154,2.50057,25,-0.7453,7,-2.7211,32,-0.3739,36,-0.2192,35,-0.2870
ENSG00000162191,UBXN1,154,1.59366,104,0.85531,32,-1.1319,47,-0.4339,42,-0.6953,54,-0.2693
ENSG00000168000,BSCL2,154,-2.0339,307,-0.9946,330,-0.9770,1242,1.32338,884,0.84535,540,-0.1293
ENSG00000162188,GNG3,154,-0.9965,61,-2.3881,132,-1.3439,589,1.21486,548,1.33537,226,-0.4525
ENSG00000214753,HNRNPUL2,154,0.71096,113,0.18523,86,-0.2917,103,0.03656,63,-0.8267,120,0.32887
ENSG00000168002,POLR2G,154,1.35577,89,0.38103,43,-0.8402,47,-0.6452,53,-0.5002,75,0.12810
ENSG00000168003,SLC3A2,154,0.28001,220,0.88702,114,-0.2408,83,-0.6985,105,-0.3828,137,0.10058
ENSG00000176485,PLAAT3,154,0.83823,265,1.87455,76,-0.3733,55,-0.8452,50,-1.0752,58,-0.8371
ENSG00000184743,ATL3,154,2.36834,51,0.26143,32,-0.5212,20,-1.1576,41,-0.0994,9,-2.5084
ENSG00000133318,RTN3,154,-2.4627,559,-0.5171,420,-1.0590,1576,1.22661,1091,0.67588,826,0.12208
ENSG00000072518,MARK2,154,2.27926,60,0.47022,17,-1.6436,33,-0.4650,26,-0.9376,36,-0.3985
ENSG00000176340,COX8A,154,-1.0964,466,0.67853,264,-0.2945,359,0.23786,286,-0.1463,357,0.26414
ENSG00000167770,OTUB1,154,0.57055,83,-0.4319,66,-0.8714,207,1.09109,93,-0.2818,109,0.00621
ENSG00000168439,STIP1,154,0.80209,69,-0.5219,63,-0.7241,180,1.08503,102,0.11771,63,-0.7262
ENSG00000149743,TRPT1,154,2.47891,22,-0.9417,27,-0.7539,34,-0.2849,12,-2.0664,42,0.03498
ENSG00000149761,NUDT22,154,2.46293,28,-0.6268,25,-0.8768,47,0.19915,10,-2.2469,37,-0.1907
ENSG00000110011,DNAJC4,154,2.09256,69,0.57209,12,-2.2306,35,-0.5101,34,-0.6214,44,-0.1850
ENSG00000173511,VEGFB,154,-0.0456,133,-0.2789,115,-0.5641,213,0.49254,185,0.29338,162,0.04557
ENSG00000173457,PPP1R14B,154,2.35557,62,0.57398,23,-1.0834,26,-0.8008,15,-1.7593,37,-0.2903
ENSG00000002330,BAD,154,0.83703,131,0.55606,48,-1.1553,148,0.77284,86,-0.1505,71,-0.5026
ENSG00000173264,GPR137,154,1.91377,48,-0.1697,28,-1.1150,34,-0.6951,45,-0.3096,49,-0.1546
ENSG00000173153,ESRRA,154,2.61677,36,-0.1220,17,-1.4100,15,-1.4424,25,-0.7407,31,-0.4203
ENSG00000173113,TRMT112,154,-0.0963,132,-0.3453,122,-0.5148,282,0.92149,186,0.24060,144,-0.2355
ENSG00000126432,PRDX5,154,-1.3031,823,1.46857,242,-0.6779,578,0.81732,262,-0.5466,318,-0.2004
ENSG00000162302,RPS6KA4,154,2.36209,35,-0.3297,23,-1.0639,29,-0.6470,19,-1.4118,44,0.04115
ENSG00000110076,NRXN2,154,-0.5911,99,-1.2599,184,-0.3536,239,0.10998,315,0.67037,261,0.29524
ENSG00000068976,PYGM,154,2.56973,47,0.26103,22,-0.9784,1,-4.5494,21,-1.1099,35,-0.2392
ENSG00000168066,SF1,154,0.76394,176,1.00347,54,-1.0067,80,-0.3068,51,-1.0985,128,0.51930
ENSG00000168067,MAP4K2,154,2.54880,22,-0.9619,32,-0.4163,15,-1.4618,8,-2.4854,45,0.21443
ENSG00000110047,EHD1,154,1.22798,101,0.48559,54,-0.5800,48,-0.6953,60,-0.4191,73,-0.0492
ENSG00000110046,ATG2A,154,2.20255,57,0.33435,16,-1.7982,41,-0.2084,41,-0.2232,27,-0.9548
ENSG00000068971,PPP2R5B,154,0.89097,48,-0.9866,51,-0.9976,140,0.72037,70,-0.4695,117,0.48373
ENSG00000213465,ARL2,154,0.04233,230,0.71203,118,-0.4248,204,0.51025,112,-0.5227,151,0.01067
ENSG00000149823,VPS51,154,1.38357,87,0.37121,43,-0.8444,75,0.13805,54,-0.4563,57,-0.3381
ENSG00000149809,TM7SF2,154,0.32234,149,0.26283,65,-1.1509,186,0.64521,187,0.77256,73,-0.9493
ENSG00000149806,FAU,154,-1.4748,864,1.34302,459,0.26772,328,-0.3092,200,-1.1873,461,0.27692
ENSG00000162298,SYVN1,154,2.26110,68,0.66555,33,-0.5555,35,-0.3904,13,-2.0777,30,-0.7335
ENSG00000014216,CAPN1,154,1.17145,68,-0.2025,27,-1.7472,93,0.28644,109,0.65544,56,-0.5716
ENSG00000133884,DPF2,154,2.50497,39,-0.0793,24,-0.9161,30,-0.4645,16,-1.5865,33,-0.4025
ENSG00000245532,NEAT1,154,-0.7914,854,2.24948,295,0.28065,208,-0.3240,142,-1.0085,99,-1.5832
ENSG00000251562,MALAT1,154,-3.7378,4542,1.58693,3240,1.15913,622,-1.6852,770,-1.4855,1649,-0.2089
ENSG00000142186,SCYL1,154,1.84090,32,-0.8511,35,-0.7665,74,0.48839,21,-1.6059,61,0.19998
ENSG00000168056,LTBP3,154,0.85601,222,1.53273,66,-0.5867,39,-1.3494,34,-1.6871,109,0.31181
ENSG00000176973,FAM89B,154,2.42341,27,-0.6919,27,-0.7550,40,-0.0716,30,-0.5909,22,-1.1189
ENSG00000172922,RNASEH2C,154,2.82309,43,0.30359,28,-0.4485,22,-0.7605,3,-3.7622,22,-0.8784
ENSG00000172757,CFL1,154,-2.0814,605,0.01917,513,-0.2783,922,0.72621,675,0.22882,662,0.19166
ENSG00000172638,EFEMP2,154,2.49041,59,0.58562,38,-0.1268,8,-2.3631,19,-1.3380,18,-1.4148
ENSG00000172500,FIBP,154,0.96660,52,-0.7947,85,-0.0342,153,0.95003,62,-0.5867,64,-0.5427
ENSG00000175602,CCDC85B,154,-0.3538,161,-0.2788,169,-0.2302,171,-0.1890,231,0.35234,221,0.26483
ENSG00000175573,C11orf68,154,1.34817,67,-0.0726,50,-0.5988,77,0.15103,51,-0.5827,67,-0.0906
