Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000111269,CREBL2,166,1.81409,20,-2.2783,23,-1.7837,63,-0.2394,91,0.40603
ENSG00000111276,CDKN1B,166,1.20025,45,-1.3582,191,1.24815,51,-0.9344,62,-0.6935
ENSG00000178878,APOLD1,166,0.52096,164,0.60848,33,-2.0531,190,0.67447,46,-1.6947
ENSG00000084444,FAM234B,166,2.01505,27,-1.7037,33,-1.1513,30,-1.2526,70,0.04676
ENSG00000084463,WBP11,166,1.31020,34,-1.7700,131,0.64935,54,-0.7710,90,0.02543
ENSG00000151491,EPS8,166,2.18506,35,-1.1621,6,-3.5998,66,0.01653,38,-0.9371
ENSG00000023734,STRAP,166,0.31970,64,-1.4765,94,-0.6218,120,-0.2418,261,1.30673
ENSG00000008394,MGST1,166,1.18568,58,-0.9235,35,-1.5283,237,1.65118,31,-1.8378
ENSG00000048540,LMO3,166,1.26039,37,-1.6325,32,-1.5989,139,0.72191,99,0.17772
ENSG00000052126,PLEKHA5,166,2.36032,19,-2.0784,17,-1.9265,93,0.67852,28,-1.3475
ENSG00000084453,SLCO1A2,166,1.29740,97,0.19820,80,-0.1657,78,-0.2088,10,-3.4738
ENSG00000134548,SPX,166,2.16234,28,-1.5554,8,-3.1640,127,1.13815,18,-2.0655
ENSG00000111716,LDHB,166,-1.8108,403,-0.4051,312,-0.7147,1124,1.45137,717,0.75339
ENSG00000111726,CMAS,166,0.41611,37,-2.2936,85,-0.7028,71,-0.9776,301,1.80989
ENSG00000111728,ST8SIA1,166,1.46478,37,-1.5142,31,-1.5354,49,-0.8412,114,0.60933
ENSG00000139163,ETNK1,166,0.94118,36,-1.9396,70,-0.6141,76,-0.4852,174,1.05783
ENSG00000060982,BCAT1,166,1.00626,43,-1.5658,37,-1.5544,44,-1.2919,182,1.23127
ENSG00000205707,ETFRF1,166,1.48001,47,-1.1035,163,1.15723,48,-0.8572,31,-1.6177
ENSG00000133703,KRAS,166,2.32212,17,-2.2864,22,-1.5685,30,-1.1497,63,0.02302
ENSG00000123094,RASSF8,166,1.89412,43,-0.9803,67,-0.1044,97,0.51571,8,-3.3637
ENSG00000123095,BHLHE41,166,0.30612,109,-0.5321,335,1.51837,191,0.50647,43,-1.9790
ENSG00000123096,SSPN,166,1.42941,28,-1.9924,49,-0.8518,278,2.19879,9,-3.5329
ENSG00000123104,ITPR2,166,2.46688,33,-1.1553,1,-5.1551,78,0.42581,15,-2.2389
ENSG00000111790,FGFR1OP2,166,2.07667,21,-2.0680,80,0.27879,22,-1.7300,54,-0.3906
ENSG00000064115,TM7SF3,166,1.79170,18,-2.5056,85,0.22498,69,-0.1080,63,-0.2808
ENSG00000110841,PPFIBP1,166,2.13787,53,-0.4391,37,-0.9094,18,-1.9808,23,-1.7071
ENSG00000061794,MRPS35,166,1.70664,16,-2.6523,136,0.99033,36,-1.1768,66,-0.2617
ENSG00000087448,KLHL42,166,1.57335,41,-1.2601,34,-1.3324,34,-1.3057,98,0.38955
ENSG00000123106,CCDC91,166,0.89323,54,-1.2890,106,-0.0021,117,0.15595,119,0.22430
ENSG00000087502,ERGIC2,166,1.59204,29,-1.8163,149,1.06839,36,-1.2112,55,-0.6502
ENSG00000133687,TMTC1,166,2.45047,6,-3.6945,5,-3.5733,44,-0.5087,71,0.31352
ENSG00000110888,CAPRIN2,166,2.07251,10,-3.2662,11,-2.7317,31,-1.2116,102,0.81882
ENSG00000170456,DENND5B,166,1.57258,17,-2.6564,17,-2.3255,70,-0.2067,124,0.88284
ENSG00000151746,BICD1,166,2.31177,15,-2.4361,31,-1.0890,24,-1.4983,65,0.07248
ENSG00000087470,DNM1L,166,0.58813,60,-1.3347,109,-0.1866,94,-0.4229,193,0.91331
ENSG00000139116,KIF21A,166,-1.0342,212,-0.7036,165,-0.9425,164,-0.9515,706,1.92801
ENSG00000151229,SLC2A13,166,2.05343,9,-3.3660,0,-7.4875,16,-2.1608,117,1.12138
ENSG00000018236,CNTN1,166,-0.1360,71,-1.7046,2,-6.4165,369,1.25227,346,1.39919
ENSG00000015153,YAF2,166,1.73101,47,-0.9236,0,-6.4813,75,-0.0143,65,-0.2557
ENSG00000139168,ZCRB1,166,-0.3042,267,0.73095,173,-0.1990,230,0.26426,114,-0.9370
ENSG00000151239,TWF1,166,1.79426,38,-1.2486,50,-0.6061,77,0.07306,45,-0.8560
ENSG00000184613,NELL2,792,4.47163,5,-5.9164,0,-9.0710,68,-1.6816,82,-1.5250
ENSG00000139218,SCAF11,166,1.14358,78,-0.4033,98,0.05208,110,0.23563,41,-1.4332
ENSG00000111371,SLC38A1,166,0.54372,42,-1.9872,16,-3.1081,216,0.92156,219,1.15137
ENSG00000134294,SLC38A2,166,0.35169,93,-0.7705,213,0.73002,147,0.11038,134,-0.0564
ENSG00000139211,AMIGO2,166,1.36657,12,-3.3265,0,-7.3318,38,-1.2857,187,1.68479
ENSG00000079337,RAPGEF3,166,2.43535,29,-1.3983,21,-1.6030,65,0.11306,20,-1.8209
ENSG00000211584,SLC48A1,166,-0.1149,130,-0.6170,586,2.22244,105,-0.8152,88,-1.1996
ENSG00000152556,PFKM,166,0.79296,37,-1.9687,46,-1.3751,91,-0.3123,209,1.33087
ENSG00000177981,ASB8,166,1.62501,45,-1.0682,78,-0.0090,52,-0.6327,54,-0.6512
ENSG00000134287,ARF3,166,-0.3876,110,-1.2052,236,0.22534,230,0.18115,362,1.16756
ENSG00000123416,TUBA1B,1241,-0.3322,787,-1.2257,1706,0.22039,819,-0.9423,3024,1.52196
ENSG00000167552,TUBA1A,672,-1.6385,1118,-0.9144,6186,2.33355,1534,-0.2378,1792,0.01414
ENSG00000139644,TMBIM6,166,-2.2320,513,-0.4669,1510,1.49514,1333,1.25728,540,-0.3185
ENSG00000135472,FAIM2,166,-1.0645,146,-1.3987,403,0.45310,238,-0.4024,674,1.73749
ENSG00000110881,ASIC1,166,2.49453,16,-2.2944,16,-1.9993,56,-0.0830,41,-0.6419
ENSG00000167588,GPD1,166,0.97613,53,-1.2635,263,1.67264,142,0.54681,13,-3.2860
ENSG00000178449,COX14,166,1.03933,51,-1.2831,174,0.94798,98,-0.0159,69,-0.6362
ENSG00000161813,LARP4,166,2.28731,16,-2.4425,31,-1.0729,71,0.18820,43,-0.6658
ENSG00000066084,DIP2B,166,0.62919,83,-0.7357,365,2.02385,11,-3.5223,62,-1.1391
ENSG00000185432,METTL7A,166,0.09252,137,-0.2948,77,-1.1193,539,2.28852,30,-2.6553
ENSG00000110911,SLC11A2,166,1.51948,40,-1.3362,127,0.73909,58,-0.5498,49,-0.8955
ENSG00000050426,LETMD1,166,2.21356,26,-1.6541,8,-3.0459,55,-0.2364,53,-0.3593
ENSG00000183283,DAZAP2,166,-0.0955,104,-1.0096,363,1.26281,311,0.97719,127,-0.5650
ENSG00000050438,SLC4A8,166,1.75711,28,-1.7867,11,-2.8010,73,-0.0344,86,0.26622
ENSG00000196876,SCN8A,166,2.11596,22,-1.9996,16,-2.1766,6,-3.5885,89,0.57393
ENSG00000123358,NR4A1,166,1.81495,50,-0.7621,54,-0.4672,82,0.19363,20,-2.0870
ENSG00000063046,EIF4B,166,0.05554,165,0.05189,149,-0.1201,237,0.64669,118,-0.5544
ENSG00000167778,SPRYD3,166,-0.0702,75,-1.5392,111,-0.6992,161,-0.1028,360,1.59663
ENSG00000123349,PFDN5,166,-0.9623,376,0.61949,242,-0.2794,434,0.68383,230,-0.4089
ENSG00000139637,C12orf10,166,1.55215,25,-2.1010,48,-0.8164,86,0.10446,92,0.26049
ENSG00000205352,PRR13,166,1.36552,35,-1.6634,81,-0.1160,57,-0.6515,102,0.31720
ENSG00000197111,PCBP2,715,1.06541,211,-1.3314,409,-0.0582,519,0.33149,414,-0.0443
ENSG00000135390,ATP5MC2,166,0.20790,123,-0.3786,238,0.79191,195,0.44800,100,-0.6892
ENSG00000012822,CALCOCO1,166,2.44391,21,-1.8864,22,-1.5519,37,-0.7410,44,-0.5651
ENSG00000094916,CBX5,166,0.28171,118,-0.3911,133,-0.1105,154,0.12191,156,0.16556
ENSG00000135486,HNRNPA1,166,-0.8729,324,0.38413,253,-0.1223,409,0.67537,247,-0.1857
ENSG00000111481,COPZ1,166,1.47784,21,-2.3929,95,0.21506,95,0.22943,80,-0.0575
ENSG00000161642,ZNF385A,166,1.50957,65,-0.4780,3,-4.8023,149,1.01054,30,-1.6843
ENSG00000135447,PPP1R1A,166,2.22384,31,-1.3921,22,-1.6388,64,-0.0034,34,-1.0829
ENSG00000135441,BLOC1S1,166,-0.0153,132,-0.4817,327,1.15129,264,0.76549,93,-1.0213
ENSG00000135404,CD63,754,1.33343,142,-1.8969,340,-0.2587,599,0.67431,364,-0.1735
ENSG00000135414,GDF11,166,1.79207,32,-1.5383,32,-1.3051,84,0.20344,60,-0.3625
ENSG00000205323,SARNP,166,1.25686,41,-1.4907,50,-0.9179,87,-0.0550,112,0.39985
ENSG00000111540,RAB5B,166,0.08794,112,-0.6820,282,0.98007,170,0.11698,151,-0.0842
ENSG00000197728,RPS26,166,-2.0838,825,0.83066,818,0.55902,855,0.63412,389,-0.7159
ENSG00000065361,ERBB3,166,0.60237,105,-0.3073,426,2.34694,4,-5.0223,9,-4.0366
ENSG00000170515,PA2G4,166,1.35819,39,-1.5151,88,0.02688,93,0.11483,77,-0.2276
ENSG00000229117,RPL41,166,-2.9628,1385,0.66484,1368,0.44697,2315,1.38677,613,-0.9283
ENSG00000139641,ESYT1,166,1.72955,12,-3.1531,37,-1.1190,31,-1.3643,122,0.97442
ENSG00000196465,MYL6B,166,0.82320,65,-1.0070,75,-0.5877,134,0.33541,124,0.23758
ENSG00000092841,MYL6,690,0.86023,281,-0.9204,355,-0.3724,505,0.19537,477,0.11450
ENSG00000139613,SMARCC2,166,1.30589,55,-0.9396,46,-1.0340,101,0.20729,78,-0.2325
ENSG00000181852,RNF41,166,1.74312,26,-1.9326,58,-0.4161,25,-1.6681,92,0.38569
ENSG00000139579,NABP2,166,1.44997,38,-1.4679,45,-0.9855,90,0.12543,86,0.05724
ENSG00000139645,ANKRD52,166,1.90546,19,-2.3107,0,-7.5570,36,-1.0680,107,0.81508
ENSG00000062485,CS,166,1.13915,37,-1.7516,65,-0.6051,90,-0.0809,130,0.60450
ENSG00000257727,CNPY2,166,1.17292,37,-1.7274,150,0.78506,44,-1.1655,104,0.19930
ENSG00000170581,STAT2,166,1.23008,45,-1.3431,197,1.32877,91,-0.0165,35,-1.6182
ENSG00000076108,BAZ2A,166,2.18424,43,-0.7937,24,-1.5374,56,-0.2443,21,-1.8282
ENSG00000110955,ATP5F1B,166,-1.2473,193,-1.1135,270,-0.3836,439,0.40627,735,1.66482
ENSG00000110958,PTGES3,166,-1.1678,204,-0.9272,551,0.88363,397,0.31878,525,0.95658
ENSG00000196531,NACA,166,-1.2339,412,0.43474,379,0.17413,527,0.73331,295,-0.2589
ENSG00000123384,LRP1,166,0.79831,78,-0.7006,16,-2.8829,215,1.13274,100,-0.1836
ENSG00000182379,NXPH4,166,2.40002,7,-3.4921,0,-7.3390,17,-1.9289,89,0.74380
ENSG00000185633,NDUFA4L2,166,1.74722,60,-0.4606,38,-1.0501,81,0.11936,22,-1.9821
ENSG00000179912,R3HDM2,166,1.81693,34,-1.4148,92,0.36994,33,-1.2415,50,-0.6822
ENSG00000175203,DCTN2,166,0.66170,55,-1.4326,159,0.49593,97,-0.3181,155,0.52569
ENSG00000155980,KIF5A,166,0.10336,77,-1.3536,62,-1.4449,75,-1.1446,356,1.83100
ENSG00000178498,DTX3,166,1.81172,17,-2.5188,67,-0.1512,64,-0.2160,73,-0.0129
ENSG00000135454,B4GALNT1,166,2.00022,12,-2.9377,15,-2.3130,22,-1.7644,107,0.88467
ENSG00000135506,OS9,166,1.01594,47,-1.4091,48,-1.1395,162,0.80125,110,0.16647
ENSG00000135452,TSPAN31,166,2.21544,27,-1.6158,64,-0.0043,30,-1.1592,36,-0.9910
ENSG00000175215,CTDSP2,166,2.07042,50,-0.5914,14,-2.3574,75,0.17329,17,-2.2135
ENSG00000061987,MON2,166,1.99771,28,-1.6329,84,0.33332,25,-1.5333,47,-0.6864
ENSG00000184575,XPOT,166,1.45717,34,-1.6576,61,-0.4847,53,-0.7284,102,0.38286
ENSG00000135677,GNS,166,1.99945,29,-1.5980,11,-2.7002,47,-0.6021,71,0.06465
ENSG00000139233,LLPH,166,2.01470,31,-1.4957,80,0.26505,56,-0.3112,28,-1.5056
ENSG00000155957,TMBIM4,166,1.65844,39,-1.3077,102,0.45905,82,0.08694,32,-1.4629
ENSG00000111530,CAND1,166,0.59519,62,-1.2787,94,-0.4160,109,-0.1773,188,0.86610
ENSG00000127314,RAP1B,166,1.04965,40,-1.6616,186,1.07791,108,0.13856,72,-0.5619
ENSG00000175782,SLC35E3,166,1.46539,60,-0.6504,176,1.28839,14,-2.7161,24,-2.0433
ENSG00000135679,MDM2,166,1.33466,51,-1.0634,178,1.21526,57,-0.6836,36,-1.5132
ENSG00000111605,CPSF6,166,1.93622,26,-1.8106,28,-1.4095,54,-0.4299,70,0.00722
ENSG00000166226,CCT2,166,1.11020,52,-1.1767,24,-2.1269,95,-0.0134,130,0.58068
ENSG00000127328,RAB3IP,166,1.70662,69,-0.2162,63,-0.3017,16,-2.3632,34,-1.3502
ENSG00000133858,ZFC3H1,166,2.30493,29,-1.4372,30,-1.1546,46,-0.4893,35,-1.0153
ENSG00000139291,TMEM19,166,2.14622,20,-2.0983,35,-0.9823,45,-0.5797,59,-0.1898
ENSG00000080371,RAB21,757,2.65720,75,-2.2427,208,-0.3623,145,-0.9278,130,-1.1938
ENSG00000253719,ATXN7L3B,166,0.41803,58,-1.5602,122,-0.1455,147,0.16162,213,0.94308
ENSG00000111615,KRR1,166,1.95779,41,-1.0194,18,-2.0318,47,-0.6258,54,-0.4649
ENSG00000187109,NAP1L1,166,-1.3014,460,0.60526,377,0.09886,396,0.17809,355,-0.0007
ENSG00000091039,OSBPL8,166,1.49088,39,-1.3884,49,-0.8005,64,-0.3937,89,0.14773
ENSG00000186908,ZDHHC17,166,2.01842,26,-1.7541,60,-0.2035,45,-0.6619,50,-0.5502
ENSG00000067715,SYT1,166,-1.3536,97,-2.3570,13,-4.9341,186,-1.0628,1239,3.39227
ENSG00000058272,PPP1R12A,166,0.74798,82,-0.6546,33,-1.8826,179,0.76608,116,0.03625
ENSG00000139220,PPFIA2,166,1.75933,25,-1.9472,26,-1.6063,19,-2.0642,109,0.75348
ENSG00000072041,SLC6A15,166,1.37402,16,-2.9101,0,-7.8336,20,-2.2033,189,1.72187
ENSG00000198707,CEP290,166,1.79204,55,-0.6008,43,-0.8438,58,-0.3919,34,-1.3210
ENSG00000070961,ATP2B1,166,0.80601,55,-1.3323,33,-1.8583,128,0.24040,169,0.84535
ENSG00000011465,DCN,166,1.45055,62,-0.5935,45,-0.9625,167,1.17811,12,-3.1174
ENSG00000133639,BTG1,166,1.65625,45,-1.0518,16,-2.3538,115,0.65276,50,-0.7673
ENSG00000102189,EEA1,166,1.05761,73,-0.6115,16,-2.7344,74,-0.4478,123,0.43140
ENSG00000173598,NUDT4,166,1.31450,27,-2.1096,25,-1.9379,108,0.32457,125,0.67867
ENSG00000177889,UBE2N,166,0.18541,53,-1.8904,143,-0.0773,138,-0.1402,290,1.38978
ENSG00000198015,MRPL42,166,1.76834,32,-1.5565,70,-0.0928,47,-0.7068,62,-0.3278
ENSG00000057704,TMCC3,166,1.57536,54,-0.7905,146,1.01993,24,-1.8244,28,-1.7249
ENSG00000184752,NDUFA12,166,0.89924,65,-0.9614,130,0.34471,100,-0.0813,98,-0.1444
ENSG00000028203,VEZT,166,2.03606,30,-1.5446,26,-1.4584,38,-0.9070,64,-0.1203
ENSG00000111142,METAP2,166,0.45138,131,-0.0067,108,-0.3007,200,0.70717,74,-0.9977
ENSG00000139343,SNRPF,166,1.73432,37,-1.3579,22,-1.8658,67,-0.1915,74,-0.0387
ENSG00000059758,CDK17,166,1.75155,32,-1.5685,86,0.22903,62,-0.3051,49,-0.7436
ENSG00000075415,SLC25A3,166,-0.2192,108,-1.0585,116,-0.7482,315,0.88213,297,0.93221
ENSG00000185046,ANKS1B,166,-0.5005,155,-0.6951,788,2.40705,115,-1.0170,137,-0.8214
ENSG00000075089,ACTR6,166,2.30015,25,-1.6784,2,-5.0970,18,-1.9155,69,0.18061
ENSG00000120805,ARL1,166,1.44061,27,-2.0419,56,-0.6372,38,-1.2139,125,0.78186
ENSG00000196091,MYBPC1,166,1.63142,38,-1.3719,17,-2.3282,206,1.71758,18,-2.3543
ENSG00000111666,CHPT1,166,2.32851,24,-1.7241,15,-2.1453,83,0.46766,29,-1.2941
ENSG00000111670,GNPTAB,166,1.95192,44,-0.8839,23,-1.7134,50,-0.5207,45,-0.7532
ENSG00000120860,WASHC3,166,1.61026,26,-1.9838,122,0.73337,64,-0.3291,56,-0.5922
ENSG00000139352,ASCL1,166,1.95484,19,-2.2729,27,-1.4550,180,1.67806,16,-2.3988
ENSG00000166598,HSP90B1,166,-1.3523,312,-0.3346,411,0.18835,682,1.06091,468,0.47275
ENSG00000120837,NFYB,166,2.06382,41,-0.9747,36,-0.9793,46,-0.5938,35,-1.1120
ENSG00000198431,TXNRD1,166,1.44337,22,-2.3607,31,-1.5212,51,-0.7921,138,1.00836
ENSG00000136051,WASHC4,166,1.87066,25,-1.9159,73,0.01665,72,-0.0026,48,-0.7082
ENSG00000074590,NUAK1,166,1.83635,36,-1.3214,79,0.12710,14,-2.4390,61,-0.3260
ENSG00000136026,CKAP4,166,1.67534,15,-2.7968,34,-1.2471,85,0.17143,98,0.46127
ENSG00000151135,TMEM263,166,2.12321,31,-1.4327,4,-3.9451,76,0.22624,46,-0.6548
ENSG00000075856,SART3,166,2.08417,45,-0.7685,12,-2.6196,46,-0.5814,38,-0.9577
ENSG00000136003,ISCU,166,0.46895,47,-1.8666,132,0.02486,123,-0.0823,221,1.08647
ENSG00000110880,CORO1C,166,1.77688,39,-1.2158,47,-0.7010,49,-0.6590,61,-0.3473
ENSG00000110906,KCTD10,166,2.18624,18,-2.2349,12,-2.5779,47,-0.5057,69,0.12281
ENSG00000139428,MMAB,166,1.38119,42,-1.3644,135,0.75547,55,-0.6987,64,-0.5325
ENSG00000110921,MVK,166,2.02090,20,-2.1722,95,0.55023,11,-2.7282,58,-0.2848
ENSG00000139438,FAM222A,166,1.39479,72,-0.3561,149,0.93722,12,-2.8820,31,-1.7100
ENSG00000139433,GLTP,166,0.40805,118,-0.2716,418,2.08403,46,-1.6509,28,-2.5168
ENSG00000174456,C12orf76,166,0.90375,56,-1.2101,202,1.10570,56,-0.9858,96,-0.1693
ENSG00000174437,ATP2A2,166,-0.0660,73,-1.5869,180,0.07912,149,-0.2252,332,1.39873
ENSG00000111229,ARPC3,166,0.61747,64,-1.2103,211,0.94247,149,0.34697,101,-0.3158
ENSG00000111237,VPS29,166,1.32935,35,-1.6966,29,-1.6792,83,-0.0902,121,0.62460
ENSG00000186298,PPP1CC,166,1.39711,67,-0.5102,8,-3.4600,74,-0.2300,78,-0.1635
ENSG00000204842,ATXN2,166,0.91970,75,-0.6610,85,-0.3374,93,-0.1975,104,-0.0137
ENSG00000111275,ALDH2,166,-0.3954,161,-0.5120,82,-1.4335,530,1.67138,216,0.08809
ENSG00000089248,ERP29,166,0.60014,53,-1.5574,153,0.37467,127,0.06791,163,0.56614
ENSG00000173064,HECTD4,166,1.13049,42,-1.5410,128,0.48403,59,-0.7532,108,0.22783
ENSG00000089009,RPL6,166,-1.2591,434,0.52411,390,0.19673,496,0.60006,296,-0.2800
ENSG00000179295,PTPN11,166,0.14734,136,-0.2535,100,-0.6765,268,0.94556,136,-0.2146
ENSG00000089169,RPH3A,166,1.81744,16,-2.6772,20,-2.0034,29,-1.4211,116,0.92011
ENSG00000186815,TPCN1,166,1.63551,32,-1.6230,82,0.07390,117,0.68027,37,-1.2545
ENSG00000151176,PLBD2,166,0.75245,34,-2.1502,127,0.19064,47,-1.3462,205,1.23515
ENSG00000123066,MED13L,783,4.12447,42,-2.7888,46,-2.3017,94,-1.2462,23,-3.4851
ENSG00000111412,C12orf49,166,1.49240,31,-1.8023,52,-0.7087,53,-0.6875,106,0.48683
ENSG00000135119,RNFT2,166,2.61637,21,-1.8573,30,-0.9943,12,-2.3545,41,-0.5934
ENSG00000135108,FBXO21,166,1.18831,46,-1.3417,35,-1.4931,90,-0.0579,122,0.52375
ENSG00000176871,WSB2,166,0.00706,98,-1.0166,350,1.30103,139,-0.2751,185,0.21978
ENSG00000089220,PEBP1,166,-2.8832,773,-0.5055,1701,0.91687,1459,0.64725,1549,0.89900
ENSG00000135090,TAOK3,166,1.57454,60,-0.5719,8,-3.4197,71,-0.1970,64,-0.3930
ENSG00000111707,SUDS3,166,2.30780,14,-2.6142,26,-1.3548,35,-0.9220,65,0.06546
ENSG00000152137,HSPB8,166,1.01788,34,-1.9342,22,-2.2648,353,2.35421,46,-1.3225
ENSG00000122966,CIT,166,2.18475,22,-1.9802,16,-2.0924,45,-0.5796,63,-0.0453
ENSG00000111737,RAB35,166,2.53923,14,-2.4801,23,-1.4239,30,-1.0201,50,-0.2750
ENSG00000089157,RPLP0,166,-0.7451,247,-0.0535,333,0.45329,411,0.81438,231,-0.1667
ENSG00000111775,COX6A1,166,-2.1718,810,0.63184,945,0.70862,543,-0.2090,659,0.11744
ENSG00000257218,GATC,166,2.17425,28,-1.5877,59,-0.1693,23,-1.6173,45,-0.6397
ENSG00000111786,SRSF9,166,0.88004,58,-1.1634,115,0.12464,125,0.25824,107,0.00565
ENSG00000088986,DYNLL1,166,-1.3271,214,-1.0188,547,0.69746,513,0.58699,606,1.05945
ENSG00000022840,RNF10,166,1.41525,48,-1.0994,66,-0.3929,50,-0.8358,86,0.03099
ENSG00000110917,MLEC,166,1.19429,53,-1.0697,117,0.37499,79,-0.2638,75,-0.3949
ENSG00000157837,SPPL3,166,0.84083,44,-1.6725,122,0.18857,95,-0.2140,149,0.61189
ENSG00000089041,P2RX7,166,2.06412,68,0.02049,37,-0.9251,19,-1.9344,7,-3.4373
ENSG00000089053,ANAPC5,166,1.23430,48,-1.2445,148,0.81183,60,-0.6616,70,-0.4741
ENSG00000130779,CLIP1,166,1.39844,56,-0.8172,21,-2.1321,122,0.58416,63,-0.5445
ENSG00000111011,RSRC2,166,1.39180,43,-1.3075,34,-1.4041,106,0.34242,85,-0.0055
ENSG00000139726,DENR,166,1.40152,32,-1.7908,39,-1.2091,60,-0.5658,121,0.68291
ENSG00000130787,HIP1R,166,1.33485,62,-0.7016,82,-0.1041,118,0.49726,36,-1.4981
ENSG00000182196,ARL6IP4,166,0.27378,111,-0.5285,135,-0.1017,157,0.14733,168,0.29771
ENSG00000111328,CDK2AP1,166,-0.7280,178,-0.6857,389,0.73716,692,1.82405,154,-0.8536
ENSG00000139697,SBNO1,166,1.61368,48,-0.9633,38,-1.1347,43,-0.9522,76,-0.0621
ENSG00000086598,TMED2,166,0.92035,55,-1.2190,113,0.12096,108,0.05746,112,0.12425
ENSG00000119242,CCDC92,166,-0.1634,100,-1.1499,141,-0.4041,70,-1.4777,395,1.71261
ENSG00000179195,ZNF664,166,0.87967,106,-0.0178,56,-1.0075,149,0.55255,53,-1.1887
ENSG00000196498,NCOR2,166,1.42588,43,-1.2655,62,-0.5009,77,-0.1446,80,-0.0970
ENSG00000073060,SCARB1,1405,5.28230,30,-4.0379,41,-3.1776,63,-2.5734,28,-3.8998
ENSG00000150991,UBC,608,-0.6437,495,-1.1021,1253,0.60022,1390,0.77966,1261,0.72328
ENSG00000184992,BRI3BP,166,1.59373,37,-1.4336,34,-1.3032,42,-0.9889,98,0.39653
ENSG00000060709,RIMBP2,166,2.35454,6,-3.6816,0,-7.3570,9,-2.7865,98,0.91578
ENSG00000132341,RAN,166,-0.2194,103,-1.1541,91,-1.1245,280,0.67395,336,1.21649
ENSG00000061936,SFSWAP,166,2.08930,40,-0.9925,32,-1.1195,34,-1.0477,42,-0.8229
ENSG00000090615,GOLGA3,166,1.83846,36,-1.3031,31,-1.3242,28,-1.4639,77,0.10641
ENSG00000196199,MPHOSPH8,166,-0.0534,149,-0.2877,148,-0.2296,148,-0.2226,231,0.58798
ENSG00000121741,ZMYM2,166,1.72934,20,-2.3388,109,0.61213,66,-0.2223,56,-0.5175
ENSG00000121742,GJB6,166,2.10090,33,-1.3267,0,-7.4659,132,1.16974,18,-2.0895
ENSG00000165475,CRYL1,166,1.77980,23,-2.0799,133,0.99175,76,0.04891,28,-1.6129
ENSG00000278291,AL161772.1,166,1.99934,20,-2.1729,35,-1.0676,117,0.89728,37,-1.0422
ENSG00000172458,IL17D,166,1.98292,29,-1.5962,2,-5.0315,174,1.63078,14,-2.6057
ENSG00000150459,SAP18,166,-0.5868,199,-0.3113,169,-0.4982,250,0.13473,364,0.92050
ENSG00000173141,MRPL57,166,0.84454,39,-1.8663,168,0.73339,158,0.62747,101,-0.1355
ENSG00000180776,ZDHHC20,166,0.44506,98,-0.5898,354,1.76716,30,-2.2379,86,-0.7374
ENSG00000165487,MICU2,166,1.95644,22,-2.0962,52,-0.4625,63,-0.1567,58,-0.3271
ENSG00000151835,SACS,166,2.04639,35,-1.2446,3,-4.2953,54,-0.3730,58,-0.2837
ENSG00000165566,AMER2,166,0.42649,129,-0.0633,223,0.87335,167,0.37769,43,-1.8621
ENSG00000139505,MTMR6,166,1.28703,35,-1.7045,52,-0.8485,25,-1.9306,145,0.97438
ENSG00000132932,ATP8A2,166,1.09147,39,-1.6992,0,-7.9363,34,-1.6170,196,1.50895
ENSG00000127870,RNF6,166,1.91041,37,-1.2213,46,-0.6637,32,-1.2058,58,-0.3701
ENSG00000132970,WASF3,166,0.50210,83,-0.8412,79,-0.7598,155,0.32195,167,0.51456
ENSG00000152484,USP12,166,2.17611,37,-1.1019,44,-0.6301,23,-1.6130,39,-0.8907
ENSG00000122026,RPL21,166,-2.5017,1185,1.08175,756,-0.0262,1316,0.91016,478,-0.8324
ENSG00000122034,GTF3A,166,1.34890,41,-1.4235,117,0.48273,59,-0.6034,77,-0.2203
ENSG00000122033,MTIF3,166,1.60287,56,-0.7008,38,-1.1198,53,-0.6328,61,-0.4685
ENSG00000186184,POLR1D,166,1.80713,33,-1.4989,65,-0.1955,33,-1.2432,66,-0.1822
ENSG00000102755,FLT1,166,1.32561,90,0.04661,71,-0.3503,79,-0.1727,21,-2.3507
ENSG00000132963,POMP,166,0.37466,92,-0.7849,208,0.70912,127,-0.1087,142,0.07397
ENSG00000139514,SLC7A1,166,1.47860,30,-1.8605,64,-0.4120,74,-0.1705,93,0.22131
ENSG00000122042,UBL3,166,-0.5694,155,-0.7651,538,1.50300,283,0.35398,218,-0.0878
ENSG00000102781,KATNAL1,166,1.93229,15,-2.6993,102,0.61967,52,-0.4858,52,-0.5443
ENSG00000189403,HMGB1,166,-1.4403,496,0.57676,576,0.66191,480,0.35521,304,-0.4337
ENSG00000120694,HSPH1,166,0.15846,50,-2.0068,54,-1.5851,123,-0.3363,355,1.90835
ENSG00000073910,FRY,166,1.52402,24,-2.1997,6,-3.8013,42,-1.0149,141,1.12338
ENSG00000244754,N4BP2L2,166,0.84808,89,-0.3935,118,0.14228,156,0.60555,50,-1.3051
ENSG00000083642,PDS5B,166,1.55031,45,-1.1309,51,-0.7062,42,-1.0018,83,0.05298
ENSG00000172915,NBEA,166,1.34901,31,-1.9008,5,-4.1780,67,-0.4140,145,1.02745
