Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6
ENSG00000120053,GOT1,197,-0.2126,19,-3.7648,24,-3.4173,377,0.96897,361,0.88182,361,0.88182
ENSG00000099194,SCD,71,-3.7447,560,-0.6110,1741,1.49264,1740,1.49083,361,-1.3072,361,-1.3072
ENSG00000235823,OLMALINC,2,-6.0075,14,-3.6987,121,-0.4763,102,-0.7464,361,1.58349,361,1.58349
ENSG00000166136,NDUFB8,177,-0.6746,129,-1.1677,89,-1.7465,470,1.07045,361,0.55774,361,0.55774
ENSG00000107829,FBXW4,52,-1.7890,55,-1.6990,78,-1.1819,54,-1.7467,361,1.58501,361,1.58501
ENSG00000198408,OGA,116,-0.9683,95,-1.2801,89,-1.3823,233,0.18781,361,1.01041,361,1.01041
ENSG00000059915,PSD,122,-0.4947,51,-1.8565,8,-4.4677,78,-1.2129,361,1.53857,361,1.53857
ENSG00000138107,ACTR1A,194,-0.1715,39,-2.6510,35,-2.8277,298,0.58732,361,0.95895,361,0.95895
ENSG00000171206,TRIM8,24,-2.9370,103,-0.7614,50,-1.8877,77,-1.2248,361,1.55077,361,1.55077
ENSG00000138175,ARL3,27,-2.7555,66,-1.4280,13,-3.8512,136,-0.2796,361,1.57550,361,1.57550
ENSG00000166275,BORCS7,44,-2.1638,77,-1.3137,75,-1.3698,124,-0.5665,361,1.40341,361,1.40341
ENSG00000148798,INA,282,0.04998,46,-2.7862,42,-2.9204,551,1.33347,361,0.49359,361,0.49359
ENSG00000173915,ATP5MD,200,-0.7672,205,-0.7262,157,-1.1482,616,1.26142,361,0.23068,361,0.23068
ENSG00000107957,SH3PXD2A,14,-3.6872,14,-3.6936,100,-0.7922,113,-0.5918,361,1.58127,361,1.58127
ENSG00000148834,GSTO1,51,-2.0155,47,-2.1446,23,-3.1474,240,0.50937,361,1.31950,361,1.31950
ENSG00000148700,ADD3,52,-2.2744,282,0.43043,181,-0.3450,91,-1.4312,361,0.89767,361,0.89767
ENSG00000119950,MXI1,8,-4.5357,94,-0.9880,106,-0.7877,94,-0.9811,361,1.44164,361,1.44164
ENSG00000108061,SHOC2,183,-0.1402,53,-2.0759,48,-2.2493,183,-0.1347,361,1.12229,361,1.12229
ENSG00000099204,ABLIM1,86,-1.2051,144,-0.3797,102,-0.9311,24,-3.0797,361,1.32920,361,1.32920
ENSG00000165868,HSPA12A,194,0.06770,21,-3.3228,17,-3.6703,163,-0.2308,361,1.25443,361,1.25443
ENSG00000187164,SHTN1,62,-2.3408,81,-1.9343,512,1.18895,257,-0.1013,361,0.50429,361,0.50429
ENSG00000165650,PDZD8,86,-1.0593,23,-3.0285,68,-1.4064,81,-1.1496,361,1.54067,361,1.54067
ENSG00000107581,EIF3A,65,-1.9115,113,-1.0518,168,-0.4181,222,0.05344,361,0.95749,361,0.95749
ENSG00000165672,PRDX3,137,-0.6395,46,-2.3099,31,-2.9210,270,0.52436,361,1.09378,361,1.09378
ENSG00000198825,INPP5F,347,0.21583,73,-2.2621,53,-2.7360,643,1.42612,361,0.28909,361,0.28909
ENSG00000066468,FGFR2,2,-6.8418,23,-3.4826,264,0.29176,332,0.71276,361,0.87650,361,0.87650
ENSG00000166033,HTRA1,282,-0.4721,322,-0.2540,197,-1.0526,718,1.23525,361,-0.0580,361,-0.0580
ENSG00000065154,OAT,315,0.29287,42,-2.8864,8,-5.2898,512,1.23429,361,0.54512,361,0.54512
ENSG00000107902,LHPP,13,-4.5120,109,-1.3856,384,0.72955,313,0.34887,361,0.61176,361,0.61176
ENSG00000150760,DOCK1,1,-7.2105,25,-2.8610,150,-0.0684,40,-2.1605,361,1.64274,361,1.64274
ENSG00000176171,BNIP3,295,0.22531,113,-1.3548,74,-1.9905,352,0.54674,361,0.59478,361,0.59478
ENSG00000148826,NKX6-2,0,-9.5023,1,-7.5863,190,0.11116,157,-0.2150,361,1.34586,361,1.34586
ENSG00000171798,KNDC1,113,-0.7531,108,-0.8248,8,-4.6409,113,-0.7448,361,1.35822,361,1.35822
ENSG00000130643,CALY,749,0.95262,122,-2.0715,22,-4.5743,1069,1.72521,361,-0.3630,361,-0.3630
ENSG00000127884,ECHS1,146,-0.5395,62,-1.8711,26,-3.1670,250,0.38472,361,1.09393,361,1.09393
ENSG00000142089,IFITM3,89,-1.5991,416,1.01882,118,-1.1591,96,-1.4754,361,0.73848,361,0.73848
ENSG00000182272,B4GALNT4,45,-1.9994,71,-1.3200,35,-2.3620,82,-1.0949,361,1.60075,361,1.60075
ENSG00000023191,RNH1,22,-3.1537,30,-2.6933,68,-1.4770,171,0.01971,361,1.46807,361,1.46807
ENSG00000174775,HRAS,104,-0.9297,37,-2.5167,47,-2.1432,185,0.02488,361,1.29640,361,1.29640
ENSG00000177030,DEAF1,85,-1.0488,53,-1.7818,16,-3.5068,87,-1.0118,361,1.58300,361,1.58300
ENSG00000177156,TALDO1,22,-3.1965,48,-2.0648,53,-1.9421,224,0.40519,361,1.34619,361,1.34619
ENSG00000184524,CEND1,418,0.79455,39,-2.9921,17,-4.1943,426,0.82990,361,0.51623,361,0.51623
ENSG00000177600,RPLP2,167,-1.6387,524,0.22138,648,0.60822,710,0.78411,361,-0.4158,361,-0.4158
ENSG00000177700,POLR2L,142,-0.7558,137,-0.8164,58,-2.1313,284,0.42111,361,0.87683,361,0.87683
ENSG00000183020,AP2A2,139,-0.5991,55,-2.0375,24,-3.2349,255,0.43651,361,1.11018,361,1.11018
ENSG00000078902,TOLLIP,199,-0.0458,40,-2.5629,18,-3.7092,246,0.32939,361,1.06178,361,1.06178
ENSG00000117984,CTSD,661,0.63351,286,-0.8071,124,-2.1052,998,1.47552,361,-0.4281,361,-0.4281
ENSG00000110651,CD81,321,-0.8276,1066,1.34029,384,-0.5376,676,0.44000,361,-0.6360,361,-0.6360
ENSG00000269821,KCNQ1OT1,47,-2.1787,49,-2.1006,220,0.29629,78,-1.4043,361,1.25338,361,1.25338
ENSG00000129757,CDKN1C,0,-9.7962,4,-6.0618,312,0.52018,362,0.79908,361,0.79688,361,0.79688
ENSG00000205531,NAP1L4,144,-0.7544,111,-1.1717,80,-1.6744,302,0.51475,361,0.85486,361,0.85486
ENSG00000244734,HBB,5,-6.1666,1101,2.69021,39,-3.2806,85,-2.1320,361,0.18240,361,0.18240
ENSG00000166313,APBB1,296,-0.1908,86,-2.1361,173,-1.0656,706,1.46605,361,0.15511,361,0.15511
ENSG00000166337,TAF10,49,-2.0549,65,-1.6326,65,-1.6306,175,-0.0429,361,1.33353,361,1.33353
ENSG00000166340,TPP1,32,-2.6810,82,-1.2350,41,-2.2829,178,0.01991,361,1.37584,361,1.37584
ENSG00000175390,EIF3F,18,-3.4014,74,-1.2759,32,-2.5204,129,-0.3911,361,1.55138,361,1.55138
ENSG00000166441,RPL27A,138,-1.6215,437,0.25607,444,0.28263,526,0.59399,361,-0.0778,361,-0.0778
ENSG00000175348,TMEM9B,51,-1.9202,56,-1.7859,34,-2.5204,158,-0.1274,361,1.44956,361,1.44956
ENSG00000184014,DENND5A,24,-3.1968,93,-1.1531,114,-0.8356,180,-0.0818,361,1.22264,361,1.22264
ENSG00000205339,IPO7,56,-1.8671,75,-1.4280,57,-1.8439,182,-0.0024,361,1.29902,361,1.29902
ENSG00000255823,MTRNR2L8,2101,0.03582,3934,1.22459,5021,1.77611,571,-2.0442,361,-2.7290,361,-2.7290
ENSG00000110315,RNF141,54,-2.0766,101,-1.1268,185,-0.1504,148,-0.5177,361,1.08430,361,1.08430
ENSG00000072952,MRVI1,12,-3.7952,113,-0.4940,58,-1.5467,5,-4.9957,361,1.71032,361,1.71032
ENSG00000110321,EIF4G2,356,-0.0124,203,-0.9376,141,-1.5092,729,1.35588,361,0.01256,361,0.01256
ENSG00000170242,USP47,30,-2.6842,40,-2.2560,79,-1.2453,143,-0.2890,361,1.46416,361,1.46416
ENSG00000050165,DKK3,702,0.60887,375,-0.4832,104,-2.4789,1098,1.52731,361,-0.5471,361,-0.5471
ENSG00000197601,FAR1,15,-3.7168,12,-4.0655,100,-0.8879,181,0.09004,361,1.42935,361,1.42935
ENSG00000129084,PSMA1,48,-2.0649,33,-2.6151,33,-2.6380,232,0.46799,361,1.34873,361,1.34873
ENSG00000110696,C11orf58,64,-1.7954,85,-1.3630,71,-1.6371,238,0.33727,361,1.13800,361,1.13800
ENSG00000110700,RPS13,99,-2.2147,542,0.54668,466,0.26922,568,0.63478,361,-0.1725,361,-0.1725
ENSG00000011405,PIK3C2A,36,-2.2995,86,-0.9794,64,-1.4218,23,-2.9388,361,1.65834,361,1.65834
ENSG00000134333,LDHA,325,0.10877,75,-2.2226,36,-3.3166,673,1.53792,361,0.29673,361,0.29673
ENSG00000091664,SLC17A6,75,-1.3347,33,-2.5670,23,-3.0822,172,0.01160,361,1.43844,361,1.43844
ENSG00000198168,SVIP,15,-4.3656,52,-2.5434,299,0.21621,498,1.19150,361,0.55881,361,0.55881
ENSG00000187398,LUZP2,39,-2.4186,134,-0.4981,32,-2.7125,156,-0.2445,361,1.31932,361,1.31932
ENSG00000149100,EIF3M,67,-1.5073,46,-2.0575,20,-3.2889,166,-0.0436,361,1.44742,361,1.44742
ENSG00000085063,CD59,257,-0.2996,297,-0.0548,41,-3.1263,523,0.98759,361,0.28747,361,0.28747
ENSG00000110429,FBXO3,64,-1.4737,48,-1.9351,23,-3.0080,107,-0.6789,361,1.57823,361,1.57823
ENSG00000135387,CAPRIN1,52,-2.0081,58,-1.8419,22,-3.2652,245,0.52211,361,1.28812,361,1.28812
ENSG00000026508,CD44,14,-3.7594,63,-1.5810,79,-1.2333,136,-0.3684,361,1.46123,361,1.46123
ENSG00000110436,SLC1A2,309,-0.6540,1465,2.52148,145,-1.8313,97,-2.4334,361,-0.3965,361,-0.3965
ENSG00000166326,TRIM44,124,-0.8450,106,-1.0901,159,-0.4393,129,-0.7808,361,1.03415,361,1.03415
ENSG00000149084,HSD17B12,105,-1.1959,86,-1.5025,120,-0.9799,276,0.41576,361,0.92737,361,0.92737
ENSG00000085117,CD82,10,-4.1525,85,-0.9961,86,-0.9817,32,-2.4666,361,1.64885,361,1.64885
ENSG00000019505,SYT13,159,-0.2793,20,-3.4125,17,-3.7084,207,0.17296,361,1.23785,361,1.23785
ENSG00000175264,CHST1,87,-0.9925,82,-1.0840,8,-4.4191,57,-1.6538,361,1.59550,361,1.59550
ENSG00000121653,MAPK8IP1,179,-0.8382,88,-1.9445,202,-0.6446,589,1.30601,361,0.34745,361,0.34745
ENSG00000175224,ATG13,54,-1.7342,52,-1.8119,35,-2.3834,102,-0.7504,361,1.57336,361,1.57336
ENSG00000175216,CKAP5,59,-1.7270,53,-1.8920,41,-2.2809,167,-0.0654,361,1.40313,361,1.40313
ENSG00000149182,ARFGAP2,120,-0.6276,49,-2.0184,35,-2.5148,124,-0.5815,361,1.38632,361,1.38632
ENSG00000110514,MADD,117,-0.6413,32,-2.6203,15,-3.6797,141,-0.3273,361,1.43517,361,1.43517
ENSG00000165916,PSMC3,140,-0.6134,64,-1.8244,41,-2.4835,243,0.32820,361,1.08477,361,1.08477
ENSG00000149187,CELF1,39,-2.2721,97,-0.8783,39,-2.2765,90,-0.9889,361,1.52598,361,1.52598
ENSG00000213619,NDUFS3,34,-2.5392,110,-0.7393,28,-2.8015,138,-0.3759,361,1.42354,361,1.42354
ENSG00000172247,C1QTNF4,89,-1.4579,376,1.00541,86,-1.4958,37,-2.7720,361,0.92696,361,0.92696
ENSG00000213593,TMX2,56,-1.8312,79,-1.3126,42,-2.2763,165,-0.1225,361,1.35670,361,1.35670
ENSG00000211450,SELENOH,126,-0.6356,53,-1.9703,24,-3.1615,183,-0.0174,361,1.26923,361,1.26923
ENSG00000186660,ZFP91,22,-3.1013,84,-1.0845,89,-1.0010,61,-1.5845,361,1.54692,361,1.54692
ENSG00000110107,PRPF19,111,-0.8885,55,-1.9779,16,-3.7252,233,0.36532,361,1.21596,361,1.21596
ENSG00000006118,TMEM132A,113,-0.7441,158,-0.1845,15,-3.7613,50,-2.0116,361,1.37108,361,1.37108
ENSG00000167986,DDB1,121,-0.8954,87,-1.4129,25,-3.2351,291,0.60492,361,1.02675,361,1.02675
ENSG00000124920,MYRF,0,-8.9290,10,-4.5126,215,0.17631,217,0.19957,361,1.16689,361,1.16689
ENSG00000134825,TMEM258,6,-5.0250,51,-1.9296,59,-1.6998,192,0.19694,361,1.42732,361,1.42732
ENSG00000134824,FADS2,148,-0.6884,319,0.64764,91,-1.4484,58,-2.1420,361,0.88477,361,0.88477
ENSG00000149485,FADS1,54,-2.0186,182,-0.1009,107,-0.9696,93,-1.1852,361,1.17530,361,1.17530
ENSG00000167996,FTH1,572,-1.7616,2277,0.50771,3476,1.35234,3234,1.19807,361,-2.4561,361,-2.4561
ENSG00000162174,ASRGL1,102,-0.9230,129,-0.5478,70,-1.5071,51,-2.0023,361,1.33584,361,1.33584
ENSG00000124942,AHNAK,42,-2.1892,134,-0.3828,79,-1.2269,29,-2.7351,361,1.48283,361,1.48283
ENSG00000254772,EEF1G,167,-0.8914,243,-0.2767,143,-1.1370,440,0.78622,361,0.41553,361,0.41553
ENSG00000162191,UBXN1,8,-4.4507,62,-1.5018,28,-2.7079,129,-0.3500,361,1.61458,361,1.61458
ENSG00000168000,BSCL2,603,0.85021,84,-2.3710,19,-4.5242,846,1.56357,361,-0.0831,361,-0.0831
ENSG00000162188,GNG3,419,0.78466,30,-3.3986,12,-4.6783,450,0.92598,361,0.50446,361,0.50446
ENSG00000214753,HNRNPUL2,72,-1.4865,61,-1.7301,84,-1.2514,143,-0.3956,361,1.32321,361,1.32321
ENSG00000168002,POLR2G,10,-4.1415,66,-1.4257,31,-2.5701,125,-0.4090,361,1.60347,361,1.60347
ENSG00000168003,SLC3A2,79,-1.4166,162,-0.2668,32,-2.7877,141,-0.4991,361,1.22003,361,1.22003
ENSG00000176485,PLAAT3,31,-3.2292,65,-2.1229,289,0.26186,386,0.80109,361,0.67225,361,0.67225
ENSG00000133318,RTN3,901,0.56692,223,-1.7371,219,-1.7621,1877,2.18234,361,-0.9868,361,-0.9868
ENSG00000176340,COX8A,235,-0.5027,256,-0.3642,82,-2.1480,608,1.22874,361,0.22770,361,0.22770
ENSG00000167770,OTUB1,94,-1.0444,24,-3.1167,15,-3.7949,213,0.31818,361,1.34980,361,1.34980
ENSG00000168439,STIP1,137,-0.3728,19,-3.3564,10,-4.2759,134,-0.4048,361,1.44658,361,1.44658
ENSG00000173511,VEGFB,158,-0.4157,174,-0.2547,62,-1.8811,98,-1.1871,361,1.07824,361,1.07824
ENSG00000002330,BAD,81,-1.2616,100,-0.9365,23,-3.1464,134,-0.4638,361,1.36392,361,1.36392
ENSG00000173113,TRMT112,94,-1.2309,56,-2.0273,43,-2.3997,283,0.62496,361,1.10801,361,1.10801
ENSG00000126432,PRDX5,252,-0.4019,177,-0.9764,142,-1.3209,627,1.27461,361,0.21145,361,0.21145
ENSG00000110076,NRXN2,180,-0.3528,120,-1.0188,64,-1.9795,247,0.18346,361,0.89213,361,0.89213
ENSG00000168066,SF1,65,-1.6251,54,-1.9019,81,-1.2839,144,-0.3540,361,1.35569,361,1.35569
ENSG00000110047,EHD1,74,-1.3217,62,-1.5762,54,-1.8063,86,-1.0774,361,1.49937,361,1.49937
ENSG00000213465,ARL2,73,-1.7386,96,-1.3247,105,-1.1747,303,0.60123,361,0.94270,361,0.94270
ENSG00000149809,TM7SF2,53,-1.9630,50,-2.0770,43,-2.2980,235,0.43314,361,1.28144,361,1.28144
ENSG00000149806,FAU,123,-1.8954,563,0.59571,427,0.09500,590,0.68289,361,-0.1928,361,-0.1928
ENSG00000245532,NEAT1,92,-1.8851,255,-0.2716,433,0.66990,291,-0.0449,361,0.33422,361,0.33422
ENSG00000251562,MALAT1,2771,-0.3144,4065,0.35089,10770,2.54405,1673,-1.1316,361,-3.4413,361,-3.4413
ENSG00000168056,LTBP3,38,-2.2826,107,-0.7126,48,-1.9513,66,-1.4627,361,1.53839,361,1.53839
ENSG00000172757,CFL1,402,-0.3109,328,-0.6446,278,-0.9146,1165,1.75057,361,-0.4883,361,-0.4883
ENSG00000175602,CCDC85B,196,-0.2683,133,-0.8972,92,-1.4809,232,0.02362,361,0.83088,361,0.83088
ENSG00000175550,DRAP1,71,-1.4523,75,-1.3583,31,-2.6751,145,-0.3153,361,1.39924,361,1.39924
ENSG00000087365,SF3B2,42,-2.2388,80,-1.2778,60,-1.7209,147,-0.2997,361,1.38484,361,1.38484
ENSG00000174903,RAB1B,97,-1.0751,75,-1.4705,46,-2.2019,179,-0.0749,361,1.25022,361,1.25022
ENSG00000179292,TMEM151A,34,-2.7961,16,-3.8952,97,-1.2127,357,1.03688,361,1.05930,361,1.05930
ENSG00000174684,B4GAT1,352,0.12732,179,-0.9910,75,-2.3206,636,1.25659,361,0.17041,361,0.17041
ENSG00000174080,CTSF,63,-1.7829,113,-0.8615,45,-2.2778,202,0.09907,361,1.20077,361,1.20077
ENSG00000173020,GRK2,107,-0.7449,41,-2.2164,14,-3.7272,119,-0.5670,361,1.48654,361,1.48654
ENSG00000172531,PPP1CA,98,-0.8643,18,-3.3915,58,-1.6872,99,-0.8549,361,1.50521,361,1.50521
ENSG00000172508,CARNS1,0,-8.9683,9,-4.8164,335,0.66426,325,0.60564,361,0.80750,361,0.80750
ENSG00000084207,GSTP1,188,-0.6052,230,-0.2756,43,-2.8533,438,0.88683,361,0.51735,361,0.51735
ENSG00000167792,NDUFV1,93,-1.3419,90,-1.3948,97,-1.2714,272,0.44180,361,0.98094,361,0.98094
ENSG00000110717,NDUFS8,110,-0.9791,97,-1.1802,45,-2.3478,223,0.19615,361,1.10838,361,1.10838
ENSG00000197345,MRPL21,36,-2.4211,42,-2.1631,17,-3.5161,181,0.15065,361,1.49935,361,1.49935
ENSG00000085733,CTTN,25,-2.9064,32,-2.5717,54,-1.8030,161,-0.0524,361,1.50932,361,1.50932
ENSG00000172893,DHCR7,59,-1.7226,56,-1.8130,35,-2.5011,169,-0.0482,361,1.40600,361,1.40600
ENSG00000137497,NUMA1,45,-2.1404,92,-1.0594,52,-1.9264,137,-0.4120,361,1.39189,361,1.39189
ENSG00000149357,LAMTOR1,149,-0.6460,73,-1.7564,77,-1.6850,293,0.52082,361,0.92070,361,0.92070
ENSG00000054965,FAM168A,29,-2.8259,71,-1.4838,70,-1.5165,177,-0.0135,361,1.34929,361,1.34929
ENSG00000021300,PLEKHB1,82,-2.7373,545,0.24323,905,1.21925,592,0.39204,361,-0.4601,361,-0.4601
ENSG00000175582,RAB6A,127,-0.9093,92,-1.4204,66,-1.9230,316,0.64948,361,0.90646,361,0.90646
ENSG00000214517,PPME1,142,-0.3312,16,-3.6135,12,-4.0953,147,-0.2814,361,1.40944,361,1.40944
ENSG00000165434,PGM2L1,157,-0.5060,22,-3.4530,37,-2.7062,331,0.81726,361,0.98894,361,0.98894
ENSG00000118363,SPCS2,75,-1.5794,88,-1.3262,87,-1.3445,223,0.19490,361,1.11364,361,1.11364
ENSG00000137486,ARRB1,110,-0.8107,100,-0.9594,28,-2.8736,118,-0.6982,361,1.32655,361,1.32655
ENSG00000149273,RPS3,109,-1.7605,303,-0.1279,363,0.18524,460,0.61999,361,0.17869,361,0.17869
ENSG00000171533,MAP6,178,-0.0428,34,-2.6377,14,-3.8811,145,-0.3895,361,1.30167,361,1.30167
ENSG00000078124,ACER3,14,-3.8285,20,-3.2511,56,-1.7617,196,0.27160,361,1.47735,361,1.47735
ENSG00000074201,CLNS1A,39,-2.2454,70,-1.3699,38,-2.3015,113,-0.6210,361,1.53440,361,1.53440
ENSG00000048649,RSF1,107,-1.0752,109,-1.0473,177,-0.2659,125,-0.8322,361,1.03534,361,1.03534
ENSG00000151366,NDUFC2,76,-1.8066,122,-1.0704,101,-1.3626,386,0.91583,361,0.78598,361,0.78598
ENSG00000137502,RAB30,52,-1.9729,75,-1.4040,102,-0.9226,120,-0.6562,361,1.34311,361,1.34311
ENSG00000150672,DLG2,69,-1.4539,22,-3.1539,85,-1.1359,122,-0.5534,361,1.44983,361,1.44983
ENSG00000073921,PICALM,35,-2.7007,51,-2.1205,148,-0.4717,219,0.19660,361,1.14624,361,1.14624
ENSG00000165323,FAT3,9,-4.2424,98,-0.7384,40,-2.1196,45,-1.9310,361,1.70282,361,1.70282
ENSG00000166012,TAF1D,54,-1.8448,59,-1.7160,96,-0.9553,100,-0.8905,361,1.42567,361,1.42567
ENSG00000263465,SRSF8,62,-1.5457,80,-1.1660,38,-2.2763,73,-1.2930,361,1.55083,361,1.55083
ENSG00000149218,ENDOD1,40,-2.4897,40,-2.4941,112,-0.9077,255,0.48051,361,1.15689,361,1.15689
ENSG00000149212,SESN3,62,-1.7010,105,-0.8793,61,-1.7093,122,-0.6382,361,1.34079,361,1.34079
ENSG00000152558,TMEM123,5,-5.0655,95,-0.7862,54,-1.6666,43,-2.0010,361,1.68657,361,1.68657
ENSG00000152578,GRIA4,239,0.21180,37,-2.7211,81,-1.5522,190,-0.1824,361,0.99076,361,0.99076
ENSG00000149313,AASDHPPT,77,-1.4062,17,-3.6502,35,-2.5881,247,0.53763,361,1.29033,361,1.29033
ENSG00000152404,CWF19L2,30,-2.5772,63,-1.4377,72,-1.2347,38,-2.2028,361,1.67313,361,1.67313
ENSG00000110675,ELMOD1,53,-1.8832,36,-2.4553,12,-4.0804,206,0.32159,361,1.43436,361,1.43436
ENSG00000075239,ACAT1,34,-2.4205,80,-1.1328,19,-3.2377,103,-0.7288,361,1.59099,361,1.59099
ENSG00000137710,RDX,27,-3.3426,131,-0.9930,279,0.26633,278,0.26190,361,0.74474,361,0.74474
ENSG00000109846,CRYAB,12,-5.9171,211,-1.7319,1229,1.29972,1550,1.83200,361,-0.8960,361,-0.8960
ENSG00000150779,TIMM8B,31,-2.5861,68,-1.4224,34,-2.4748,124,-0.4559,361,1.54281,361,1.54281
ENSG00000149294,NCAM1,312,-0.3138,267,-0.5687,272,-0.5417,678,1.10614,361,-0.0659,361,-0.0659
ENSG00000109906,ZBTB16,30,-2.6363,77,-1.2197,101,-0.7777,42,-2.1428,361,1.56017,361,1.56017
ENSG00000182985,CADM1,122,-0.7987,131,-0.6838,46,-2.3125,167,-0.2913,361,1.12350,361,1.12350
ENSG00000160584,SIK3,61,-1.7168,30,-2.7764,83,-1.2379,173,-0.0503,361,1.34644,361,1.34644
ENSG00000168092,PAFAH1B2,147,-0.9990,106,-1.4996,129,-1.1979,512,1.20932,361,0.52342,361,0.52342
ENSG00000186318,BACE1,10,-4.6098,18,-3.7605,233,0.18265,275,0.48229,361,1.00891,361,1.00891
ENSG00000137726,FXYD6,348,0.35029,53,-2.6402,61,-2.4213,527,1.15335,361,0.41856,361,0.41856
ENSG00000149575,SCN2B,137,-0.4025,39,-2.3598,51,-1.9424,96,-0.9793,361,1.39549,361,1.39549
ENSG00000110344,UBE4A,43,-2.1067,37,-2.2991,51,-1.8454,116,-0.5565,361,1.56693,361,1.56693
ENSG00000167283,ATP5MG,144,-1.0240,106,-1.5069,136,-1.1138,502,1.17902,361,0.53111,361,0.53111
ENSG00000118058,KMT2A,101,-1.0382,67,-1.6633,155,-0.3409,91,-1.2018,361,1.21953,361,1.21953
ENSG00000019144,PHLDB1,11,-4.0710,42,-2.1257,136,-0.2949,59,-1.6240,361,1.56437,361,1.56437
ENSG00000110367,DDX6,156,-0.4715,137,-0.6806,83,-1.4730,140,-0.6498,361,1.03978,361,1.03978
ENSG00000118181,RPS25,151,-1.8888,719,0.67966,597,0.33616,772,0.81753,361,-0.5258,361,-0.5258
ENSG00000149428,HYOU1,117,-0.6061,42,-2.1729,5,-5.1427,122,-0.5415,361,1.47607,361,1.47607
ENSG00000154096,THY1,710,1.14604,56,-3.0115,42,-3.4147,783,1.35390,361,-0.1121,361,-0.1121
ENSG00000196914,ARHGEF12,56,-1.7953,95,-0.9901,55,-1.8394,111,-0.7398,361,1.41030,361,1.41030
ENSG00000109929,SC5D,125,-1.1433,96,-1.5521,107,-1.3863,457,1.11887,361,0.65595,361,0.65595
ENSG00000137642,SORL1,216,-0.3612,222,-0.3114,210,-0.4053,231,-0.2458,361,0.54160,361,0.54160
ENSG00000255248,MIR100HG,88,-1.0268,54,-1.7936,33,-2.5191,92,-0.9595,361,1.52030,361,1.52030
ENSG00000109971,HSPA8,304,-0.6614,291,-0.7296,140,-1.8682,1249,2.09767,361,-0.3766,361,-0.3766
ENSG00000166257,SCN3B,152,-0.2365,29,-2.8165,21,-3.2693,125,-0.5667,361,1.39061,361,1.39061
ENSG00000165478,HEPACAM,12,-4.3790,186,-0.2684,226,0.06516,158,-0.5312,361,0.93594,361,0.93594
ENSG00000149557,FEZ1,28,-3.7821,170,-1.1070,337,0.01307,750,1.57298,361,0.13296,361,0.13296
ENSG00000149547,EI24,46,-2.1809,54,-1.9169,74,-1.4449,191,0.09414,361,1.31031,361,1.31031
ENSG00000084234,APLP2,193,-0.6109,187,-0.6604,99,-1.6581,468,0.95987,361,0.46305,361,0.46305
ENSG00000196323,ZBTB44,51,-1.8281,50,-1.8647,53,-1.7648,83,-1.0769,361,1.59248,361,1.59248
ENSG00000182667,NTM,118,-1.1768,254,0.08534,158,-0.7126,201,-0.3200,361,0.72475,361,0.72475
ENSG00000166086,JAM3,4,-5.6494,6,-5.0936,100,-0.8996,199,0.26185,361,1.42873,361,1.42873
ENSG00000109956,B3GAT1,4,-5.6434,38,-2.6501,225,0.15075,249,0.32928,361,1.03936,361,1.03936
ENSG00000060237,WNK1,77,-2.2414,143,-1.3027,615,1.24006,357,0.19568,361,0.21692,361,0.21692
ENSG00000082805,ERC1,76,-1.2427,52,-1.8328,51,-1.8465,81,-1.1461,361,1.53351,361,1.53351
ENSG00000004478,FKBP4,83,-1.1760,9,-4.3493,51,-1.9162,156,-0.1527,361,1.44837,361,1.44837
ENSG00000110799,VWF,18,-3.3436,127,-0.3842,71,-1.3199,18,-3.3363,361,1.59792,361,1.59792
ENSG00000010278,CD9,1,-6.8666,55,-1.8904,148,-0.3294,150,-0.3045,361,1.33411,361,1.33411
ENSG00000139190,VAMP1,86,-1.1535,8,-4.6617,37,-2.4189,194,0.18122,361,1.39311,361,1.39311
ENSG00000111639,MRPL51,51,-1.9490,57,-1.8013,80,-1.2755,140,-0.3749,361,1.38603,361,1.38603
ENSG00000111640,GAPDH,2161,0.61105,1399,-0.1641,503,-1.7948,4450,2.21653,361,-2.2952,361,-2.2952
ENSG00000111642,CHD4,109,-1.1482,126,-0.9246,176,-0.3825,189,-0.2597,361,0.90803,361,0.90803
ENSG00000089693,MLF2,178,-0.5685,110,-1.3301,54,-2.4179,435,1.03047,361,0.66434,361,0.66434
ENSG00000159335,PTMS,205,0.14621,75,-1.4964,23,-3.2340,107,-0.9329,361,1.22433,361,1.22433
ENSG00000111667,USP5,138,-0.5836,20,-3.4923,13,-4.0642,276,0.62856,361,1.15681,361,1.15681
ENSG00000111669,TPI1,593,0.60811,219,-1.0783,56,-3.1395,946,1.57177,361,-0.2684,361,-0.2684
ENSG00000111674,ENO2,532,0.55151,84,-2.4174,56,-3.0136,953,1.76940,361,-0.1376,361,-0.1376
ENSG00000111676,ATN1,33,-2.5855,120,-0.6092,50,-1.9822,110,-0.7431,361,1.41908,361,1.41908
ENSG00000111678,C12orf57,76,-1.5318,115,-0.8889,86,-1.3464,180,-0.1519,361,1.14176,361,1.14176
ENSG00000215021,PHB2,65,-1.5434,40,-2.2696,15,-3.7417,174,0.04582,361,1.46080,361,1.46080
